,Drop_Reason,File_List,Street,Text
231,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1940/entry/1940_Page_1151 (2)_13.png', 'cd1940/entry/1940_Page_1151 (2)_14.png', 'cd1940/entry/1940_Page_1151 (2)_15.png']",HARBORSIDE BLVD,SOULE HENRY  110 Armistice blvd Pawtucket tel Perry 0350See page 37 Buyers Guide
232,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1940/entry/1940_Page_1151 (2)_21.png', 'cd1940/entry/1940_Page_1151 (2)_22.png', 'cd1940/entry/1940_Page_1151 (2)_23.png', 'cd1940/entry/1940_Page_1151 (2)_24.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels Gaspee 3935 and Perry 7447--See page 97 Buyers Guide
233,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1940/entry/1940_Page_1151 (2)_21.png', 'cd1940/entry/1940_Page_1151 (2)_22.png', 'cd1940/entry/1940_Page_1151 (2)_23.png', 'cd1940/entry/1940_Page_1151 (2)_24.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels Gaspee 3935 and Perry 7447--See page 97 Buyers Guide
234,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1151 (3)_12.png', 'cd1940/entry/1940_Page_1151 (3)_13.png']",N/A,"Fogell Herbert, State Office bldg (cor- ridor)"
235,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1152 (1)_2.png'],N/A,(See also Carpenters; also Masons)
236,"SCORE LESS THAN CUTOFF: Welcome av,67,PROVIDENCE",['cd1940/entry/1940_Page_1152 (1)_34.png'],HELME ST,Beaufort Alcide E 3 Welcome av
237,"SCORE LESS THAN CUTOFF: Hunnewell av,71,PROVIDENCE",['cd1940/entry/1940_Page_1152 (1)_46.png'],HOPEWELL AVE,Boisvert A & J 75 Hunnewell av
238,EMPTY STREET,['cd1940/entry/1940_Page_1152 (2)_22.png'],,Ellis Theo I i8 Alfred Stone rd
239,"SCORE LESS THAN CUTOFF: Water st, East Providence,79,PROVIDENCE","['cd1940/entry/1940_Page_1152 (3)_1.png', 'cd1940/entry/1940_Page_1152 (3)_2.png', 'cd1940/entry/1940_Page_1152 (3)_3.png', 'cd1940/entry/1940_Page_1152 (3)_4.png']",PROVIDENCE ST,"McKINNON CONSTRUCTION CO Inc 54 Water st, East Providence tel E Prov 0770See page 35 Buyers Guide"
240,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1940/entry/1940_Page_1152 (3)_37.png', 'cd1940/entry/1940_Page_1152 (3)_38.png', 'cd1940/entry/1940_Page_1152 (3)_39.png']",HARBORSIDE BLVD,SOULE HENRY M 110 Armistice blvd Pawtucket tel Perry 0350See page 37 Buyers Guide
241,"SCORE LESS THAN CUTOFF: Tappan See left bottom lines and page 36 Buyers Guide,60.0,PROVIDENCE","['cd1940/entry/1940_Page_1153 (1)_26.png', 'cd1940/entry/1940_Page_1153 (1)_27.png', 'cd1940/entry/1940_Page_1153 (1)_28.png']",TAPPAN ST,S-A CONSTRUCTION CO 64 Tappan See left bottom lines and page 36 Buy- ers Guide
242,"SCORE LESS THAN CUTOFF: Tappan See left bottom lines and page 36 Buyers Guide,60.0,PROVIDENCE","['cd1940/entry/1940_Page_1153 (1)_41.png', 'cd1940/entry/1940_Page_1153 (1)_42.png', 'cd1940/entry/1940_Page_1153 (1)_43.png']",TAPPAN ST,S A CONSTRUCTION CO 64 Tappan See left bottom lines and page 36 Buyers Guide
243,"SCORE LESS THAN CUTOFF: Tappan See left bottom lines and page 36 Buyers Guide,60.0,PROVIDENCE","['cd1940/entry/1940_Page_1153 (1)_45.png', 'cd1940/entry/1940_Page_1153 (1)_46.png', 'cd1940/entry/1940_Page_1153 (1)_47.png']",TAPPAN ST,S A CONSTRUCTION Co 64 Tappan See left bottom lines and page 36 Buyers Guide
244,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1154 (1)_4.png', 'cd1940/entry/1940_Page_1154 (1)_5.png']",N/A,"*Copper, Wire & Cable Mfrs
KENNECOTT WIRE & CABLE CO
Phillipsdale RI tel E Prov 2800See page 104 Buyers Guide"
245,"SCORE LESS THAN CUTOFF: Eddy Providence Coppersmithing Co 511 Eddy,52.5,PROVIDENCE","['cd1940/entry/1940_Page_1154 (1)_8.png', 'cd1940/entry/1940_Page_1154 (1)_9.png']",PERSHING ST,"Brown J C Co The 187 Eddy
Providence Coppersmithing Co 511 Eddy"
246,"SCORE LESS THAN CUTOFF: Buyers Guide,63.5,PROVIDENCE",['cd1940/entry/1940_Page_1154 (1)_19.png'],BURNSIDE ST,"BARRETT W E CO The 15-17 Jackson
tels Dexter 1812-1813See left bot-
tom lines and page 98 Buyers Guide"
247,"SCORE LESS THAN CUTOFF: Lapham bld~ 290 Westminster,79.5,PROVIDENCE","['cd1940/entry/1940_Page_1154 (2)_18.png', 'cd1940/entry/1940_Page_1154 (2)_19.png', 'cd1940/entry/1940_Page_1154 (2)_20.png', 'cd1940/entry/1940_Page_1154 (2)_21.png']",WESTMINSTER ST,DELANEY FINANCE CO 802 Lapham bld~ 290 Westminster tel 8870See right bottom lines and page 46 Buyers Guide
248,EMPTY STREET,"['cd1940/entry/1940_Page_1154 (2)_58.png', 'cd1940/entry/1940_Page_1154 (2)_59.png', 'cd1940/entry/1940_Page_1154 (2)_60.png']",,RHODE ISLAND SAND & GRAVEL CO Kilvert st Hillsgrove tel Williams 3760See page 38 Buyers Guide
249,"SCORE LESS THAN CUTOFF: Blount,77,PROVIDENCE",['cd1940/entry/1940_Page_1155 (1)_5.png'],BELMONT AVE,Imperial Knife Co Inc 14 Blount 3d fl
250,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1155 (2)_22.png'],N/A,See page 110 Buyers Guide
251,"SCORE LESS THAN CUTOFF: -394 Westminster to place an order call Plantations 1234, all other business call Plantations 4414See insert opp page 33,58.5,PROVIDENCE","['cd1940/entry/1940_Page_1155 (2)_45.png', 'cd1940/entry/1940_Page_1155 (2)_46.png', 'cd1940/entry/1940_Page_1155 (2)_47.png', 'cd1940/entry/1940_Page_1155 (2)_48.png', 'cd1940/entry/1940_Page_1155 (2)_49.png']",WESTMINSTER ST,"PROVIDENCE PUBLIC MARKET CO .380-394 Westminster to place an order call Plantations 1234, all other business call Plantations 4414See insert opp page 33"
252,"SCORE LESS THAN CUTOFF: Empire rms 611-618,75.0,PROVIDENCE","['cd1940/entry/1940_Page_1155 (3)_21.png', 'cd1940/entry/1940_Page_1155 (3)_22.png']",EMPIRE ST,Standard Dental Laboratory Co 51 Em- pire rms 611-618
253,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1155 (3)_25.png'],N/A,Dental Supplies & Equipment
254,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1156 (1)_1.png'],N/A,DentistsCon
255,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1940/entry/1940_Page_1156 (3)_4.png'],2ND ST,ym 402
256,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1157 (2)_14.png'],N/A,$1
257,"SCORE LESS THAN CUTOFF: cents-10 cents-$1.00 Store 701 Cranston,67.5,PROVIDENCE","['cd1940/entry/1940_Page_1157 (2)_36.png', 'cd1940/entry/1940_Page_1157 (2)_37.png']",CRANSTON ST,Whites 5 cents-10 cents-$1.00 Store 701 Cranston
258,EMPTY STREET,"['cd1940/entry/1940_Page_1157 (3)_3.png', 'cd1940/entry/1940_Page_1157 (3)_4.png', 'cd1940/entry/1940_Page_1157 (3)_5.png']",61 ,Allen John F & Son Inc 509 Westmin- ster rm 61 (imitation and semi precious)
259,EMPTY STREET,"['cd1940/entry/1940_Page_1157 (3)_27.png', 'cd1940/entry/1940_Page_1157 (3)_28.png']",407 ,Rex Importing Co 98 Eddy rm 407 (imitation and semi precious)
260,"SCORE LESS THAN CUTOFF: Sabin 5th fi,79.5,PROVIDENCE",['cd1940/entry/1940_Page_1157 (3)_47.png'],SABIN ST,Crees & Court 91 Sabin 5th fi
261,"SCORE LESS THAN CUTOFF: P M to closing 11 Dorrance,73.5,PROVIDENCE","['cd1940/entry/1940_Page_1158 (1)_2.png', 'cd1940/entry/1940_Page_1158 (1)_3.png', 'cd1940/entry/1940_Page_1158 (1)_4.png', 'cd1940/entry/1940_Page_1158 (1)_5.png', 'cd1940/entry/1940_Page_1158 (1)_6.png', 'cd1940/entry/1940_Page_1158 (1)_7.png', 'cd1940/entry/1940_Page_1158 (1)_8.png']",DORRANCE ST,"GARDEN RESTAURANT, Providence- Biltmore Hotel, dancing and enter- tainment every week day evening from 7 P M to closing 11 Dorrance corner Washington tel Gaspee 9200 See right bottom lines and page 52 Buyers Guide"
262,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1940/entry/1940_Page_1158 (1)_30.png'],BRISTOW ST,United Liquor Corp 27 Bishop
263,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1160 (1)_1.png'],N/A,"Druggists, RetailCon"
264,"SCORE LESS THAN CUTOFF: Algonquin Bernstein Sonya Mrs 190 Atwells av,68.0,PROVIDENCE",['cd1940/entry/1940_Page_1160 (1)_55.png'],ALGONQUIN ST,"Beetchenow Addie L Mrs 3 Algonquin
Bernstein Sonya Mrs 190 Atwells av"
265,EMPTY STREET,"['cd1940/entry/1940_Page_1160 (2)_59.png', 'cd1940/entry/1940_Page_1160 (2)_60.png']",8 ,Robinson Bessie lL. Mrs 201 Wayland av rm 8 (linens and lingerie) |
266,"SCORE LESS THAN CUTOFF: Fountain rms 203-204,78.5,PROVIDENCE","['cd1940/entry/1940_Page_1160 (3)_31.png', 'cd1940/entry/1940_Page_1160 (3)_32.png']",FOUNTAIN ST,Atlhouse Chemical Co 100 Fountain rms 203-204
267,"SCORE LESS THAN CUTOFF: McDonough,60,PROVIDENCE",['cd1940/entry/1940_Page_1161 (3)_16.png'],MARLBOROUGH AVE,Lucia Fredk C 33 McDonough
268,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1162 (1)_1.png', 'cd1940/entry/1940_Page_1162 (1)_2.png']",N/A,"Electrical Equipment & Supplies, Deal- ersCon"
269,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1162 (1)_46.png'],N/A,See page 104 Buyers Guide
270,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1940/entry/1940_Page_1162 (2)_16.png', 'cd1940/entry/1940_Page_1162 (2)_17.png', 'cd1940/entry/1940_Page_1162 (2)_18.png']",TIDD ST,WILLIAMS & ANDERSON CO Inc The 14 Third tels Gaspee 3621-3622See page 66 Buyers Guide
271,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1162 (3)_15.png', 'cd1940/entry/1940_Page_1162 (3)_16.png', 'cd1940/entry/1940_Page_1162 (3)_17.png']",N/A,CARPENTER & WOOD CO Cedar at Aborn tel Dexter 0987See page 44 Buyers Guide
272,"SCORE LESS THAN CUTOFF: -34 Dudley tl Dexter 8700,70.0,PROVIDENCE","['cd1940/entry/1940_Page_1162 (3)_18.png', 'cd1940/entry/1940_Page_1162 (3)_19.png', 'cd1940/entry/1940_Page_1162 (3)_20.png']",DUDLEY ST,U S GUTTA PERCHA PAINT CO 12-34 Dudley tl Dexter 8700See page 85 Buyers Guide
273,"SCORE LESS THAN CUTOFF: Eddy 5th fi,76.5,PROVIDENCE",['cd1940/entry/1940_Page_1162 (3)_35.png'],EDDY ST,Owren Ole B Co 185 Eddy 5th fi
274,"SCORE LESS THAN CUTOFF: Swarts bldg,66.5,PROVIDENCE","['cd1940/entry/1940_Page_1162 (3)_63.png', 'cd1940/entry/1940_Page_1162 (3)_64.png', 'cd1940/entry/1940_Page_1162 (3)_65.png']",STEWART ST,LATHAM J A & SON 422 Swarts bldg tel GA 90983See page 45 Buyers Guide
275,"SCORE LESS THAN CUTOFF: Sabin elev B,79,PROVIDENCE",['cd1940/entry/1940_Page_1163 (1)_40.png'],SABIN ST,N E Engraving Works 93 Sabin elev B
276,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1163 (1)_71.png'],N/A,a
277,"SCORE LESS THAN CUTOFF: Tappan See left bottom lines and page 36 Buyers Guide,60.0,PROVIDENCE","['cd1940/entry/1940_Page_1163 (2)_36.png', 'cd1940/entry/1940_Page_1163 (2)_37.png', 'cd1940/entry/1940_Page_1163 (2)_38.png']",TAPPAN ST,S A CONSTRUCTION CO 64 Tappan See left bottom lines and page 36 Buyers Guide
278,"SCORE LESS THAN CUTOFF: Tappan See left bottom lines and page 36 Buyers Guide,60.0,PROVIDENCE","['cd1940/entry/1940_Page_1163 (2)_40.png', 'cd1940/entry/1940_Page_1163 (2)_41.png', 'cd1940/entry/1940_Page_1163 (2)_42.png']",TAPPAN ST,S A CONSTRUCTION CO 64 Tappan See left bottom lines and page 36 Buyers Guide
279,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1163 (2)_52.png'],N/A,"Fruit Growers Express Co, Union sta"
280,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1163 (2)_53.png', 'cd1940/entry/1940_Page_1163 (2)_54.png']",N/A,"Railway Express Agency Inc, Union Station"
281,"SCORE LESS THAN CUTOFF: Iroquois,62.0,PROVIDENCE",['cd1940/entry/1940_Page_1163 (3)_21.png'],LOUIS AVE,Reall Walter C 28 Iroquois
282,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1163 (3)_34.png'],N/A,"Union Station Transfer, Union sta"
283,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1164 (1)_2.png'],N/A,(See Notions & Fancy GoodsRetail)
284,EMPTY STREET,"['cd1940/entry/1940_Page_1164 (1)_8.png', 'cd1940/entry/1940_Page_1164 (1)_9.png', 'cd1940/entry/1940_Page_1164 (1)_10.png']",,"KINNE, Carrs Pond rd Frenchtown, E Greenwich tel Greenwich 598-J-4 See page 95 Buyers Guide"
285,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1164 (1)_59.png'],N/A,(See Gasoline & Oil Service Stations)
286,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1940/entry/1940_Page_1164 (2)_14.png', 'cd1940/entry/1940_Page_1164 (2)_15.png', 'cd1940/entry/1940_Page_1164 (2)_16.png', 'cd1940/entry/1940_Page_1164 (2)_17.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel Gaspee 0248See left top lines and page 67 Buyers Guide
287,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1940/entry/1940_Page_1165 (1)_11.png', 'cd1940/entry/1940_Page_1165 (1)_12.png', 'cd1940/entry/1940_Page_1165 (1)_13.png', 'cd1940/entry/1940_Page_1165 (1)_14.png']",HOSPITAL ST,EQUITABLE FIRE & MARINE IN. SURANCE CO 515 Hospital Trust bldg tel Gaspee 8666See page 57 Buyers Guide
288,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1940/entry/1940_Page_1165 (2)_17.png'],SHAW ST,Dimond Abr W 14 Shawmut
289,"SCORE LESS THAN CUTOFF: all other business call Plantations 4414See insert opp page 33,47.0,PROVIDENCE","['cd1940/entry/1940_Page_1165 (2)_43.png', 'cd1940/entry/1940_Page_1165 (2)_44.png', 'cd1940/entry/1940_Page_1165 (2)_45.png', 'cd1940/entry/1940_Page_1165 (2)_46.png', 'cd1940/entry/1940_Page_1165 (2)_47.png']",UNION STATION ST,"PROVIDENCE PUBLIC MARKET CO 380-394 Westminster, to place an order call Plantations 1234 all other business call Plantations 4414See insert opp page 33"
290,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1940/entry/1940_Page_1165 (2)_52.png'],SHAW ST,Rubin Tenie Mrs 30 Shawmut
291,"SCORE LESS THAN CUTOFF: Crawford,75,PROVIDENCE","['cd1940/entry/1940_Page_1165 (3)_5.png', 'cd1940/entry/1940_Page_1165 (3)_6.png', 'cd1940/entry/1940_Page_1165 (3)_7.png']",BRADFORD ST,O'CONNELL J T CO Inc 7 Crawford tels Gaspee 6682-6683See page 37 Buyers Guide
292,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1165 (3)_13.png'],N/A,(See Department Stores5 cents to $1)
293,"SCORE LESS THAN CUTOFF: Ormsbee av,73,PROVIDENCE",['cd1940/entry/1940_Page_1165 (3)_25.png'],ORMS ST,Scott Bowen B 24 Ormsbee av
294,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1165 (3)_62.png'],N/A,"Carpenter Christine Mrs, Union sta"
295,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1166 (1)_1.png'],N/A,"Florists, RetailCon"
296,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE","['cd1940/entry/1940_Page_1166 (3)_18.png', 'cd1940/entry/1940_Page_1166 (3)_19.png', 'cd1940/entry/1940_Page_1166 (3)_20.png']",GOULDING ST,BUILDERS IRON FOUNDRY 9 Cod- ding and 498 Kinsley av tel Gaspee 4302
297,EMPTY STREET,"['cd1940/entry/1940_Page_1166 (3)_27.png', 'cd1940/entry/1940_Page_1166 (3)_28.png']",,CARDI ANTONIO B.1701 Cranston st Cranston tel West 1090See page B
298,EMPTY STREET,"['cd1940/entry/1940_Page_1166 (3)_29.png', 'cd1940/entry/1940_Page_1166 (3)_30.png', 'cd1940/entry/1940_Page_1166 (3)_31.png']",,RHODE ISLAND SAND & GRAVEL CO Kilvert st Hillsgrove tel Williams 3760See page 38 Buyers Guide
299,"SCORE LESS THAN CUTOFF: ArcadeSee right bottom lines and page 87 Buyers Guide,50.0,PROVIDENCE","['cd1940/entry/1940_Page_1166 (3)_35.png', 'cd1940/entry/1940_Page_1166 (3)_36.png', 'cd1940/entry/1940_Page_1166 (3)_37.png']",ARCADE ST,ROYAL PEN SHOP 5 ArcadeSee right bottom lines and page 87 Buy- ers Guide
300,"SCORE LESS THAN CUTOFF: all other | business call Plantations 4414See insert opp page 33,47.0,PROVIDENCE","['cd1940/entry/1940_Page_1167 (1)_44.png', 'cd1940/entry/1940_Page_1167 (1)_45.png', 'cd1940/entry/1940_Page_1167 (1)_46.png', 'cd1940/entry/1940_Page_1167 (1)_47.png', 'cd1940/entry/1940_Page_1167 (1)_48.png']",UNION STATION ST,PROVIDENCE PUBLIC MARKET CO 380-394 Westminster to place an or- der call Plantations 1234 all other | business call Plantations 4414See insert opp page 33
301,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1940/entry/1940_Page_1167 (1)_70.png'],8TH ST,California Fruit Growers Exchange 48
302,"SCORE LESS THAN CUTOFF: Broad tei Gaspee 4541,72.0,PROVIDENCE","['cd1940/entry/1940_Page_1167 (2)_25.png', 'cd1940/entry/1940_Page_1167 (2)_26.png', 'cd1940/entry/1940_Page_1167 (2)_27.png']",GASPEE ST,BUCKLEY & SCOTT Inc 137 Broad tei Gaspee 4541See page 81 Buyers Guide
303,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1940/entry/1940_Page_1167 (2)_50.png', 'cd1940/entry/1940_Page_1167 (2)_51.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO 11 High, Pawtucket tel Perry 2400See"
304,"SCORE LESS THAN CUTOFF: Buyers Guide NEWELL COAL & LUMBER CO 28 High, Pawtucket,52.5,PROVIDENCE","['cd1940/entry/1940_Page_1167 (2)_52.png', 'cd1940/entry/1940_Page_1167 (2)_53.png', 'cd1940/entry/1940_Page_1167 (2)_54.png', 'cd1940/entry/1940_Page_1167 (2)_55.png']",PAWTUXET AV,"page 72 Buyers Guide
NEWELL COAL & LUMBER CO 28 High, Pawtucket tel Perry 7900 and Gaspee 3392See page 72 Buyers Guide"
305,"SCORE LESS THAN CUTOFF: Wevbosset yard 343 S Water,65.0,PROVIDENCE","['cd1940/entry/1940_Page_1167 (2)_56.png', 'cd1940/entry/1940_Page_1167 (2)_57.png', 'cd1940/entry/1940_Page_1167 (2)_58.png', 'cd1940/entry/1940_Page_1167 (2)_59.png']",WEYBOSSET ST,OLNEY JOSEPH & SON Ince office 45 Wevbosset yard 343 S Water tels Gas- pee 6817-8635See page 30 Buyers Guide
306,"SCORE LESS THAN CUTOFF: Custom wre wk ART OVA AB EN,73.0,PROVIDENCE","['cd1940/entry/1940_Page_1167 (2)_67.png', 'cd1940/entry/1940_Page_1167 (2)_68.png']",CUSTOM HOUSE ST,TURKS HEAD COAL CO 48 Custom wre wk ART OVA AB EN
307,"SCORE LESS THAN CUTOFF: Weybosset yards Fields Point,74.5,PROVIDENCE","['cd1940/entry/1940_Page_1167 (3)_1.png', 'cd1940/entry/1940_Page_1167 (3)_2.png', 'cd1940/entry/1940_Page_1167 (3)_3.png', 'cd1940/entry/1940_Page_1167 (3)_4.png']",WEYBOSSET ST,WHITE JOHN R & SON Ince office 31 Weybosset yards Fields Point tel Plantations 9000See right top lines and page 31 Buyers Guide
308,"SCORE LESS THAN CUTOFF: Wolcott Pawtucket,69.0,PROVIDENCE","['cd1940/entry/1940_Page_1167 (3)_22.png', 'cd1940/entry/1940_Page_1167 (3)_23.png']",PAWTUXET AV,BERRY T T & SONS 13 Wolcott Paw- tucket tel Perry 0418
309,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1167 (3)_67.png', 'cd1940/entry/1940_Page_1167 (3)_68.png']",N/A,"See page 49 Buyers Guide
King Thos J 321 Manton av and 1011 Atwralle aw"
310,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1168 (1)_1.png'],N/A,funeral DirectorsCon
311,"SCORE LESS THAN CUTOFF: Crawford sq,69,PROVIDENCE","['cd1940/entry/1940_Page_1169 (2)_1.png', 'cd1940/entry/1940_Page_1169 (2)_2.png']",BRADFORD ST,National Furniture Distributors Ine 5 Crawford sq
312,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1940/entry/1940_Page_1169 (2)_9.png', 'cd1940/entry/1940_Page_1169 (2)_10.png', 'cd1940/entry/1940_Page_1169 (2)_11.png', 'cd1940/entry/1940_Page_1169 (2)_12.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel Gaspee 0248See left top lines and page 67 Buyers Guide
313,"SCORE LESS THAN CUTOFF: Union Trust bldg,74.0,PROVIDENCE","['cd1940/entry/1940_Page_1169 (2)_27.png', 'cd1940/entry/1940_Page_1169 (2)_28.png']",UNION ST,PUBLIC LOAN CORP 408 Union Trust bldg tel Gaspee 2994
314,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1169 (3)_6.png', 'cd1940/entry/1940_Page_1169 (3)_7.png', 'cd1940/entry/1940_Page_1169 (3)_8.png']",N/A,CARPENTER & WOOD CO Cedar at Aborn tel Dexter 0987See page 44 Buyers Guide
315,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1170 (1)_1.png'],N/A,Gasoline & Oil Service StationsCon
316,"SCORE LESS THAN CUTOFF: Smith Atlantic Super Service 205 Meeting Auditorium Filling Station 1145 N,40.0,PROVIDENCE","['cd1940/entry/1940_Page_1170 (1)_3.png', 'cd1940/entry/1940_Page_1170 (1)_4.png']",VICTORIA MOUNT ST,"av and 410 Smith
Atlantic Super Service 205 Meeting
Auditorium Filling Station 1145 N"
317,"SCORE LESS THAN CUTOFF: Broad Babcock Super Service 1343 Broad Barones Filling Station 391 Charles,58.5,PROVIDENCE",['cd1940/entry/1940_Page_1170 (1)_5.png'],BABCOCK ST,"Averys Socony Service 825 Broad
Babcock Super Service 1343 Broad
Barones Filling Station 391 Charles"
318,"SCORE LESS THAN CUTOFF: N Main Bensons Jenney Service Station 97 Elmwood av,49.0,PROVIDENCE","['cd1940/entry/1940_Page_1170 (1)_8.png', 'cd1940/entry/1940_Page_1170 (1)_9.png']",BENTON ST,"Bennett Albert T 468 N Main
Bensons Jenney Service Station 97 Elmwood av"
319,"SCORE LESS THAN CUTOFF: Dexter Bryans Tydol Service Station 933 Broad,70.5,PROVIDENCE","['cd1940/entry/1940_Page_1170 (1)_16.png', 'cd1940/entry/1940_Page_1170 (1)_17.png']",SERVICE ROAD 7,"Bruno Battery Co 165 Dexter
Bryans Tydol Service Station 933 Broad"
320,"SCORE LESS THAN CUTOFF: Crawford,75,PROVIDENCE",['cd1940/entry/1940_Page_1170 (1)_42.png'],BRADFORD ST,Court House Gas Station 6 Crawford
321,"SCORE LESS THAN CUTOFF: Dudley Duhamels Service Sta 246 Magnolia,46.5,PROVIDENCE",['cd1940/entry/1940_Page_1170 (2)_3.png'],DUNHAM AV,"Dudley Filling Station 102 Dudley
Duhamels Service Sta 246 Magnolia"
322,EMPTY STREET,"['cd1940/entry/1940_Page_1170 (3)_35.png', 'cd1940/entry/1940_Page_1170 (3)_36.png']",,"Merchants Super Service Inc, Charles cor Chalkstone av"
323,"SCORE LESS THAN CUTOFF: N Main Gaspee,76.0,PROVIDENCE","['cd1940/entry/1940_Page_1171 (1).chop_35.png', 'cd1940/entry/1940_Page_1171 (1).chop_36.png']",GASPEE ST,"Shell Union Oil Corp 691 N Main, Gas- pee cor Stillman and 5 Elmwood av"
324,"SCORE LESS THAN CUTOFF: Bucklin Sun Oil Company,73.5,PROVIDENCE","['cd1940/entry/1940_Page_1171 (1).chop_53.png', 'cd1940/entry/1940_Page_1171 (1).chop_54.png']",BUCKLIN ST,"Stewart Alf T 1 Bucklin
Sun Oil Company 60 Plain and 1126 Broad"
325,FAILED TO PARSE AN ADDRESS,"['cd1940/entry/1940_Page_1171 (1).chop_57.png', 'cd1940/entry/1940_Page_1171 (1).chop_58.png']",N/A,"Thorburn Clayton B, W Exchange cor Gaspee"
326,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1172 (1)_1.png'],N/A,Glasses FittedCon
327,"SCORE LESS THAN CUTOFF: Tappan See left bottom lines and page 36 Buyers Guide,60.0,PROVIDENCE","['cd1940/entry/1940_Page_1172 (1)_20.png', 'cd1940/entry/1940_Page_1172 (1)_21.png', 'cd1940/entry/1940_Page_1172 (1)_22.png']",TAPPAN ST,S A CONSTRUCTION CO 64 Tappan See left bottom lines and page 36 Buyers Guide
328,FAILED TO PARSE AN ADDRESS,['cd1940/entry/1940_Page_1172 (1)_24.png'],N/A,(See Flour Dealers)
329,"SCORE LESS THAN CUTOFF: B,50,PROVIDENCE","['cd1940/entry/1940_Page_1173 (2)_30.png', 'cd1940/entry/1940_Page_1173 (2)_31.png', 'cd1940/entry/1940_Page_1173 (2)_32.png', 'cd1940/entry/1940_Page_1173 (2)_33.png', 'cd1940/entry/1940_Page_1173 (2)_34.png', 'cd1940/entry/1940_Page_1173 (2)_35.png', 'cd1940/entry/1940_Page_1173 (2)_36.png', 'cd1940/entry/1940_Page_1173 (2)_37.png', 'cd1940/entry/1940_Page_1173 (2)_38.png']",JOB ST,"First National Stores Inc office 327 W Exchange branches 128 Academy av 210 Amherst 266 Atwells av 296 and 565 Branch av 622, 832, 1144, 1363 and 1487 Broad 321 Broadway 71B and 190 Camp 92 Carpenter 945 and 1103 Chalkstone av 164 Chapin av 273 Charles 279, 392, 489 and 726 Cranston 69 Daboll 2 Baton 980"
