,Drop_Reason,File_List,Street,Text
128,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1990/entry/1990_Page_96 (3)_37.png', 'cd1990/entry/1990_Page_96 (3)_38.png']",4TH ST,Paine Webber Inc One Hosp Trust Plaza 15th Fl
129,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1990/entry/1990_Page_96 (3)_42.png', 'cd1990/entry/1990_Page_96 (3)_43.png']",4TH ST,Schwab Charles & Co One Hosp Trust Plaza 17th Fl
130,"SCORE LESS THAN CUTOFF: Federal Way, Johnston, RI,70.0,PROVIDENCE","['cd1990/entry/1990_Page_96 (3)_57.png', 'cd1990/entry/1990_Page_96 (3)_58.png', 'cd1990/entry/1990_Page_96 (3)_59.png']",JOHNSON ST,"DAY-LOR CREATIONS INC 100 Federal Way, Johnston, RI (02919), Tel 274-2360"
131,"SCORE LESS THAN CUTOFF: Esten Av, Pawtucket, RI,65.0,PROVIDENCE","['cd1990/entry/1990_Page_96 (3)_63.png', 'cd1990/entry/1990_Page_96 (3)_64.png', 'cd1990/entry/1990_Page_96 (3)_65.png', 'cd1990/entry/1990_Page_96 (3)_66.png', 'cd1990/entry/1990_Page_96 (3)_67.png']",PAWTUXET AV,"FASHION ORNAMENTS BY LARRY ALBINIANO  25 Esten Av, Pawtucket, RI (02860), Tel 725-8484"
132,EMPTY STREET,['cd1990/entry/1990_Page_97 (1)_3.png'],,"51 Lee St (02861), Tel 726-1310"
133,"SCORE LESS THAN CUTOFF: Bath St, PO Box 9547,67.5,PROVIDENCE","['cd1990/entry/1990_Page_97 (1)_38.png', 'cd1990/entry/1990_Page_97 (1)_39.png', 'cd1990/entry/1990_Page_97 (1)_40.png', 'cd1990/entry/1990_Page_97 (1)_41.png']",BATH ST,"CARTIER M N & SONS CO INC 65 Bath St, PO Box 9547 (02940), Tel 331-0400, Toll Free Tel 1-800-662- 5119, FAX Tel (401) 274-8710"
134,FAILED TO PARSE AN ADDRESS,"['cd1990/entry/1990_Page_97 (2)_81.png', 'cd1990/entry/1990_Page_97 (2)_82.png']",N/A,Hospital Trust Nat] Bank Building One Hosp Trust Plaza
135,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_97 (2)_83.png'],N/A,HOSPITAL TRUST TOWER-HOSPITAL
136,ERROR IN STREET MATCHING,"['cd1990/entry/1990_Page_97 (2)_87.png', 'cd1990/entry/1990_Page_97 (2)_88.png']",02903),PROVIDENCE RI (02903) TELEPHONE 278-8196
137,FAILED TO PARSE AN ADDRESS,"['cd1990/entry/1990_Page_97 (3)_30.png', 'cd1990/entry/1990_Page_97 (3)_31.png']",N/A,New England Telephone Co Bldg 234 Washington St
138,EMPTY STREET,['cd1990/entry/1990_Page_97 (3)_43.png'],,One Empire Plaza Empire St
139,EMPTY STREET,['cd1990/entry/1990_Page_97 (3)_74.png'],,Sixty Ship St (Ofc Bldg) 60 Ship St
140,FAILED TO PARSE AN ADDRESS,"['cd1990/entry/1990_Page_98 (1)_25.png', 'cd1990/entry/1990_Page_98 (1)_26.png']",N/A,Basic Service Corp (Sonitrol) le Jackson Walkway
141,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1990/entry/1990_Page_98 (1)_67.png', 'cd1990/entry/1990_Page_98 (1)_68.png']",4TH ST,O C E Business Systems One Hosp Trust Plaza 19th Fl
142,"SCORE LESS THAN CUTOFF: ROLFE STREET,78.5,PROVIDENCE","['cd1990/entry/1990_Page_98 (1)_70.png', 'cd1990/entry/1990_Page_98 (1)_71.png', 'cd1990/entry/1990_Page_98 (1)_72.png', 'cd1990/entry/1990_Page_98 (1)_73.png']",POINT STREET BRG,PROVIDENCE BUSINESS FORMS 100 ROLFE STREET (02910) PO BOX 606 ANNEX 02901 TELEPHONE 941-2500
143,"SCORE LESS THAN CUTOFF: Armistice Blvd,61.0,PROVIDENCE","['cd1990/entry/1990_Page_98 (2)_17.png', 'cd1990/entry/1990_Page_98 (2)_18.png', 'cd1990/entry/1990_Page_98 (2)_19.png']",HARBORSIDE BLVD,"CANNON CABLE COMPANY INC 255 Armistice Blvd (02860), Tel (401) 122-4400, FAX 726-8915"
144,"SCORE LESS THAN CUTOFF: Mineral Spring Av, N Providence, RI,72.0,PROVIDENCE","['cd1990/entry/1990_Page_98 (2)_51.png', 'cd1990/entry/1990_Page_98 (2)_52.png', 'cd1990/entry/1990_Page_98 (2)_53.png', 'cd1990/entry/1990_Page_98 (2)_54.png', 'cd1990/entry/1990_Page_98 (2)_55.png']",PROVIDENCE PL,"CARPET CONNECTION INC 1825 Mineral Spring Av, N Providence, RI (02904), Tels (401) 353-3727, (401) 353-5050"
145,"SCORE LESS THAN CUTOFF: UUD chavay awww COVERINGSRETAIL-CONTD,46.0,PROVIDENCE",['cd1990/entry/1990_Page_98 (3)_1.png'],ORIENTAL ST,"VATE DAD, S0UUD chavay  awww

COVERINGS- RETAIL-CONTD"
146,"SCORE LESS THAN CUTOFF: Catamore Blvd,66.0,PROVIDENCE","['cd1990/entry/1990_Page_98 (3)_12.png', 'cd1990/entry/1990_Page_98 (3)_13.png', 'cd1990/entry/1990_Page_98 (3)_14.png']",SYCAMORE ST,"N C R CORPORATION 60 Catamore Blvd (East Providence; 02914), Tel 438-2600"
147,EMPTY STREET,"['cd1990/entry/1990_Page_99 (1)_20.png', 'cd1990/entry/1990_Page_99 (1)_21.png', 'cd1990/entry/1990_Page_99 (1)_22.png']",,"H:GHLAND MEMORIAL PARK Rhode Island Av (Johnston; 02919), Tel 231-9120"
148,EMPTY STREET,['cd1990/entry/1990_Page_99 (1)_29.png'],,R One Historical Cemetery Rutherglen Av
149,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_99 (1)_35.png'],N/A,SWAN POINT CEMETERY
150,"SCORE LESS THAN CUTOFF: ) TLEEPHONE 272-1314,55.5,PROVIDENCE","['cd1990/entry/1990_Page_99 (1)_37.png', 'cd1990/entry/1990_Page_99 (1)_38.png', 'cd1990/entry/1990_Page_99 (1)_39.png']",STEPHANIE DR,585 BLACKSTONE BOULEVARD (02906) TLEEPHONE 272-1314
151,FAILED TO PARSE AN ADDRESS,"['cd1990/entry/1990_Page_99 (2)_20.png', 'cd1990/entry/1990_Page_99 (2)_21.png']",N/A,ifANN GEORGE & CO INC
152,"SCORE LESS THAN CUTOFF: -5600,29.0,PROVIDENCE",['cd1990/entry/1990_Page_99 (2)_23.png'],I 95,TELEPHONE 781-5600
153,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1990/entry/1990_Page_99 (2)_39.png'],10TH ST,421-8400
154,"SCORE LESS THAN CUTOFF: FENNER STREET PROVIDENCE RI,77.5,PROVIDENCE","['cd1990/entry/1990_Page_99 (3)_39.png', 'cd1990/entry/1990_Page_99 (3)_40.png', 'cd1990/entry/1990_Page_99 (3)_41.png', 'cd1990/entry/1990_Page_99 (3)_42.png', 'cd1990/entry/1990_Page_99 (3)_43.png', 'cd1990/entry/1990_Page_99 (3)_44.png']",PROVIDENCE PL,CATHEDRAL OF SAINTS PETER AND PAUL 30 FENNER STREET PROVIDENCE RI (02903) TELEPHONES 331-2434 AND 278-4515
155,FAILED TO PARSE AN ADDRESS,"['cd1990/entry/1990_Page_100 (1)_3.png', 'cd1990/entry/1990_Page_100 (1)_4.png']",N/A,PROVIDENCE (CATHOLIC)
156,ERROR IN STREET MATCHING,"['cd1990/entry/1990_Page_100 (1)_7.png', 'cd1990/entry/1990_Page_100 (1)_8.png', 'cd1990/entry/1990_Page_100 (1)_9.png']",02808),(02808) TELEPHONES 278-4500 AND 278-4515
157,EMPTY STREET,"['cd1990/entry/1990_Page_100 (1)_26.png', 'cd1990/entry/1990_Page_100 (1)_27.png', 'cd1990/entry/1990_Page_100 (1)_28.png', 'cd1990/entry/1990_Page_100 (1)_29.png']",,"FIRST UNITARIAN CHURCH One Benevolent St (02906), Tel 421- 7970"
158,"SCORE LESS THAN CUTOFF: Oakleigh Ave,72.5,PROVIDENCE","['cd1990/entry/1990_Page_100 (1)_37.png', 'cd1990/entry/1990_Page_100 (1)_38.png']",OAKDALE AVE,Greystone Primitive Methodist Church 7 Oakleigh Av (NP)
159,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_100 (3)_1.png'],N/A,VEU SOW ERI Chaves Wests ewe Sn
160,FAILED TO PARSE AN ADDRESS,"['cd1990/entry/1990_Page_100 (3)_48.png', 'cd1990/entry/1990_Page_100 (3)_49.png']",N/A,CITY DIRECTORY LIBRARY
161,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE","['cd1990/entry/1990_Page_100 (3)_52.png', 'cd1990/entry/1990_Page_100 (3)_53.png', 'cd1990/entry/1990_Page_100 (3)_54.png']",3RD ST,30 EXCHANGE TERRACE PROVIDENCE 02903 TELEPHONE (401) 521-5000
162,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_100 (3)_57.png'],N/A,POLK RL & CO
163,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE","['cd1990/entry/1990_Page_100 (3)_59.png', 'cd1990/entry/1990_Page_100 (3)_60.png', 'cd1990/entry/1990_Page_100 (3)_61.png', 'cd1990/entry/1990_Page_100 (3)_62.png']",8TH ST,"300 COMMERCIAL STREET MALDEN, MA 02148 TELEPHONE (617) 322-0500"
164,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_101 (2)_2.png'],N/A,Rhode Island Hearing Center Corliss Park
165,"SCORE LESS THAN CUTOFF: -59 Foundry St,73.5,PROVIDENCE","['cd1990/entry/1990_Page_102 (2)_13.png', 'cd1990/entry/1990_Page_102 (2)_14.png', 'cd1990/entry/1990_Page_102 (2)_15.png']",BOUNDARY AVE,"GENERAL POLYMER INC 57-59 Foundry St (Central Falls; 02863), Tel (401) 723-6660"
166,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_102 (2)_21.png'],N/A,Arnold Lounge West Quadrangle
167,ERROR IN STREET MATCHING,"['cd1990/entry/1990_Page_102 (3)_2.png', 'cd1990/entry/1990_Page_102 (3)_3.png', 'cd1990/entry/1990_Page_102 (3)_4.png']","02108),","WALKER ASSOCIATES One Court St, Boston, Ma (02108), Tel (617), 227- 4488, National Tel 1-800-225-6789"
168,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_102 (3)_9.png'],N/A,SWAN POINT CEMETERY
169,"SCORE LESS THAN CUTOFF: ) TLEEPHONE 272-1314,55.5,PROVIDENCE","['cd1990/entry/1990_Page_102 (3)_11.png', 'cd1990/entry/1990_Page_102 (3)_12.png', 'cd1990/entry/1990_Page_102 (3)_13.png']",STEPHANIE DR,585 BLACKSTONE BOULEVARD (02906) TLEEPHONE 272-1314
170,"SCORE LESS THAN CUTOFF: Smithfield Rd, North Providence,75.0,PROVIDENCE","['cd1990/entry/1990_Page_102 (3)_20.png', 'cd1990/entry/1990_Page_102 (3)_21.png', 'cd1990/entry/1990_Page_102 (3)_22.png']",SMITHFIELD AVE,"COMPUTER CONSULTANTS 520 Smithfield Rd, North Providence (02904)"
171,"SCORE LESS THAN CUTOFF: Park Av, Cranston, RI,79.5,PROVIDENCE","['cd1990/entry/1990_Page_102 (3)_34.png', 'cd1990/entry/1990_Page_102 (3)_35.png', 'cd1990/entry/1990_Page_102 (3)_36.png', 'cd1990/entry/1990_Page_102 (3)_37.png']",CRANSTON ST,"CULLCO COMMUNICATIONS 1424 Park Av, Cranston, RI (02920), Tels 946-3150, 942-0500"
172,"SCORE LESS THAN CUTOFF: Burgess St,72,PROVIDENCE",['cd1990/entry/1990_Page_102 (3)_59.png'],BURNS ST,Hope John Settlement House 7 Burgess St
173,ERROR IN STREET MATCHING,"['cd1990/entry/1990_Page_103 (1)_24.png', 'cd1990/entry/1990_Page_103 (1)_25.png', 'cd1990/entry/1990_Page_103 (1)_26.png', 'cd1990/entry/1990_Page_103 (1)_27.png', 'cd1990/entry/1990_Page_103 (1)_28.png']","02906),","COMFACS INC COMPUTER FACILITIES SUPPORT One Richmond Sq (02906), Tel (401) 521-6330"
174,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_103 (1)_30.png'],N/A,Computer Telephone 2 Richmond Sq
175,"SCORE LESS THAN CUTOFF: PUtnam Pike, Smithfield, RI,78.5,PROVIDENCE","['cd1990/entry/1990_Page_103 (1)_35.png', 'cd1990/entry/1990_Page_103 (1)_36.png', 'cd1990/entry/1990_Page_103 (1)_37.png']",SMITHFIELD AVE,"CUSTOM SYSTEM DESIGN 365 PUtnam Pike, Smithfield, RI (02917), Tel (401) 231-0260"
176,"SCORE LESS THAN CUTOFF: Catamore Blvd,66.0,PROVIDENCE","['cd1990/entry/1990_Page_103 (1)_49.png', 'cd1990/entry/1990_Page_103 (1)_50.png', 'cd1990/entry/1990_Page_103 (1)_51.png']",SYCAMORE ST,"N C R CORPORATION 60 Catamore Blvd (East Providence; 02914), Tel 438-2600"
177,"SCORE LESS THAN CUTOFF: Merrick St, PO Box 1713, Pawtucket,58.5,PROVIDENCE","['cd1990/entry/1990_Page_103 (2)_55.png', 'cd1990/entry/1990_Page_103 (2)_56.png', 'cd1990/entry/1990_Page_103 (2)_57.png']",PAWTUXET AV,"ROBERTS CONSTRUCTION 15 Merrick St, PO Box 1713, Pawtucket (02860), Tel 726-6730"
178,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1990/entry/1990_Page_103 (3)_20.png'],2ND ST,Allied Buying le Jackson Walkway Ste 12
179,"SCORE LESS THAN CUTOFF: Merchant St,71.5,PROVIDENCE",['cd1990/entry/1990_Page_104 (1)_2.png'],AMERICA ST,Mc Govern Peter J 116 Merchant St (NP)
180,"SCORE LESS THAN CUTOFF: Ferncliff Ave,72.0,PROVIDENCE",['cd1990/entry/1990_Page_104 (2)_79.png'],RADCLIFFE AVE,Mc Arthur Mich] D 27 Ferncliff Av (NP)
181,"SCORE LESS THAN CUTOFF: Anderson Av, Warwick, RI,76.5,PROVIDENCE","['cd1990/entry/1990_Page_104 (2)_86.png', 'cd1990/entry/1990_Page_104 (2)_87.png', 'cd1990/entry/1990_Page_104 (2)_88.png', 'cd1990/entry/1990_Page_104 (2)_89.png']",ANDERSON ST,"MONTGOMERY DONALD R CONTRACTOR 87 Anderson Av, Warwick, RI (02888), Tel (401) 467- 5863"
182,"SCORE LESS THAN CUTOFF: Elmwood Av, Warwick, RI,75.0,PROVIDENCE","['cd1990/entry/1990_Page_104 (3)_37.png', 'cd1990/entry/1990_Page_104 (3)_38.png', 'cd1990/entry/1990_Page_104 (3)_39.png']",ELMWOOD AVE,"SHEAN ASSOCIATES INC 1808 Elmwood Av, Warwick, RI (02888), Tels 781-7340, 781-7341"
183,"SCORE LESS THAN CUTOFF: Merchant St,71.5,PROVIDENCE","['cd1990/entry/1990_Page_104 (3)_42.png', 'cd1990/entry/1990_Page_104 (3)_43.png']",AMERICA ST,Special T Construction Co 39 Merchant St (NP)
184,"SCORE LESS THAN CUTOFF: Gaudet St,77.5,PROVIDENCE",['cd1990/entry/1990_Page_104 (3)_54.png'],MAUDE ST,Turchetti John 62 Gaudet St (NP)
185,"SCORE LESS THAN CUTOFF: Oakleigh Ave,72.5,PROVIDENCE",['cd1990/entry/1990_Page_105 (1)_13.png'],OAKDALE AVE,Gaskin Timothy J 14 Oakleigh Av (NP)
186,"SCORE LESS THAN CUTOFF: Merchant St,71.5,PROVIDENCE",['cd1990/entry/1990_Page_105 (1)_81.png'],AMERICA ST,Sechio Gilbert J 71 Merchant St (NP)
187,"SCORE LESS THAN CUTOFF: Elmwood Av, Warwick, RI,75.0,PROVIDENCE","['cd1990/entry/1990_Page_105 (2)_15.png', 'cd1990/entry/1990_Page_105 (2)_16.png', 'cd1990/entry/1990_Page_105 (2)_17.png']",ELMWOOD AVE,"SHEAN ASSOCIATES INC 1809 Elmwood Av, Warwick, RI (02888), Tels 781-7340, 781-7341"
188,"SCORE LESS THAN CUTOFF: Industrial Way, Seekonk, Ma,78.5,PROVIDENCE","['cd1990/entry/1990_Page_106 (1)_6.png', 'cd1990/entry/1990_Page_106 (1)_7.png', 'cd1990/entry/1990_Page_106 (1)_8.png']",INDUSTRIAL DR,"Q A S INSULATION INC 60 Industrial Way, Seekonk, Ma (02771), Tel 336-8581"
189,"SCORE LESS THAN CUTOFF: Redfern St,77.5,PROVIDENCE",['cd1990/entry/1990_Page_106 (1)_66.png'],FERN ST,Carpenter Roy 16 Redfern St (NP)
190,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_106 (2)_4.png'],N/A,Four Seasons Paint Corp le Jackson Walkway
191,"SCORE LESS THAN CUTOFF: Greenville Av, Johnston, R I,78.0,PROVIDENCE","['cd1990/entry/1990_Page_106 (2)_24.png', 'cd1990/entry/1990_Page_106 (2)_25.png']",GREENVILLE AVE,"MILLER CHAS CO 484 Greenville Av, Johnston, R I (02819), Tels 231-0680"
192,"SCORE LESS THAN CUTOFF: Zipporah St,68.0,PROVIDENCE",['cd1990/entry/1990_Page_106 (2)_61.png'],BORAH ST,Sorbo John 29 Zipporah St (NP)
193,"SCORE LESS THAN CUTOFF: Oak Grove Blvd,76.5,PROVIDENCE",['cd1990/entry/1990_Page_106 (2)_89.png'],GROVE ST,Olivieri Mario 1 Oak Grove Blvd (NP)
194,"SCORE LESS THAN CUTOFF: Zambarano Ave,67.0,PROVIDENCE",['cd1990/entry/1990_Page_106 (3)_66.png'],MAURAN ST,Zambarano Edw V 24 Zambarano Av (NP)
195,EMPTY STREET,"['cd1990/entry/1990_Page_107 (1)_30.png', 'cd1990/entry/1990_Page_107 (1)_31.png', 'cd1990/entry/1990_Page_107 (1)_32.png', 'cd1990/entry/1990_Page_107 (1)_33.png']",,"RHODE ISLAND VENTILATING CO INC Carrington St (Lincoln; 02865), Tel 723-8920"
196,"SCORE LESS THAN CUTOFF: Waterman Av, East Providence, RI,75.5,PROVIDENCE","['cd1990/entry/1990_Page_107 (1)_47.png', 'cd1990/entry/1990_Page_107 (1)_48.png', 'cd1990/entry/1990_Page_107 (1)_49.png', 'cd1990/entry/1990_Page_107 (1)_50.png']",PROVIDENCE PL,"PURINGTON BUILDING SYSTEMS INC 870 Waterman Av, East Providence, RI (02914), Tel 438-0880"
197,"SCORE LESS THAN CUTOFF: Edendale Ave,79,PROVIDENCE",['cd1990/entry/1990_Page_107 (2)_47.png'],VERNDALE AVE,Saint Thomas Convent 41 Edendale Av
198,EMPTY STREET,['cd1990/entry/1990_Page_107 (2)_53.png'],,Sisters Of St Joseph 37 Jewett St
199,"SCORE LESS THAN CUTOFF: Airport Rd,67,PROVIDENCE","['cd1990/entry/1990_Page_107 (3)_80.png', 'cd1990/entry/1990_Page_107 (3)_81.png', 'cd1990/entry/1990_Page_107 (3)_82.png']",ARBOR DR,"SASCHAS PLACE 95 Airport Rd (Warwick, RI; 02889), Tel (401) 7382- 5681"
200,"SCORE LESS THAN CUTOFF: Armistice Blvd,61.0,PROVIDENCE","['cd1990/entry/1990_Page_108 (1)_6.png', 'cd1990/entry/1990_Page_108 (1)_7.png', 'cd1990/entry/1990_Page_108 (1)_8.png', 'cd1990/entry/1990_Page_108 (1)_9.png']",HARBORSIDE BLVD,"LANDLORDS CREDIT DATA SERVICE OF AMERICA INC 95 Armistice Blvd (Pawtucket; 02860), Tel (401) 723-1293"
201,"SCORE LESS THAN CUTOFF: Midstate Dr, Auburn, Ma,59.5,PROVIDENCE","['cd1990/entry/1990_Page_108 (1)_14.png', 'cd1990/entry/1990_Page_108 (1)_15.png', 'cd1990/entry/1990_Page_108 (1)_16.png']",STATE HWY 10,"MERCHANTS REPORTING SERVICE 15 Midstate Dr, Auburn, Ma (01501), Tel (608) 832-9021"
202,"SCORE LESS THAN CUTOFF: City Hall,72.5,PROVIDENCE","['cd1990/entry/1990_Page_108 (1)_23.png', 'cd1990/entry/1990_Page_108 (1)_24.png']",CITY VIEW CIR,Co-Op Municipal Employees Credit Union 108 City Hall
203,"SCORE LESS THAN CUTOFF: Dexter St, Pawtucket, RI,64.5,PROVIDENCE","['cd1990/entry/1990_Page_108 (1)_39.png', 'cd1990/entry/1990_Page_108 (1)_40.png', 'cd1990/entry/1990_Page_108 (1)_41.png', 'cd1990/entry/1990_Page_108 (1)_42.png']",PAWTUXET AV,"EQUITABLE CREDIT UNION 20 Dexter St, Pawtucket, RI (02860), Tel 723-8500"
204,ERROR IN STREET MATCHING,"['cd1990/entry/1990_Page_108 (1)_51.png', 'cd1990/entry/1990_Page_108 (1)_52.png', 'cd1990/entry/1990_Page_108 (1)_53.png', 'cd1990/entry/1990_Page_108 (1)_54.png', 'cd1990/entry/1990_Page_108 (1)_55.png', 'cd1990/entry/1990_Page_108 (1)_56.png', 'cd1990/entry/1990_Page_108 (1)_57.png', 'cd1990/entry/1990_Page_108 (1)_58.png']","02895),","MARQUETTE CREDIT UNION Marquette Credit Union Plaza-Box H (Woonsocket; 02895), Tel 762-1400 (RI Toll Free 1-800-525-8333), 56 Railroad St (Manville; 02838), Tel 767-3510, 623 Broad St (Cumberland; 02864), Tel 724-2460"
205,"SCORE LESS THAN CUTOFF: Federal Bidg Uspo,79.5,PROVIDENCE","['cd1990/entry/1990_Page_108 (1)_61.png', 'cd1990/entry/1990_Page_108 (1)_62.png']",FEDERAL WY,Providence Postal Employees Credit Union 105 Federal Bidg Uspo
206,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_108 (2)_6.png'],N/A,SWAN POINT CEMETERY
207,"SCORE LESS THAN CUTOFF: ) TLEEPHONE 272-1314,55.5,PROVIDENCE","['cd1990/entry/1990_Page_108 (2)_8.png', 'cd1990/entry/1990_Page_108 (2)_9.png', 'cd1990/entry/1990_Page_108 (2)_10.png']",STEPHANIE DR,585 BLACKSTONE BOULEVARD (02906) TLEEPHONE 272-1314
208,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1990/entry/1990_Page_108 (2)_60.png'],4TH ST,Regency Mart le Jackson Walkway Ste 14
209,"SCORE LESS THAN CUTOFF: PAWTUCKET AVENUE,70.0,PROVIDENCE","['cd1990/entry/1990_Page_108 (3)_18.png', 'cd1990/entry/1990_Page_108 (3)_19.png', 'cd1990/entry/1990_Page_108 (3)_20.png', 'cd1990/entry/1990_Page_108 (3)_21.png']",PAWTUXET AV,AUTOMATIC DATA PROCESSING 2290 PAWTUCKET AVENUE (02914) TELEPHONE 438-9740
210,EMPTY STREET,['cd1990/entry/1990_Page_108 (3)_43.png'],,Beasley Willie Mae qi9 Wiggin-Van Slyck Ct
211,"SCORE LESS THAN CUTOFF: Burgess St,72,PROVIDENCE",['cd1990/entry/1990_Page_108 (3)_61.png'],BURNS ST,Hope John Day Care Center 7 Burgess St
212,"SCORE LESS THAN CUTOFF: Charles St, N Providence, RI,75.5,PROVIDENCE","['cd1990/entry/1990_Page_109 (1)_44.png', 'cd1990/entry/1990_Page_109 (1)_45.png', 'cd1990/entry/1990_Page_109 (1)_46.png', 'cd1990/entry/1990_Page_109 (1)_47.png']",PROVIDENCE PL,"ARISTOCRAT DENTAL LABORATORY INC 868 Charles St, N Providence, RI (02904), Tel (401) 728-0486"
213,FAILED TO PARSE AN ADDRESS,"['cd1990/entry/1990_Page_109 (2)_78.png', 'cd1990/entry/1990_Page_109 (2)_79.png']",N/A,Poompanich Thongchai le Jackson Walkway Ste 7
214,"SCORE LESS THAN CUTOFF: INC,75,PROVIDENCE",['cd1990/entry/1990_Page_110 (1)_2.png'],FINCH AVE,C18 INC (COUNTER
215,ERROR IN STREET MATCHING,['cd1990/entry/1990_Page_110 (1)_4.png'],"02805),","California St (02805), Tel 726-6280"
216,"SCORE LESS THAN CUTOFF: ELLIOT STREET,73.5,PROVIDENCE","['cd1990/entry/1990_Page_110 (1)_38.png', 'cd1990/entry/1990_Page_110 (1)_39.png']",ELIOT AVE,POLK R L & CO 385 ELLIOT STREET
217,ERROR IN STREET MATCHING,"['cd1990/entry/1990_Page_110 (1)_41.png', 'cd1990/entry/1990_Page_110 (1)_42.png']",02164),(02164) TELEPHONE (617) 965-6113
218,FAILED TO PARSE AN ADDRESS,['cd1990/entry/1990_Page_110 (1)_44.png'],N/A,POLK R L & CO
219,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE","['cd1990/entry/1990_Page_110 (1)_46.png', 'cd1990/entry/1990_Page_110 (1)_47.png', 'cd1990/entry/1990_Page_110 (1)_48.png']",8TH ST,"800 COMMERCIAL STREET MALDEN, MA 02148 TELEPHONE (617) 322-0500"
220,"SCORE LESS THAN CUTOFF: -233-5710,41.5,PROVIDENCE",['cd1990/entry/1990_Page_110 (1)_66.png'],10TH ST,1-600-233-5710
221,"SCORE LESS THAN CUTOFF: Exchange St, Pawtucket, RI,63.0,PROVIDENCE","['cd1990/entry/1990_Page_110 (2)_31.png', 'cd1990/entry/1990_Page_110 (2)_32.png', 'cd1990/entry/1990_Page_110 (2)_33.png', 'cd1990/entry/1990_Page_110 (2)_34.png']",PAWTUXET AV,"CANINE EMPORIUM & TRAINING CENTER 58 Exchange St, Pawtucket, RI (02860), Tel (401) 723-PETS"
222,EMPTY STREET,"['cd1990/entry/1990_Page_110 (3)_3.png', 'cd1990/entry/1990_Page_110 (3)_4.png']",,"219 Manton Av (02908), Tel 351- 9307"
223,"SCORE LESS THAN CUTOFF: Warren Av, PO Box 4114, E Providence, RI,71.0,PROVIDENCE","['cd1990/entry/1990_Page_110 (3)_26.png', 'cd1990/entry/1990_Page_110 (3)_27.png', 'cd1990/entry/1990_Page_110 (3)_28.png', 'cd1990/entry/1990_Page_110 (3)_29.png']",PROVIDENCE PL,"DUNRITE DRYWALL SYSTEMS INC 689 Warren Av, PO Box 4114, E Providence, RI (02914), Tels (401) 488-8863, (617) 336-4125"
224,"SCORE LESS THAN CUTOFF: MELROSE STREET PROVIDENCE R I,76.0,PROVIDENCE","['cd1990/entry/1990_Page_110 (3)_54.png', 'cd1990/entry/1990_Page_110 (3)_55.png', 'cd1990/entry/1990_Page_110 (3)_56.png', 'cd1990/entry/1990_Page_110 (3)_57.png', 'cd1990/entry/1990_Page_110 (3)_58.png']",PROVIDENCE PL,NARRAGANSETT ELECTRIC COMPANY  280 MELROSE STREET PROVIDENCE R I (02907)
225,"SCORE LESS THAN CUTOFF: ) 941-1400,41.5,PROVIDENCE",['cd1990/entry/1990_Page_110 (3)_60.png'],10TH ST,(401) 941-1400
226,"SCORE LESS THAN CUTOFF: ELECTRIC MOTORS AND,52.0,PROVIDENCE","['cd1990/entry/1990_Page_110 (3)_62.png', 'cd1990/entry/1990_Page_110 (3)_63.png']",LECIA DR,781-0100 ELECTRIC MOTORS AND
227,EMPTY STREET,"['cd1990/entry/1990_Page_111 (1)_4.png', 'cd1990/entry/1990_Page_111 (1)_5.png', 'cd1990/entry/1990_Page_111 (1)_6.png']",9047 ,"ENGINEERING AID CO INC PO Box 9047 (Pawtucket, RI; 02862), Tel (401) 724-7241"
228,"SCORE LESS THAN CUTOFF: Reservoir Av, Providence, R I,77.5,PROVIDENCE","['cd1990/entry/1990_Page_111 (1)_67.png', 'cd1990/entry/1990_Page_111 (1)_68.png', 'cd1990/entry/1990_Page_111 (1)_69.png', 'cd1990/entry/1990_Page_111 (1)_70.png']",PROVIDENCE PL,"TOWER MANUFACTURING CORP 25 Reservoir Av, Providence, R I (20807), Tel (401) 467-7550"
