,Drop_Reason,File_List,Street,Text
102,"SCORE LESS THAN CUTOFF: Terminal way Eastern Connecticut Poultry Producers,45.0,PROVIDENCE",['cd1941/entry/1941_Page_1144 (1)_3.png'],CONSTITUTION ST,"Cooper & Session Inc 16 Terminal way
Eastern Connecticut Poultry Producers"
103,"SCORE LESS THAN CUTOFF: Jewett Fairmount Creamery Co 484 Harris av,69.0,PROVIDENCE",['cd1941/entry/1941_Page_1144 (1)_4.png'],FAIRMOUNT AVE,"(eggs) 257 Jewett
Fairmount Creamery Co 484 Harris av"
104,"SCORE LESS THAN CUTOFF: Terminal way Land OLakes Creamery Inc 46 Harris av,64.5,PROVIDENCE","['cd1941/entry/1941_Page_1144 (1)_5.png', 'cd1941/entry/1941_Page_1144 (1)_6.png']",TERMINAL RD,"Holland Butter Co 13 Terminal way
Land OLakes Creamery Inc 46 Harris av"
105,"SCORE LESS THAN CUTOFF: pm to closing 11 Dorrance,74.0,PROVIDENCE","['cd1941/entry/1941_Page_1144 (1)_18.png', 'cd1941/entry/1941_Page_1144 (1)_19.png', 'cd1941/entry/1941_Page_1144 (1)_20.png', 'cd1941/entry/1941_Page_1144 (1)_21.png', 'cd1941/entry/1941_Page_1144 (1)_22.png', 'cd1941/entry/1941_Page_1144 (1)_23.png', 'cd1941/entry/1941_Page_1144 (1)_24.png']",DORRANCE ST,GARDEN RESTAURANT Providence- Biltmore Hotel dancing and enter- tainment every week day evening 7 pm to closing 11 Dorrance cor Washington tel GAspee 9200See page 48 Buyers Guide and right bottom lines
106,"SCORE LESS THAN CUTOFF: Pond, W Warwick,79.0,PROVIDENCE","['cd1941/entry/1941_Page_1144 (2)_11.png', 'cd1941/entry/1941_Page_1144 (2)_12.png', 'cd1941/entry/1941_Page_1144 (2)_13.png']",WARWICK AV,"WARWICK CLUB GINGER ALE CO Inc 108 Pond, W Warwick tel VAlley 565"
107,"SCORE LESS THAN CUTOFF: Black,67,PROVIDENCE",['cd1941/entry/1941_Page_1144 (2)_50.png'],BLACKSTONE ST,Doyle Jos 55 Black
108,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1941/entry/1941_Page_1144 (3)_25.png', 'cd1941/entry/1941_Page_1144 (3)_26.png', 'cd1941/entry/1941_Page_1144 (3)_27.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel Perry 0350See page 35 Buyers Guide
109,"SCORE LESS THAN CUTOFF: Pine Pawtucket PO Box,65.0,PROVIDENCE","['cd1941/entry/1941_Page_1144 (3)_57.png', 'cd1941/entry/1941_Page_1144 (3)_58.png', 'cd1941/entry/1941_Page_1144 (3)_59.png', 'cd1941/entry/1941_Page_1144 (3)_60.png']",PAWTUXET AV,"NATIONAL RING TRAVELER CO 354 Pine, Pawtucket and PO Box 1565, Providence tel GAspee 4528-See page 70 Buyers Guide"
110,EMPTY STREET,['cd1941/entry/1941_Page_1145 (1)_57.png'],,"North Burial Ground, Branch av cor"
111,"SCORE LESS THAN CUTOFF: A State House,78.0,PROVIDENCE","['cd1941/entry/1941_Page_1145 (2)_25.png', 'cd1941/entry/1941_Page_1145 (2)_26.png', 'cd1941/entry/1941_Page_1145 (2)_27.png', 'cd1941/entry/1941_Page_1145 (2)_28.png', 'cd1941/entry/1941_Page_1145 (2)_29.png', 'cd1941/entry/1941_Page_1145 (2)_30.png']",STATE HWY 10,"BUREAU FOR THE BLIND (STATE OF RI DEPT OF SOCIAL WEL- FARE) also rush seating, baskets and other blind made goods, piano tuning 3A State House tel DExter 2360"
112,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1145 (3)_61.png', 'cd1941/entry/1941_Page_1145 (3)_62.png', 'cd1941/entry/1941_Page_1145 (3)_63.png']",N/A,RUMFORD CHEMICAL WORKS Rum- ford tel EAst Providence 2880See page 24 Buyers Guide
113,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1146 (1)_2.png'],N/A,"ARNOLD, HOFFMAN"
114,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1146 (1)_13.png'],N/A,minster
115,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1146 (1)_45.png'],N/A,"Fields Point Mfg Corp, Fields Point"
116,"SCORE LESS THAN CUTOFF: Dex-,67.0,PROVIDENCE","['cd1941/entry/1941_Page_1146 (3)_43.png', 'cd1941/entry/1941_Page_1146 (3)_44.png']",DEXTER ST,Advent Christian Advent Christian Church 46 Dex-
117,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE","['cd1941/entry/1941_Page_1146 (3)_46.png', 'cd1941/entry/1941_Page_1146 (3)_47.png']",I 95,African Methodist African Methodist Zion Church 69
118,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1941/entry/1941_Page_1146 (3)_49.png'],2ND ST,Allen African Methodist Church 12
119,"SCORE LESS THAN CUTOFF: Meeting Zion 148 Wadsworth,75.5,PROVIDENCE","['cd1941/entry/1941_Page_1146 (3)_51.png', 'cd1941/entry/1941_Page_1146 (3)_52.png']",WADSWORTH ST,Bethel Church 193 Meeting Zion 148 Wadsworth
120,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE","['cd1941/entry/1941_Page_1146 (3)_53.png', 'cd1941/entry/1941_Page_1146 (3)_54.png']",7TH ST,Baptist Broadway Baptist Church 647
121,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1941/entry/1941_Page_1146 (3)_56.png'],I 95,Calhoun Av Baptist Chapel 149
122,"SCORE LESS THAN CUTOFF: Broad Central Baptist Church 440 Lioyd,65.5,PROVIDENCE","['cd1941/entry/1941_Page_1146 (3)_58.png', 'cd1941/entry/1941_Page_1146 (3)_59.png']",CENTRAL AVE,Calvary Baptist Church 747 Broad Central Baptist Church 440 Lioyd
123,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1146 (3)_61.png', 'cd1941/entry/1941_Page_1146 (3)_62.png']",N/A,"Congdon St Baptist Church, Cong- don cor DeFoe pl"
124,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1146 (3)_68.png', 'cd1941/entry/1941_Page_1146 (3)_69.png']",N/A,Federal Hill Italian Baptist Church Knight cor Tell
125,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (1)_13.png'],N/A,"United Baptist Church, Park cor"
126,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (1)_15.png', 'cd1941/entry/1941_Page_1147 (1)_16.png']",N/A,"Christian Scientist First Church of Christ Scientist,"
127,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (1)_20.png', 'cd1941/entry/1941_Page_1147 (1)_21.png']",N/A,Congregational Armenian Euphrates Evangelical
128,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (1)_24.png'],N/A,Beneficent Congregational Church
129,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1941/entry/1941_Page_1147 (1)_26.png'],6TH ST,Central Congregational Church 296
130,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (1)_38.png'],N/A,Swedish Free Congregational
131,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1941/entry/1941_Page_1147 (1)_40.png', 'cd1941/entry/1941_Page_1147 (1)_41.png']",I 95,Congregational Unitarian First Congregational Church 285
132,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1941/entry/1941_Page_1147 (1)_43.png'],4TH ST,"Episcopalian
All Saints Memorial Church 674"
133,"SCORE LESS THAN CUTOFF: N Main Christ Episcopal Church 909 Eddy Church of the Epiphany 538 Pot-,37.0,PROVIDENCE","['cd1941/entry/1941_Page_1147 (1)_45.png', 'cd1941/entry/1941_Page_1147 (1)_46.png', 'cd1941/entry/1941_Page_1147 (1)_47.png']",HIGH SCHOOL AV,Cathedral of StJohn 265 N Main Christ Episcopal Church 909 Eddy Church of the Epiphany 538 Pot-
134,EMPTY STREET,"['cd1941/entry/1941_Page_1147 (1)_55.png', 'cd1941/entry/1941_Page_1147 (1)_56.png']",,"StAnsgarius Swedish Episcopal ~ Church, Beacon av cor Maple"
135,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1941/entry/1941_Page_1147 (1)_63.png'],1ST ST,StThomas Episcopal Church 731
136,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE","['cd1941/entry/1941_Page_1147 (1)_66.png', 'cd1941/entry/1941_Page_1147 (1)_67.png']",10TH ST,Jewish Ahavth-Sholom Synagogue 20
137,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1941/entry/1941_Page_1147 (1)_68.png', 'cd1941/entry/1941_Page_1147 (1)_69.png']",1ST ST,Howell Beth David Congregation 161
138,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1941/entry/1941_Page_1147 (2)_17.png'],4TH ST,Tifereth Israel Synagogue 254
139,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (2)_19.png', 'cd1941/entry/1941_Page_1147 (2)_20.png']",N/A,Latter Day Saints Reorganized Church of Jesus Christ
140,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (2)_23.png', 'cd1941/entry/1941_Page_1147 (2)_24.png']",N/A,Lutheran Our Saviours Lutheran Church
141,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (2)_26.png'],N/A,StPauls Evangelical Lutheran
142,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (2)_28.png'],N/A,Swedish Lutheran Evangelical
143,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (2)_30.png', 'cd1941/entry/1941_Page_1147 (2)_31.png']",N/A,Methodist Broadway Italian Methodist
144,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1941/entry/1941_Page_1147 (2)_33.png'],I 95,Cranston St Methodist Church 689
145,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (2)_35.png'],N/A,"Italian Methodist Church, Bway nr"
146,"SCORE LESS THAN CUTOFF: Logan av,73.0,PROVIDENCE","['cd1941/entry/1941_Page_1147 (2)_37.png', 'cd1941/entry/1941_Page_1147 (2)_38.png', 'cd1941/entry/1941_Page_1147 (2)_39.png']",BOGMAN ST,Macedonia Methodist 93 Logan av Mathewson St Methodist Church 134 Mathewson
147,"SCORE LESS THAN CUTOFF: Broad Wanskuck Methodist Church 13,45.5,PROVIDENCE","['cd1941/entry/1941_Page_1147 (2)_48.png', 'cd1941/entry/1941_Page_1147 (2)_49.png', 'cd1941/entry/1941_Page_1147 (2)_50.png']",DETROIT AVE,Trinity Union Methodist Church 393 Broad Wanskuck Methodist Church 13
148,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1941/entry/1941_Page_1147 (2)_53.png', 'cd1941/entry/1941_Page_1147 (2)_54.png']",I 95,Nazarene Peoples Church of the Nazarene 35
149,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (2)_56.png'],N/A,Wesleyan Church of the Nazarene
150,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1941/entry/1941_Page_1147 (2)_61.png'],7TH ST,Second Presbyterian Church 687
151,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1941/entry/1941_Page_1147 (2)_63.png'],I 95,United Presbyterian Church 619
152,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (2)_65.png', 'cd1941/entry/1941_Page_1147 (2)_66.png']",N/A,Roman Catholic Church of Our Lady of the Holy
153,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (2)_71.png'],N/A,Church of the Blessed Sacrament
154,EMPTY STREET,"['cd1941/entry/1941_Page_1147 (3)_5.png', 'cd1941/entry/1941_Page_1147 (3)_6.png']",,"Holy Cross R C Church, Hartford av cor Stella"
155,EMPTY STREET,"['cd1941/entry/1941_Page_1147 (3)_7.png', 'cd1941/entry/1941_Page_1147 (3)_8.png']",,"Holy Ghost, Knight st cor Atwells av"
156,EMPTY STREET,['cd1941/entry/1941_Page_1147 (3)_24.png'],,"StCasimirs R C Church, Smith st"
157,EMPTY STREET,"['cd1941/entry/1941_Page_1147 (3)_29.png', 'cd1941/entry/1941_Page_1147 (3)_30.png']",,"StGeorges Church, America st opp Europe st"
158,EMPTY STREET,"['cd1941/entry/1941_Page_1147 (3)_33.png', 'cd1941/entry/1941_Page_1147 (3)_34.png', 'cd1941/entry/1941_Page_1147 (3)_35.png']",,"StJohns Church, Rev Jas R Bart- ley pastor Atwells av cor Sutton st"
159,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (3)_39.png', 'cd1941/entry/1941_Page_1147 (3)_40.png']",N/A,"StPatricks R C Church, Smith cor Davis"
160,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (3)_41.png', 'cd1941/entry/1941_Page_1147 (3)_42.png']",N/A,"Sts Peter & Paul R C Cathedral, Weybosset cor Fenner"
161,EMPTY STREET,"['cd1941/entry/1941_Page_1147 (3)_48.png', 'cd1941/entry/1941_Page_1147 (3)_49.png']",,"StTheresas R C Church, Manton av cor Pope"
162,"SCORE LESS THAN CUTOFF: Bell Westminster Unitarian Church 116,73.0,PROVIDENCE","['cd1941/entry/1941_Page_1147 (3)_57.png', 'cd1941/entry/1941_Page_1147 (3)_58.png', 'cd1941/entry/1941_Page_1147 (3)_59.png']",WESTMINSTER ST,Unitarian Bell Street Chapel 7 Bell Westminster Unitarian Church 116
163,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1147 (3)_64.png'],N/A,"First Universalist Church, Greene"
164,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1147 (3)_66.png', 'cd1941/entry/1941_Page_1147 (3)_67.png']",N/A,"Various Denominations Armenian Apostolic Church, Jeffer-"
165,"SCORE LESS THAN CUTOFF: Bway Assemblea Christiana 61 Tell Assembly of God Church 68 Althea Beneficent Memorial Chapel 28,40.5,PROVIDENCE","['cd1941/entry/1941_Page_1147 (3)_69.png', 'cd1941/entry/1941_Page_1147 (3)_70.png', 'cd1941/entry/1941_Page_1147 (3)_71.png', 'cd1941/entry/1941_Page_1147 (3)_72.png']",SETIAN CIR,Armenian Church 402 Bway Assemblea Christiana 61 Tell Assembly of God Church 68 Althea Beneficent Memorial Chapel 28
166,"SCORE LESS THAN CUTOFF: Cod-,75.0,PROVIDENCE",['cd1941/entry/1941_Page_1148 (1)_6.png'],CLOUD ST,Church of God in Christ 112 Cod-
167,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1148 (1)_8.png'],N/A,Church of God & Saints of Christ
168,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1148 (2)_1.png'],N/A,"Snyder John F, Prov Biltmore"
169,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_27.png'],N/A,AbbreviationsAC signifies Advent
170,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_28.png'],N/A,"Christian; AM, African Methodist;"
171,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_29.png'],N/A,"Bapt, Baptist; C Bapt, Calvinist Bap-"
172,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_30.png'],N/A,"tist; Ch, Christian; Cong, Congrega-"
173,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_31.png'],N/A,"tional; CT, Congregational Trinitarian;"
174,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_32.png'],N/A,"CU, Congregational Unitarian; DC,"
175,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_33.png'],N/A,"Disciples of Christ; Epis, Episcopalian;"
176,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_34.png'],N/A,"EA, Evangelical Advent; E, Luth,"
177,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_35.png'],N/A,"Evangelical Lutheran; FB, Free Bap-"
178,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_36.png'],N/A,"tist; FE, Free Evangelical; FEC, Free"
179,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_37.png'],N/A,"Evangelical Congregational; FM, Free"
180,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_38.png'],N/A,"Methodist; G, Greek; J, Jewish; Luth,"
181,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_39.png'],N/A,"Lutheran; LDS, Latter Day Saints; M,"
182,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_40.png'],N/A,"Methodist; N, Nazarene; NJ, New Jeru-"
183,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_41.png'],N/A,"salem; Pent, Pentacostal; Presb, Pres-"
184,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_42.png'],N/A,"byterian; PM, Primitive Methodist;"
185,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_43.png'],N/A,"RC, Roman Catholic; SA, Second Ad-"
186,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_44.png'],N/A,"vent; Swed, Swedenborgian; Unit, Uni-"
187,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_45.png'],N/A,"tarian; UP, United Presbyterian; Uv,"
188,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_46.png'],N/A,"Universalist; WM, Wesleyan Metho-"
189,"SCORE LESS THAN CUTOFF: PB, Six Principle Baptist; 7th,57.5,PROVIDENCE",['cd1941/entry/1941_Page_1149 (1)_47.png'],PRINCE ST,"dist; 6 PB, Six Principle Baptist; 7th"
190,"SCORE LESS THAN CUTOFF: th DB,,65.0,PROVIDENCE",['cd1941/entry/1941_Page_1149 (1)_48.png'],4TH ST,"DA, Seventh Day Advent; 7th DB,"
191,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1149 (1)_49.png'],N/A,Seventh Day Baptist
192,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE",['cd1941/entry/1941_Page_1149 (3)_34.png'],GOULDING ST,Johnson A D 114 Codding
193,"SCORE LESS THAN CUTOFF: Logan,73.0,PROVIDENCE",['cd1941/entry/1941_Page_1149 (3)_48.png'],BOGMAN ST,Lawes Geo (M) 93 Logan
194,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1150 (1)_1.png'],N/A,ClergymenCon
195,"SCORE LESS THAN CUTOFF: Burnside Thornburg Amos,51.0,PROVIDENCE",['cd1941/entry/1941_Page_1150 (2)_4.png'],NEWBURG ST,"Taragin Nathan (J) 50 Burnside
Thornburg Amos (M) 36 Langham rd"
196,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE","['cd1941/entry/1941_Page_1150 (2)_37.png', 'cd1941/entry/1941_Page_1150 (2)_38.png']",GOULDING ST,Child Welfare Health Station rear 140 Codding
197,EMPTY STREET,"['cd1941/entry/1941_Page_1150 (3)_1.png', 'cd1941/entry/1941_Page_1150 (3)_2.png']",5 ,Tads Teen Shop 201 Wayland av rm 5 (shoes and dresses)
198,EMPTY STREET,"['cd1941/entry/1941_Page_1151 (1)_35.png', 'cd1941/entry/1941_Page_1151 (1)_36.png']",208 ,Frank Misses The 334 Westminster rm 208 (dresses and coats)
199,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1151 (1)_38.png'],N/A,"Fredleys, Prov Biltmore lobby"
200,"SCORE LESS THAN CUTOFF: Logan av,73.0,PROVIDENCE","['cd1941/entry/1941_Page_1151 (3)_67.png', 'cd1941/entry/1941_Page_1151 (3)_68.png']",BOGMAN ST,Independent British American Assn 56 Logan av
201,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1152 (1)_1.png'],N/A,Clubs-Con.
202,"SCORE LESS THAN CUTOFF: Benefit sec-treas office 87 Weybosset,69.5,PROVIDENCE","['cd1941/entry/1941_Page_1152 (2)_36.png', 'cd1941/entry/1941_Page_1152 (2)_37.png']",WEYBOSSET ST,University Club 219 Benefit sec-treas office 87 Weybosset rm 426
203,"SCORE LESS THAN CUTOFF: Wash top fl,76,PROVIDENCE","['cd1941/entry/1941_Page_1152 (2)_48.png', 'cd1941/entry/1941_Page_1152 (2)_49.png']",WASHINGTON ST,Womens Republican Club of Rhode Island 63 Wash top fl
204,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1941/entry/1941_Page_1152 (3)_33.png', 'cd1941/entry/1941_Page_1152 (3)_34.png', 'cd1941/entry/1941_Page_1152 (3)_35.png', 'cd1941/entry/1941_Page_1152 (3)_36.png']",PAWTUXET AV,"MecDUFF COAL & LUMBER CO 11 High, Pawtucket tel PErry 2400 (coal and coke)See page 65 Buyers Guide"
205,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1941/entry/1941_Page_1152 (3)_40.png', 'cd1941/entry/1941_Page_1152 (3)_41.png', 'cd1941/entry/1941_Page_1152 (3)_42.png', 'cd1941/entry/1941_Page_1152 (3)_43.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO 28 High, Pawtucket tel PErry 7900 and GAspee 3392See page 66 Buyers Guide"
206,"SCORE LESS THAN CUTOFF: Weybosset yard 343 S Water,73,PROVIDENCE","['cd1941/entry/1941_Page_1152 (3)_46.png', 'cd1941/entry/1941_Page_1152 (3)_47.png', 'cd1941/entry/1941_Page_1152 (3)_48.png', 'cd1941/entry/1941_Page_1152 (3)_49.png']",WEYBOSSET ST,OLNEY JOSEPH & SON Inc office 45 Weybosset yard 343 S Water tels GAspee 6817 and 8635See page 29 Buyers Guide
207,"SCORE LESS THAN CUTOFF: -80 Broad Pawtucket,68.0,PROVIDENCE","['cd1941/entry/1941_Page_1152 (3)_50.png', 'cd1941/entry/1941_Page_1152 (3)_51.png']",PAWTUXET AV,OLNEY & PAINE BROS Inc 76-80 Broad Pawtucket tel GAspee 0821
208,"SCORE LESS THAN CUTOFF: Weybosset yard 343 S Water,73,PROVIDENCE","['cd1941/entry/1941_Page_1153 (1)_23.png', 'cd1941/entry/1941_Page_1153 (1)_24.png', 'cd1941/entry/1941_Page_1153 (1)_25.png', 'cd1941/entry/1941_Page_1153 (1)_26.png']",WEYBOSSET ST,OLNEY JOSEPH & SON Ine office 45 Weybosset yard 343 S Water tels GAspee 6817 and 8635See page 29 Buyers Guide
209,"SCORE LESS THAN CUTOFF: Weybosset yard 343 S Water,73,PROVIDENCE","['cd1941/entry/1941_Page_1153 (2)_6.png', 'cd1941/entry/1941_Page_1153 (2)_7.png', 'cd1941/entry/1941_Page_1153 (2)_8.png', 'cd1941/entry/1941_Page_1153 (2)_9.png']",WEYBOSSET ST,OLNEY JOSEPH & SON Ine office 45 Weybosset yard 343 S Water tels GAspee 6817 and 8635See page 29 Buyers Guide
210,"SCORE LESS THAN CUTOFF: Weybosset yard 343 S Water,73,PROVIDENCE","['cd1941/entry/1941_Page_1153 (2)_11.png', 'cd1941/entry/1941_Page_1153 (2)_12.png', 'cd1941/entry/1941_Page_1153 (2)_13.png', 'cd1941/entry/1941_Page_1153 (2)_14.png']",WEYBOSSET ST,OLNEY JOSEPH & SON Ine office 45 Weybosset yard 343 S Water tels GAspee 6817 and 8635See page 29 Buyers Guide
211,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1941/entry/1941_Page_1153 (2)_22.png', 'cd1941/entry/1941_Page_1153 (2)_23.png', 'cd1941/entry/1941_Page_1153 (2)_24.png', 'cd1941/entry/1941_Page_1153 (2)_25.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 0248See page 62 Buyers Guide and left top lines
212,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1153 (3)_2.png'],N/A,(See Associations & ClubsComl)
213,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1941/entry/1941_Page_1153 (3)_25.png', 'cd1941/entry/1941_Page_1153 (3)_26.png', 'cd1941/entry/1941_Page_1153 (3)_27.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350See page 35 Buyers Guide
214,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1941/entry/1941_Page_1153 (3)_33.png', 'cd1941/entry/1941_Page_1153 (3)_34.png', 'cd1941/entry/1941_Page_1153 (3)_35.png', 'cd1941/entry/1941_Page_1153 (3)_36.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and Perry 7447See page 88 Buyers Guide
215,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1941/entry/1941_Page_1153 (3)_33.png', 'cd1941/entry/1941_Page_1153 (3)_34.png', 'cd1941/entry/1941_Page_1153 (3)_35.png', 'cd1941/entry/1941_Page_1153 (3)_36.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and Perry 7447See page 88 Buyers Guide
216,FAILED TO PARSE AN ADDRESS,['cd1941/entry/1941_Page_1154 (1)_25.png'],N/A,"Fogell Herbert, State Office bldg"
217,"SCORE LESS THAN CUTOFF: Welcome av,67,PROVIDENCE",['cd1941/entry/1941_Page_1154 (2)_33.png'],HELME ST,Beaufort Alcide E 3 Welcome av
218,"SCORE LESS THAN CUTOFF: Hunnewell av,71,PROVIDENCE",['cd1941/entry/1941_Page_1154 (2)_44.png'],HOPEWELL AVE,Boisvert A & J 75 Hunnewell av
219,"SCORE LESS THAN CUTOFF: Hospital Trust bidg 15 Westminster,74.5,PROVIDENCE","['cd1941/entry/1941_Page_1154 (3)_58.png', 'cd1941/entry/1941_Page_1154 (3)_59.png', 'cd1941/entry/1941_Page_1154 (3)_60.png']",WESTMINSTER ST,MERCHANT A W Inc 728 Hospital Trust bidg 15 Westminster tel GAs- pee 3454See page 34 Buyers Guide
220,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1941/entry/1941_Page_1155 (1)_9.png', 'cd1941/entry/1941_Page_1155 (1)_10.png', 'cd1941/entry/1941_Page_1155 (1)_11.png']",HARBORSIDE BLVD,SOULE HENRY  CO 110 Armistice blvd Pawtucket tel PErry 0350See page 35 Buyers Guide
221,FAILED TO PARSE AN ADDRESS,"['cd1941/entry/1941_Page_1156 (1)_18.png', 'cd1941/entry/1941_Page_1156 (1)_19.png', 'cd1941/entry/1941_Page_1156 (1)_20.png']",N/A,KENNECOTT WIRE & CABLE CO Phillipsdale RI tel EAst Providence 2800See page 97 Buyers Guide
222,"SCORE LESS THAN CUTOFF: Blount,77,PROVIDENCE",['cd1941/entry/1941_Page_1156 (3)_56.png'],BELMONT AVE,Imperial Knife Co Ine 14 Blount
223,"SCORE LESS THAN CUTOFF: Mur-,67.0,PROVIDENCE",['cd1941/entry/1941_Page_1157 (1)_51.png'],MURPHY ST,StBartholomews Day Nursery 108 Mur-
