,Drop_Reason,File_List,Street,Text
106,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_3.png'],3RD ST,-ON OF BEAUTY 1253
107,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_118 (3)_4.png'],N/A,HOPE ST
108,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_7.png'],10TH ST,JF BEAUTY 290
109,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_118 (3)_8.png'],N/A,RM TOL
110,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_9.png'],I 95,BEAUTY SHOP 139
111,"SCORE LESS THAN CUTOFF: 3,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_10.png'],3RD ST,RM 303
112,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_15.png'],6TH ST,IN BEAUTY SALON 236
113,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_16.png'],8TH ST,r RM 418
114,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_18.png'],I 95,-ING STUDIO 169
115,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_19.png'],8TH ST,iM 408
116,EMPTY STREET,['cd1964/entry/1964_Page_118 (3)_33.png'],,) MATTHEWSON ST RM 507
117,EMPTY STREET,['cd1964/entry/1964_Page_118 (3)_34.png'],,4  VO? WESTMINSTER ST
118,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_37.png'],4TH ST,BEAUTY SALON 1354
119,EMPTY STREET,['cd1964/entry/1964_Page_118 (3)_41.png'],,36 WESTMINSTER ST RM
120,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_60.png'],4TH ST,T SHOP 334
121,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_61.png'],1ST ST,r RM 511
122,"SCORE LESS THAN CUTOFF: DY SHOP 236,62.5,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_65.png'],BISHOP HILL RD,AQ0DY SHOP 236
123,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_66.png'],6TH ST,r RM 406
124,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_67.png'],6TH ST,f SALON 236
125,"SCORE LESS THAN CUTOFF: 3,50,PROVIDENCE",['cd1964/entry/1964_Page_118 (3)_68.png'],3RD ST,r RM 303
126,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_119 (1)_1.png'],N/A,BEAUTY SHOPS  CONTD
127,"SCORE LESS THAN CUTOFF: BURRILL ST,77.5,PROVIDENCE",['cd1964/entry/1964_Page_119 (2)_47.png'],RILL ST,RICHARD*S BAR 23 BURRILL ST
128,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_120 (1)_1.png', 'cd1964/entry/1964_Page_120 (1)_2.png']",N/A,BOLTS AND NUTS~ MANUFACTURERS CONTD
129,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLDG 15 WESTMINSTER,,74.5,PROVIDENCE","['cd1964/entry/1964_Page_120 (1)_6.png', 'cd1964/entry/1964_Page_120 (1)_7.png', 'cd1964/entry/1964_Page_120 (1)_8.png', 'cd1964/entry/1964_Page_120 (1)_9.png']",WESTMINSTER ST,"BEACH & SWEET INC, 524 HOSPITAL TRUST BLDG 15 WESTMINSTER, TEL 421-9870 (SEE PAGE 52 BUYERS GUIDE)"
130,"SCORE LESS THAN CUTOFF: -8433,29.0,PROVIDENCE","['cd1964/entry/1964_Page_120 (1)_13.png', 'cd1964/entry/1964_Page_120 (1)_14.png', 'cd1964/entry/1964_Page_120 (1)_15.png']",3RD ST,AND 421-8433 (SEE FRONT COVER) *BONDS  FIDELITY AND SURETY
131,"SCORE LESS THAN CUTOFF: WEYBOSSET AND GARDEN CITY,,76.5,PROVIDENCE","['cd1964/entry/1964_Page_120 (1)_36.png', 'cd1964/entry/1964_Page_120 (1)_37.png', 'cd1964/entry/1964_Page_120 (1)_38.png']",WEYBOSSET ST,"OUTLET CO THE, 176 WEYBOSSET AND
GARDEN CITY, TEL 351-3800 (SEE PAGE 30 BUYERS GUIDE) *BOOKS NEWSPAPERS AND"
132,"SCORE LESS THAN CUTOFF: GORDON AV, T 941-1111,73.0,PROVIDENCE","['cd1964/entry/1964_Page_120 (1)_40.png', 'cd1964/entry/1964_Page_120 (1)_41.png']",GORDON AVE,"OXFORD PRESS ING, 28 GORDON AV, T
941-1111 (SEE PAGE 78 BUYERS GUIDE) BOOKS  RETAIL"
133,EMPTY STREET,['cd1964/entry/1964_Page_120 (2)_10.png'],,ABACUS BCCK CO L124 EMPIRE ST
134,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_120 (2)_49.png'],N/A,(SEE ALSO BILLIARDS AND POOL)
135,EMPTY STREET,['cd1964/entry/1964_Page_120 (2)_50.png'],,ATLANTIC BOWLING CORP LOO MEDWAY ST
136,"SCORE LESS THAN CUTOFF: STUKELY ST,68.0,PROVIDENCE","['cd1964/entry/1964_Page_120 (3)_14.png', 'cd1964/entry/1964_Page_120 (3)_15.png']",STEELE ST,PARAMOUNT BOX CO INC 41 STUKELY ST *BOXES CORRUGATED
137,"SCORE LESS THAN CUTOFF: POMFRET ST,71,PROVIDENCE","['cd1964/entry/1964_Page_120 (3)_22.png', 'cd1964/entry/1964_Page_120 (3)_23.png']",SOMERSET ST,SCOTT BRASS INC 11 POMFRET ST BREWERS
138,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_120 (3)_24.png', 'cd1964/entry/1964_Page_120 (3)_25.png', 'cd1964/entry/1964_Page_120 (3)_26.png']",N/A,BRIDAL SHOPS
139,"SCORE LESS THAN CUTOFF: TURKS INSTER, TEL BUYERS GUIDE) H M,54.5,PROVIDENCE",['cd1964/entry/1964_Page_120 (3)_59.png'],WINTER ST,"LL, 201 TURKS
INSTER, TEL
BUYERS GUIDE)

H
M"
140,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_121 (1).chop_1.png'],N/A,BROKERS  MERCHANDISE
141,"SCORE LESS THAN CUTOFF: WESTMINSTER SF 1ST FL BROKERS NOTE,74.5,PROVIDENCE","['cd1964/entry/1964_Page_121 (1).chop_4.png', 'cd1964/entry/1964_Page_121 (1).chop_5.png', 'cd1964/entry/1964_Page_121 (1).chop_6.png']",WESTMINSTER ST,AMERICAN GUARANTY CORP 146 WESTMINSTER SF 1ST FL BROKERS NOTE
142,EMPTY STREET,"['cd1964/entry/1964_Page_121 (1).chop_7.png', 'cd1964/entry/1964_Page_121 (1).chop_8.png', 'cd1964/entry/1964_Page_121 (1).chop_9.png', 'cd1964/entry/1964_Page_121 (1).chop_10.png']",,CHESTER NEAL CO L1l WESTMINSTER ST RM 807 BROKERS  STOCKS AND BONDS (SEE ALSO INVESTMENT BANKERS)
143,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLDG 15 WESTMINSTER,,74.5,PROVIDENCE","['cd1964/entry/1964_Page_121 (1).chop_20.png', 'cd1964/entry/1964_Page_121 (1).chop_21.png', 'cd1964/entry/1964_Page_121 (1).chop_22.png']",WESTMINSTER ST,"PAINE, WEBBER, JACKSON & CURTIS, 408 HOSPITAL TRUST BLDG 15 WESTMINS- TER, TEL 421-6630"
144,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_121 (1).chop_45.png'],N/A,(SEE ALSO FASTENER MANUFACTUR-
145,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_121 (2).chop_1.png'],N/A,"*BUILDING, LOAN AND SAVINGS"
146,"SCORE LESS THAN CUTOFF: Lo * zon nzaes ow a0Of> <a n2 e<2 ones GoeWwOeu OWN Mutt,42.0,PROVIDENCE",['cd1964/entry/1964_Page_121 (2).chop_3.png'],EAST GEORGE ST,"110

oo
Luin
COon~
ai
Sa
nose
or D
270
Lo *
zon
nzaes
ow
a0Of>
<a n2
e<2
ones
Goe-
WwOeu
OWN
Mutt
(S20"
147,"SCORE LESS THAN CUTOFF: WESTMINSTER, GUIDE) BUILDING MAINTENANCE,72.5,PROVIDENCE","['cd1964/entry/1964_Page_121 (2).chop_6.png', 'cd1964/entry/1964_Page_121 (2).chop_7.png', 'cd1964/entry/1964_Page_121 (2).chop_8.png']",WESTMINSTER ST,"SAVINGS & LOAN
, 210 WESTMINSTER, GUIDE) BUILDING MAINTENANCE"
148,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_121 (2).chop_15.png', 'cd1964/entry/1964_Page_121 (2).chop_16.png', 'cd1964/entry/1964_Page_121 (2).chop_17.png']",N/A,BUYERS GUIDE) BUILDING MATERIALS AND
149,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_121 (3).chop_1.png'],N/A,BUILDING REPORTS
150,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_122 (1)_1.png', 'cd1964/entry/1964_Page_122 (1)_2.png']",N/A,BUILDINGS OFFICE AND PUBLIC- CONTD
151,"SCORE LESS THAN CUTOFF: WEST~MINSTER, SUITE 335,,72.5,PROVIDENCE","['cd1964/entry/1964_Page_122 (1)_17.png', 'cd1964/entry/1964_Page_122 (1)_18.png']",WESTMINSTER ST,"HOSPITAL TRUST BUILDING, 15 WEST~- MINSTER, SUITE 335, TEL 521-6720"
152,EMPTY STREET,['cd1964/entry/1964_Page_122 (1)_35.png'],,LEDERER BUILDING LOO STEWART ST
153,EMPTY STREET,['cd1964/entry/1964_Page_122 (1)_44.png'],,MARITANIS BUILDING $93 CHARLES ST
154,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_122 (1)_56.png', 'cd1964/entry/1964_Page_122 (1)_57.png']",N/A,NEW ENGLAND TELEPHONE & TELEGRAPH CO BLOG 234 WASHINGTON ST
155,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_122 (1)_58.png', 'cd1964/entry/1964_Page_122 (1)_59.png']",N/A,NEW ENGLAND TELEPHONE & TELEGRAPH CO 1 GREENE ST
156,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_122 (2)_34.png'],N/A,STATE OFFICE BUILDING STATE HOUSE
157,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_122 (3)_33.png', 'cd1964/entry/1964_Page_122 (3)_34.png']",N/A,BUSINESS F MS AND SYSTEMS
158,"SCORE LESS THAN CUTOFF: -5700 BUSINESS MACHINES SALES,50.0,PROVIDENCE","['cd1964/entry/1964_Page_122 (3)_45.png', 'cd1964/entry/1964_Page_122 (3)_46.png', 'cd1964/entry/1964_Page_122 (3)_47.png']",TURNESSA GREEN,TEL 831-5700 BUSINESS MACHINES  SALES
159,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_123 (1)_1.png', 'cd1964/entry/1964_Page_123 (1)_2.png']",N/A,BUSINESS MACHINES  SALES AND SERVICE- CONTD
160,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_123 (1)_62.png', 'cd1964/entry/1964_Page_123 (1)_63.png']",N/A,(SEE ALSO PHOTOGRAPHIC APPARA- TUS  DEALERS AND REPAIRING)
161,"SCORE LESS THAN CUTOFF: EMPIRE, OFFICE AND WAREHOUSE, 38 BATH,,49.5,PROVIDENCE","['cd1964/entry/1964_Page_123 (1)_65.png', 'cd1964/entry/1964_Page_123 (1)_66.png', 'cd1964/entry/1964_Page_123 (1)_67.png', 'cd1964/entry/1964_Page_123 (1)_68.png', 'cd1964/entry/1964_Page_123 (1)_69.png']",IRON HORSE WY,"WESTCOTT, SLADE & BALCOM CO, 95 EMPIRE, OFFICE AND WAREHOUSE, 38 BATH, TEL 421-7256 (SEE PAGE 75 BUYERS GUIDE) CANNERS"
162,"SCORE LESS THAN CUTOFF: GEORGE M COHAN BLVD *CANVAS PRODUCTS,45.0,PROVIDENCE","['cd1964/entry/1964_Page_123 (1)_70.png', 'cd1964/entry/1964_Page_123 (1)_71.png', 'cd1964/entry/1964_Page_123 (1)_72.png']",PROSPECT ST,SALTESEA PACKING CO 315 GEORGE M COHAN BLVD *CANVAS PRODUCTS
163,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_123 (2)_1.png', 'cd1964/entry/1964_Page_123 (2)_2.png']",N/A,"CAP MANUFACTURERS (SEE ALSO HAT MANUFACTURERS;
ALSO UNIFORM MANUFACTURERS)"
164,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_123 (2)_5.png', 'cd1964/entry/1964_Page_123 (2)_6.png', 'cd1964/entry/1964_Page_123 (2)_7.png', 'cd1964/entry/1964_Page_123 (2)_8.png', 'cd1964/entry/1964_Page_123 (2)_9.png']",N/A,"ALE CO_INC,
WICK), TEL VAL-

R
WEST WAR

CLUB GINGE
D (

WARWICK
108 PON LEY 1-5100 (SEE PAGE 19 BUYERS GUIDE) CARPENTERS  JOB (SEE ALSO CABINET MAKERS)"
165,"SCORE LESS THAN CUTOFF: WEYBOSSET AND GARDEN CITY,,76.5,PROVIDENCE","['cd1964/entry/1964_Page_123 (2)_45.png', 'cd1964/entry/1964_Page_123 (2)_46.png', 'cd1964/entry/1964_Page_123 (2)_47.png']",WEYBOSSET ST,"OUTLET COMPANY THE, 176 WEYBOSSET AND GARDEN CITY, TEL 351-3800 (SEE PAGE 30 BUYERS GUIDE)"
166,"SCORE LESS THAN CUTOFF: POMFRET ST,71,PROVIDENCE",['cd1964/entry/1964_Page_123 (2)_64.png'],SOMERSET ST,STILLER CARPET CO 9 POMFRET ST
167,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_123 (3)_1.png'],N/A,CASH REGISTERS  DEALERS
168,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_124 (1)_1.png'],N/A,CEMETERIES
169,"SCORE LESS THAN CUTOFF: HOWARD BLDG 10 DORRANCE PO BOX C,,72.5,PROVIDENCE","['cd1964/entry/1964_Page_124 (1)_41.png', 'cd1964/entry/1964_Page_124 (1)_42.png', 'cd1964/entry/1964_Page_124 (1)_43.png', 'cd1964/entry/1964_Page_124 (1)_44.png']",DORRANCE PLZ,"PROVIDENCE CHAMBER OF COMMERCE THE, 727 HOWARD BLDG 10 DORRANCE PO BOX C, TEL 521-5000 (SEE PAGE Y) *CHAPELS"
170,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_124 (1)_50.png'],N/A,(SEE ALSO COAL DEALERS  RETAIL)
171,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_124 (2)_1.png'],N/A,CHEESE MANUFACTURERS
172,"SCORE LESS THAN CUTOFF: ORMSBEE AV,73.0,PROVIDENCE","['cd1964/entry/1964_Page_124 (2)_6.png', 'cd1964/entry/1964_Page_124 (2)_7.png']",ORMS ST,ABORN CHEMICAL INDUSTRIES INC 24 ORMSBEE AV
173,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_124 (2)_23.png', 'cd1964/entry/1964_Page_124 (2)_24.png']",N/A,FIELDS POINT MANUFACTURING CG FIELDS POINT
174,"SCORE LESS THAN CUTOFF: GAK ST,75.0,PROVIDENCE",['cd1964/entry/1964_Page_124 (2)_49.png'],GAY ST,PARAGON CHEMICALS INC 221 GAK ST
175,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_124 (2)_52.png', 'cd1964/entry/1964_Page_124 (2)_53.png', 'cd1964/entry/1964_Page_124 (2)_54.png']",N/A,RUMFORD CHEMICAL WORKS (RUMFORD) TEL 434-2400 (SEE PAGE 24 BUYERS GU! DE)
176,"SCORE LESS THAN CUTOFF: GEORGE M COHAN BLVD CHEMICALS WHOLESALE,49.0,PROVIDENCE","['cd1964/entry/1964_Page_124 (2)_59.png', 'cd1964/entry/1964_Page_124 (2)_60.png', 'cd1964/entry/1964_Page_124 (2)_61.png']",LUONGO MEMORIAL SQ,WILSON G E CO 251 GEORGE M COHAN BLVD CHEMICALS - WHOLESALE (SEE ALSO CHEMI ST S MANUFAC-
177,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (1)_1.png'],N/A,CHURCHES  CONTD
178,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_1.png'],6TH ST,> METHODIST CHURCH 116
179,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_2.png'],N/A,AV
180,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_7.png'],4TH ST,TERN ORTHODOX CHURCH 264
181,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_8.png'],1ST ST,RITUALIST CHURCH 741
182,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_9.png'],N/A,TER ST
183,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_10.png'],I 95,> CATHOLIC CHURCH 645
184,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_11.png'],N/A,AV
185,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_13.png'],N/A,-E CHURCH OF GOD IN CHRIST
186,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_14.png'],N/A,ST
187,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_15.png'],2ND ST,WITNESSES KINGDOM HALL 22
188,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_16.png'],N/A,:LD ST
189,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_17.png'],N/A,UNION AMERICAN METH-EPIS CH
190,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_18.png'],N/A,INT ST
191,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_19.png'],4TH ST,STREET METHODIST CHURCH 134
192,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_20.png'],N/A,3CN ST
193,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_23.png'],N/A,\SANT BAPTIST CHURCH 3
194,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_24.png'],N/A,ST
195,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_25.png'],2ND ST,ASANT BAPTIST CHURCH 262
196,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_26.png'],N/A,AV
197,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_28.png'],6TH ST,>HURCH OF LIVING GOD 236
198,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_29.png'],N/A,
199,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_31.png'],1ST ST,JF LOURDES CATHOLIC CH 911
200,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_32.png'],N/A,AV
201,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_33.png'],4TH ST,JF MT CARMEL CHURCH 64
202,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_34.png'],N/A,AV
203,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_37.png'],N/A,JNION CONGREGATIONAL CHURCH
204,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_38.png'],N/A,JAD ST
205,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_40.png'],I 95,FRIENDS MEETING HOUSE 99
206,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_41.png'],N/A,\V
207,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_42.png'],N/A,JETHEL APOSTOLIC CHURCH INC
208,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_43.png'],N/A,LOCKWOOD ST
209,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_44.png'],10TH ST,J GOSPEL CHAPEL 30
210,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_45.png'],N/A,:AU AV
211,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_46.png'],10TH ST,-BERT*S CATHOLIC CHURCH 860
212,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_47.png'],N/A,AV
213,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_48.png'],10TH ST,>S ROMAN CATHOLIC CHURCH 100
214,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_49.png'],N/A,ST
215,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_50.png'],7TH ST,"REW""S EPISCOPAL CHURCH 37"
216,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_51.png'],N/A,
217,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_52.png'],N/A,'S ITALIAN CATHOLIC CHURCH
218,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_53.png'],N/A,SINS ST
219,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_54.png'],1ST ST,YONY'S CATHOLIC CHURCH 541
220,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_55.png'],N/A,:LD ST
221,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_57.png'],N/A,AV
222,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_58.png'],I 95,HCLOMEW?S CHURCH 45
223,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_59.png'],N/A,:LD ST
224,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_60.png'],8TH ST,MIR*S CATHOLIC CHURCH 348
225,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_61.png'],N/A,
226,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_62.png'],N/A,LES BORROMEO ROMAN CATHOLIC
227,EMPTY STREET,['cd1964/entry/1964_Page_125 (2)_63.png'],,-78 DEXTER ST
228,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_64.png'],3RD ST,(ROS CATHOLIC CHURCH 993
229,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_65.png'],N/A,
230,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_67.png'],I 95,GE*S CATHOLIC CHURCH 85
231,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_68.png'],N/A,ST
232,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_69.png'],N/A,4S ROMAN CATHOLIC CHURCH
233,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_70.png'],N/A,LLS AV
234,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_71.png'],N/A,(*S UKRAINIAN ORTHODOX
235,EMPTY STREET,['cd1964/entry/1964_Page_125 (2)_72.png'],,34 PUBLIC ST
236,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_73.png'],N/A,:PH*S ROMAN CATHOLIC CHURCH
237,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_74.png'],N/A,ST
238,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_75.png'],10TH ST,IN'S EPISCOPAL CHURCH 50
239,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_76.png'],N/A,AV
240,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_77.png'],N/A,*S ROMAN CATHOLIC CHURCH
241,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_78.png'],N/A,\DWAY ST
242,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1964/entry/1964_Page_125 (2)_79.png'],I 95,{AEL*S CATHOLIC CHURCH 239
243,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_125 (2)_80.png'],N/A,
244,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_125 (3)_13.png', 'cd1964/entry/1964_Page_125 (3)_14.png', 'cd1964/entry/1964_Page_125 (3)_15.png']",N/A,"ST TERESAS R C CHURCH, CORNER POPE AND MANTON AV, TELS 831-7714 AND 831-7715"
245,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_1.png'],N/A,**CINDER BLOCKS
246,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_2.png'],N/A,(SEE ALSO CONCRETE AND CINDER
247,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_3.png'],N/A,BLOCK MANUFACTURERS)
248,"SCORE LESS THAN CUTOFF: BUYERS GUIDE),63.5,PROVIDENCE",['cd1964/entry/1964_Page_126 (1)_6.png'],BURNSIDE ST,: PAGE 25 BUYERS GUIDE)
249,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_126 (1)_7.png', 'cd1964/entry/1964_Page_126 (1)_8.png', 'cd1964/entry/1964_Page_126 (1)_9.png', 'cd1964/entry/1964_Page_126 (1)_10.png']",N/A,~ *CITY DIRECTORY LIBRARIES ITY DIRECTORY LIBRARY CHAMBER OF COMMERCE HOWARD BLDG
250,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_12.png'],N/A,| TELEPHONE 421-6822
251,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_13.png'],N/A,
252,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_126 (1)_14.png', 'cd1964/entry/1964_Page_126 (1)_15.png']",N/A,"{

 *CITY DIRECTORY PUBLISHERS"
253,FAILED TO PARSE AN ADDRESS,"['cd1964/entry/1964_Page_126 (1)_20.png', 'cd1964/entry/1964_Page_126 (1)_21.png']",N/A,CLEANERS AND DYERS
254,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_31.png'],N/A,ST
255,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_35.png'],N/A,CADET CLEANERS LAUNDERERS & SHIRT
256,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_38.png'],N/A,ST
257,FAILED TO PARSE AN ADDRESS,['cd1964/entry/1964_Page_126 (1)_44.png'],N/A,ST
