,Drop_Reason,File_List,Street,Text
106,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1943/entry/1943_Page_1095 (1)_40.png'],1ST ST,Central Congregational Church 51
107,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (1)_52.png'],N/A,Swedish Free Congregational
108,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1943/entry/1943_Page_1095 (1)_54.png', 'cd1943/entry/1943_Page_1095 (1)_55.png']",I 95,Congregational Unitarian First Congregational Church 285
109,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE","['cd1943/entry/1943_Page_1095 (1)_57.png', 'cd1943/entry/1943_Page_1095 (1)_58.png']",4TH ST,Episcopalian All Saints Memorial Church 674
110,"SCORE LESS THAN CUTOFF: N Main Christ Episcopal Church 909 Eddy Church of the Epiphany 538 Pot-,37.0,PROVIDENCE","['cd1943/entry/1943_Page_1095 (1)_60.png', 'cd1943/entry/1943_Page_1095 (1)_61.png', 'cd1943/entry/1943_Page_1095 (1)_62.png']",HIGH SCHOOL AV,Cathedral of StJohn 265 N Main Christ Episcopal Church 909 Eddy Church of the Epiphany 538 Pot-
111,EMPTY STREET,"['cd1943/entry/1943_Page_1095 (1)_70.png', 'cd1943/entry/1943_Page_1095 (1)_71.png']",,"StAnsgarius Swedish Episcopal Church, Beacon av cor Maple"
112,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1943/entry/1943_Page_1095 (2)_1.png'],10TH ST,StMartins Episcopal Church 50
113,"SCORE LESS THAN CUTOFF: Smith StStephens Episcopal Church 114,62.0,PROVIDENCE","['cd1943/entry/1943_Page_1095 (2)_3.png', 'cd1943/entry/1943_Page_1095 (2)_4.png']",STEPHEN HOPKINS CT,StPauls Church 593 Smith StStephens Episcopal Church 114
114,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1943/entry/1943_Page_1095 (2)_6.png'],1ST ST,StThomas Episcopal Church 731
115,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE","['cd1943/entry/1943_Page_1095 (2)_10.png', 'cd1943/entry/1943_Page_1095 (2)_11.png']",10TH ST,Jewish Ahavth-Sholom Synagogue 20
116,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1943/entry/1943_Page_1095 (2)_13.png'],1ST ST,Beth Israel Ansche Austria 51
117,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1943/entry/1943_Page_1095 (2)_15.png'],1ST ST,Congregation Beth David 161
118,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1943/entry/1943_Page_1095 (2)_17.png'],2ND ST,Congregation Sons of Abraham 362
119,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1095 (2)_31.png', 'cd1943/entry/1943_Page_1095 (2)_32.png']",N/A,Latter Day Saints Reorganized Church of Jesus
120,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE","['cd1943/entry/1943_Page_1095 (2)_35.png', 'cd1943/entry/1943_Page_1095 (2)_36.png']",3RD ST,Lutheran Our Saviours Lutheran Church 103
121,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (2)_38.png'],N/A,StPauls Evangelical Lutheran
122,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (2)_40.png'],N/A,"Swedish Lutheran Evangelical,"
123,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1095 (2)_42.png', 'cd1943/entry/1943_Page_1095 (2)_43.png']",N/A,Methodist Broadway Italian Methodist
124,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (2)_45.png'],N/A,Cranston Street Methodist Church
125,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (2)_47.png'],N/A,Mathewson Street Methodist
126,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1943/entry/1943_Page_1095 (2)_49.png'],7TH ST,Metropolitan Mission Church 237
127,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1943/entry/1943_Page_1095 (2)_62.png', 'cd1943/entry/1943_Page_1095 (2)_63.png']",I 95,Nazarene Peoples Church of the Nazarene 35
128,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (2)_65.png'],N/A,Wesleyan Church of the Nazarene
129,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1943/entry/1943_Page_1095 (2)_70.png'],7TH ST,Second Presbyterian Church 687
130,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (3)_3.png'],N/A,nan Catholic
131,EMPTY STREET,"['cd1943/entry/1943_Page_1095 (3)_18.png', 'cd1943/entry/1943_Page_1095 (3)_19.png']",,"Holy Cross RC Church, Hartford av cor Stella st"
132,EMPTY STREET,"['cd1943/entry/1943_Page_1095 (3)_20.png', 'cd1943/entry/1943_Page_1095 (3)_21.png']",,"Holy Ghost RC Church, Knight st cor Atwells av"
133,EMPTY STREET,['cd1943/entry/1943_Page_1095 (3)_37.png'],,"StCasimirs RC Church, Smith st"
134,EMPTY STREET,"['cd1943/entry/1943_Page_1095 (3)_42.png', 'cd1943/entry/1943_Page_1095 (3)_43.png']",,"StGeorges Church, America st opp Europe st"
135,EMPTY STREET,"['cd1943/entry/1943_Page_1095 (3)_46.png', 'cd1943/entry/1943_Page_1095 (3)_47.png']",,"StJohns Church, Atwells av cor Sutton st"
136,EMPTY STREET,"['cd1943/entry/1943_Page_1095 (3)_51.png', 'cd1943/entry/1943_Page_1095 (3)_52.png']",,"StPatricks RC Church, Smith st cor Davis st"
137,"SCORE LESS THAN CUTOFF: S PETER & PAUL RC CHURCH Weybosset st,73.5,PROVIDENCE","['cd1943/entry/1943_Page_1095 (3)_53.png', 'cd1943/entry/1943_Page_1095 (3)_54.png']",WEYBOSSET ST,S S PETER & PAUL RC CHURCH Weybosset st cor Fenner st
138,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1095 (3)_64.png'],N/A,itualist
139,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1096 (1)_1.png'],N/A,ChurchesCon
140,"SCORE LESS THAN CUTOFF: Bell Westminster Unitarian Church 116,73.0,PROVIDENCE","['cd1943/entry/1943_Page_1096 (1)_2.png', 'cd1943/entry/1943_Page_1096 (1)_3.png', 'cd1943/entry/1943_Page_1096 (1)_4.png']",WESTMINSTER ST,Unitarian Bell Street Chapel 7 Bell Westminster Unitarian Church 116
141,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1096 (1)_9.png'],N/A,"First Universalist Church, Greene"
142,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1096 (1)_11.png', 'cd1943/entry/1943_Page_1096 (1)_12.png']",N/A,"Various Denominations Armenian Apostolic Church, Jeffer-"
143,"SCORE LESS THAN CUTOFF: Bway Assemblea Christiana 61 Tell Assembly of God Church 68 Althea Beacon Avenue Gospel Mission 42,39.5,PROVIDENCE","['cd1943/entry/1943_Page_1096 (1)_14.png', 'cd1943/entry/1943_Page_1096 (1)_15.png', 'cd1943/entry/1943_Page_1096 (1)_16.png', 'cd1943/entry/1943_Page_1096 (1)_17.png']",SETIAN CIR,Armenian Church 402 Bway Assemblea Christiana 61 Tell Assembly of God Church 68 Althea Beacon Avenue Gospel Mission 42
144,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1096 (2)_4.png'],N/A,"Snyder John F, Prov-Biltmore"
145,"SCORE LESS THAN CUTOFF: Areade bldg,76.5,PROVIDENCE","['cd1943/entry/1943_Page_1096 (3)_4.png', 'cd1943/entry/1943_Page_1096 (3)_5.png']",READE ST,Chain Cleansers & Dyers 23 Areade bldg
146,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_27.png'],N/A,AbbreviationsAC signifies Advent
147,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_28.png'],N/A,"Christian; AME, African Methodist"
148,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_29.png'],N/A,"Episcopal; Bapt, Baptist; C Bapt, Cal-"
149,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_30.png'],N/A,"vinist Baptist; Ch, Christian; Cong,"
150,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_31.png'],N/A,"Congregational; CT, Congregational"
151,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_32.png'],N/A,"Trinitarian; CU, Congregational Uni-"
152,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_33.png'],N/A,"tarian; DC, Disciples of Christ; Epis,"
153,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_34.png'],N/A,"Episcopalian; EA,. Evangelical Ad-"
154,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_35.png'],N/A,"vent; E Luth, Evangelical Lutheran;"
155,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_36.png'],N/A,"FB, Free Baptist; FE, Free Evangeli-"
156,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_37.png'],N/A,"cal; FEC, Free Evangelical Congrega-"
157,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_38.png'],N/A,"tional; FM, Free Methodist; G, Greek;"
158,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_39.png'],N/A,"J, Jewish; Luth, Lutheran; LDS, Lat-"
159,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_40.png'],N/A,"ter Day Saints; M, Methodist; N, Naza-"
160,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_41.png'],N/A,"rene; NJ, New Jerusalem; Pent, Penta-"
161,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_42.png'],N/A,"costal; Presb, Presbyterian; PM, Primi-"
162,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_43.png'],N/A,"tive Methodist; RC, Roman Catholic:"
163,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_44.png'],N/A,"SA, Second Advent; Swed, Swedenborg-"
164,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_45.png'],N/A,"ian; Unit, Unitarian; UP, United Pres-"
165,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_46.png'],N/A,"byterian; Uv, Universalist; WM, Wes-"
166,"SCORE LESS THAN CUTOFF: PB. Six Principle,67.5,PROVIDENCE",['cd1943/entry/1943_Page_1097 (1)_47.png'],PRINCE ST,leyan Methodist; 6 PB. Six Principle
167,"SCORE LESS THAN CUTOFF: th DA, Seventh Day Advent;,49,PROVIDENCE",['cd1943/entry/1943_Page_1097 (1)_48.png'],SAVE THE BAY DR,"Baptist; 7th DA, Seventh Day Advent;"
168,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1097 (1)_49.png'],N/A,"7th DB, Seventh Day Baptist"
169,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1098 (1)_1.png'],N/A,ClergymenCon
170,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE","['cd1943/entry/1943_Page_1098 (2)_44.png', 'cd1943/entry/1943_Page_1098 (2)_45.png']",GOULDING ST,Child Welfare & Health Station rear 140 Codding
171,EMPTY STREET,"['cd1943/entry/1943_Page_1098 (3)_13.png', 'cd1943/entry/1943_Page_1098 (3)_14.png', 'cd1943/entry/1943_Page_1098 (3)_15.png']",5 ,Tads Teen Shop 201 Wayland av rm 5 (shoes and dresses)
172,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1098 (3)_39.png', 'cd1943/entry/1943_Page_1098 (3)_40.png']",N/A,"Dwight-Doherty & Co, Sabin cor Math- ewson (uniforms)"
173,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1099 (1)_61.png'],N/A,"Fredleys, Prov-Biltmore lobby"
174,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1100 (1)_1.png'],N/A,ClubsCon
175,"SCORE LESS THAN CUTOFF: Wash top fl,76,PROVIDENCE","['cd1943/entry/1943_Page_1100 (2)_70.png', 'cd1943/entry/1943_Page_1100 (2)_71.png']",WASHINGTON ST,Womens Republican Club of Rhode Is- land 63 Wash top fl
176,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1943/entry/1943_Page_1100 (3)_67.png', 'cd1943/entry/1943_Page_1100 (3)_68.png', 'cd1943/entry/1943_Page_1100 (3)_69.png', 'cd1943/entry/1943_Page_1100 (3)_70.png', 'cd1943/entry/1943_Page_1100 (3)_71.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO 11 High, Pawtucket tel PEHrry ,2400 and GAspee 4148 (coal and coke)For further information see page 72 Buy- ers Guide"
177,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1943/entry/1943_Page_1101 (1)_6.png', 'cd1943/entry/1943_Page_1101 (1)_7.png', 'cd1943/entry/1943_Page_1101 (1)_8.png', 'cd1943/entry/1943_Page_1101 (1)_9.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO 28 High, Pawtucket tel PHrry 7900 and GAspee 3392For further informa- tion see page 72 Buyers Guide"
178,"SCORE LESS THAN CUTOFF: -80 Broad Pawtucket,68.0,PROVIDENCE","['cd1943/entry/1943_Page_1101 (1)_10.png', 'cd1943/entry/1943_Page_1101 (1)_11.png', 'cd1943/entry/1943_Page_1101 (1)_12.png']",PAWTUXET AV,OLNEY & PAYNE BROS Inc 76-80 Broad Pawtucket tels GAspee 0821 and PErry 0860
179,"SCORE LESS THAN CUTOFF: Hddy,75.0,PROVIDENCE",['cd1943/entry/1943_Page_1101 (1)_26.png'],EDDY ST,Steele Harry E 912 Hddy
180,"SCORE LESS THAN CUTOFF: Charles, 100 Pilsudski, 28 Olneyville sq,75.5,PROVIDENCE","['cd1943/entry/1943_Page_1101 (1)_42.png', 'cd1943/entry/1943_Page_1101 (1)_43.png', 'cd1943/entry/1943_Page_1101 (1)_44.png']",OLNEYVILLE SQ,"ATLANTIC COAL CO 160 Charles, 100 Pilsudski, 28 Olneyville sq tel West 5700"
181,"SCORE LESS THAN CUTOFF: Atwood Miners Coal Distributing Co Inc 49 Westminster,46.0,PROVIDENCE","['cd1943/entry/1943_Page_1101 (1)_57.png', 'cd1943/entry/1943_Page_1101 (1)_58.png']",CONSTITUTION HILL ST,"Fogarty Philip & Sons 31 Atwood
Miners Coal Distributing Co Inc 49 Westminster rm 708"
182,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1101 (2)_13.png', 'cd1943/entry/1943_Page_1101 (2)_14.png', 'cd1943/entry/1943_Page_1101 (2)_15.png', 'cd1943/entry/1943_Page_1101 (2)_16.png', 'cd1943/entry/1943_Page_1101 (2)_17.png']",N/A,"BACCHANTE, Providence-Biltmore Ho- tel 11 Dorrance cor Washington tel GAspee 9200For further informa- tion see page 48 Buyers Guide and right bottom lines"
183,"SCORE LESS THAN CUTOFF: -80 Broad Pawtucket,68.0,PROVIDENCE","['cd1943/entry/1943_Page_1101 (2)_62.png', 'cd1943/entry/1943_Page_1101 (2)_63.png', 'cd1943/entry/1943_Page_1101 (2)_64.png']",PAWTUXET AV,OLNEY & PAYNE BROS Inc 72-80 Broad Pawtucket tels GAspee 0821 and PErry 0860
184,"SCORE LESS THAN CUTOFF: National Bank of Commerce bidg,52.5,PROVIDENCE","['cd1943/entry/1943_Page_1101 (3)_8.png', 'cd1943/entry/1943_Page_1101 (3)_9.png', 'cd1943/entry/1943_Page_1101 (3)_10.png', 'cd1943/entry/1943_Page_1101 (3)_11.png', 'cd1943/entry/1943_Page_1101 (3)_12.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bidg tel GAspee 0248For further information see page 68 Buyers Guide and left top lines
185,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1101 (3)_19.png'],N/A,
186,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1943/entry/1943_Page_1102 (1)_16.png', 'cd1943/entry/1943_Page_1102 (1)_17.png', 'cd1943/entry/1943_Page_1102 (1)_18.png', 'cd1943/entry/1943_Page_1102 (1)_19.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 36 Buyers Guide
187,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1943/entry/1943_Page_1102 (1)_24.png', 'cd1943/entry/1943_Page_1102 (1)_25.png', 'cd1943/entry/1943_Page_1102 (1)_26.png', 'cd1943/entry/1943_Page_1102 (1)_27.png', 'cd1943/entry/1943_Page_1102 (1)_28.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and Perry 7447For further information see page 95 Buyers Guide
188,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1943/entry/1943_Page_1102 (1)_24.png', 'cd1943/entry/1943_Page_1102 (1)_25.png', 'cd1943/entry/1943_Page_1102 (1)_26.png', 'cd1943/entry/1943_Page_1102 (1)_27.png', 'cd1943/entry/1943_Page_1102 (1)_28.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and Perry 7447For further information see page 95 Buyers Guide
189,"SCORE LESS THAN CUTOFF: Wash, 358 Westminster, 147 Weybosset,74.5,PROVIDENCE","['cd1943/entry/1943_Page_1102 (2)_4.png', 'cd1943/entry/1943_Page_1102 (2)_5.png']",WESTMINSTER ST,"Chain Candy Stores Inc 69 Wash, 358 Westminster, 147 Weybosset"
190,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1102 (2)_14.png', 'cd1943/entry/1943_Page_1102 (2)_15.png']",N/A,"Fogell Herbert, State Office bldg (corridor)"
191,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1943/entry/1943_Page_1103 (1)_1.png'],8TH ST,Gammino M A Construction Co Inc 728
192,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1103 (1)_2.png'],N/A,Valley
193,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1943/entry/1943_Page_1103 (2)_3.png', 'cd1943/entry/1943_Page_1103 (2)_4.png', 'cd1943/entry/1943_Page_1103 (2)_5.png', 'cd1943/entry/1943_Page_1103 (2)_6.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 36 Buy- ers Guide
194,"SCORE LESS THAN CUTOFF: S Waiter,75.0,PROVIDENCE","['cd1943/entry/1943_Page_1103 (3)_14.png', 'cd1943/entry/1943_Page_1103 (3)_15.png', 'cd1943/entry/1943_Page_1103 (3)_16.png']",WAITE AVE,ORR JOHN J & SON 425 S Waiter tels GAspee 6405-6406--For further infor- mation see page 36 Buyers Guide
195,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1104 (1)_1.png'],N/A,"Contractors, Road-Con"
196,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1104 (2)_15.png', 'cd1943/entry/1943_Page_1104 (2)_16.png', 'cd1943/entry/1943_Page_1104 (2)_17.png', 'cd1943/entry/1943_Page_1104 (2)_18.png']",N/A,KENNECOTT WIRE & CABLE CO Phillipsdale RI tel EAst Providence 2800For further information see page 102 Buyers Guide
197,"SCORE LESS THAN CUTOFF: Buyers Guide,63.5,PROVIDENCE","['cd1943/entry/1943_Page_1105 (1).chop_15.png', 'cd1943/entry/1943_Page_1105 (1).chop_16.png']",BURNSIDE ST,. information see page 61 Buyers Guide
198,"SCORE LESS THAN CUTOFF: Blount,77,PROVIDENCE",['cd1943/entry/1943_Page_1105 (2).chop_1.png'],BELMONT AVE,Imperial Knife Co Inc 14 Blount
199,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1106 (1)_1.png'],N/A,Dental LaboratoriesCon
200,EMPTY STREET,"['cd1943/entry/1943_Page_1106 (3)_19.png', 'cd1943/entry/1943_Page_1106 (3)_20.png']",1217 ,Harrison Wm F i70 Westminster rm 1217 (orthodontist)
201,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1107 (1)_38.png'],N/A,
202,"SCORE LESS THAN CUTOFF: Camp Potter Arth M 611 Westminster,74.5,PROVIDENCE",['cd1943/entry/1943_Page_1107 (1)_42.png'],WESTMINSTER ST,"Pomiansky Louis 90 Camp
Potter Arth M 611 Westminster rm 510"
203,"SCORE LESS THAN CUTOFF: c to $1.00 109 Knight,73.0,PROVIDENCE","['cd1943/entry/1943_Page_1107 (2)_56.png', 'cd1943/entry/1943_Page_1107 (2)_57.png']",KNIGHT ST,Knight Street Store 5c to $1.00 109 Knight
204,EMPTY STREET,"['cd1943/entry/1943_Page_1107 (3)_31.png', 'cd1943/entry/1943_Page_1107 (3)_32.png', 'cd1943/entry/1943_Page_1107 (3)_33.png']",61 ,Allen John F & Son Ine 509 Westmins- ter rm 61 (imitation and semi-prec- ious)
205,"SCORE LESS THAN CUTOFF: Kddy,75.0,PROVIDENCE",['cd1943/entry/1943_Page_1108 (1)_9.png'],EDDY ST,Barwell E V Co 21 Kddy 5th fl
206,"SCORE LESS THAN CUTOFF: Sabin 4th fi,79.5,PROVIDENCE",['cd1943/entry/1943_Page_1108 (1)_13.png'],SABIN ST,Crees & Court 91 Sabin 4th fi
207,"SCORE LESS THAN CUTOFF: PM to closing 11 Dorrance,74.0,PROVIDENCE","['cd1943/entry/1943_Page_1108 (1)_31.png', 'cd1943/entry/1943_Page_1108 (1)_32.png', 'cd1943/entry/1943_Page_1108 (1)_33.png', 'cd1943/entry/1943_Page_1108 (1)_34.png', 'cd1943/entry/1943_Page_1108 (1)_35.png', 'cd1943/entry/1943_Page_1108 (1)_36.png', 'cd1943/entry/1943_Page_1108 (1)_37.png']",DORRANCE ST,GARDEN RESTAURANT Providence- Biltmore Hotel dancing and enter- tainment every week day evening from 7 PM to closing 11 Dorrance corner Washington tel GAspee 9200 For further information see page 48 Buyers Guide and right botttom lines
208,"SCORE LESS THAN CUTOFF: Lincoln, Boston, Mass,77.0,PROVIDENCE","['cd1943/entry/1943_Page_1108 (1)_39.png', 'cd1943/entry/1943_Page_1108 (1)_40.png', 'cd1943/entry/1943_Page_1108 (1)_41.png']",LINCOLN AVE,"POLK RL & CO District Office 179 Lincoln, Boston, Mass tel Hancock 6309"
209,"SCORE LESS THAN CUTOFF: Lincoln, Boston, Mass,77.0,PROVIDENCE","['cd1943/entry/1943_Page_1108 (1)_43.png', 'cd1943/entry/1943_Page_1108 (1)_44.png', 'cd1943/entry/1943_Page_1108 (1)_45.png']",LINCOLN AVE,"POLK RL & CO District Office 179 Lincoln, Boston, Mass tel Hancock 6309"
210,"SCORE LESS THAN CUTOFF: Union rn 208,79.5,PROVIDENCE","['cd1943/entry/1943_Page_1108 (3)_15.png', 'cd1943/entry/1943_Page_1108 (3)_16.png']",UNION ST,Carbonneau Bridal Shop 212 Union rn 208
211,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1110 (1)_1.png'],N/A,"Druggists, RetailCon"
212,"SCORE LESS THAN CUTOFF: Dex. ter,79.5,PROVIDENCE","['cd1943/entry/1943_Page_1110 (1)_27.png', 'cd1943/entry/1943_Page_1110 (1)_28.png', 'cd1943/entry/1943_Page_1110 (1)_29.png']",DEXTER ST,LIBERTY LAUNDRY Ine The 499 Dex. ter tel HOpkins 5300For further in- formation see page 67 Buyers Guide
213,EMPTY STREET,"['cd1943/entry/1943_Page_1110 (2)_33.png', 'cd1943/entry/1943_Page_1110 (2)_34.png']",8 ,Robinson Bessie L Mrs 201 Wayland av rm 8 (linens and lingerie)
214,"SCORE LESS THAN CUTOFF: -15 Pomfret,61.5,PROVIDENCE","['cd1943/entry/1943_Page_1110 (3)_38.png', 'cd1943/entry/1943_Page_1110 (3)_39.png']",SOMERSET ST,COOPER-KENWORTHY Inc 1-15 Pom- fret tel GAspee 0414-0415
215,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1110 (3)_54.png'],N/A,(See Restaurants)
216,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1110 (3)_56.png'],N/A,(See Church Goods)
217,"SCORE LESS THAN CUTOFF: Melrose For further information see page,48.5,PROVIDENCE","['cd1943/entry/1943_Page_1111 (1)_10.png', 'cd1943/entry/1943_Page_1111 (1)_11.png', 'cd1943/entry/1943_Page_1111 (1)_12.png']",NORMAN DR,GAspee 2800 service 280 Melrose For further information see page 39 Buyers Guide and left top lines
218,"SCORE LESS THAN CUTOFF: Buyers Guide left top lines,52.0,PROVIDENCE","['cd1943/entry/1943_Page_1111 (1)_10.png', 'cd1943/entry/1943_Page_1111 (1)_11.png', 'cd1943/entry/1943_Page_1111 (1)_12.png']",BURNS ST,GAspee 2800 service 280 Melrose For further information see page 39 Buyers Guide and left top lines
219,"SCORE LESS THAN CUTOFF: Buyers Guide,63.5,PROVIDENCE","['cd1943/entry/1943_Page_1112 (1)_24.png', 'cd1943/entry/1943_Page_1112 (1)_25.png']",BURNSIDE ST,GAspee 9887For further informa- tion see page 44 Buyers Guide
220,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1943/entry/1943_Page_1112 (1)_50.png', 'cd1943/entry/1943_Page_1112 (1)_51.png', 'cd1943/entry/1943_Page_1112 (1)_52.png', 'cd1943/entry/1943_Page_1112 (1)_53.png']",TIDD ST,WILLIAMS & ANDERSON CO Inc The 14 Third tels GAspee 3621-3622For further information see page 66 Buyers Guide
221,FAILED TO PARSE AN ADDRESS,['cd1943/entry/1943_Page_1112 (1)_60.png'],N/A,Stamping
222,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1112 (2)_50.png', 'cd1943/entry/1943_Page_1112 (2)_51.png', 'cd1943/entry/1943_Page_1112 (2)_52.png', 'cd1943/entry/1943_Page_1112 (2)_53.png']",N/A,CARPENTER & WOOD CO Cedar at Aborn tel DExter 0987For further information see page 41 Buyers Guide
223,"SCORE LESS THAN CUTOFF: Eddy 4th fi,76.5,PROVIDENCE",['cd1943/entry/1943_Page_1112 (3)_9.png'],EDDY ST,Reliable Enameling Co 226 Eddy 4th fi
224,"SCORE LESS THAN CUTOFF: Sabin elev B,79.5,PROVIDENCE","['cd1943/entry/1943_Page_1113 (1)_30.png', 'cd1943/entry/1943_Page_1113 (1)_31.png']",SABIN ST,New England Engraving Works 93 Sa- bin elev B
225,EMPTY STREET,"['cd1943/entry/1943_Page_1113 (2)_13.png', 'cd1943/entry/1943_Page_1113 (2)_14.png', 'cd1943/entry/1943_Page_1113 (2)_15.png', 'cd1943/entry/1943_Page_1113 (2)_16.png']",,RHODE ISLAND SAND & GRAVEL CO Inc Kilvert st Hillsgrove tel Williams 3760For further information see page 37 Buyers Guide
226,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1113 (2)_44.png', 'cd1943/entry/1943_Page_1113 (2)_45.png']",N/A,"Fruit Growers Express Co, Union Sta- tion"
227,FAILED TO PARSE AN ADDRESS,"['cd1943/entry/1943_Page_1113 (2)_46.png', 'cd1943/entry/1943_Page_1113 (2)_47.png']",N/A,"Railway Express Agency Inc, Union Station"
