,Drop_Reason,File_List,Street,Text
97,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1944/entry/1944_Page_844 (2)_3.png', 'cd1944/entry/1944_Page_844 (2)_4.png', 'cd1944/entry/1944_Page_844 (2)_5.png', 'cd1944/entry/1944_Page_844 (2)_6.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 39 Buy- ers Guide
98,EMPTY STREET,"['cd1944/entry/1944_Page_845 (1)_4.png', 'cd1944/entry/1944_Page_845 (1)_5.png']",,"North Burial Ground, Branch av cor N Main"
99,"SCORE LESS THAN CUTOFF: Westmin-,78.0,PROVIDENCE",['cd1944/entry/1944_Page_845 (2)_39.png'],WESTMINSTER ST,Durkee Warren H & Co 111 Westmin-
100,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1944/entry/1944_Page_845 (2)_40.png'],10TH ST,ster rm 420
101,EMPTY STREET,"['cd1944/entry/1944_Page_845 (2)_45.png', 'cd1944/entry/1944_Page_845 (2)_46.png', 'cd1944/entry/1944_Page_845 (2)_47.png', 'cd1944/entry/1944_Page_845 (2)_48.png', 'cd1944/entry/1944_Page_845 (2)_49.png', 'cd1944/entry/1944_Page_845 (2)_50.png']",,"HARRISON A & CO Ine office and works Hurdis st off Charles, North Providence PO Box 494 Pawtucket tels DExter 5192 and PErry 0190 For further information see page 30 Buyers Guide"
102,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_845 (2)_65.png', 'cd1944/entry/1944_Page_845 (2)_66.png', 'cd1944/entry/1944_Page_845 (2)_67.png', 'cd1944/entry/1944_Page_845 (2)_68.png']",N/A,RUMFORD CHEMICAL WORKS Rum- ford tel EAst Providence 2880For further information see page 29 Buy- ers Guide
103,EMPTY STREET,"['cd1944/entry/1944_Page_845 (3)_46.png', 'cd1944/entry/1944_Page_845 (3)_47.png', 'cd1944/entry/1944_Page_845 (3)_48.png']",509 ,Kilecommons Chemicals Corp 511 West- minster rm 509 (merchants and dis- tributors)
104,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_845 (3)_58.png'],N/A,"Fields Point Mfg Corp, Fields Point"
105,"SCORE LESS THAN CUTOFF: -32 Broad Pawtucket RI,65.0,PROVIDENCE","['cd1944/entry/1944_Page_845 (3)_65.png', 'cd1944/entry/1944_Page_845 (3)_66.png', 'cd1944/entry/1944_Page_845 (3)_67.png', 'cd1944/entry/1944_Page_845 (3)_68.png']",PAWTUXET AV,NEW YORK LACE STORE 24-32 Broad Pawtucket RI tels PErry 5969-5970 For further information see left bot- tom lines -
106,"SCORE LESS THAN CUTOFF: Dex-,67.0,PROVIDENCE","['cd1944/entry/1944_Page_846 (2)_67.png', 'cd1944/entry/1944_Page_846 (2)_68.png']",DEXTER ST,Advent Christian Advent Christian Church 46 Dex-
107,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE","['cd1944/entry/1944_Page_846 (3)_1.png', 'cd1944/entry/1944_Page_846 (3)_2.png']",I 95,ifrican Methodist African Methodist Zion Church 69
108,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1944/entry/1944_Page_846 (3)_4.png'],2ND ST,Allen African Methodist Church 12
109,"SCORE LESS THAN CUTOFF: Meeting Zion Church 148 Wadsworth,71.5,PROVIDENCE","['cd1944/entry/1944_Page_846 (3)_6.png', 'cd1944/entry/1944_Page_846 (3)_7.png']",WADSWORTH ST,Bethel Church 193 Meeting Zion Church 148 Wadsworth
110,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE","['cd1944/entry/1944_Page_846 (3)_8.png', 'cd1944/entry/1944_Page_846 (3)_9.png']",7TH ST,taptist Broadway Baptist Church 647
111,"SCORE LESS THAN CUTOFF: Broad Central Baptist Church 440 Lloyd,65.5,PROVIDENCE","['cd1944/entry/1944_Page_846 (3)_13.png', 'cd1944/entry/1944_Page_846 (3)_14.png']",CENTRAL AVE,Calvary Baptist Church 747 Broad Central Baptist Church 440 Lloyd
112,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_846 (3)_16.png', 'cd1944/entry/1944_Page_846 (3)_17.png']",N/A,"Congdon St Baptist Church, Cong- don cor DeFoe pl"
113,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_846 (3)_24.png', 'cd1944/entry/1944_Page_846 (3)_25.png']",N/A,"Federal Hill Italian Baptist Church, Knight cor Tell sts"
114,"SCORE LESS THAN CUTOFF: Hast,75.0,PROVIDENCE",['cd1944/entry/1944_Page_846 (3)_46.png'],EAST ST,Union Baptist Church 10 Hast
115,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_846 (3)_47.png'],N/A,"United Baptist Church, Park cor"
116,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_846 (3)_49.png', 'cd1944/entry/1944_Page_846 (3)_50.png']",N/A,"hristian Scientist First Church of Christ Scientist,"
117,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_846 (3)_54.png', 'cd1944/entry/1944_Page_846 (3)_55.png']",N/A,Yongregational Armenian Euphrates Evangelical
118,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_846 (3)_58.png'],N/A,Beneficent Congregational Chureh
119,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1944/entry/1944_Page_846 (3)_60.png'],1ST ST,Central Congregational Church 51
120,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (1)_1.png'],N/A,Swedish Free Congregational
121,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1944/entry/1944_Page_847 (1)_3.png', 'cd1944/entry/1944_Page_847 (1)_4.png']",I 95,Congregational Unitarian First Congregational Church 285
122,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (1)_6.png'],N/A,Episcopal
123,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1944/entry/1944_Page_847 (1)_7.png'],4TH ST,All Saints Memorial Church 674
124,EMPTY STREET,"['cd1944/entry/1944_Page_847 (1)_9.png', 'cd1944/entry/1944_Page_847 (1)_10.png', 'cd1944/entry/1944_Page_847 (1)_11.png']",,Cathedral of St John 265 N Main Christ Episcopal Church 909 Eddy Church of the Epiphany 538 Pot-
125,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_847 (1)_16.png', 'cd1944/entry/1944_Page_847 (1)_17.png']",N/A,"Grace Church, Mathewson cor Westminster sts"
126,EMPTY STREET,"['cd1944/entry/1944_Page_847 (1)_20.png', 'cd1944/entry/1944_Page_847 (1)_21.png']",,"StAnsgarius Swedish Episcopal Church, Beacon av cor Maple st"
127,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1944/entry/1944_Page_847 (1)_26.png'],4TH ST,StStephens Episcopal Church 114
128,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1944/entry/1944_Page_847 (1)_27.png', 'cd1944/entry/1944_Page_847 (1)_28.png']",1ST ST,George StThomas Episcopal Church 731
129,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE","['cd1944/entry/1944_Page_847 (1)_32.png', 'cd1944/entry/1944_Page_847 (1)_33.png']",10TH ST,Jewish Ahavth-Sholom Synagogue 20
130,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1944/entry/1944_Page_847 (1)_35.png'],1ST ST,Beth Israel Ansche Austria 51
131,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1944/entry/1944_Page_847 (1)_37.png'],1ST ST,Congregation Beth David 161
132,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (1)_39.png'],N/A,Congregation Sons of Abraham
133,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_847 (1)_53.png', 'cd1944/entry/1944_Page_847 (1)_54.png']",N/A,Latter Day Saints Church of Jesus Christ of Latter
134,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (1)_56.png'],N/A,Reorganized Church of Jesus
135,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_847 (1)_59.png', 'cd1944/entry/1944_Page_847 (1)_60.png']",N/A,Lutheran . Gloria Dei Lutheran Evangelical
136,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (1)_62.png'],N/A,Our Saviours Lutheran Church
137,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (1)_64.png'],N/A,StPauls Evangelical Lutheran
138,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_847 (1)_66.png', 'cd1944/entry/1944_Page_847 (1)_67.png']",N/A,Methodist Broadway Italian Methodist
139,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1944/entry/1944_Page_847 (1)_69.png'],I 95,Gransten St Methodist Church 689
140,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (1)_71.png'],N/A,Mathewson St Methodist Church
141,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1944/entry/1944_Page_847 (2)_14.png', 'cd1944/entry/1944_Page_847 (2)_15.png']",I 95,Nazarene Peoples Church of the Nazarene 35
142,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (2)_17.png'],N/A,Wesleyan Church of the Nazarene
143,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1944/entry/1944_Page_847 (2)_19.png', 'cd1944/entry/1944_Page_847 (2)_20.png']",1ST ST,Presbyterian First Presbyterian Church 171
144,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1944/entry/1944_Page_847 (2)_22.png'],7TH ST,Second Presbyterian Church 687
145,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1944/entry/1944_Page_847 (2)_24.png'],I 95,United Presbyterian Church 619
146,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_847 (2)_26.png', 'cd1944/entry/1944_Page_847 (2)_27.png']",N/A,Roman Catholic CHANCERY OFFICE OF THE
147,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (2)_30.png'],N/A,Church of Our Lady of the Holy
148,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1944/entry/1944_Page_847 (2)_33.png'],I 95,Church of The Assumption 795
149,EMPTY STREET,"['cd1944/entry/1944_Page_847 (2)_43.png', 'cd1944/entry/1944_Page_847 (2)_44.png']",,"Holy Ghost RC Church, Knight st cor Atwells av"
150,EMPTY STREET,['cd1944/entry/1944_Page_847 (2)_60.png'],,"StCasimirs RC Church, Smith st"
151,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_847 (3)_3.png', 'cd1944/entry/1944_Page_847 (3)_4.png']",N/A,"StPatricks RC Church, Smith cor Davis"
152,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (3)_15.png'],N/A,"Sts Peter & Paul RC Cathedral,"
153,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (3)_20.png'],N/A,Spiritualist Center of Providence
154,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (3)_22.png'],N/A,Stead W T Spiritualist Church Ine
155,"SCORE LESS THAN CUTOFF: Bell Westminster Unitarian Church 116,73.0,PROVIDENCE","['cd1944/entry/1944_Page_847 (3)_24.png', 'cd1944/entry/1944_Page_847 (3)_25.png', 'cd1944/entry/1944_Page_847 (3)_26.png']",WESTMINSTER ST,Jnitarian Bell Street Chapel 7 Bell Westminster Unitarian Church 116
156,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_847 (3)_31.png'],N/A,"First Universalist Church, Greene"
157,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_847 (3)_33.png', 'cd1944/entry/1944_Page_847 (3)_34.png']",N/A,"Tfarious Denominations Armenian Apostolic Church, Jeffer-"
158,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_848 (1)_1.png', 'cd1944/entry/1944_Page_848 (1)_2.png']",N/A,ChurchesCon StJohn Ukrainian Orthodox
159,"SCORE LESS THAN CUTOFF: Westminster Seventh Day Adventist Temple 93,70.5,PROVIDENCE","['cd1944/entry/1944_Page_848 (1)_4.png', 'cd1944/entry/1944_Page_848 (1)_5.png']",WESTMINSTER ST,Salvation Army 758 Westminster Seventh Day Adventist Temple 93
160,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1944/entry/1944_Page_848 (1)_7.png'],7TH ST,Stewart St Alliance Church The 57
161,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_848 (1)_37.png'],N/A,"Snyder John F, Prov-Biltmore"
162,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_2.png'],N/A,AbbreviationsAC signifies Advent
163,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_3.png'],N/A,"Christian; AME, African Methodist"
164,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_4.png'],N/A,"Episcopal; Bapt, Baptist; C Bapt, Cal-"
165,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_5.png'],N/A,"vinist Baptist; Ch, Christian; Cong,"
166,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_6.png'],N/A,"Congregational;. CT, Congregational"
167,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_7.png'],N/A,"Trinitarian; CU, Congregational Uni-"
168,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_8.png'],N/A,"tarian; DC, Disciples of Christ; Epis,"
169,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_9.png'],N/A,"Episcopalian; EA, Evangelical Ad-"
170,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_10.png'],N/A,"vent: E Luth, Evangelical Lutheran:"
171,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_11.png'],N/A,"FB, Free Baptist; FE, Free Evangeli-"
172,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_12.png'],N/A,"eal; FEC, Free Evangelical Congrega-"
173,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_13.png'],N/A,"tional; FM, Free Methodist; G, Greek;"
174,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_14.png'],N/A,"J, Jewish; Luth, Lutheran; LDS,"
175,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_15.png'],N/A,"Latter Day Saints; M, Methodist; N,"
176,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_16.png'],N/A,"Nazarene; NJ, New Jerusalem; Pent,"
177,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_17.png'],N/A,"Pentecostal: Presb, Presbyterian; PM,"
178,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_18.png'],N/A,"Primitive Methodist; RC, Roman"
179,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_19.png'],N/A,"Catholic; SA, Second Advent; Swed,"
180,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_20.png'],N/A,"Swedenborgian; Unit, Unitarian; UP,"
181,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_21.png'],N/A,"United Presbyterian; Uv, Universalist;"
182,"SCORE LESS THAN CUTOFF: PB, Six,55.5,PROVIDENCE",['cd1944/entry/1944_Page_849 (1)_22.png'],DIX AVE,"WM, Wesleyan Methodist; 6 PB, Six"
183,"SCORE LESS THAN CUTOFF: th DA, Seventh,60.5,PROVIDENCE",['cd1944/entry/1944_Page_849 (1)_23.png'],STEVENS RD,"Principle Baptist; 7th DA, Seventh"
184,"SCORE LESS THAN CUTOFF: th DB, Seventh Day Bap-,53.5,PROVIDENCE",['cd1944/entry/1944_Page_849 (1)_24.png'],STEVENS RD,"Day Advent; 7th DB, Seventh Day Bap-"
185,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (1)_25.png'],N/A,tist
186,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_849 (2)_1.png'],N/A,
187,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_850 (1)_1.png'],N/A,ClergymenCon
188,EMPTY STREET,"['cd1944/entry/1944_Page_850 (2)_45.png', 'cd1944/entry/1944_Page_850 (2)_46.png']",5 ,Tads Teen Shop 201 Wayland av rm 5 (shoes and dresses)
189,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_851 (1)_24.png'],N/A,"Fredleys, Prov-Biltmore lobby"
190,"SCORE LESS THAN CUTOFF: -32 Broad Pawtucket RI,65.0,PROVIDENCE","['cd1944/entry/1944_Page_851 (1)_49.png', 'cd1944/entry/1944_Page_851 (1)_50.png', 'cd1944/entry/1944_Page_851 (1)_51.png', 'cd1944/entry/1944_Page_851 (1)_52.png']",PAWTUXET AV,NEW YORK LACE STORE 24-32 Broad Pawtucket RI tels PErry 5969 and 6970For further information see left bottom lines
191,"SCORE LESS THAN CUTOFF: Megee, Chester H Kirby sec,72.0,PROVIDENCE","['cd1944/entry/1944_Page_851 (3)_1.png', 'cd1944/entry/1944_Page_851 (3)_2.png']",CHESTER AVE,"Brown University Faculty Club 1 Me- gee, Chester H Kirby sec"
192,"SCORE LESS THAN CUTOFF: Meredith dr,77.0,PROVIDENCE","['cd1944/entry/1944_Page_851 (3)_7.png', 'cd1944/entry/1944_Page_851 (3)_8.png', 'cd1944/entry/1944_Page_851 (3)_9.png']",EDITH ST,"Chaminade Club The, Mrs Franklin A Hurd 5 Meredith dr Cranston meets at Froebel Hall"
193,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_852 (1)_1.png'],N/A,ClubsCon
194,"SCORE LESS THAN CUTOFF: Mantle Club 87 Weybosset,77.5,PROVIDENCE","['cd1944/entry/1944_Page_852 (1)_41.png', 'cd1944/entry/1944_Page_852 (1)_42.png']",WEYBOSSET ST,Providence District No 25 Mantle Club 87 Weybosset rm 318
195,"SCORE LESS THAN CUTOFF: India tells DExter 0230-4940For further information see page 34 Buyers Guide,43.0,PROVIDENCE","['cd1944/entry/1944_Page_852 (3)_20.png', 'cd1944/entry/1944_Page_852 (3)_21.png', 'cd1944/entry/1944_Page_852 (3)_22.png', 'cd1944/entry/1944_Page_852 (3)_23.png']",NORMAN DR,KEYSTONE OIL & COAL CO 140 In- dia tells DExter 0230-4940For fur- ther information see page 34 Buyers Guide
196,"SCORE LESS THAN CUTOFF: High. Pawtucket,73.0,PROVIDENCE","['cd1944/entry/1944_Page_852 (3)_27.png', 'cd1944/entry/1944_Page_852 (3)_28.png', 'cd1944/entry/1944_Page_852 (3)_29.png', 'cd1944/entry/1944_Page_852 (3)_30.png', 'cd1944/entry/1944_Page_852 (3)_31.png']",PAWTUXET AV,McDUFF COAL & LUMBER CO 11 High. Pawtucket tel PErry 2400 and GAspee 4148 (coal and coke)For further information see page 76 Buy- ers Guide
197,"SCORE LESS THAN CUTOFF: High. Pawtucket,73.0,PROVIDENCE","['cd1944/entry/1944_Page_852 (3)_34.png', 'cd1944/entry/1944_Page_852 (3)_35.png', 'cd1944/entry/1944_Page_852 (3)_36.png', 'cd1944/entry/1944_Page_852 (3)_37.png']",PAWTUXET AV,NEWELL COAL & LUMBER CO 28 High. Pawtucket tel PErry 7900 and GAspee 3392For further informa- tion see page 76 Buyers Guide
198,"SCORE LESS THAN CUTOFF: -80 Broad Pawtucket,68.0,PROVIDENCE","['cd1944/entry/1944_Page_852 (3)_38.png', 'cd1944/entry/1944_Page_852 (3)_39.png', 'cd1944/entry/1944_Page_852 (3)_40.png']",PAWTUXET AV,OLNEY & PAYNE BROS Ine 72-80 Broad Pawtucket tels GAspee 0821 and PErry 0860
199,"SCORE LESS THAN CUTOFF: Charles, 100 Pilsudski, 28 Olneyville sq,75.5,PROVIDENCE","['cd1944/entry/1944_Page_852 (3)_66.png', 'cd1944/entry/1944_Page_852 (3)_67.png', 'cd1944/entry/1944_Page_852 (3)_68.png', 'cd1944/entry/1944_Page_852 (3)_69.png', 'cd1944/entry/1944_Page_852 (3)_70.png']",OLNEYVILLE SQ,"ATLANTIC COAL CO 160 Charles, 100 Pilsudski, 28 Olneyville sq tel West 5700For further information see page 33 Buyers Guide and right bot- tom lines"
200,"SCORE LESS THAN CUTOFF: For further infor-,64.5,PROVIDENCE",['cd1944/entry/1944_Page_853 (1).chop_3.png'],FOURTH AV,tel GAspee 8123For further infor-
201,"SCORE LESS THAN CUTOFF: Buyers Guide left bottom lines,51.0,PROVIDENCE","['cd1944/entry/1944_Page_853 (1).chop_4.png', 'cd1944/entry/1944_Page_853 (1).chop_5.png']",BURNS ST,mation see page 33 Buyers Guide and left bottom lines
202,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_853 (1).chop_31.png'],N/A,"FLYNN TOWEL, COAT & APRON"
203,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_853 (1).chop_34.png', 'cd1944/entry/1944_Page_853 (1).chop_35.png', 'cd1944/entry/1944_Page_853 (1).chop_36.png', 'cd1944/entry/1944_Page_853 (1).chop_37.png', 'cd1944/entry/1944_Page_853 (1).chop_38.png', 'cd1944/entry/1944_Page_853 (1).chop_39.png', 'cd1944/entry/1944_Page_853 (1).chop_40.png', 'cd1944/entry/1944_Page_853 (1).chop_41.png', 'cd1944/entry/1944_Page_853 (1).chop_42.png', 'cd1944/entry/1944_Page_853 (1).chop_43.png']",N/A,"BACCHANTE, Providence-Biltmore Ho- tel 11 Dorrance cor Washington tel GAspee 9200For further informa- tion see page 52 Buyers Guide and right bottom lines TOWN ROOM Providence-Biltmore Hotel 11 Dorrance cor Washington tel GAspee 9200For further infor- mation see page 52 Buyers Guide and right bottom lines"
204,"SCORE LESS THAN CUTOFF: S Main te] PLantations,60.0,PROVIDENCE","['cd1944/entry/1944_Page_853 (2).chop_10.png', 'cd1944/entry/1944_Page_853 (2).chop_11.png', 'cd1944/entry/1944_Page_853 (2).chop_12.png', 'cd1944/entry/1944_Page_853 (2).chop_13.png']",UNION STATION ST,DOE & LITTLE FUEL CO 561 S Main te] PLantations 1125For further in- formation see page 34 Buyers Guide and right top lines
205,"SCORE LESS THAN CUTOFF: For further information see page,51.5,PROVIDENCE","['cd1944/entry/1944_Page_853 (2).chop_10.png', 'cd1944/entry/1944_Page_853 (2).chop_11.png', 'cd1944/entry/1944_Page_853 (2).chop_12.png', 'cd1944/entry/1944_Page_853 (2).chop_13.png']",NORMAN DR,DOE & LITTLE FUEL CO 561 S Main te] PLantations 1125For further in- formation see page 34 Buyers Guide and right top lines
206,"SCORE LESS THAN CUTOFF: Buyers Guide right top lines,51.5,PROVIDENCE","['cd1944/entry/1944_Page_853 (2).chop_10.png', 'cd1944/entry/1944_Page_853 (2).chop_11.png', 'cd1944/entry/1944_Page_853 (2).chop_12.png', 'cd1944/entry/1944_Page_853 (2).chop_13.png']",BURNS ST,DOE & LITTLE FUEL CO 561 S Main te] PLantations 1125For further in- formation see page 34 Buyers Guide and right top lines
207,"SCORE LESS THAN CUTOFF: -80 Broad Pawtucket,68.0,PROVIDENCE","['cd1944/entry/1944_Page_853 (2).chop_19.png', 'cd1944/entry/1944_Page_853 (2).chop_20.png', 'cd1944/entry/1944_Page_853 (2).chop_21.png']",PAWTUXET AV,OLNEY & PAYNE BROS Inc 72-80 Broad Pawtucket tels GAspee 0821 and PErry 0860
208,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1944/entry/1944_Page_853 (2).chop_29.png', 'cd1944/entry/1944_Page_853 (2).chop_30.png', 'cd1944/entry/1944_Page_853 (2).chop_31.png', 'cd1944/entry/1944_Page_853 (2).chop_32.png', 'cd1944/entry/1944_Page_853 (2).chop_33.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 0248Yor further information see page 71 Buyers Guide and left top lines
209,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_853 (3).chop_7.png'],N/A,*Commercial Organizations
210,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1944/entry/1944_Page_853 (3).chop_38.png', 'cd1944/entry/1944_Page_853 (3).chop_39.png', 'cd1944/entry/1944_Page_853 (3).chop_40.png', 'cd1944/entry/1944_Page_853 (3).chop_41.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 39 Buyers Guide
211,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1944/entry/1944_Page_853 (3).chop_51.png', 'cd1944/entry/1944_Page_853 (3).chop_52.png', 'cd1944/entry/1944_Page_853 (3).chop_53.png', 'cd1944/entry/1944_Page_853 (3).chop_54.png', 'cd1944/entry/1944_Page_853 (3).chop_55.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and PErry 7447-Yor further information see page 100 Buyers Guide
212,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1944/entry/1944_Page_853 (3).chop_51.png', 'cd1944/entry/1944_Page_853 (3).chop_52.png', 'cd1944/entry/1944_Page_853 (3).chop_53.png', 'cd1944/entry/1944_Page_853 (3).chop_54.png', 'cd1944/entry/1944_Page_853 (3).chop_55.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and PErry 7447-Yor further information see page 100 Buyers Guide
213,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_854 (1)_1.png'],N/A,"Confectioners, MigCon"
214,"SCORE LESS THAN CUTOFF: Main Pawt,66.5,PROVIDENCE","['cd1944/entry/1944_Page_854 (1)_42.png', 'cd1944/entry/1944_Page_854 (1)_43.png', 'cd1944/entry/1944_Page_854 (1)_44.png', 'cd1944/entry/1944_Page_854 (1)_45.png']",MAIDEN LN,"GIBSONS INCORPORATED 1 Ex- change, 81 Exchange pl, 176 Mathew- son, 79 Washington, 175 Westminster and 2 Weybosset and 275 Main, Pawt"
215,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_854 (1)_55.png', 'cd1944/entry/1944_Page_854 (1)_56.png']",N/A,"Main Lewis E, State Office bldg (corri- dor)"
216,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_855 (1)_1.png'],N/A,
217,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1944/entry/1944_Page_855 (1)_6.png', 'cd1944/entry/1944_Page_855 (1)_7.png', 'cd1944/entry/1944_Page_855 (1)_8.png', 'cd1944/entry/1944_Page_855 (1)_9.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 39 Buy- ers Guide
218,FAILED TO PARSE AN ADDRESS,['cd1944/entry/1944_Page_856 (1)_1.png'],N/A,856
219,FAILED TO PARSE AN ADDRESS,"['cd1944/entry/1944_Page_856 (1)_28.png', 'cd1944/entry/1944_Page_856 (1)_29.png', 'cd1944/entry/1944_Page_856 (1)_30.png', 'cd1944/entry/1944_Page_856 (1)_31.png']",N/A,KENNECOTT WIRE & CABLE CO Phillipsdale RI tel HAst Providence 2800For further information see page 106 Buyers Guide
