,Drop_Reason,File_List,Street,Text
112,"SCORE LESS THAN CUTOFF: Canal, 26 N Main,74.0,PROVIDENCE","['cd1945/entry/1945_Page_743 (2)_52.png', 'cd1945/entry/1945_Page_743 (2)_53.png', 'cd1945/entry/1945_Page_743 (2)_54.png', 'cd1945/entry/1945_Page_743 (2)_55.png', 'cd1945/entry/1945_Page_743 (2)_56.png']",CANAL WALK,"MORRIS PLAN BANK OF RHODE IS- LAND The 25 Canal, 26 N Main tel DExter 9800 and 30 Olneyville sq For further information see page 14 Buyers Guide and left side lines"
113,EMPTY STREET,"['cd1945/entry/1945_Page_743 (3)_25.png', 'cd1945/entry/1945_Page_743 (3)_26.png', 'cd1945/entry/1945_Page_743 (3)_27.png', 'cd1945/entry/1945_Page_743 (3)_28.png', 'cd1945/entry/1945_Page_743 (3)_29.png', 'cd1945/entry/1945_Page_743 (3)_30.png']",,"HARRISON A & CO Inc office and works Hurdis st off Charles, North Providence PO Box 494 Pawtucket tels DExter 5192 and PErry 0190 For further information see page 35 Buyers Guide"
114,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_743 (3)_50.png', 'cd1945/entry/1945_Page_743 (3)_51.png', 'cd1945/entry/1945_Page_743 (3)_52.png', 'cd1945/entry/1945_Page_743 (3)_53.png']",N/A,RUMFORD CHEMICAL WORKS Rum- ford tel EAst Providence 2880For further information see page 34 Buy- ers Guide
115,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_744 (1)_1.png'],N/A,"Chemicals, Retail & WholesaleCon"
116,EMPTY STREET,"['cd1945/entry/1945_Page_744 (1)_27.png', 'cd1945/entry/1945_Page_744 (1)_28.png', 'cd1945/entry/1945_Page_744 (1)_29.png']",509 ,Kilecommons James A & Son 511 West- minster rm 509 (merchants and dis- tributors)
117,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_744 (1)_39.png'],N/A,"Fields Point Mfg Corp, Fields Point"
118,"SCORE LESS THAN CUTOFF: -32 Broad Pawtucket RI,65.0,PROVIDENCE","['cd1945/entry/1945_Page_744 (1)_47.png', 'cd1945/entry/1945_Page_744 (1)_48.png', 'cd1945/entry/1945_Page_744 (1)_49.png', 'cd1945/entry/1945_Page_744 (1)_50.png', 'cd1945/entry/1945_Page_744 (1)_51.png']",PAWTUXET AV,NEW YORK LACE STORE 24-32 Broad Pawtucket RI tels PErry 5969-5970 For further information see page 136 Buyers Guide
119,"SCORE LESS THAN CUTOFF: Peace apt 302,78.0,PROVIDENCE",['cd1945/entry/1945_Page_744 (2)_70.png'],PEACE ST,Fulton Gladys C Mrs 74 Peace apt 302
120,"SCORE LESS THAN CUTOFF: Dex-,67.0,PROVIDENCE","['cd1945/entry/1945_Page_744 (3)_35.png', 'cd1945/entry/1945_Page_744 (3)_36.png']",DEXTER ST,Advent Christian Advent Christian Church 46 Dex-
121,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE","['cd1945/entry/1945_Page_744 (3)_38.png', 'cd1945/entry/1945_Page_744 (3)_39.png']",I 95,African Methodist African Methodist Zion Church 69
122,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1945/entry/1945_Page_744 (3)_41.png'],2ND ST,Allen African Methodist Church 12
123,"SCORE LESS THAN CUTOFF: Meeting Zion Church 148 Wadsworth,71.5,PROVIDENCE","['cd1945/entry/1945_Page_744 (3)_43.png', 'cd1945/entry/1945_Page_744 (3)_44.png']",WADSWORTH ST,Bethel Church 193 Meeting Zion Church 148 Wadsworth
124,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE","['cd1945/entry/1945_Page_744 (3)_45.png', 'cd1945/entry/1945_Page_744 (3)_46.png']",7TH ST,Baptist Broadway Baptist Church 647
125,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1945/entry/1945_Page_744 (3)_48.png'],I 95,Calhoun av Baptist Church 149
126,"SCORE LESS THAN CUTOFF: Broad Central Baptist Church 440 Lloyd,65.5,PROVIDENCE","['cd1945/entry/1945_Page_744 (3)_50.png', 'cd1945/entry/1945_Page_744 (3)_51.png']",CENTRAL AVE,Calvary Baptist Church 747 Broad Central Baptist Church 440 Lloyd
127,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_744 (3)_53.png', 'cd1945/entry/1945_Page_744 (3)_54.png']",N/A,"Congdon St Baptist Church, Cong- don cor DeFoe pl"
128,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_744 (3)_61.png', 'cd1945/entry/1945_Page_744 (3)_62.png']",N/A,"Federal Hill Italian Baptist Church, Knight cor Tell"
129,"SCORE LESS THAN CUTOFF: Hast,75.0,PROVIDENCE",['cd1945/entry/1945_Page_744 (3)_72.png'],EAST ST,Portuguese Baptist Church 10 Hast
130,"SCORE LESS THAN CUTOFF: Hast United Baptist Church, Park cor,48.0,PROVIDENCE","['cd1945/entry/1945_Page_745 (1)_3.png', 'cd1945/entry/1945_Page_745 (1)_4.png']",EAST PARK ST,"Union Baptist Church 10 Hast United Baptist Church, Park cor"
131,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (1)_6.png', 'cd1945/entry/1945_Page_745 (1)_7.png']",N/A,Christian Science First Church of Christ Scientist
132,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_11.png'],N/A,Congregational
133,"SCORE LESS THAN CUTOFF: Ham-,67.0,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_13.png'],HAY ST,Church of Providence 42 Ham-
134,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_15.png'],N/A,Beneficent Congregational Church
135,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_18.png'],N/A,Angell
136,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_21.png'],N/A,Elmwood Church (Christian Cong)
137,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_27.png'],N/A,Plymouth Union Congregational
138,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_28.png'],N/A,1014 Broad
139,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_29.png'],N/A,Swedish Free Congregational
140,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_31.png'],N/A,' Congregational Unitarian
141,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_33.png'],N/A,Benefit
142,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_34.png'],N/A,
143,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_35.png'],N/A,> Episcopal
144,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_36.png'],4TH ST,All Saints Memorial Church 674
145,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_37.png'],N/A,Westminster
146,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_41.png'],N/A,ters av
147,"SCORE LESS THAN CUTOFF: Church of the Redeemer 655 Hope,55.5,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_44.png'],EDGEMERE DR,"we

1

Church of the Redeemer 655 Hope"
148,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_45.png'],N/A,' CHURCH OF THE TRANSFIGUR-
149,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_47.png'],2ND ST,HOpkins 3142
150,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_49.png'],N/A,Westminster
151,EMPTY STREET,['cd1945/entry/1945_Page_745 (1)_52.png'],,"Church, Beacon av cor Maple"
152,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_55.png'],N/A,chard av
153,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_57.png'],N/A,Smith
154,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_58.png'],4TH ST,StStephens Episcopal Church 114
155,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_59.png'],N/A,. George
156,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_60.png'],1ST ST,"y

StThomas Episcopal Church 731"
157,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_61.png'],N/A,Douglas av cor Sherwood
158,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_62.png'],N/A,a
159,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_63.png'],N/A,* Greek Orthodox
160,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_65.png'],N/A,
161,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_66.png'],N/A,i - Jewish
162,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_67.png'],10TH ST,' Ahavth-Sholom Synagogue 20
163,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_68.png'],N/A,Howeli
164,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_70.png'],N/A,Robinson
165,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_71.png'],1ST ST,Congregation Beth David 161
166,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_72.png'],N/A,Chalkstone av
167,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_73.png'],4TH ST,Congregation Sons of Abraham 364
168,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_74.png'],N/A,Prairie av
169,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_75.png'],6TH ST,Congregation Sons of Jacob 26
170,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (1)_76.png'],N/A,Douglas av
171,"SCORE LESS THAN CUTOFF: Congregation Tefares Israel 107,55.5,PROVIDENCE",['cd1945/entry/1945_Page_745 (1)_77.png'],GREATON DR,"a
4

Congregation Tefares Israel 107"
172,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (2)_1.png'],N/A,South Providence Hebrew Congre-
173,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (2)_8.png', 'cd1945/entry/1945_Page_745 (2)_9.png']",N/A,Latter Day Saints Church of Jesus Christ of Latter
174,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (2)_11.png'],N/A,Reorganized Church of Jesus
175,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (2)_14.png', 'cd1945/entry/1945_Page_745 (2)_15.png']",N/A,Lutheran Gloria Dei Lutheran Evangelical
176,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (2)_17.png'],N/A,Our Saviours Lutheran Church
177,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (2)_19.png'],N/A,StPauls Evangelical Lutheran
178,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (2)_21.png', 'cd1945/entry/1945_Page_745 (2)_22.png']",N/A,Methodist Broadway Italian Methodist
179,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1945/entry/1945_Page_745 (2)_24.png'],I 95,Cranston St Methodist Church 689
180,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (2)_26.png'],N/A,Mathewson St Methodist Church
181,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (2)_28.png'],7TH ST,Metropolitan Mission Church 237
182,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1945/entry/1945_Page_745 (2)_41.png', 'cd1945/entry/1945_Page_745 (2)_42.png']",I 95,Nazarene Peoples Church of the Nazarene 35
183,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (2)_44.png'],N/A,Wesleyan Church of the Nazarene
184,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1945/entry/1945_Page_745 (2)_49.png'],7TH ST,Second Presbyterian Church 687
185,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1945/entry/1945_Page_745 (2)_51.png'],I 95,United Presbyterian Church 619
186,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (2)_53.png', 'cd1945/entry/1945_Page_745 (2)_54.png']",N/A,Roman Catholic CHANCERY OFFICE OF THE
187,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (2)_57.png'],N/A,Church of Our Lady of the Holy
188,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1945/entry/1945_Page_745 (2)_60.png'],I 95,Church of The Assumption 795
189,EMPTY STREET,"['cd1945/entry/1945_Page_745 (2)_70.png', 'cd1945/entry/1945_Page_745 (2)_71.png']",,"Holy Ghost Church, Knight st cor Atwells av"
190,EMPTY STREET,['cd1945/entry/1945_Page_745 (3)_11.png'],,"StCasimirs Church, Smith st"
191,EMPTY STREET,"['cd1945/entry/1945_Page_745 (3)_15.png', 'cd1945/entry/1945_Page_745 (3)_16.png']",,"StGeorges Church, America st opp Europe st"
192,EMPTY STREET,"['cd1945/entry/1945_Page_745 (3)_19.png', 'cd1945/entry/1945_Page_745 (3)_20.png']",,"StJohns Church, James R Bartley pastor Atwells av cor Sutton st"
193,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (3)_24.png', 'cd1945/entry/1945_Page_745 (3)_25.png']",N/A,"StPatricks Church, Smith cor Davis"
194,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (3)_26.png', 'cd1945/entry/1945_Page_745 (3)_27.png']",N/A,Sts Peter & Paul RC Cathedral Weybosset cor Fenner
195,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (3)_37.png'],N/A,Spiritualist Center of Providence
196,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (3)_39.png'],N/A,Stead W T Spiritualist Church Inc
197,"SCORE LESS THAN CUTOFF: Bell Westminster Unitarian Church 116,73.0,PROVIDENCE","['cd1945/entry/1945_Page_745 (3)_41.png', 'cd1945/entry/1945_Page_745 (3)_42.png', 'cd1945/entry/1945_Page_745 (3)_43.png']",WESTMINSTER ST,Unitarian Bell Street Chapel 7 Bell Westminster Unitarian Church 116
198,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_745 (3)_48.png'],N/A,"First Universalist Church, Greene"
199,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_745 (3)_50.png', 'cd1945/entry/1945_Page_745 (3)_51.png']",N/A,"Various Denominations Armenian Apostolic Church, Jef-"
200,"SCORE LESS THAN CUTOFF: Bway Assemblea Christiana 61 Tell Assembly of God Church 68 Althea Bahai Spiritual Assembly 92 Uni-,40.5,PROVIDENCE","['cd1945/entry/1945_Page_745 (3)_53.png', 'cd1945/entry/1945_Page_745 (3)_54.png', 'cd1945/entry/1945_Page_745 (3)_55.png', 'cd1945/entry/1945_Page_745 (3)_56.png']",SETIAN CIR,Armenian Church 402 Bway Assemblea Christiana 61 Tell Assembly of God Church 68 Althea Bahai Spiritual Assembly 92 Uni-
201,"SCORE LESS THAN CUTOFF: Felix Grace & Hope Mission 6 Spring,71.0,PROVIDENCE","['cd1945/entry/1945_Page_745 (3)_75.png', 'cd1945/entry/1945_Page_745 (3)_76.png', 'cd1945/entry/1945_Page_745 (3)_77.png']",MISSION PL,Gospel Tabernacle Mission Church 2 Felix Grace & Hope Mission 6 Spring
202,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1945/entry/1945_Page_746 (1)_7.png'],10TH ST,Rochambeau Gospel Chapel 30
203,"SCORE LESS THAN CUTOFF: Hddy,75.0,PROVIDENCE",['cd1945/entry/1945_Page_746 (1)_34.png'],EDDY ST,Frye Edw 1200 Hddy
204,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_746 (1)_44.png'],N/A,"Snyder John F, Prov-Biltmore"
205,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_2.png'],N/A,Abbreviations-AC signifies Advent
206,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_3.png'],N/A,"Christian; AME, African Methodist"
207,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_4.png'],N/A,"Episcopal; Bapt, Baptist; C Bapt, Cal-"
208,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_5.png'],N/A,"vinist Baptist; Ch, Christian; Cong,"
209,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_6.png'],N/A,"Congregational; CT, Congregational"
210,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_7.png'],N/A,"Trinitarian; CU, Congregational Uni-"
211,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_8.png'],N/A,"tarian; DC, Disciples of Christ; Epis,"
212,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_9.png'],N/A,"Episcopalian; EA, Evangelical Ad-"
213,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_10.png'],N/A,"vent; E Luth, Evangelical Lutheran;"
214,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_11.png'],N/A,"FB, Free Baptist; FE, Free Evangeli-"
215,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_12.png'],N/A,"cal; FEC, Free Evangelical Congrega-"
216,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_13.png'],N/A,"tional; FM, Free Methodist; G, Greek;"
217,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_14.png'],N/A,"J, Jewish; Luth, Lutheran; LDS,"
218,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_15.png'],N/A,"Latter Day Saints; M, Methodist; N,"
219,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_16.png'],N/A,"Nazarene; NJ, New Jerusalem; Pent,"
220,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_17.png'],N/A,"Pentacostal; Presb, Presbyterian; PM,"
221,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_18.png'],N/A,"Primitive Methodist; RC, Roman"
222,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_19.png'],N/A,"Catholic; SA, Second Advent; Swed,"
223,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_20.png'],N/A,"Swedenborgian; Unit, Unitarian; UP,"
224,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_21.png'],N/A,"United Presbyterian; Uv, Universalist;"
225,"SCORE LESS THAN CUTOFF: PB, Six,55.5,PROVIDENCE",['cd1945/entry/1945_Page_747 (1)_22.png'],DIX AVE,"WM, Wesleyan Methodist; 6 PB, Six"
226,"SCORE LESS THAN CUTOFF: th DA, Seventh,60.5,PROVIDENCE",['cd1945/entry/1945_Page_747 (1)_23.png'],STEVENS RD,"Principle Baptist; 7th DA, Seventh"
227,"SCORE LESS THAN CUTOFF: th DB, Seventh Day,56.5,PROVIDENCE",['cd1945/entry/1945_Page_747 (1)_24.png'],STEVENS RD,"Day Advent; 7th DB, Seventh Day"
228,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_747 (1)_25.png'],N/A,Baptist
229,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_748 (1)_1.png'],N/A,ClergymenCon
230,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_748 (1)_70.png', 'cd1945/entry/1945_Page_748 (1)_71.png', 'cd1945/entry/1945_Page_748 (1)_72.png', 'cd1945/entry/1945_Page_748 (1)_73.png']",N/A,INTERLAKEN MILLS Fiskeville RI tel Valley 0480-0481-0482For fur- ther information see page 132 Buy- ers Guide
231,EMPTY STREET,"['cd1945/entry/1945_Page_748 (2)_18.png', 'cd1945/entry/1945_Page_748 (2)_19.png']",5 ,Tads Teen Shop 201 Wayland av rm 5 (shoes and dresses)
232,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_748 (3)_59.png'],N/A,"Fredleys, Prov Biltmore lobby"
233,"SCORE LESS THAN CUTOFF: Mantle Club 87 Weybosset,77.5,PROVIDENCE","['cd1945/entry/1945_Page_749 (3).chop_42.png', 'cd1945/entry/1945_Page_749 (3).chop_43.png']",WEYBOSSET ST,Providence District No 25 Mantle Club 87 Weybosset rm 318
234,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_750 (1)_1.png'],N/A,ClubsCon
235,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1945/entry/1945_Page_750 (2)_12.png', 'cd1945/entry/1945_Page_750 (2)_13.png', 'cd1945/entry/1945_Page_750 (2)_14.png', 'cd1945/entry/1945_Page_750 (2)_15.png', 'cd1945/entry/1945_Page_750 (2)_16.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO 11 High, Pawtucket tel PErry 2400 and GAspee 4148 (coal and coke)-For further information see page 94 Buy- ers Guide"
236,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1945/entry/1945_Page_750 (2)_19.png', 'cd1945/entry/1945_Page_750 (2)_20.png', 'cd1945/entry/1945_Page_750 (2)_21.png', 'cd1945/entry/1945_Page_750 (2)_22.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO 28 High, Pawtucket tel PErry 7900 and GAspee 3392-For further informa- tion see page 94 Buyers Guide"
237,"SCORE LESS THAN CUTOFF: -80 Broad Pawtucket,68.0,PROVIDENCE","['cd1945/entry/1945_Page_750 (2)_23.png', 'cd1945/entry/1945_Page_750 (2)_24.png', 'cd1945/entry/1945_Page_750 (2)_25.png']",PAWTUXET AV,OLNEY & PAYNE BROS Ine 72-80 Broad Pawtucket tels GAspee 0821 and PErry 0860
238,"SCORE LESS THAN CUTOFF: Charles, 100 Pilsudski, 28 Olneyville sq,75.5,PROVIDENCE","['cd1945/entry/1945_Page_750 (2)_55.png', 'cd1945/entry/1945_Page_750 (2)_56.png', 'cd1945/entry/1945_Page_750 (2)_57.png', 'cd1945/entry/1945_Page_750 (2)_58.png', 'cd1945/entry/1945_Page_750 (2)_59.png']",OLNEYVILLE SQ,"ATLANTIC COAL CO 160 Charles, 100 Pilsudski, 28 Olneyville sq tel West 5700For turther information see page 38 Buyers Guide and right bot- tom lines"
239,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_750 (3)_15.png', 'cd1945/entry/1945_Page_750 (3)_16.png', 'cd1945/entry/1945_Page_750 (3)_17.png', 'cd1945/entry/1945_Page_750 (3)_18.png', 'cd1945/entry/1945_Page_750 (3)_19.png']",N/A,"BACCHANTE, Providence-Biltmore Ho- tel 11 Dorrance cor Washington tel GAspee 9200For further informa- tion see page 66 Buyers Guide and right bottom lines"
240,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_750 (3)_26.png', 'cd1945/entry/1945_Page_750 (3)_27.png']",N/A,"BELLEFONT ASSOCIATES Bellefont, RI tel Williams 3000"
241,"SCORE LESS THAN CUTOFF: -80 Broad Pawtucket,68.0,PROVIDENCE","['cd1945/entry/1945_Page_750 (3)_68.png', 'cd1945/entry/1945_Page_750 (3)_69.png', 'cd1945/entry/1945_Page_750 (3)_70.png']",PAWTUXET AV,OLNEY & PAYNE BROS Ine 72-80 Broad Pawtucket tels GAspee 0821 and PErry 0860
242,"SCORE LESS THAN CUTOFF: Weeden Pawtucket,70.0,PROVIDENCE","['cd1945/entry/1945_Page_751 (1).chop_24.png', 'cd1945/entry/1945_Page_751 (1).chop_25.png', 'cd1945/entry/1945_Page_751 (1).chop_26.png', 'cd1945/entry/1945_Page_751 (1).chop_27.png']",PAWTUXET AV,SARGEANT & WILBUR 180 Weeden Pawtucket tel Blackstone 2370For further information see page 65 Buy- ers Guide
243,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1945/entry/1945_Page_751 (1).chop_67.png', 'cd1945/entry/1945_Page_751 (1).chop_68.png', 'cd1945/entry/1945_Page_751 (1).chop_69.png', 'cd1945/entry/1945_Page_751 (1).chop_70.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 47 Buy- ers Guide
244,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1945/entry/1945_Page_751 (2).chop_10.png', 'cd1945/entry/1945_Page_751 (2).chop_11.png', 'cd1945/entry/1945_Page_751 (2).chop_12.png', 'cd1945/entry/1945_Page_751 (2).chop_13.png', 'cd1945/entry/1945_Page_751 (2).chop_14.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and PErry 7447For further information see page 127 Buyers Guide
245,"SCORE LESS THAN CUTOFF: Spring Pawtucket,70.0,PROVIDENCE","['cd1945/entry/1945_Page_751 (2).chop_10.png', 'cd1945/entry/1945_Page_751 (2).chop_11.png', 'cd1945/entry/1945_Page_751 (2).chop_12.png', 'cd1945/entry/1945_Page_751 (2).chop_13.png', 'cd1945/entry/1945_Page_751 (2).chop_14.png']",PAWTUXET AV,MAGUIRE ROOFING COMPANY 7 Beverly room 7 and 118 Spring Paw- tucket tels GAspee 3935 and PErry 7447For further information see page 127 Buyers Guide
246,"SCORE LESS THAN CUTOFF: Wash, 358 Westminster, 147 Weybosset,74.5,PROVIDENCE","['cd1945/entry/1945_Page_751 (2).chop_52.png', 'cd1945/entry/1945_Page_751 (2).chop_53.png']",WESTMINSTER ST,"Chain Candy Stores Inc 69 Wash, 358 Westminster, 147 Weybosset"
247,"SCORE LESS THAN CUTOFF: Main Pawt,66.5,PROVIDENCE","['cd1945/entry/1945_Page_751 (2).chop_59.png', 'cd1945/entry/1945_Page_751 (2).chop_60.png', 'cd1945/entry/1945_Page_751 (2).chop_61.png', 'cd1945/entry/1945_Page_751 (2).chop_62.png']",MAIDEN LN,"GIBSONS INCORPORATED 1 Ex- change, 81 Exchange pl, 176 Mathew- son, 79 Washington, 175 Westminster and 2 Weybosset and 275 Main Pawt"
248,FAILED TO PARSE AN ADDRESS,"['cd1945/entry/1945_Page_751 (2).chop_71.png', 'cd1945/entry/1945_Page_751 (2).chop_72.png']",N/A,"Main Lewis E, State Office bldg (cor- ridor)"
249,FAILED TO PARSE AN ADDRESS,['cd1945/entry/1945_Page_752 (1)_1.png'],N/A,"Contractors, Building, GeneralCon"
250,EMPTY STREET,['cd1945/entry/1945_Page_752 (1)_48.png'],,Harris Maurice L $3 Overhill rd
251,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1945/entry/1945_Page_752 (2)_19.png', 'cd1945/entry/1945_Page_752 (2)_20.png', 'cd1945/entry/1945_Page_752 (2)_21.png', 'cd1945/entry/1945_Page_752 (2)_22.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 47 Buy- ers Guide
