,Drop_Reason,File_List,Street,Text
153,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1966/entry/1966_Page_114 (1)_64.png'],10TH ST,#PEE WEE BRAKE & FRAME SERVICE 60
154,EMPTY STREET,['cd1966/entry/1966_Page_114 (1)_65.png'],,.} RESERVOIR AV
155,"SCORE LESS THAN CUTOFF: ORMSBEE AV,73.0,PROVIDENCE",['cd1966/entry/1966_Page_114 (1)_66.png'],ORMS ST,JPERLOW AUTO SERVICE 91 ORMSBEE AV
156,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_114 (1)_67.png'],N/A,sPERRY*S EMERGENCY ROAD SERVICE INC
157,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_114 (1)_69.png'],N/A,PORTLAND TRANSMISSION EXCHANGES CO
158,EMPTY STREET,['cd1966/entry/1966_Page_114 (1)_70.png'],,% S66 BROADWAY ST
159,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_114 (1)_71.png'],N/A,PRECISION MOTOR REBUILDERS CO OF
160,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_114 (2)_1.png', 'cd1966/entry/1966_Page_114 (2)_2.png']",N/A,95
161,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_114 (2)_60.png', 'cd1966/entry/1966_Page_114 (2)_61.png']",N/A,
162,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_114 (2)_62.png', 'cd1966/entry/1966_Page_114 (2)_63.png']",N/A,POLK RL& CO POLK BUILDING
163,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_114 (2)_65.png'],N/A,DETROIT
164,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_114 (2)_67.png', 'cd1966/entry/1966_Page_114 (2)_68.png']",N/A,
165,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_114 (3)_1.png', 'cd1966/entry/1966_Page_114 (3)_2.png', 'cd1966/entry/1966_Page_114 (3)_3.png']",N/A,
166,EMPTY STREET,['cd1966/entry/1966_Page_114 (3)_59.png'],,CORRENTE*S BAKERY S8& RUSSO ST
167,EMPTY STREET,['cd1966/entry/1966_Page_115 (1)_40.png'],,SILVER STAR BAKERY .150 IVES ST
168,"SCORE LESS THAN CUTOFF: ORMSBEE AV,73.0,PROVIDENCE",['cd1966/entry/1966_Page_115 (1)_56.png'],ORMS ST,BANNER FOOOS INC 105 ORMSBEE AV
169,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_115 (1)_70.png', 'cd1966/entry/1966_Page_115 (1)_71.png', 'cd1966/entry/1966_Page_115 (1)_72.png']",N/A,RUMFORD COMPANY THE (Rumford). Tel 401-434-2400 (See Page'27 Buyers Guide)
170,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_115 (2)_1.png'],N/A,
171,"SCORE LESS THAN CUTOFF: WASHINGTON BOSTON, MASS 02111,77.0,PROVIDENCE","['cd1966/entry/1966_Page_115 (2)_9.png', 'cd1966/entry/1966_Page_115 (2)_10.png', 'cd1966/entry/1966_Page_115 (2)_11.png']",WASHINGTON PL,"POLK RL &CO 600 WASHINGTON BOSTON, MASS 02111"
172,"SCORE LESS THAN CUTOFF: Westminster, Te) 521-9700 Branches; 62 Dorrance,70.0,PROVIDENCE","['cd1966/entry/1966_Page_115 (2)_56.png', 'cd1966/entry/1966_Page_115 (2)_57.png', 'cd1966/entry/1966_Page_115 (2)_58.png']",WESTMINSTER ST,"INDUSTRIAL NATIONAL BANK, 111 West- minster, Te) 521-9700 Branches; 62
Dorrance (Union Trust Office), 100 Westminster (Trust Department), 215
Atwells Av, 582 Elmwood Av, 814 Hope,
Hopkins Square, Olneyville Square

Was on Park, 1473 Bro Wayland
Square (See Page 11 Buyers Guide)"
173,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_115 (3)_1.png', 'cd1966/entry/1966_Page_115 (3)_2.png', 'cd1966/entry/1966_Page_115 (3)_3.png']",N/A,2%
174,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_115 (3)_13.png'],N/A,Kingstown OfficesOpen Friday Eve- <
175,"SCORE LESS THAN CUTOFF: :00 PM To 8:00 PM,26.5,PROVIDENCE","['cd1966/entry/1966_Page_115 (3)_14.png', 'cd1966/entry/1966_Page_115 (3)_15.png']",10TH ST,nings 5:00 PM To 8:00 PM (See Page 13 Buyers Guide)
176,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_115 (3)_31.png'],N/A,Dorrance And Westminster. Tel
177,"SCORE LESS THAN CUTOFF: ; Greenwood-Warwick Office,77.5,PROVIDENCE",['cd1966/entry/1966_Page_115 (3)_32.png'],GREENWOOD ST,781-7730; Greenwood-Warwick Office
178,EMPTY STREET,['cd1966/entry/1966_Page_115 (3)_33.png'],,500 Greenwick Av (Warwick) Gateway-
179,"SCORE LESS THAN CUTOFF: -2620, East Greenwich Office -,75.5,PROVIDENCE",['cd1966/entry/1966_Page_115 (3)_35.png'],GREENWICH ST,"REgent 9-2620, East Greenwich Office -"
180,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_115 (3)_36.png'],N/A,"555 Main, Tel TUrner 4-8550; Bristol"
181,ERROR IN STREET MATCHING,['cd1966/entry/1966_Page_115 (3)_40.png'],593 ~,RHOve FSLAND HOSP TRUST CO (BR) 593 ~
182,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_115 (3)_41.png'],N/A,EODY ST
183,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_116 (1)_1.png'],N/A,
184,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_116 (1)_2.png'],N/A,GE
185,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_116 (1)_3.png', 'cd1966/entry/1966_Page_116 (1)_4.png', 'cd1966/entry/1966_Page_116 (1)_5.png', 'cd1966/entry/1966_Page_116 (1)_6.png', 'cd1966/entry/1966_Page_116 (1)_7.png']",N/A,45 WATERMAN ST.   BER SHOPS-Contd
186,EMPTY STREET,['cd1966/entry/1966_Page_116 (1)_8.png'],,L*S BARBER SHOP S87 DOUGLAS AV
187,EMPTY STREET,"['cd1966/entry/1966_Page_116 (1)_31.png', 'cd1966/entry/1966_Page_116 (1)_32.png']",,DADWAY TONSORIAL PARLOR S60 BROADWAY ST
188,EMPTY STREET,['cd1966/entry/1966_Page_116 (1)_42.png'],,HARLIE*S BARBER SHOP S72 DOUGLAS AV
189,EMPTY STREET,['cd1966/entry/1966_Page_116 (1)_43.png'],,HARLIE*S BARBER SHOP S MESSER ST
190,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_116 (1)_51.png'],N/A,ORVESE ERNEST UNION STATION
191,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_116 (1)_61.png'],N/A,BLVD
192,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1966/entry/1966_Page_116 (1)_78.png'],10TH ST,ORLINGIERI FIORINTO BARBER 170
193,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_116 (1)_79.png'],N/A,",MESSER ST"
194,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_116 (1)_95.png'],N/A,
195,EMPTY STREET,['cd1966/entry/1966_Page_116 (2)_15.png'],,HUGO*S BARBER SHOP S49 BRANCH AV
196,EMPTY STREET,['cd1966/entry/1966_Page_116 (2)_27.png'],,JIMMIE*S BARBER SHOP $14 BRANCH AV
197,EMPTY STREET,"['cd1966/entry/1966_Page_116 (2)_28.png', 'cd1966/entry/1966_Page_116 (2)_29.png']",,JOE & MIKE*S BARBER SHOP S515 DOUGLAS AV
198,EMPTY STREET,['cd1966/entry/1966_Page_116 (2)_64.png'],,LOUIS BARBER SHOP S76 CRANSTON ST
199,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1966/entry/1966_Page_116 (2)_78.png'],I 95,MARZILLI*S AL BARBER SHOP 379
200,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1966/entry/1966_Page_116 (2)_80.png'],10TH ST,"MASSENZIO""*S BARBER SHOP 500"
201,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1966/entry/1966_Page_116 (2)_90.png'],I 95,MOUNT PLEASANT BARBER SHOP 1059
202,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_116 (3)_1.png'],N/A,Inc.
203,EMPTY STREET,['cd1966/entry/1966_Page_116 (3)_17.png'],,"PERRY""S BARBER SHOP S02 BROAGWAY ST"
204,EMPTY STREET,['cd1966/entry/1966_Page_116 (3)_60.png'],,SANITARY BARBER SHOP &78 ADMIRAL ST
205,EMPTY STREET,['cd1966/entry/1966_Page_116 (3)_75.png'],,STEVE*S BARBER SHOP &9 BRANCH AV
206,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1966/entry/1966_Page_117 (1)_23.png'],I 95,"BOSS, CONLAN, KEENAN & RICE, 705"
207,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_117 (1)_25.png'],N/A,"STER, TEL 421-6600"
208,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLOG 15 WESTMINSTER,,74.5,PROVIDENCE","['cd1966/entry/1966_Page_117 (1)_26.png', 'cd1966/entry/1966_Page_117 (1)_27.png', 'cd1966/entry/1966_Page_117 (1)_28.png']",WESTMINSTER ST,"GRAHAM, REID, EWING & STAPLETON, 1130 HOSPITAL TRUST BLOG 15 WESTMINSTER, TEL 421-7730"
209,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLDG 15 WESTMINSTER TELE,72.0,PROVIDENCE","['cd1966/entry/1966_Page_117 (1)_29.png', 'cd1966/entry/1966_Page_117 (1)_30.png', 'cd1966/entry/1966_Page_117 (1)_31.png', 'cd1966/entry/1966_Page_117 (1)_32.png', 'cd1966/entry/1966_Page_117 (1)_33.png']",WESTMINSTER ST,"TILLINGHAST, COLLINS & TANNER 1030 HOSPITAL TRUST BLDG 15 WESTMINSTER TELE PHONE 831-7400"
210,EMPTY STREET,['cd1966/entry/1966_Page_117 (1)_43.png'],,M-Z BATTERY SERVICE S27 EDDY ST
211,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_117 (2)_1.png'],N/A,
212,EMPTY STREET,['cd1966/entry/1966_Page_117 (2)_14.png'],,BEAUTY LOUNGE THE S42 PLAINFIELD ST
213,EMPTY STREET,"['cd1966/entry/1966_Page_117 (2)_19.png', 'cd1966/entry/1966_Page_117 (2)_20.png']",,BERNADETTE'S BEAUTY SHOPPE $7 EDDY ST RM 202
214,EMPTY STREET,['cd1966/entry/1966_Page_117 (3)_5.png'],,EILEEN'S BEAUTY BAZAR S11 ANGELL ST
215,EMPTY STREET,"['cd1966/entry/1966_Page_117 (3)_16.png', 'cd1966/entry/1966_Page_117 (3)_17.png']",,ERNEST BEAUTY SALON INC S7 EDDY ST 209
216,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_117 (3)_22.png'],N/A,FLAIR STYLING SALON S& BURLINGTON S.
217,"SCORE LESS THAN CUTOFF: EDGEWORTH A |,67.0,PROVIDENCE",['cd1966/entry/1966_Page_117 (3)_33.png'],EDGEWOOD AV,FRECHETTE LOLA F MRS 48 EDGEWORTH A |
218,EMPTY STREET,['cd1966/entry/1966_Page_118 (1)_44.png'],,MANOR BEAUTY SHOPPE SOO ANGELL ST
219,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_52.png'],8TH ST,| 308
220,EMPTY STREET,['cd1966/entry/1966_Page_118 (1)_54.png'],,MARTHAS BEAUTY SHOP S97 CHARLES ST
221,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_55.png'],4TH ST,MARVELETTE BEAUTY SHOP 334
222,EMPTY STREET,['cd1966/entry/1966_Page_118 (1)_56.png'],,{ WESTMINSTER ST RM 511
223,ERROR IN STREET MATCHING,['cd1966/entry/1966_Page_118 (1)_65.png'],139%,ISS LUCY*S BEAUTY SALON 139%
224,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_118 (1)_66.png'],N/A,POCASSET AV
225,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_118 (1)_68.png'],N/A,207
226,ERROR IN STREET MATCHING,['cd1966/entry/1966_Page_118 (1)_71.png'],4 ST,"i
$

4 ST"
227,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_72.png'],6TH ST,ISTER CHARLES ASSOCIATES 236
228,EMPTY STREET,['cd1966/entry/1966_Page_118 (1)_73.png'],,' WESTMINSTER ST RM 506
229,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_74.png'],1ST ST,ISTER FAIRBANKS HAIR STYLING 381
230,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_118 (1)_75.png'],N/A,BROADWAY ST
231,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_80.png'],2ND ST,RM 402
232,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_82.png'],10TH ST,NA LISA BEAUTY SALON 290
233,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_83.png'],3RD ST,WESTMINSTER ST RM 503
234,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1966/entry/1966_Page_118 (1)_87.png'],I 95,RM 709
235,EMPTY STREET,"['cd1966/entry/1966_Page_118 (2)_2.png', 'cd1966/entry/1966_Page_118 (2)_3.png']",,NERINA*S BEAUTY SALON S7 EDDY ST RM 201
236,EMPTY STREET,"['cd1966/entry/1966_Page_118 (2)_32.png', 'cd1966/entry/1966_Page_118 (2)_33.png']",,ROSE-LEE*S BEAUTY SALON S597 CRANSTON st
237,EMPTY STREET,['cd1966/entry/1966_Page_118 (2)_73.png'],,THEL=MAR*S STUOIO Sl OLNEY ST
238,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_119 (1)_1.png'],N/A,BOAT CHARTERING AND RENTING
239,"SCORE LESS THAN CUTOFF: Weybosset And Garden City,,76.5,PROVIDENCE","['cd1966/entry/1966_Page_119 (1)_57.png', 'cd1966/entry/1966_Page_119 (1)_58.png', 'cd1966/entry/1966_Page_119 (1)_59.png']",WEYBOSSET ST,"OUTLET CO THE, 176 Weybosset And Garden City, Tel 351-3800 (See Page 32 Buyers Guide)"
240,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_119 (2)_37.png'],N/A,BEVERAGES
241,EMPTY STREET,['cd1966/entry/1966_Page_119 (3)_1.png'],,MODERN PAPER BOX INC S32 KINSLEY AV }
242,"SCORE LESS THAN CUTOFF: STUKELY ST,68.0,PROVIDENCE",['cd1966/entry/1966_Page_119 (3)_2.png'],STEELE ST,PARAMOUNT 8OX CO INC 413 STUKELY ST
243,"SCORE LESS THAN CUTOFF: POMFRET ST,71,PROVIDENCE",['cd1966/entry/1966_Page_119 (3)_5.png'],SOMERSET ST,WASTE BROKERS INC 1 POMFRET ST
244,EMPTY STREET,"['cd1966/entry/1966_Page_119 (3)_27.png', 'cd1966/entry/1966_Page_119 (3)_28.png']",,BERRY BLUE BRUCE & FITZGERALD INC @ | PONTIAC AV RM 7
245,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLDG,79,PROVIDENCE","['cd1966/entry/1966_Page_119 (3)_58.png', 'cd1966/entry/1966_Page_119 (3)_59.png']",HOSPITAL ST,"PAINE, WEBBER, JACKSON & CURTIS 408 HOSPITAL TRUST BLDG"
246,"SCORE LESS THAN CUTOFF: -6630,29.0,PROVIDENCE",['cd1966/entry/1966_Page_119 (3)_61.png'],3RD ST,TELEPHONE 421-6630
247,"SCORE LESS THAN CUTOFF: Paw-,67.0,PROVIDENCE",['cd1966/entry/1966_Page_120 (1)_59.png'],PAWNEE ST,"CONTRACTORS SERVICE INC, 3340 Paw-"
248,EMPTY STREET,['cd1966/entry/1966_Page_120 (1)_60.png'],,"! tucket Av (E Providence), Tel 434-4300"
249,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_120 (1)_61.png'],N/A,* (See Page 30 Buyers Guide)
250,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1966/entry/1966_Page_120 (1)_62.png'],I 95,GENERAL BUILDING PRODUCTS CO 185
251,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_120 (1)_63.png'],N/A,CHARLES ST
252,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_120 (1)_66.png'],N/A,
253,EMPTY STREET,['cd1966/entry/1966_Page_120 (3)_8.png'],,EARLE BUILDING S6 WASHINGTON ST
254,EMPTY STREET,['cd1966/entry/1966_Page_120 (3)_11.png'],,ELECTRIC BUILDING LO7 STEWART ST
255,EMPTY STREET,['cd1966/entry/1966_Page_120 (3)_42.png'],,JACKSON BUILOING S11 WESTMINSTER ST
256,EMPTY STREET,['cd1966/entry/1966_Page_120 (3)_61.png'],,MARIANI*S BUILOING S93 CHARLES ST
257,"SCORE LESS THAN CUTOFF: GAK ST,75.0,PROVIDENCE",['cd1966/entry/1966_Page_120 (3)_66.png'],GAY ST,MIGLEY BUILDING 244 GAK ST
258,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_120 (3)_71.png', 'cd1966/entry/1966_Page_120 (3)_72.png']",N/A,NEW ENGLAND TELEPHONE & TELEGRAPH CO BLDG 234 WASHINGTON ST
259,EMPTY STREET,['cd1966/entry/1966_Page_120 (3)_73.png'],,NEW HANLEY BLOG S6 PINE ST
260,EMPTY STREET,['cd1966/entry/1966_Page_120 (3)_76.png'],,NUSCH CAESAR BUILDING. S21 EMPIRE ST
261,EMPTY STREET,['cd1966/entry/1966_Page_120 (3)_79.png'],,OLO CQLONY HOUSE S8 WEYBOSSET ST
262,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_121 (1)_51.png'],N/A,STATE OFFICE BUILDING STATE HOUSE
263,EMPTY STREET,['cd1966/entry/1966_Page_121 (1)_53.png'],,STEINERT BUILDING S09 WESTMINSTER ST
264,"SCORE LESS THAN CUTOFF: Was n R309,,79.0,PROVIDENCE",['cd1966/entry/1966_Page_121 (2)_19.png'],NORTH ROME AVE,"ALLIANCE DETECTIVE AGENCY, 56
Was n R309, Tels 421-3978,
421-4822 (See Page 24 Buyers Guide)"
265,"SCORE LESS THAN CUTOFF: Eddy q R402,,76.5,PROVIDENCE","['cd1966/entry/1966_Page_121 (3)_15.png', 'cd1966/entry/1966_Page_121 (3)_16.png', 'cd1966/entry/1966_Page_121 (3)_17.png']",EDDY ST,"PLUS SCHOOL OF BUSINESS, 57 Eddy q R402, Tel 421-3255 (See Page 25 8 Buyers Guide)"
266,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_121 (3)_19.png'],N/A,
267,"SCORE LESS THAN CUTOFF: METCALF REGO MANUEL 21 POTTERS av,69.0,PROVIDENCE",['cd1966/entry/1966_Page_121 (3)_34.png'],METCALF ST,"NEW YORK WOQOWORKING CO 144 METCALF
REGO MANUEL 21 POTTERS av"
268,"SCORE LESS THAN CUTOFF: Empire: Office And Warehouse, 48,52.0,PROVIDENCE","['cd1966/entry/1966_Page_121 (3)_48.png', 'cd1966/entry/1966_Page_121 (3)_49.png', 'cd1966/entry/1966_Page_121 (3)_50.png']",IRON HORSE WY,"WESCOTT, SLADE & BALCOM CO, 95
Empire: Office And Warehouse, 48 Tel 421-7256 (See Page 67 Buyers Guide)"
269,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1966/entry/1966_Page_122 (1)_7.png'],8TH ST,[STATE RUG CLEANING CO INC 348
270,EMPTY STREET,['cd1966/entry/1966_Page_122 (1)_8.png'],,' WICKENDEN ST
271,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_9.png'],N/A,CARPET AND RUG
272,"SCORE LESS THAN CUTOFF: Dean Near Atwells Av,,79.0,PROVIDENCE","['cd1966/entry/1966_Page_122 (1)_18.png', 'cd1966/entry/1966_Page_122 (1)_19.png']",ATWELLS AVE,"ABOOD JOSEPH CARPET CO, 71 Dean Near Atwells Av, Tel 421-4166 (See"
273,"SCORE LESS THAN CUTOFF: Buyers Guide) AOEMS FLOOR COVERING CO INC 553,47.5,PROVIDENCE","['cd1966/entry/1966_Page_122 (1)_20.png', 'cd1966/entry/1966_Page_122 (1)_21.png']",LORING LN,Page 25 Buyers Guide) AOEMS FLOOR COVERING CO INC 553
274,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_51.png'],N/A,CARPETS RUGS AND FLOOR
275,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_52.png'],N/A,COVERINGS WHOLESALE
276,"SCORE LESS THAN CUTOFF: POMFRET ST,71,PROVIDENCE",['cd1966/entry/1966_Page_122 (1)_54.png'],SOMERSET ST,+ STILLER CARPET CO 9 POMFRET ST
277,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_55.png'],N/A,"os

CASH REGISTERSDEALERS AND"
278,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_56.png'],N/A,REPAIRING
279,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_57.png'],N/A,
280,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_60.png'],N/A,VIWATIONAL CASH REGISTER CO THE (BR)
281,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_122 (1)_63.png'],N/A,ACCOUNTING MACHINES
282,EMPTY STREET,['cd1966/entry/1966_Page_122 (2)_12.png'],,DUBRO CORP SO VALLEY ST
283,EMPTY STREET,['cd1966/entry/1966_Page_122 (2)_24.png'],,BEACON CATERERS SS7 PUBLIC ST
284,EMPTY STREET,['cd1966/entry/1966_Page_122 (2)_40.png'],,FOX HOLE CATERERS REAR i35 MANTON AV
285,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_122 (2)_72.png', 'cd1966/entry/1966_Page_122 (2)_73.png', 'cd1966/entry/1966_Page_122 (2)_74.png']",N/A,"HIGHLAND MEMORIAL PARK, Rhode Island Av, Tel 231-9120, 231-7190 (See Page 26 Buyers Guide)"
286,EMPTY STREET,['cd1966/entry/1966_Page_122 (2)_76.png'],,NORTH BURIAL GROUNO S BRANCH AV
287,"SCORE LESS THAN CUTOFF: ORMSBEE AV,73.0,PROVIDENCE","['cd1966/entry/1966_Page_122 (3)_46.png', 'cd1966/entry/1966_Page_122 (3)_47.png']",ORMS ST,ABORN CHEMICAL INDUSTRIES INC 24 ORMSBEE AV
288,EMPTY STREET,['cd1966/entry/1966_Page_123 (1)_5.png'],,IC I ORGANICS INC SS CANAL ST
289,"SCORE LESS THAN CUTOFF: -434-2400,30.0,PROVIDENCE","['cd1966/entry/1966_Page_123 (1)_14.png', 'cd1966/entry/1966_Page_123 (1)_15.png']",I 295,"RUMFORD CHEMICAL WORKS (Rumford)
Tel 401-434-2400 (See Page 27 Buyers Guide)"
290,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_123 (1)_26.png'],N/A,"MANN GEORGE & CO INC, Municipal
Dock, Warehouse Rd, Tel 781-5600"
291,"SCORE LESS THAN CUTOFF: EOOY ST,67.5,PROVIDENCE","['cd1966/entry/1966_Page_123 (1)_29.png', 'cd1966/entry/1966_Page_123 (1)_30.png']",MOLLOY ST,SMITH CHEMICAL & SUPPLY CO INC 668 EOOY ST
292,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1966/entry/1966_Page_123 (2)_80.png'],7TH ST,CONGDOON STREET BAPTIST CHURCH 17
293,"SCORE LESS THAN CUTOFF: CVUECR OOO OKRUAY st,57.5,PROVIDENCE","['cd1966/entry/1966_Page_123 (3)_1.png', 'cd1966/entry/1966_Page_123 (3)_2.png']",CULVER ST,CONGREGATION SHAAKE 4CVUECR OOO OKRUAY st
294,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_123 (3)_79.png'],N/A,PARKSIDE COMMUNITY CHURCH SO ROUNDS __
295,EMPTY STREET,"['cd1966/entry/1966_Page_124 (1)_10.png', 'cd1966/entry/1966_Page_124 (1)_11.png']",,-SAINT ANTHONY'S CATHOLIC CHURCH S41 PLAINFIELD ST
296,EMPTY STREET,"['cd1966/entry/1966_Page_124 (1)_47.png', 'cd1966/entry/1966_Page_124 (1)_48.png']",,SAINT SEBASTIAN ROMAN CATHOLIC CHURCH S57 COLE AV
297,"SCORE LESS THAN CUTOFF: Manton Av; Rectory 18 Pope,,55.5,PROVIDENCE","['cd1966/entry/1966_Page_124 (1)_51.png', 'cd1966/entry/1966_Page_124 (1)_52.png', 'cd1966/entry/1966_Page_124 (1)_53.png']",PROCTOR PL,"SAINT TERESAS ROMAN CATHOLIC CHURCH, 265 Manton Av; Rectory 18 Pope, Tel 831-7714"
298,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_124 (1)_64.png'],N/A,st
299,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE",['cd1966/entry/1966_Page_124 (1)_65.png'],3RD ST,(WSEVENTH-DAY ADVENTIST TEMPLE 93
300,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_124 (1)_66.png'],N/A,STANWOOD ST
301,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_124 (1)_67.png'],N/A,SHELOON STREET CONGREGATIONAL CHURCH
302,EMPTY STREET,['cd1966/entry/1966_Page_124 (1)_68.png'],,S51 SHELDON ST
303,EMPTY STREET,['cd1966/entry/1966_Page_124 (1)_76.png'],,""" HILL AV"
304,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1966/entry/1966_Page_124 (1)_77.png'],I 95,TRINITY UNION METHODIST CHURCH 375
305,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_124 (1)_78.png'],N/A,BROAD ST
306,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_124 (1)_79.png'],N/A,TRUE HOLINESS CHURCH OF THE LIVING
307,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1966/entry/1966_Page_124 (1)_83.png'],I 95,MNITED PRESBYTERIAN CHURCH 619
308,EMPTY STREET,['cd1966/entry/1966_Page_124 (1)_84.png'],,4 CHALKSTONE AV
309,FAILED TO PARSE AN ADDRESS,['cd1966/entry/1966_Page_124 (2)_4.png'],N/A,
310,FAILED TO PARSE AN ADDRESS,"['cd1966/entry/1966_Page_124 (2)_29.png', 'cd1966/entry/1966_Page_124 (2)_30.png', 'cd1966/entry/1966_Page_124 (2)_31.png']",N/A,CITY DIRECTORY LI BRARY CHAMBER OF COMMERCE HOWARD BLDG
311,"SCORE LESS THAN CUTOFF: -5000,29.0,PROVIDENCE",['cd1966/entry/1966_Page_124 (2)_33.png'],I 95,TELEPHONE 521-5000
312,"SCORE LESS THAN CUTOFF: WASHINGTON BOSTON MASS 02111,77.0,PROVIDENCE","['cd1966/entry/1966_Page_124 (2)_35.png', 'cd1966/entry/1966_Page_124 (2)_36.png', 'cd1966/entry/1966_Page_124 (2)_37.png', 'cd1966/entry/1966_Page_124 (2)_38.png']",WASHINGTON PL,POLK RL& CO 600 WASHINGTON BOSTON MASS 02111
