,Drop_Reason,File_List,Street,Text
140,"SCORE LESS THAN CUTOFF: Bishop St,68,PROVIDENCE","['cd1976/entry/1976_Page_90 (3)_29.png', 'cd1976/entry/1976_Page_90 (3)_30.png']",BRISTOW ST,New Vermont Creamery Co 39 Bishop St
141,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_92 (1)_24.png'],NORTH HOWARD AVE,Pinkertons Inc 330 Howard Bldg
142,"SCORE LESS THAN CUTOFF: Tippecanoe St,68,PROVIDENCE",['cd1976/entry/1976_Page_92 (1)_53.png'],TAPPAN ST,Collins R A Co 12 Tippecanoe St
143,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_92 (1)_64.png'],N/A,POLK RL & CO
144,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1976/entry/1976_Page_92 (1)_66.png', 'cd1976/entry/1976_Page_92 (1)_67.png']",1ST ST,"431 HOWARD STREET DETROIT, MICHIGAN 48231"
145,"SCORE LESS THAN CUTOFF: WASHINGTON STREET BOSTON, MASS 02111,73,PROVIDENCE","['cd1976/entry/1976_Page_92 (1)_69.png', 'cd1976/entry/1976_Page_92 (1)_70.png', 'cd1976/entry/1976_Page_92 (1)_71.png']",WASHINGTON PL,"POLK RL & CO 600 WASHINGTON STREET BOSTON, MASS 02111"
146,EMPTY STREET,"['cd1976/entry/1976_Page_92 (2)_36.png', 'cd1976/entry/1976_Page_92 (2)_37.png', 'cd1976/entry/1976_Page_92 (2)_38.png']",,"HARRIS LUMBER CO INC Harris At Atwells Av (02909), Tel 421-4200 (See Index To Advertisers)"
147,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_93 (3)_56.png'],N/A,
148,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_93 (3)_65.png'],NORTH HOWARD AVE,Career Girls 742 Howard Bldg
149,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_93 (3)_81.png', 'cd1976/entry/1976_Page_93 (3)_82.png']",NORTH HOWARD AVE,Management Recruiters Of Providence Inc 742 Howard Bldg
150,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_94 (1)_2.png', 'cd1976/entry/1976_Page_94 (1)_3.png']",NORTH HOWARD AVE,Medical Personnel Pool 317 Howard Bldg
151,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_94 (1)_4.png', 'cd1976/entry/1976_Page_94 (1)_5.png']",NORTH HOWARD AVE,Office Personnel Pool 720 Howard Bldg
152,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_94 (1)_14.png', 'cd1976/entry/1976_Page_94 (1)_15.png']",NORTH HOWARD AVE,Retail Recruiters (Storrs Inc) 220 Howard Bldg
153,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_94 (1)_16.png', 'cd1976/entry/1976_Page_94 (1)_17.png']",NORTH HOWARD AVE,Richard P Rita Personnel Services Inc 515 Howard Bldg
154,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_94 (1)_25.png'],NORTH HOWARD AVE,Xavier Associates 333 Howard Bldg
155,"SCORE LESS THAN CUTOFF: Associates 120 Wayland Ave,57,PROVIDENCE","['cd1976/entry/1976_Page_94 (3)_6.png', 'cd1976/entry/1976_Page_94 (3)_7.png']",MASSASOIT AVE,One 120 Associates 120 Wayland Av 2d Fi
156,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza,78,PROVIDENCE","['cd1976/entry/1976_Page_94 (3)_12.png', 'cd1976/entry/1976_Page_94 (3)_13.png', 'cd1976/entry/1976_Page_94 (3)_14.png', 'cd1976/entry/1976_Page_94 (3)_15.png', 'cd1976/entry/1976_Page_94 (3)_16.png', 'cd1976/entry/1976_Page_94 (3)_17.png', 'cd1976/entry/1976_Page_94 (3)_18.png', 'cd1976/entry/1976_Page_94 (3)_19.png']",HOSPITAL ST,"RHODE ISLAND HOSPITAL TRUST NATIONAL BANK Hospital Trust Bldg 1 Hospital Trust Plaza (02903), Tel 521-6700, 10 Dorrance St (02903), 244 Weybosset St (02903), 155 Angell St (02906), 1 Olneyville Sq (02909), Tel 278-8070, 434 Smith St (02908) (See Index To Advertisers)"
157,"SCORE LESS THAN CUTOFF: Blanding Rd,,71,PROVIDENCE","['cd1976/entry/1976_Page_95 (1)_61.png', 'cd1976/entry/1976_Page_95 (1)_62.png', 'cd1976/entry/1976_Page_95 (1)_63.png', 'cd1976/entry/1976_Page_95 (1)_64.png']",BLAINE ST,"HOME & COMMERCIAL SECURITY 44 Blanding Rd, (Rehoboth Mass, 02769), Tel 336-8833 (See Index To Advertisers)"
158,"SCORE LESS THAN CUTOFF: b Pomfret St,68,PROVIDENCE",['cd1976/entry/1976_Page_95 (2)_17.png'],SOMERSET ST,Allyns Products Inc 1b Pomfret St
159,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_95 (3)_25.png'],N/A,RHODE ISLAND HOSPITAL TRUST
160,ERROR IN STREET MATCHING,"['cd1976/entry/1976_Page_95 (3)_28.png', 'cd1976/entry/1976_Page_95 (3)_29.png', 'cd1976/entry/1976_Page_95 (3)_30.png', 'cd1976/entry/1976_Page_95 (3)_31.png', 'cd1976/entry/1976_Page_95 (3)_32.png', 'cd1976/entry/1976_Page_95 (3)_33.png']",02903),1 HOSPITAL TRUST PLAZA (02903) TELEPHONE 521-6700 10 DORRANCE STREET (02903) 244 WEYBOSSET STREET (02903) 155 ANGELL STREET (02906) 1 OLNEYVILLE SQUARE (02909)
161,"SCORE LESS THAN CUTOFF: -8070,29,PROVIDENCE",['cd1976/entry/1976_Page_95 (3)_34.png'],7TH ST,TELEPHONE 278-8070
162,ERROR IN STREET MATCHING,['cd1976/entry/1976_Page_95 (3)_35.png'],02908),434 SMITH STREET (02908)
163,FAILED TO PARSE AN ADDRESS,"['cd1976/entry/1976_Page_95 (3)_36.png', 'cd1976/entry/1976_Page_95 (3)_37.png']",N/A,(See Index To Advertisers) *FOREIGN FREIGHT
164,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_95 (3)_73.png'],N/A,Alpha Delta Phi Wriston Quadrangle
165,FAILED TO PARSE AN ADDRESS,"['cd1976/entry/1976_Page_95 (3)_74.png', 'cd1976/entry/1976_Page_95 (3)_75.png']",N/A,Alpha Pi Lambda Phi Wriston Quadrangle
166,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_95 (3)_76.png'],N/A,Beta Theta Pi Wriston Quadrangle
167,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_95 (3)_77.png'],N/A,Casement House Wriston Quadrangle
168,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_95 (3)_78.png'],N/A,Delta Phi Omega Wriston Quadrangle
169,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_95 (3)_79.png'],N/A,Delta Tau Delta Wriston Quadrangle
170,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_95 (3)_80.png'],N/A,Delta Upsilon Wriston Quadrangle
171,FAILED TO PARSE AN ADDRESS,"['cd1976/entry/1976_Page_95 (3)_81.png', 'cd1976/entry/1976_Page_95 (3)_82.png']",N/A,Lambda Chi Alpha Wriston Quadrangle
172,FAILED TO PARSE AN ADDRESS,"['cd1976/entry/1976_Page_96 (1)_3.png', 'cd1976/entry/1976_Page_96 (1)_4.png']",N/A,Lambda Sigma Nu Wriston Quadrangle
173,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_96 (1)_5.png'],N/A,Phi Delta Beta Wriston Quadrangle
174,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_96 (1)_6.png'],N/A,Phi Kappa Psi Wriston Quadrangle
175,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_96 (1)_7.png'],N/A,Zeta Psi Wriston Quadrangle
176,"SCORE LESS THAN CUTOFF: Tag Drive,71,PROVIDENCE","['cd1976/entry/1976_Page_96 (1)_77.png', 'cd1976/entry/1976_Page_96 (1)_78.png', 'cd1976/entry/1976_Page_96 (1)_79.png']",WEST RIVER ST,"BRENNAN OIL & HEATING CO INC 1 Tag Drive (N Providence; 02911), Tel 953-4210 (See Index To Advertisers)"
177,ERROR IN STREET MATCHING,"['cd1976/entry/1976_Page_96 (1)_85.png', 'cd1976/entry/1976_Page_96 (1)_86.png', 'cd1976/entry/1976_Page_96 (1)_87.png']","02860),","DE BLOIS OIL CO Colfax City Line, (Pawtucket; 02860), Tel 722-8000 (See Index To Advertisers)"
178,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1976/entry/1976_Page_96 (2)_85.png'],10TH ST,Emmanuel Funeral Home 1510
179,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1976/entry/1976_Page_96 (3)_85.png'],I 95,Furnace & Duct Supply Co 65
180,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_97 (2)_80.png'],N/A,PROVIDENCE GAS
181,ERROR IN STREET MATCHING,"['cd1976/entry/1976_Page_97 (2)_82.png', 'cd1976/entry/1976_Page_97 (2)_83.png']",02903),"100 WEYBOSSET STREET (PROVIDENCE, 02903)"
182,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1976/entry/1976_Page_97 (3)_3.png'],10TH ST,831-8800
183,EMPTY STREET,['cd1976/entry/1976_Page_97 (3)_5.png'],,Petrolane Transport Fields Point Dr
184,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_98 (2)_30.png'],NORTH HOWARD AVE,Portals Ltd 644 Howard Bldg
185,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1976/entry/1976_Page_98 (2)_80.png'],4TH ST,Ponterelli Gifts & Variety 84
186,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_98 (2)_82.png'],N/A,Tazis Handicrafts & Moroccan
187,"SCORE LESS THAN CUTOFF: Cabot St,77,PROVIDENCE",['cd1976/entry/1976_Page_99 (3)_11.png'],TALBOT ST,Wheeler Memorial Hall 15 Cabot St
188,"SCORE LESS THAN CUTOFF: Bishop St,68,PROVIDENCE",['cd1976/entry/1976_Page_99 (3)_18.png'],BRISTOW ST,W T W Inc 28 Bishop St
189,"SCORE LESS THAN CUTOFF: Sockanosset Cross Rd,65,PROVIDENCE","['cd1976/entry/1976_Page_100 (1).chop_55.png', 'cd1976/entry/1976_Page_100 (1).chop_56.png', 'cd1976/entry/1976_Page_100 (1).chop_57.png']",POCASSET AVE,"DAVOL INC 100 Sockanosset Cross Rd (Cranston, 02920), Tel (401) 463-7000 (See Index To Advertisers)"
190,EMPTY STREET,['cd1976/entry/1976_Page_100 (1).chop_65.png'],,OUR LADY OF FATIMA UNIT OF ST
191,"SCORE LESS THAN CUTOFF: Bishop St,68,PROVIDENCE","['cd1976/entry/1976_Page_101 (1)_10.png', 'cd1976/entry/1976_Page_101 (1)_11.png']",BRISTOW ST,Industrial Foundry Mills Inc 28 Bishop St
192,"SCORE LESS THAN CUTOFF: th FI,65.0,PROVIDENCE","['cd1976/entry/1976_Page_101 (1)_42.png', 'cd1976/entry/1976_Page_101 (1)_43.png']",4TH ST,Aetna Life & Casualty Insurance One Hosp Trust Plaza 10th FI
193,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1976/entry/1976_Page_101 (1)_44.png', 'cd1976/entry/1976_Page_101 (1)_45.png']",4TH ST,Allendale Mutual Ins Co One Hosp Trust Plaza 25th Fl
194,"SCORE LESS THAN CUTOFF: Howard Bidg,76.0,PROVIDENCE","['cd1976/entry/1976_Page_101 (1)_51.png', 'cd1976/entry/1976_Page_101 (1)_52.png']",NORTH HOWARD AVE,American General Life Insurance Co 712 Howard Bidg
195,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1976/entry/1976_Page_101 (1)_73.png', 'cd1976/entry/1976_Page_101 (1)_74.png']",4TH ST,Amica Mutual Ins Co One Hosp Trust Plaza 19th Fl
196,"SCORE LESS THAN CUTOFF: Howard Bidg,76.0,PROVIDENCE","['cd1976/entry/1976_Page_101 (2)_19.png', 'cd1976/entry/1976_Page_101 (2)_20.png']",NORTH HOWARD AVE,Cain M A Insurance Agency 501 Howard Bidg
197,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1976/entry/1976_Page_101 (2)_35.png', 'cd1976/entry/1976_Page_101 (2)_36.png']",4TH ST,Chicago Title Insurance Co One Hosp Trust Plaza 18th Fl
198,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (2)_44.png', 'cd1976/entry/1976_Page_101 (2)_45.png']",NORTH HOWARD AVE,Connecticut General Life Ins Co 218 Howard Bldg
199,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (2)_50.png', 'cd1976/entry/1976_Page_101 (2)_51.png']",NORTH HOWARD AVE,Continental Insurance Co 632 Howard Bldg
200,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (2)_52.png', 'cd1976/entry/1976_Page_101 (2)_53.png']",NORTH HOWARD AVE,Countrywide Life Insurance Co 1141 Howard Bldg
201,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (2)_66.png', 'cd1976/entry/1976_Page_101 (2)_67.png']",NORTH HOWARD AVE,DOrlando Makowsky Associates Inc 616 Howard Bldg
202,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_101 (2)_90.png'],NORTH HOWARD AVE,Gorton & OConnor 740 Howard Bldg
203,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_101 (3)_6.png'],NORTH HOWARD AVE,Hartley Wm H Inc 734 Howard Bldg
204,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (3)_21.png', 'cd1976/entry/1976_Page_101 (3)_22.png']",NORTH HOWARD AVE,Insurance Co Of North America 311 Howard Bldg
205,"SCORE LESS THAN CUTOFF: Elmwood Av, Suite 103,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (3)_28.png', 'cd1976/entry/1976_Page_101 (3)_29.png', 'cd1976/entry/1976_Page_101 (3)_30.png']",ELMWOOD AVE,"IRONS E M ASSOCIATES INC 373 Elmwood Av, Suite 103 (02907), Box 2735, Tel 467-4480"
206,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (3)_45.png', 'cd1976/entry/1976_Page_101 (3)_46.png']",NORTH HOWARD AVE,Knibb Sheehan & Co 730 Howard Bldg
207,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_101 (3)_78.png'],NORTH HOWARD AVE,Mc Coy James F 320 Howard Bldg
208,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (3)_86.png', 'cd1976/entry/1976_Page_101 (3)_87.png']",NORTH HOWARD AVE,Messenger Insurance Agency Of Rhode Island Inc 1143 Howard Bldg
209,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_101 (3)_93.png', 'cd1976/entry/1976_Page_101 (3)_94.png']",NORTH HOWARD AVE,Monarch Life Insurance Co 414 Howard Bldg
210,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_102 (1)_8.png', 'cd1976/entry/1976_Page_102 (1)_9.png']",NORTH HOWARD AVE,National Life Insurance Co 211 Howard Bldg
211,"SCORE LESS THAN CUTOFF: RIDGEWAY AVENUE PROVIDENCE,78,PROVIDENCE","['cd1976/entry/1976_Page_102 (1)_28.png', 'cd1976/entry/1976_Page_102 (1)_29.png', 'cd1976/entry/1976_Page_102 (1)_30.png', 'cd1976/entry/1976_Page_102 (1)_31.png', 'cd1976/entry/1976_Page_102 (1)_32.png']",PROVIDENCE ST,ORTOLEVA ROBERT S 24 RIDGEWAY AVENUE PROVIDENCE (02909) TELEPHONE 421-7112 RESIDENCE TELEPHONE 351-6682
212,"SCORE LESS THAN CUTOFF: Airport Rd,67,PROVIDENCE","['cd1976/entry/1976_Page_102 (1)_56.png', 'cd1976/entry/1976_Page_102 (1)_57.png']",ARBOR DR,"PRENTISS W B INC 161 Airport Rd (Warwick, 02889), Tel 738-4900"
213,"SCORE LESS THAN CUTOFF: d Fl,50.5,PROVIDENCE","['cd1976/entry/1976_Page_102 (1)_77.png', 'cd1976/entry/1976_Page_102 (1)_78.png']",FLORA ST,Rhode Island Joint Reinsurance Assn One Hosp Trust Plaza 22d Fl
214,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_102 (1)_87.png', 'cd1976/entry/1976_Page_102 (1)_88.png']",NORTH HOWARD AVE,Royal Globe Insurance Companies 304 Howard Bldg
215,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_102 (1)_89.png', 'cd1976/entry/1976_Page_102 (1)_90.png']",NORTH HOWARD AVE,Rumford Insurance Company 433 Howard Bldg
216,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE","['cd1976/entry/1976_Page_102 (2)_35.png', 'cd1976/entry/1976_Page_102 (2)_36.png']",NORTH HOWARD AVE,Transamerican Life Ins & Annuity Co 1141 Howard Bldg
217,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_102 (2)_54.png'],NORTH HOWARD AVE,Watson E L Co Inc 716 Howard Bldg
218,EMPTY STREET,"['cd1976/entry/1976_Page_102 (3)_19.png', 'cd1976/entry/1976_Page_102 (3)_20.png', 'cd1976/entry/1976_Page_102 (3)_21.png']",7500 ,AFFILIATED FM INSURANCE CO Allendale Park PO Box 7500 (Johnston RI 02919) Tel 275-3000
219,EMPTY STREET,"['cd1976/entry/1976_Page_102 (3)_31.png', 'cd1976/entry/1976_Page_102 (3)_32.png', 'cd1976/entry/1976_Page_102 (3)_33.png']",7500 ,APPALACHIAN INSURANCE CO Allendale Park PO Box 7500 (Johnston R I 02919) Tel 275-3000
220,ERROR IN STREET MATCHING,"['cd1976/entry/1976_Page_102 (3)_42.png', 'cd1976/entry/1976_Page_102 (3)_43.png', 'cd1976/entry/1976_Page_102 (3)_44.png']","7500, ","NEW PROVIDENCE CORP Allendale Park, Box 7500, (Johnston, 02919), Tel 275-3000"
221,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1976/entry/1976_Page_103 (2)_46.png', 'cd1976/entry/1976_Page_103 (2)_47.png']",4TH ST,Carolan & Co Inc One Hosp Trust Plaza 24th Fl
222,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1976/entry/1976_Page_103 (2)_48.png', 'cd1976/entry/1976_Page_103 (2)_49.png']",4TH ST,Cummings & Co Inc One Hosp Trust Plaza 24th Fl
223,"SCORE LESS THAN CUTOFF: Hospital Trust Bldg, 15 Westminster St,,77,PROVIDENCE","['cd1976/entry/1976_Page_103 (2)_54.png', 'cd1976/entry/1976_Page_103 (2)_55.png', 'cd1976/entry/1976_Page_103 (2)_56.png', 'cd1976/entry/1976_Page_103 (2)_57.png']",WESTMINSTER ST,"MILLER & GEORGE 630 Hospital Trust Bldg, 15 Westminster St, (02903) Tel 421-6070, Newport, Enterprise 3535 (See Index To Advertisers)"
224,"SCORE LESS THAN CUTOFF: Hospital Trust Tower,78,PROVIDENCE","['cd1976/entry/1976_Page_103 (2)_58.png', 'cd1976/entry/1976_Page_103 (2)_59.png', 'cd1976/entry/1976_Page_103 (2)_60.png', 'cd1976/entry/1976_Page_103 (2)_61.png']",HOSPITAL ST,"PAINE WEBBER JACKSON AND CURTIS INC 1520 Hospital Trust Tower (02903), Tel 274-6000 (See Index To Advertisers)"
225,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1976/entry/1976_Page_104 (1)_47.png'],10TH ST,421-8400
226,"SCORE LESS THAN CUTOFF: Spectacle St,75,PROVIDENCE","['cd1976/entry/1976_Page_104 (2)_16.png', 'cd1976/entry/1976_Page_104 (2)_17.png', 'cd1976/entry/1976_Page_104 (2)_18.png', 'cd1976/entry/1976_Page_104 (2)_19.png', 'cd1976/entry/1976_Page_104 (2)_20.png', 'cd1976/entry/1976_Page_104 (2)_21.png']",PEACE ST,"TECHNIC INC Gold Plating Solutions Main Plant And Office 88 Spectacle St (Cranston, 02910), Mailing Address PO Box 965 (Providence, R I 02901), Tel 781-6100 (See Index To Advertisers)"
227,EMPTY STREET,"['cd1976/entry/1976_Page_104 (3)_62.png', 'cd1976/entry/1976_Page_104 (3)_63.png']",,Gaylord Fifth Ave (Div Of Crownmark Corp) 166 Valley St
228,FAILED TO PARSE AN ADDRESS,['cd1976/entry/1976_Page_105 (2)_1.png'],N/A,92
229,"SCORE LESS THAN CUTOFF: Bishop St,68,PROVIDENCE",['cd1976/entry/1976_Page_106 (1)_77.png'],BRISTOW ST,Marley Hall Co Inc 16 Bishop St
230,"SCORE LESS THAN CUTOFF: Pomfret St,71,PROVIDENCE",['cd1976/entry/1976_Page_106 (2)_85.png'],SOMERSET ST,Broomfield Scrap Iron 4 Pomfret St
231,"SCORE LESS THAN CUTOFF: d Fl,50.5,PROVIDENCE","['cd1976/entry/1976_Page_107 (2)_54.png', 'cd1976/entry/1976_Page_107 (2)_55.png']",FLORA ST,Adler Pollock & Sheehan Inc One Hosp Trust Plaza 23d Fl
232,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_107 (2)_56.png', 'cd1976/entry/1976_Page_107 (2)_57.png', 'cd1976/entry/1976_Page_107 (2)_58.png']",HOSPITAL ST,"Agresti Ernest N (Edwards & Angell) 1 Hospital Trust Plaza Suite 2700 (02903), Tel (401) 274-9200"
233,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_107 (2)_70.png'],NORTH HOWARD AVE,Almonte Alf A Jr 640 Howard Bldg
234,EMPTY STREET,"['cd1976/entry/1976_Page_107 (2)_73.png', 'cd1976/entry/1976_Page_107 (2)_74.png', 'cd1976/entry/1976_Page_107 (2)_75.png']",2700 ,"Alt Norman C Associate Edwards & Angell, Hospital Trust Plaza Suite 2700 (02903), Tel (401) 274-9200"
235,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza, Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_107 (3)_6.png', 'cd1976/entry/1976_Page_107 (3)_7.png', 'cd1976/entry/1976_Page_107 (3)_8.png']",HOSPITAL ST,"Barnett James H (Edwards & Angell), 1 Hospital Trust Plaza, Suite 2700 (02903), Tel (401) 274-9200"
236,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza, Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_107 (3)_26.png', 'cd1976/entry/1976_Page_107 (3)_27.png', 'cd1976/entry/1976_Page_107 (3)_28.png']",HOSPITAL ST,"Bertozzi Edward J Jr (Edwards & Angell), 1 Hospital Trust Plaza, Suite 2700 (02903) Tel (401) 274-9200"
237,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_107 (3)_38.png', 'cd1976/entry/1976_Page_107 (3)_39.png', 'cd1976/entry/1976_Page_107 (3)_40.png']",HOSPITAL ST,"Blish John H (Edwards & Angell) 1 Hospital Trust Plaza Suite 2700 (02903), Tel (401) 274-9200"
238,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_107 (3)_43.png'],NORTH HOWARD AVE,Booth John M 514 Howard Bldg
239,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_107 (3)_46.png', 'cd1976/entry/1976_Page_107 (3)_47.png', 'cd1976/entry/1976_Page_107 (3)_48.png']",HOSPITAL ST,"Borod Richard M (Edwards & Angell), 1 Hospital Trust Plaza Suite 2700 (02903), Tel (401) 274-9200"
240,"SCORE LESS THAN CUTOFF: Medway-St Apt 2,78.5,PROVIDENCE",['cd1976/entry/1976_Page_107 (3)_52.png'],MEDWAY ST,Brady Wm E 71 Medway-St Apt 2
241,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_107 (3)_57.png', 'cd1976/entry/1976_Page_107 (3)_58.png', 'cd1976/entry/1976_Page_107 (3)_59.png']",HOSPITAL ST,"Brill John Fenn (Edwards & Angell), 1 Hospital Trust Plaza Suite 2700 (02903), Tel (401) 274-9200"
242,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_107 (3)_62.png'],NORTH HOWARD AVE,Brodsky Irving 514 Howard Bldg
243,"SCORE LESS THAN CUTOFF: Howard Bldg,76,PROVIDENCE",['cd1976/entry/1976_Page_107 (3)_71.png'],NORTH HOWARD AVE,Bucci Anthony J 524 Howard Bldg
244,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_108 (1)_14.png', 'cd1976/entry/1976_Page_108 (1)_15.png', 'cd1976/entry/1976_Page_108 (1)_16.png']",HOSPITAL ST,"Cavanagh Joseph V Jr Associate Edwards & Angell 1 Hospital Trust Plaza Suite 2700 (02903), Tel 401-274-9200"
245,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza, Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_108 (1)_24.png', 'cd1976/entry/1976_Page_108 (1)_25.png', 'cd1976/entry/1976_Page_108 (1)_26.png']",HOSPITAL ST,"Chafee John H (Edwards & Angell), 1 Hospital Trust Plaza, Suite 2700 (02903), Tel 401-274-9200"
246,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_108 (1)_29.png', 'cd1976/entry/1976_Page_108 (1)_30.png', 'cd1976/entry/1976_Page_108 (1)_31.png']",HOSPITAL ST,"Chlebus Andrew J Associate Edwards & Angell 1 Hospital Trust Plaza Suite 2700 (02903), Tel 401-274-9200"
247,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza, Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_108 (1)_34.png', 'cd1976/entry/1976_Page_108 (1)_35.png', 'cd1976/entry/1976_Page_108 (1)_36.png']",HOSPITAL ST,"Clapp Charles E II (Edwards & Angell) 1 Hospital Trust Plaza, Suite 2700 (02903), Tel (401) 274-9200"
248,"SCORE LESS THAN CUTOFF: Hospital Trust Plaza Suite 2700,70,PROVIDENCE","['cd1976/entry/1976_Page_108 (1)_37.png', 'cd1976/entry/1976_Page_108 (1)_38.png', 'cd1976/entry/1976_Page_108 (1)_39.png']",HOSPITAL ST,"Clark John L (Edwards & Angell), 1 Hospital Trust Plaza Suite 2700 (02903), Tel (401) 274-9200"
