,Drop_Reason,File_List,Street,Text
167,EMPTY STREET,"['cd1970/entry/1970_Page_15 (2)_16.png', 'cd1970/entry/1970_Page_15 (2)_17.png', 'cd1970/entry/1970_Page_15 (2)_18.png', 'cd1970/entry/1970_Page_15 (2)_19.png', 'cd1970/entry/1970_Page_15 (2)_20.png', 'cd1970/entry/1970_Page_15 (2)_21.png', 'cd1970/entry/1970_Page_15 (2)_22.png', 'cd1970/entry/1970_Page_15 (2)_23.png']",,"86S Main St (02903), Tel 274-7800
Downtown Providence Offices: 61 Wevbosset St (02903), Tel 751-1000 Westminster Mall (02903), Tel 831- 7730, 87 Empire St (02903), Tel
831-7744. Providence Offices: 520 Elmwood Av (02907), Tel 781-2050, 792 Hope St (02906), Tel 861-2840, 1340 N Main St (02904), Tel 351- 5450, 1917 Westminster St (02909),"
168,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_15 (2)_25.png'],02905).,"(02905). Tel 941-4400, Other"
169,"SCORE LESS THAN CUTOFF: ), 1450,50,PROVIDENCE",['cd1970/entry/1970_Page_15 (2)_30.png'],I 195,"(East Providence, RI 02914), 1450"
170,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_15 (2)_31.png'],"02919),","Hartford Av (Johnston, RI 02919),"
171,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_15 (2)_32.png'],N/A,"22 Washington Sq (Newport, RI"
172,EMPTY STREET,['cd1970/entry/1970_Page_15 (2)_33.png'],146 ,"02840), Park Sq, Rte 146 (North"
173,"SCORE LESS THAN CUTOFF: Goff Ave,62.5,PROVIDENCE",['cd1970/entry/1970_Page_15 (2)_34.png'],GANO AVE,"Smithfield), 65 Goff Av (Pawtucket,"
174,"SCORE LESS THAN CUTOFF: ), Hoxsie,,71.0,PROVIDENCE",['cd1970/entry/1970_Page_15 (2)_38.png'],HOMESIDE DR,"Av (Warwick, RI 02886), Hoxsie,"
175,EMPTY STREET,['cd1970/entry/1970_Page_15 (2)_39.png'],,"10 West Shore Rd (Warwick, RI"
176,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_15 (2)_41.png'],"02891),","ping Plaza (Westerly, RI 02891),"
177,EMPTY STREET,['cd1970/entry/1970_Page_15 (2)_42.png'],,"1155 Main St (West Warwick, RI"
178,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_15 (2)_44.png'],02895),RI 02895) (See Index To Advertis-
179,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_15 (2)_45.png'],N/A,ers)
180,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_15 (2)_46.png'],N/A,"PEOPLES TRUST COMPANY, Main"
181,"SCORE LESS THAN CUTOFF: ), 208,33.0,PROVIDENCE",['cd1970/entry/1970_Page_15 (2)_50.png'],2ND ST,"County Rd (Barrington, 02806), 208"
182,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_15 (2)_51.png'],N/A,Taunton Av (East Providence;
183,EMPTY STREET,['cd1970/entry/1970_Page_15 (2)_52.png'],,02914). Namauid Dr (Warwick;
184,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_15 (2)_57.png'],62828),"field, 62828) (See Index To Adver-"
185,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_15 (2)_58.png'],N/A,tisers)
186,EMPTY STREET,"['cd1970/entry/1970_Page_15 (2)_62.png', 'cd1970/entry/1970_Page_15 (2)_63.png', 'cd1970/entry/1970_Page_15 (2)_64.png']",,"155 Angell St (02906), 1 Olneyville
Sq (02909), 434 Smith St (02908) (See Index To Advertisers)"
187,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_15 (3)_57.png'],"02903),","minster St (02903), Tel 831--6900"
188,EMPTY STREET,['cd1970/entry/1970_Page_16 (1)_46.png'],,Cathedral Of St John The 271 N Main St
189,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_16 (1)_51.png'],N/A,CHANCERY OFFICE OF THE PROVI-
190,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_16 (1)_52.png', 'cd1970/entry/1970_Page_16 (1)_53.png']","02903),","DENCE DIOCESE. Cathedral Sa (02903), Tel (401) 861-9800"
191,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_16 (3)_80.png'],N/A,POLK RL &CO
192,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_16 (3)_81.png'],N/A,600 WASHINGTON STREET
193,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1970/entry/1970_Page_16 (3)_82.png'],1ST ST,"BOSTON, MASS 02111"
194,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_17 (1)_1.png'],N/A,
195,FAILED TO PARSE AN ADDRESS,"['cd1970/entry/1970_Page_17 (1)_2.png', 'cd1970/entry/1970_Page_17 (1)_3.png']",N/A,
196,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1970/entry/1970_Page_17 (1)_27.png'],6TH ST,(Crown Cleansing & Tailoring Inc 66
197,EMPTY STREET,['cd1970/entry/1970_Page_17 (1)_28.png'],,' Richmond St
198,FAILED TO PARSE AN ADDRESS,"['cd1970/entry/1970_Page_17 (2)_1.png', 'cd1970/entry/1970_Page_17 (2)_2.png']",N/A,97
199,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_18 (1)_1.png'],N/A,CLERGYMENContd
200,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1970/entry/1970_Page_18 (2)_28.png'],6TH ST,Weish Elbridge B Rev 1866
201,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_18 (2)_29.png'],N/A,Westminster St
202,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_18 (2)_56.png'],N/A,
203,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_18 (2)_68.png'],N/A,Advertisers)
204,FAILED TO PARSE AN ADDRESS,"['cd1970/entry/1970_Page_18 (3)_4.png', 'cd1970/entry/1970_Page_18 (3)_5.png']",N/A,. Advertisers)
205,EMPTY STREET,"['cd1970/entry/1970_Page_18 (3)_24.png', 'cd1970/entry/1970_Page_18 (3)_25.png']",,"BRIGGS LIMITED INC,.13 Exchange St (02903), Tel 331-5000"
206,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_19 (1)_1.png'],N/A,C LOTHINGRETAILContd _
207,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_19 (2)_19.png'],N/A,Brown University Yacht Club River r .
208,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_20 (1)_11.png'],N/A,tisers)
209,"SCORE LESS THAN CUTOFF: Burgess St,72,PROVIDENCE",['cd1970/entry/1970_Page_20 (1)_15.png'],BURNS ST,Hope John Settlement House 7 Burgess St
210,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_20 (1)_27.png', 'cd1970/entry/1970_Page_20 (1)_28.png']","02914),","Av (East Providence; 02914), Tel 438-2650"
211,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_20 (1)_37.png'],N/A,Nixon Wallace R State Office Bidg
212,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_20 (2)_1.png'],N/A,
213,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_20 (2)_49.png'],N/A,
214,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_20 (3)_1.png'],N/A,
215,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_20 (3)_3.png', 'cd1970/entry/1970_Page_20 (3)_4.png']","02908),","(02908), Tel 831-3200 (See Index To Advertisers)"
216,"SCORE LESS THAN CUTOFF: Lawn St. Tectonics Corp 40 Tockwotton St,75.0,PROVIDENCE",['cd1970/entry/1970_Page_20 (3)_81.png'],TOCKWOTTON ST,"Taglione Anselmo S 186 Lawn St.
Tectonics Corp 40 Tockwotton St"
217,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_21 (2)_12.png'],N/A,FANNING & DOORLEY CONSTRUC-
218,"SCORE LESS THAN CUTOFF: -5065,29.0,PROVIDENCE",['cd1970/entry/1970_Page_21 (2)_14.png'],I 95,Tel 421-5065 (See Index To Adver-
219,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_21 (2)_15.png'],N/A,tisers)
220,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_21 (3)_58.png'],N/A,Advertisers)
221,"SCORE LESS THAN CUTOFF: Tippecanoe St,67.5,PROVIDENCE",['cd1970/entry/1970_Page_21 (3)_71.png'],TAPPAN ST,Breer Warren 9 Tippecanoe St
222,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_22 (1)_2.png'],N/A,
223,EMPTY STREET,['cd1970/entry/1970_Page_22 (1)_7.png'],,Cimorelli Arth N44 Malvern St
224,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_22 (2)_1.png'],N/A,10
225,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1970/entry/1970_Page_22 (2)_2.png'],I 95,"ODONNELL E F AND SONS INC, 75"
226,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_22 (2)_3.png', 'cd1970/entry/1970_Page_22 (2)_4.png']","02909),","Dike St (02909), Tel 351-8505 See"" Index To Advertisers)"
227,"SCORE LESS THAN CUTOFF: Cranston St, Cranston,78.5,PROVIDENCE","['cd1970/entry/1970_Page_22 (3)_19.png', 'cd1970/entry/1970_Page_22 (3)_20.png', 'cd1970/entry/1970_Page_22 (3)_21.png']",CRANSTON ST,"SION PLUMBING & HEATING INC. 1153 Cranston St, Cranston (02920), Tel 942-7220"
228,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1970/entry/1970_Page_22 (3)_45.png'],10TH ST,CAM PANELLA CORPORATION. 780
229,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_22 (3)_46.png', 'cd1970/entry/1970_Page_22 (3)_47.png']","02886),","Jefferson Blvd (Warwick; 02886), Tel 737-1300"
230,EMPTY STREET,"['cd1970/entry/1970_Page_22 (3)_78.png', 'cd1970/entry/1970_Page_22 (3)_79.png', 'cd1970/entry/1970_Page_22 (3)_80.png']",5097 ,"CAPALDI BROS CORP, PO Box 5097 (Esmond, 02917), Office Washington Hwy (Smithfield), Tel 231-1350"
231,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_23 (1)_1.png'],N/A,CONTRACTORSTILEContd
232,"SCORE LESS THAN CUTOFF: Edendale Ave,79,PROVIDENCE",['cd1970/entry/1970_Page_23 (1)_65.png'],VERNDALE AVE,Saint Thomas Convent 41 Edendale Av
233,"SCORE LESS THAN CUTOFF: Bishop St,68,PROVIDENCE",['cd1970/entry/1970_Page_23 (2)_23.png'],BRISTOW ST,Rankin Harold Inc 28 Bishop St
234,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_23 (2)_39.png'],N/A,BANKAMERICARD ASSOCIATION OF
235,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_23 (2)_41.png'],"02860),","tucket; 02860), Tel 728-0650"
236,"SCORE LESS THAN CUTOFF: City Hall,72.5,PROVIDENCE","['cd1970/entry/1970_Page_23 (2)_58.png', 'cd1970/entry/1970_Page_23 (2)_59.png']",CITY VIEW CIR,Municipal Employees Credit Union 205 City Hall
237,"SCORE LESS THAN CUTOFF: Uspo,67,PROVIDENCE","['cd1970/entry/1970_Page_23 (3)_3.png', 'cd1970/entry/1970_Page_23 (3)_4.png']",RUSSO ST,Providence Postal Employees Credit Union 105 Federal Bldg Uspo
238,"SCORE LESS THAN CUTOFF: Pierce St, 02909,,79.0,PROVIDENCE","['cd1970/entry/1970_Page_23 (3)_5.png', 'cd1970/entry/1970_Page_23 (3)_6.png', 'cd1970/entry/1970_Page_23 (3)_7.png']",PIERCE PL,"PROVIDENCE TEACHERS CREDIT UNION, 10 Pierce St, 02909, Tel 421- 5986"
239,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_23 (3)_45.png'],N/A,
240,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_23 (3)_48.png'],N/A,Advertisers)
241,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_23 (3)_50.png'],N/A,(See Also Milk Dealers)
242,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_23 (3)_63.png'],N/A,(See Also Milk Dealers)
243,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_24 (1).chop_1.png'],N/A,DAIRY STORESContd
244,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_24 (1).chop_59.png'],N/A,iComputer Matching-Ri (Compatability
245,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_25 (1)_1.png'],N/A,DENTISTSContd _
246,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE","['cd1970/entry/1970_Page_25 (2)_3.png', 'cd1970/entry/1970_Page_25 (2)_4.png', 'cd1970/entry/1970_Page_25 (2)_5.png']",3RD ST,PROVIDENCE 02903 TELEPHONE 521-9800 (See Index To Advertisers)
247,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_25 (2)_19.png', 'cd1970/entry/1970_Page_25 (2)_20.png']","02860),","St (Pawtucket, 02860), Tel 725-2100 (See Index To Advertisers)"
248,"SCORE LESS THAN CUTOFF: To 1.00 Store 1074 Chalkstone,75.5,PROVIDENCE",['cd1970/entry/1970_Page_25 (2)_41.png'],CHALKSTONE AVE,Walcotts 5 To 1.00 Store 1074 Chalkstone
249,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1970/entry/1970_Page_25 (2)_80.png'],4TH ST,"FEDERAL PRODUCTS CORP, 1144"
250,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_25 (2)_81.png', 'cd1970/entry/1970_Page_25 (2)_82.png']","02905),","Eddy St (02905), Tel 781-9300"
251,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_25 (3)_1.png'],N/A,~ pIAMOND SETTERS
252,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_25 (3)_6.png'],N/A,
253,"SCORE LESS THAN CUTOFF: Tippecanoe St,68,PROVIDENCE",['cd1970/entry/1970_Page_25 (3)_35.png'],TAPPAN ST,Collins R A Co 12 Tippecanoe St
254,"SCORE LESS THAN CUTOFF: HOWARD STREET,74.0,PROVIDENCE","['cd1970/entry/1970_Page_25 (3)_44.png', 'cd1970/entry/1970_Page_25 (3)_45.png', 'cd1970/entry/1970_Page_25 (3)_46.png']",NORTH HOWARD AVE,POLK RL &CO POLK BUILDING 431 HOWARD STREET
255,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1970/entry/1970_Page_25 (3)_47.png', 'cd1970/entry/1970_Page_25 (3)_48.png']",1ST ST,"DETROIT, MICHIGAN 48231"
256,"SCORE LESS THAN CUTOFF: WASHINGTON STREET BOSTON, MASS 02111,73,PROVIDENCE","['cd1970/entry/1970_Page_25 (3)_50.png', 'cd1970/entry/1970_Page_25 (3)_51.png', 'cd1970/entry/1970_Page_25 (3)_52.png']",WASHINGTON PL,"POLK RL &CO 600 WASHINGTON STREET BOSTON, MASS 02111"
257,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_26 (1)_17.png'],N/A,
258,"SCORE LESS THAN CUTOFF: At-,67.0,PROVIDENCE",['cd1970/entry/1970_Page_26 (1)_27.png'],EAST ST,"HARRIS LUMBER CO INC, 546 At-"
259,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_26 (1)_28.png', 'cd1970/entry/1970_Page_26 (1)_29.png']","02909),","wells Av (02909), Tel 421-4750 (Gee Index To Advertisers)"
260,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_26 (2)_29.png'],"02903),","St (02903), Tel 421-5800 (See Index"
261,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_26 (2)_30.png'],N/A,To Advertisers)
262,FAILED TO PARSE AN ADDRESS,"['cd1970/entry/1970_Page_26 (3)_64.png', 'cd1970/entry/1970_Page_26 (3)_65.png', 'cd1970/entry/1970_Page_26 (3)_66.png']",N/A,Gee Also Dairy Products; Also Produce Commission Merchants)
263,EMPTY STREET,['cd1970/entry/1970_Page_26 (3)_67.png'],,American Egg Co Inc $29 Canal St
264,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_27 (1)_34.png'],N/A,PETES ELECTRICAL APPLIANCES
265,EMPTY STREET,['cd1970/entry/1970_Page_27 (1)_35.png'],,"414 Silver Spring St (02904), Tels"
266,"SCORE LESS THAN CUTOFF: , 861-6074 Gee Index To,51.5,PROVIDENCE",['cd1970/entry/1970_Page_27 (1)_36.png'],LINDEN DR,"861-2340, 861-6074 Gee Index To"
267,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_27 (1)_37.png'],N/A,Advertisers)
268,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_27 (1)_49.png'],"02910),","Rd (Cranston, 02910), Tel 467-6200
WALKER ELECTRIC CO, 262-264"
269,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_27 (1)_50.png', 'cd1970/entry/1970_Page_27 (1)_51.png', 'cd1970/entry/1970_Page_27 (1)_52.png']","02903),","Weybosset St (02903), Tel 421-8200 (See Index To Advertisers)"
270,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_27 (3)_4.png'],"02914),","man Av (East Providence, 02914),"
271,"SCORE LESS THAN CUTOFF: -3150,50.5,PROVIDENCE",['cd1970/entry/1970_Page_27 (3)_5.png'],I 195,Tel 438-3150 (See Index To Adver-
272,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_27 (3)_6.png'],N/A,tisers)
273,"SCORE LESS THAN CUTOFF: Spectacle St,75,PROVIDENCE","['cd1970/entry/1970_Page_27 (3)_9.png', 'cd1970/entry/1970_Page_27 (3)_10.png']",PEACE ST,"TECHNIC INC. Main Plant And Office 88 Spectacle St (Cranston, 02910),"
274,EMPTY STREET,"['cd1970/entry/1970_Page_27 (3)_11.png', 'cd1970/entry/1970_Page_27 (3)_12.png', 'cd1970/entry/1970_Page_27 (3)_13.png']",965 ,"Mailing Address PO Box 965 (Provi- dence, RI 02901), Tel 781-6100 (See Index To Advertisers)"
275,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_27 (3)_42.png'],N/A,Advertisers)
276,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_28 (1)_1.png'],N/A,EMPLOYMENT AGENCIESContd
277,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1970/entry/1970_Page_28 (1)_3.png'],1ST ST,| St Rm 301
278,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_28 (1)_25.png'],N/A,it St
279,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1970/entry/1970_Page_28 (1)_26.png'],I 95,"LINCOLN-HALL COMPANY, 245"
280,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_28 (1)_29.png'],N/A,Advertisers)
281,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1970/entry/1970_Page_28 (1)_48.png'],1ST ST,"{RITA GIRL OF PROVIDENCE, 111"
282,EMPTY STREET,['cd1970/entry/1970_Page_28 (1)_49.png'],721 ,"| Westminster St, R721 (02903), Tel _"
283,"SCORE LESS THAN CUTOFF: -5714,29.0,PROVIDENCE",['cd1970/entry/1970_Page_28 (1)_50.png'],I 95,+ 861-5714 (See Index To Advertisers)
284,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1970/entry/1970_Page_28 (2)_71.png'],6TH ST,Barbett Photo Engraving Co Inc 236
285,FAILED TO PARSE AN ADDRESS,"['cd1970/entry/1970_Page_28 (3)_27.png', 'cd1970/entry/1970_Page_28 (3)_28.png', 'cd1970/entry/1970_Page_28 (3)_29.png']",N/A,vertisers)  EXPRESS COos
286,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_28 (3)_32.png'],N/A,(See Also Trucking)
287,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_28 (3)_52.png'],N/A,
288,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_28 (3)_58.png'],N/A,FIRST FEDERAL SAVINGS & LOAN
289,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_28 (3)_59.png'],N/A,ASSOCIATION OF PROVIDENCE.
290,EMPTY STREET,['cd1970/entry/1970_Page_28 (3)_60.png'],,"110 Westminster St (02901), Tel"
291,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1970/entry/1970_Page_28 (3)_61.png'],10TH ST,861-5400
292,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_29 (1)_53.png'],N/A,
293,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE",['cd1970/entry/1970_Page_29 (1)_69.png'],3RD ST,St Rm 203
294,EMPTY STREET,"['cd1970/entry/1970_Page_29 (2)_1.png', 'cd1970/entry/1970_Page_29 (2)_2.png']",,Security Credit Corp i11 Westminster St Rm 908
295,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1970/entry/1970_Page_29 (2)_31.png'],10TH ST,M F B MUTUAL INSURANCE Co. 150
296,EMPTY STREET,['cd1970/entry/1970_Page_29 (2)_32.png'],,"S Main St (02903), Tel 272-6700"
297,"SCORE LESS THAN CUTOFF: -264,33.0,PROVIDENCE",['cd1970/entry/1970_Page_29 (2)_34.png'],2ND ST,"WALKER ELECTRIC CO, 262-264"
298,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_29 (2)_35.png', 'cd1970/entry/1970_Page_29 (2)_36.png']","02903),","Weybosset St (02903), Tel 421-8200 (See Index To Advertisers)"
299,"SCORE LESS THAN CUTOFF: b Pomfret St,68,PROVIDENCE",['cd1970/entry/1970_Page_29 (2)_57.png'],SOMERSET ST,Allyns Products Inc 1b Pomfret St
300,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_29 (3)_2.png'],N/A,
301,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1970/entry/1970_Page_29 (3)_19.png'],1ST ST,"NEW ENGLAND FLOORS WC, 1271"
302,EMPTY STREET,"['cd1970/entry/1970_Page_29 (3)_20.png', 'cd1970/entry/1970_Page_29 (3)_21.png']",,"N Main St (02904), Tel 272-8300 (See Index To Advertisers)"
303,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1970/entry/1970_Page_29 (3)_31.png'],4TH ST,ELMWOOD FLOWER SHOP INC. 384
304,ERROR IN STREET MATCHING,['cd1970/entry/1970_Page_29 (3)_32.png'],"02907),","Elmwood Av (02907), Tels 461-2823,
461-2324"
305,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_3.png'],N/A,COLUMBUS NATIONAL BANK OF
306,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_30 (1)_6.png', 'cd1970/entry/1970_Page_30 (1)_7.png', 'cd1970/entry/1970_Page_30 (1)_8.png']","02903),","Av (02903), Tel 421-3244; 591 Charles St (02904). Tel 861-0250; 131 Elmgrove Av (02906), 1025"
307,"SCORE LESS THAN CUTOFF: ), 1255,50.5,PROVIDENCE",['cd1970/entry/1970_Page_30 (1)_12.png'],I 195,"(North Providence, 02904), 1255"
308,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_30 (1)_15.png', 'cd1970/entry/1970_Page_30 (1)_16.png']","02886),","(Warwick, 02886), Tel 739-8333 (See Index To Advertisers)"
309,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_61.png'],N/A,Alpha Delta Phi Wriston Quadrangle
310,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_62.png'],N/A,Alpha Pi Lambda Phi Wriston Quadrangle
311,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_63.png'],N/A,Beta Theta Pi Wriston Quadrangle
312,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_64.png'],N/A,Delta Phi Omeya Wriston Quadrangle
313,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_65.png'],N/A,Delta Tau Delta Wriston Quadrangle
314,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_66.png'],N/A,Lambda Chi Alpha Wriston Quadrangle
315,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_67.png'],N/A,Lambda Sigma Na Wriston Quadrangle
316,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_68.png'],N/A,Zeta Psi Wriston Quadrangle
317,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (1)_69.png'],N/A,Zeta Psi Wriston Quadrangle
318,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (2)_1.png'],N/A,110
319,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (2)_10.png'],N/A,
320,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (2)_51.png'],N/A,Ventura Geo R (Georges Fruit)
321,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_30 (2)_84.png'],N/A,Index To Advertisers)
322,"SCORE LESS THAN CUTOFF: See Inder Ts rs) DEY fan Om Line,53.5,PROVIDENCE","['cd1970/entry/1970_Page_30 (3)_6.png', 'cd1970/entry/1970_Page_30 (3)_7.png', 'cd1970/entry/1970_Page_30 (3)_8.png']",MINERAL SPRING AV,"G00 See Inder Ts rs)
DEY fan Om Line (Pawtucket, 02860), Tel 722-8000 (See Index To Advertisers)"
323,EMPTY STREET,"['cd1970/entry/1970_Page_30 (3)_28.png', 'cd1970/entry/1970_Page_30 (3)_29.png', 'cd1970/entry/1970_Page_30 (3)_30.png']",,"ATLANTIC COAL & OIL CO, TT Pilsud- ski St (02909), Tel 944-9000 (See Index To Advertisers)"
324,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_31 (1)_1.png'],N/A,FUEL AND RANGE OILContd
325,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_31 (1)_18.png'],N/A,BAILEY-SHIPPEE FUNERAL HOME
326,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_31 (1)_19.png', 'cd1970/entry/1970_Page_31 (1)_20.png']",02857),"Danielson Pike (North Scituate, 02857) Tels 647-3381, 351-1149"
327,FAILED TO PARSE AN ADDRESS,"['cd1970/entry/1970_Page_31 (1)_82.png', 'cd1970/entry/1970_Page_31 (1)_83.png']",N/A,"2600 (See Index To Advertisers)
Skeffington James F Funeral Home 925 Chalkstone Av"
328,ERROR IN STREET MATCHING,"['cd1970/entry/1970_Page_31 (2)_30.png', 'cd1970/entry/1970_Page_31 (2)_31.png']","02903),","GLADDINGS INC, Westminster Mall (02903), Tel 521-9800 (See Index To"
329,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_31 (2)_32.png'],N/A,Advertisers)
330,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_31 (3)_82.png'],N/A,Advertisers)
331,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_32 (1)_2.png'],N/A,Contd
332,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_32 (1)_10.png'],N/A,St
333,FAILED TO PARSE AN ADDRESS,['cd1970/entry/1970_Page_32 (1)_24.png'],N/A,
