,Drop_Reason,File_List,Street,Text
101,"SCORE LESS THAN CUTOFF: WESTMINSTER, i9) GAspee 1-8900,78.0,PROVIDENCE","['cd1956/entry/1956_Page_155 (3)_3.png', 'cd1956/entry/1956_Page_155 (3)_4.png']",WESTMINSTER ST,"TURKS HEAD BLDG 76 WESTMINSTER, i9) GAspee 1-8900 (See Yellow Page"
102,"SCORE LESS THAN CUTOFF: AMICA BLDG 10 WEYBOSSET,,78.0,PROVIDENCE","['cd1956/entry/1956_Page_155 (3)_27.png', 'cd1956/entry/1956_Page_155 (3)_28.png', 'cd1956/entry/1956_Page_155 (3)_29.png']",WEYBOSSET ST,"KIDDER, PEABODY & CO, 100 AMICA BLDG 10 WEYBOSSET, TEL GAspee 1-3500 (See Yellow Page 20)"
103,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLDG 15 WESTMINSTER,,74.5,PROVIDENCE","['cd1956/entry/1956_Page_155 (3)_32.png', 'cd1956/entry/1956_Page_155 (3)_33.png', 'cd1956/entry/1956_Page_155 (3)_34.png']",WESTMINSTER ST,"MILLER & GEORGE, 330 HOSPITAL TRUST BLDG 15 WESTMINSTER, TEL GAspee 1-6070 (See Yellow Page 20)"
104,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLDG 15 WESTMINSTER,,74.5,PROVIDENCE","['cd1956/entry/1956_Page_155 (3)_35.png', 'cd1956/entry/1956_Page_155 (3)_36.png', 'cd1956/entry/1956_Page_155 (3)_37.png']",WESTMINSTER ST,"PAINE, WEBBER, JACKSON & CURTIS, 423 HOSPITAL TRUST BLDG 15 WEST- MINSTER, TEL GAspee 1-6630"
105,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLDG,,79.5,PROVIDENCE","['cd1956/entry/1956_Page_155 (3)_38.png', 'cd1956/entry/1956_Page_155 (3)_39.png', 'cd1956/entry/1956_Page_155 (3)_40.png']",HOSPITAL ST,"RICHARDSON & CLARK, 340 HOSPITAL TRUST BLDG, TEL GAspee 1-6202 (See Yellow Page 20)"
106,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE",['cd1956/entry/1956_Page_155 (3)_66.png'],3RD ST,Metalart Buckle Co 166 Valley bldg 3
107,"SCORE LESS THAN CUTOFF: -2670,29.0,PROVIDENCE","['cd1956/entry/1956_Page_156 (1)_3.png', 'cd1956/entry/1956_Page_156 (1)_4.png']",2ND ST,JAckson 1-2670 (See Yellow Page 29 and right side lines)
108,"SCORE LESS THAN CUTOFF: WALCOTT, PAWTUCKET,,69.0,PROVIDENCE","['cd1956/entry/1956_Page_156 (1)_13.png', 'cd1956/entry/1956_Page_156 (1)_14.png', 'cd1956/entry/1956_Page_156 (1)_15.png']",PAWTUXET AV,"SOULE HENRY M CO, 421 WALCOTT, PAWTUCKET, TEL PAwtucket 2-2110 (See Yellow Page 30)"
109,"SCORE LESS THAN CUTOFF: MILL JOHNSTON, RI,,77.0,PROVIDENCE","['cd1956/entry/1956_Page_156 (1)_17.png', 'cd1956/entry/1956_Page_156 (1)_18.png', 'cd1956/entry/1956_Page_156 (1)_19.png', 'cd1956/entry/1956_Page_156 (1)_20.png']",JOHNSON ST,"BARKER-CHADSEY CO (HARDWARE), 27 MILL JOHNSTON, RI, TEL JAckson 1-2704 (See Yellow Page 45 and left bottom lines)"
110,"SCORE LESS THAN CUTOFF: WAMPANOAG TRAIL TRAIL, EAST PROVIDENCE,,71.5,PROVIDENCE","['cd1956/entry/1956_Page_156 (1)_63.png', 'cd1956/entry/1956_Page_156 (1)_64.png', 'cd1956/entry/1956_Page_156 (1)_65.png']",PROVIDENCE ST,"HORTON H RCO, 225 WAMPANOAG TRAIL TRAIL, EAST PROVIDENCE, TEL GEneva 4-7400 (See Yellow Page 21 and"
111,"SCORE LESS THAN CUTOFF: HIGH, PAWTUCKET,,73.0,PROVIDENCE","['cd1956/entry/1956_Page_156 (1)_76.png', 'cd1956/entry/1956_Page_156 (1)_77.png', 'cd1956/entry/1956_Page_156 (1)_78.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO, 28 HIGH, PAWTUCKET, TEL PAwtucket 2-7900 (See Yellow Page 68)"
112,EMPTY STREET,"['cd1956/entry/1956_Page_156 (1)_89.png', 'cd1956/entry/1956_Page_156 (1)_90.png']",,Jannetta Bros Silver Spring cor Bacheller av
113,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_156 (2)_30.png', 'cd1956/entry/1956_Page_156 (2)_31.png']",N/A,Brown John Carter Library Brown opposite George
114,"SCORE LESS THAN CUTOFF: Westminster junc,63.0,CRANSTON","['cd1956/entry/1956_Page_156 (2)_50.png', 'cd1956/entry/1956_Page_156 (2)_51.png']",WINTER ST,Citizens Savings Bank Building 870 West- minster junc (Cranston)
115,"SCORE LESS THAN CUTOFF: Crawford sq,69,PROVIDENCE",['cd1956/entry/1956_Page_156 (2)_66.png'],BRADFORD ST,Day Building 5 Crawford sq
116,ERROR IN STREET MATCHING,"['cd1956/entry/1956_Page_156 (2)_69.png', 'cd1956/entry/1956_Page_156 (2)_70.png']",180-,Dorrance Building 90 Dorrance and 180- 202 Westminster
117,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_156 (2)_82.png', 'cd1956/entry/1956_Page_156 (2)_83.png']",N/A,Equitable Building Custom House cor We ybosset
118,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_156 (2)_85.png'],N/A,Federal Building Exchange cor Exchange pl
119,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_156 (3)_57.png'],N/A,NYNH&HRR Buildings Exchange ter
120,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_156 (3)_59.png', 'cd1956/entry/1956_Page_156 (3)_60.png']",N/A,New England Telephone & Telegraph Co Building 234 Washington
121,"SCORE LESS THAN CUTOFF: Weybosset Eddy Pine Garnet,75.5,PROVIDENCE","['cd1956/entry/1956_Page_156 (3)_72.png', 'cd1956/entry/1956_Page_156 (3)_73.png']",WEYBOSSET ST,"Outlet Building 176 Weybosset, Eddy, Pine and Garnet"
122,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_156 (3)_81.png'],N/A,Post Office Exchange
123,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_156 (3)_82.png', 'cd1956/entry/1956_Page_156 (3)_83.png']",N/A,Post Office Annex Exchange cor Exchange ter
124,"SCORE LESS THAN CUTOFF: Broadway Remington Building 62 Page,70.5,PROVIDENCE","['cd1956/entry/1956_Page_156 (3)_101.png', 'cd1956/entry/1956_Page_156 (3)_102.png']",REMINGTON ST,Realty Building 117 Broadway Remington Building 62 Page
125,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_157 (1)_52.png'],N/A,Union Station Exchange ter
126,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_157 (3)_1.png'],N/A,CABINET MAKERSContd
127,"SCORE LESS THAN CUTOFF: POWER rd; FACTORY 310 OWEN av, PAWTUCKET,,56.0,PROVIDENCE","['cd1956/entry/1956_Page_157 (3)_29.png', 'cd1956/entry/1956_Page_157 (3)_30.png', 'cd1956/entry/1956_Page_157 (3)_31.png', 'cd1956/entry/1956_Page_157 (3)_32.png']",PAWTUXET AV,"CAPWELL A A CO, OFFICE 526 POWER rd; FACTORY 310 OWEN av, PAW- TUCKET, TEL PAwtucket 2-3386 (See Yellow Page 8 and right side lines)"
128,"SCORE LESS THAN CUTOFF: WALCOTT, PAWTUCKET,,69.0,PROVIDENCE","['cd1956/entry/1956_Page_157 (3)_78.png', 'cd1956/entry/1956_Page_157 (3)_79.png']",PAWTUXET AV,"SOULE HENRY M CO, 421 WALCOTT,
PAWTUCKET, TEL Pawtucket 2- 2110 (See Yellow Page 30)"
129,"SCORE LESS THAN CUTOFF: WEST av, PAWTUCKET.,69.0,PROVIDENCE","['cd1956/entry/1956_Page_157 (3)_83.png', 'cd1956/entry/1956_Page_157 (3)_84.png']",PAWTUXET AV,"MacMANUS RUG CLEANSING CO, 210
WEST av, PAWTUCKET. TEL PAwtucket 2-2321"
130,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE","['cd1956/entry/1956_Page_158 (1)_7.png', 'cd1956/entry/1956_Page_158 (1)_8.png']",3RD ST,Balfred Floor Covering Co 166 Valley bldg 3
131,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1956/entry/1956_Page_158 (1)_35.png'],4TH ST,Leif Albert O Co 387 Charles bldg 4 4th fl
132,"SCORE LESS THAN CUTOFF: WAMPANOAG TRAIL, EAST PROVIDENCE.,74.5,PROVIDENCE","['cd1956/entry/1956_Page_158 (1)_83.png', 'cd1956/entry/1956_Page_158 (1)_84.png', 'cd1956/entry/1956_Page_158 (1)_85.png', 'cd1956/entry/1956_Page_158 (1)_86.png']",PROVIDENCE ST,"HORTON H RCO, 225 WAMPANOAG TRAIL, EAST PROVIDENCE. TEL GEneva 4-7400 (See Yellow Page 21 and Front cover)"
133,"SCORE LESS THAN CUTOFF: EDDY, TEL JAckson 1-6762,73.5,PROVIDENCE",['cd1956/entry/1956_Page_158 (1)_87.png'],JACKSON ST,"*CEMENT and CEMENT PAINT
MANCHESTER & HUDSON CO, 573 EDDY,
TEL JAckson 1-6762 (See Yellow Page
22 and right top lines)"
134,ERROR IN STREET MATCHING,['cd1956/entry/1956_Page_158 (2)_3.png'],"1,","NER, ROOM 1, TEL GAspee 1-4649"
135,"SCORE LESS THAN CUTOFF: Trinity sq Hebrew Cemetery 375 Reservoir av,72.0,PROVIDENCE",['cd1956/entry/1956_Page_158 (2)_4.png'],RESERVOIR AV,"Grace Church Cemetery 1 Trinity sq
Hebrew Cemetery 375 Reservoir av"
136,"SCORE LESS THAN CUTOFF: PHENIX BLDG 17 EXCHANGE,,78.0,PROVIDENCE","['cd1956/entry/1956_Page_158 (2)_5.png', 'cd1956/entry/1956_Page_158 (2)_6.png', 'cd1956/entry/1956_Page_158 (2)_7.png', 'cd1956/entry/1956_Page_158 (2)_8.png', 'cd1956/entry/1956_Page_158 (2)_9.png']",WEST EXCHANGE ST,"HIGHLAND MEMORIAL PARK, OFFICE 311 PHENIX BLDG 17 EXCHANGE, TEL GAspee 1-7062; CEMETERY OFFICE, RHODE ISLAND AVENUE, CENTRE- DALE, TEL CEntredale 1-9120"
137,EMPTY STREET,['cd1956/entry/1956_Page_158 (2)_12.png'],,North Burial Ground Branch av cor N Main
138,"SCORE LESS THAN CUTOFF: Blackstone blvd ofc 15 Westminster R535,72.0,PROVIDENCE","['cd1956/entry/1956_Page_158 (2)_16.png', 'cd1956/entry/1956_Page_158 (2)_17.png']",WESTMINSTER ST,Swan Point Cemetery 585 Blackstone blvd ofc 15 Westminster R535
139,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_158 (2)_22.png'],N/A,
140,"SCORE LESS THAN CUTOFF: BASSETT, a GAspee 1-4600,73.5,PROVIDENCE","['cd1956/entry/1956_Page_158 (2)_64.png', 'cd1956/entry/1956_Page_158 (2)_65.png']",BASSETT ST,"EASTERN SCIENTIFIC CO, 51 BASSETT, a GAspee 1-4600 (See Yellow Page"
141,"SCORE LESS THAN CUTOFF: Ormsbee av,73,PROVIDENCE",['cd1956/entry/1956_Page_158 (2)_67.png'],ORMS ST,Aborn Chemical Industries 24 Ormsbee av
142,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_158 (3)_1.png'],N/A,CHEMICALSMANUFACTURERSContd
143,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_158 (3)_4.png', 'cd1956/entry/1956_Page_158 (3)_5.png', 'cd1956/entry/1956_Page_158 (3)_6.png']",N/A,"RUMFORD CHEMICAL WORKS, RUMFORD, RHODE ISLAND, TEL EAst Biv VIDENCE 1-2880 (See Yellow Page"
144,"SCORE LESS THAN CUTOFF: BASSETT, pe GAspee 1-4600,72.5,PROVIDENCE","['cd1956/entry/1956_Page_158 (3)_19.png', 'cd1956/entry/1956_Page_158 (3)_20.png']",BASSETT ST,"EASTERN SCIENTIFIC CO, 51 BASSETT, pe GAspee 1-4600 (See Yellow Page"
145,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (1)_1.png'],N/A,CHIRO PODISTSContd
146,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1956/entry/1956_Page_159 (1)_49.png'],BRISTOW ST,Mac-Hul Manufacturing Co 28 Bishop
147,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_159 (1)_79.png', 'cd1956/entry/1956_Page_159 (1)_80.png']",N/A,Federal Hill Italian Baptist Church Knight cor Tell
148,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (1)_95.png'],N/A,United Baptist Church Park cor Jewett
149,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_159 (1)_97.png', 'cd1956/entry/1956_Page_159 (1)_98.png']",N/A,First Church of Christ Scientist Prospect cor Meeting
150,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (2)_1.png'],N/A,CHRISTIAN SCIENCEContd
151,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (2)_27.png'],N/A,Grace Church Mathewson cor Westminster
152,EMPTY STREET,"['cd1956/entry/1956_Page_159 (2)_29.png', 'cd1956/entry/1956_Page_159 (2)_30.png']",,StAnsgarius Swedish Episcopal Church Beacon av cor Maple
153,EMPTY STREET,"['cd1956/entry/1956_Page_159 (2)_97.png', 'cd1956/entry/1956_Page_159 (2)_98.png']",,Holy Ghost Roman Catholic Church Knight cor Atwells av
154,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (3)_1.png'],N/A,CHURCHES Contd
155,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (3)_2.png'],N/A,ROMAN CATHOLICContd
156,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (3)_8.png'],N/A,StCasimers Church Smith
157,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (3)_11.png'],N/A,StGeorge's Church America opposite Europe
158,EMPTY STREET,['cd1956/entry/1956_Page_159 (3)_13.png'],,StJohn's Church Atwells av cor Sutton
159,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (3)_17.png'],N/A,StPatricks Church Smith cor Davis
160,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_159 (3)_34.png'],N/A,StJohns Ukranian Orthodox Church Public
161,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_159 (3)_38.png', 'cd1956/entry/1956_Page_159 (3)_39.png']",N/A,First Universalist Church Green cor Washington
162,"SCORE LESS THAN CUTOFF: Council,67,PROVIDENCE",['cd1956/entry/1956_Page_159 (3)_51.png'],COLONIAL DR,Church of The First Born 15 Council
163,"SCORE LESS THAN CUTOFF: LINCOLN BOSTON 11, MASS,74.0,PROVIDENCE","['cd1956/entry/1956_Page_160 (1)_24.png', 'cd1956/entry/1956_Page_160 (1)_25.png', 'cd1956/entry/1956_Page_160 (1)_26.png']",LINCOLN AVE,"POLK RL& CO 179 LINCOLN BOSTON 11, MASS"
164,"SCORE LESS THAN CUTOFF: ELMWOOD av; BRANCHES:,67.0,PROVIDENCE","['cd1956/entry/1956_Page_160 (2)_93.png', 'cd1956/entry/1956_Page_160 (2)_94.png', 'cd1956/entry/1956_Page_160 (2)_95.png', 'cd1956/entry/1956_Page_160 (2)_96.png', 'cd1956/entry/1956_Page_160 (2)_97.png', 'cd1956/entry/1956_Page_160 (2)_98.png', 'cd1956/entry/1956_Page_160 (2)_99.png', 'cd1956/entry/1956_Page_160 (2)_100.png', 'cd1956/entry/1956_Page_160 (2)_101.png']",BRANCH AVE,"SWISS CLEANSING CO, 675 ELMWOOD av; BRANCHES: 248 THAYER; 86 WEST- MINSTER; 16 S ANGELL; 49 HILLSIDE rd; GARDEN CITY; CRANSTON; 1040 NARRAGANSETT blvd do and 2763 PAWTUCKET av, EAST PROVIDENCE: 1504 SMITH, NORTH PROVIDENCE, TEL HOpkins 1-4000; 184D and 189D COUNTY rd, BARRINGTON, RI. TEL"
165,"SCORE LESS THAN CUTOFF: HILLSIDE rd; GARDEN CITY; CRANSTON;,70.0,PROVIDENCE","['cd1956/entry/1956_Page_160 (2)_93.png', 'cd1956/entry/1956_Page_160 (2)_94.png', 'cd1956/entry/1956_Page_160 (2)_95.png', 'cd1956/entry/1956_Page_160 (2)_96.png', 'cd1956/entry/1956_Page_160 (2)_97.png', 'cd1956/entry/1956_Page_160 (2)_98.png', 'cd1956/entry/1956_Page_160 (2)_99.png', 'cd1956/entry/1956_Page_160 (2)_100.png', 'cd1956/entry/1956_Page_160 (2)_101.png']",HILLSIDE DR,"SWISS CLEANSING CO, 675 ELMWOOD av; BRANCHES: 248 THAYER; 86 WEST- MINSTER; 16 S ANGELL; 49 HILLSIDE rd; GARDEN CITY; CRANSTON; 1040 NARRAGANSETT blvd do and 2763 PAWTUCKET av, EAST PROVIDENCE: 1504 SMITH, NORTH PROVIDENCE, TEL HOpkins 1-4000; 184D and 189D COUNTY rd, BARRINGTON, RI. TEL"
166,"SCORE LESS THAN CUTOFF: POST ROAD, WARWICK,79.0,PROVIDENCE","['cd1956/entry/1956_Page_160 (2)_102.png', 'cd1956/entry/1956_Page_160 (2)_103.png']",WARWICK AV,"WaArren 1-2582; 1293 POST ROAD, WARWICK"
167,"SCORE LESS THAN CUTOFF: Cyr branches,76.5,PROVIDENCE","['cd1956/entry/1956_Page_160 (3)_9.png', 'cd1956/entry/1956_Page_160 (3)_10.png']",BRANCH AVE,Victor Cleansing Co ofc and plant 42 Cyr branches 483 Angell and 72 Dorrance
168,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_160 (3)_28.png', 'cd1956/entry/1956_Page_160 (3)_29.png', 'cd1956/entry/1956_Page_160 (3)_30.png', 'cd1956/entry/1956_Page_160 (3)_31.png', 'cd1956/entry/1956_Page_160 (3)_32.png', 'cd1956/entry/1956_Page_160 (3)_33.png', 'cd1956/entry/1956_Page_160 (3)_34.png', 'cd1956/entry/1956_Page_160 (3)_35.png', 'cd1956/entry/1956_Page_160 (3)_36.png']",N/A,"Abbreviations-AC signifies Advent Christian; AME African Methodist Episcopal; Bapt, Baptist; C Bapt, Calvinist Baptist; Ch, Christian; Cong, Congregational; CT, Congregational Trinitarian; CU, Congregational Unitarian; DC, Disciples of Christ; Epis, Episcopalian; EA, Evangelical Advent; E Luth, Evangelical Lutheran;"
169,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_37.png'],N/A,"F Bapt, Free Baptist; FE Free Evan-"
170,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_38.png'],N/A,gelical; FEC Free Evangelical Congre-
171,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_39.png'],N/A,"gational; FM Free Methodist; G, Greek;"
172,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_40.png'],N/A,"J, Jewish; Luth, Lutheran; LDS, Latter"
173,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_41.png'],N/A,"Day Saints; M, Methodist; N, Nazarene;"
174,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_42.png'],N/A,"NJ, New Jerusalem; Pent, Pentacostal;"
175,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_43.png'],N/A,"Presb, Presbyterian; PM, Primitive"
176,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_44.png'],N/A,"Methodist; RC, Roman Catholic; SA,"
177,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_45.png'],N/A,"Second Advent; Swed, Swedenborgian;"
178,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_46.png'],N/A,"Unit, Unitarian; UP, United Presby-"
179,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_160 (3)_47.png'],N/A,"terian; UV, Universalist; WM, Wesleyan"
180,"SCORE LESS THAN CUTOFF: P Bapt, Six Principle,63.0,PROVIDENCE",['cd1956/entry/1956_Page_160 (3)_48.png'],PRINCE ST,"Methodist; 6 P Bapt, Six Principle"
181,"SCORE LESS THAN CUTOFF: th DA, Seventh-day Advent; 7th D Bapt, Seventh-day Baptist,47.0,PROVIDENCE","['cd1956/entry/1956_Page_160 (3)_49.png', 'cd1956/entry/1956_Page_160 (3)_50.png']",STEVENS RD,"Baptist; 7th DA, Seventh-day Advent; 7th D Bapt, Seventh-day Baptist"
182,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_161 (1)_1.png'],N/A,CLERG YMEN-Contd
183,"SCORE LESS THAN CUTOFF: Westminster Rooms 307-8-9-13,78.0,PROVIDENCE","['cd1956/entry/1956_Page_161 (3)_88.png', 'cd1956/entry/1956_Page_161 (3)_89.png']",WESTMINSTER ST,Betty of Providence 334 Westminster Rooms 307-8-9-13
184,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (1)_1.png'],N/A,
185,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (1)_4.png'],N/A,37 WAINWRICHT ST.
186,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (1)_5.png'],N/A,CLOTHING WOMENSRETAILContd
187,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (1)_43.png'],N/A,Rand's Sheraton-Biltmore
188,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE",['cd1956/entry/1956_Page_162 (1)_78.png'],3RD ST,Hope Sportswear 166 Valley bldg 3
189,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (2)_1.png'],N/A,126
190,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (2)_7.png'],N/A,American Lithuanian Citizens Beneficial
191,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1956/entry/1956_Page_162 (2)_9.png'],1ST ST,American Relief Federation Club 131
192,"SCORE LESS THAN CUTOFF: th Ward 278-280 Broadway,79.0,PROVIDENCE","['cd1956/entry/1956_Page_162 (2)_42.png', 'cd1956/entry/1956_Page_162 (2)_43.png']",GRAND BROADWAY,Republican Club 13th Ward 278-280 Broad- way
193,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (3)_3.png'],N/A,HIGHEST TESTED
194,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_162 (3)_5.png'],N/A,CLUBS~SOCIAL-Contd
195,"SCORE LESS THAN CUTOFF: Club 82 Job,58.5,PROVIDENCE",['cd1956/entry/1956_Page_162 (3)_19.png'],COLUMBUS BLVD,Lido Socia 1 Club 82 Job
196,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1956/entry/1956_Page_162 (3)_24.png', 'cd1956/entry/1956_Page_162 (3)_25.png']",1ST ST,Narragansett Racing Association Inc Sheraton-Biltmore Hotel R131
197,"SCORE LESS THAN CUTOFF: HIGH, PAWTUCKET.,73.0,PROVIDENCE","['cd1956/entry/1956_Page_162 (3)_89.png', 'cd1956/entry/1956_Page_162 (3)_90.png', 'cd1956/entry/1956_Page_162 (3)_91.png', 'cd1956/entry/1956_Page_162 (3)_92.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO (COAL and COKE), 11 HIGH, PAWTUCKET. TELS PAwtucket 2-2400, GAspee 1-4148 (See Yellow Page 79)"
198,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_163 (1)_1.png'],N/A,COAL DEALERSRETAILContd
199,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_163 (1)_3.png', 'cd1956/entry/1956_Page_163 (1)_4.png']",N/A,"PAWTUCKET, TEL PAwtucket 2-7900 (See Yellow Page 68)"
200,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_163 (1)_19.png'],N/A,New England Coal & Coke Co Fields Point
201,"SCORE LESS THAN CUTOFF: WALCOTT, PAWTUCKET.,69.0,PROVIDENCE","['cd1956/entry/1956_Page_163 (1)_81.png', 'cd1956/entry/1956_Page_163 (1)_82.png', 'cd1956/entry/1956_Page_163 (1)_83.png']",PAWTUXET AV,"SOULE HENRY M CO, 421 WALCOTT, PAWTUCKET. TEL PAwtucket 2-2110 (See Yellow Page 30)"
202,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_163 (2)_32.png'],N/A,Main Louis E state office bldg corridor
203,FAILED TO PARSE AN ADDRESS,"['cd1956/entry/1956_Page_163 (2)_79.png', 'cd1956/entry/1956_Page_163 (2)_80.png', 'cd1956/entry/1956_Page_163 (2)_81.png']",N/A,"MAGUIRE CHARLES & ASSOCIATES, TURKS HEAD BLDG, TEL GAspee 1-2051 (See Yellow Page 36)"
204,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_163 (3)_1.png'],N/A,*CONTRACTORSContd
205,"SCORE LESS THAN CUTOFF: -5400,29.0,PROVIDENCE","['cd1956/entry/1956_Page_163 (3)_3.png', 'cd1956/entry/1956_Page_163 (3)_4.png']",I 95,"TEL JAckson 1-5400 (See Yellow Page 26 and right bottom lines)

~"
206,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_163 (3)_5.png'],N/A,
207,"SCORE LESS THAN CUTOFF: Stukley,71.0,PROVIDENCE","['cd1956/entry/1956_Page_163 (3)_59.png', 'cd1956/entry/1956_Page_163 (3)_60.png']",STANLEY ST,General Engineering & Contracting Co 12 Stukley
208,FAILED TO PARSE AN ADDRESS,['cd1956/entry/1956_Page_164 (1)_2.png'],N/A,Contd
209,"SCORE LESS THAN CUTOFF: ATWOUD av. JOHNSTON,,74.5,PROVIDENCE","['cd1956/entry/1956_Page_164 (1)_3.png', 'cd1956/entry/1956_Page_164 (1)_4.png', 'cd1956/entry/1956_Page_164 (1)_5.png']",JOHNSON ST,"NANNI BUILDING CO, 1415 ATWOUD av. JOHNSTON, TEL UNion 1-0913 (See | Yellow Page 27)"
210,"SCORE LESS THAN CUTOFF: CENTRAL av, PAWTUCKET.,66.0,PROVIDENCE","['cd1956/entry/1956_Page_164 (1)_16.png', 'cd1956/entry/1956_Page_164 (1)_17.png', 'cd1956/entry/1956_Page_164 (1)_18.png']",PAWTUXET AV,"ROWLEY CONSTRUCTION CO, 260 CEN-
TRAL av, PAWTUCKET. TEL PAwtucket 5-4600 (See Yellow Page 28 and right side lines)"
211,"SCORE LESS THAN CUTOFF: WALCOTT, PAWTUCKET,,69.0,PROVIDENCE",['cd1956/entry/1956_Page_164 (1)_23.png'],PAWTUXET AV,"SOULE HENRY M CO, 421 WALCOTT,
PAWTUCKET, TEL PAwtucket 2-2110
(See Yellow Page 30)"
212,"SCORE LESS THAN CUTOFF: RICHMOND, TEL GAspee 1-7840,77.0,PROVIDENCE",['cd1956/entry/1956_Page_164 (1)_60.png'],RICHMOND SQ,"* CONTRACTORSELECTRICAL
J&H ELECTRIC CO, 200 RICHMOND, TEL

GAspee 1-7840 (See Yellow Page 34 and
left side lines)"
213,"SCORE LESS THAN CUTOFF: PAWTUCKET av, PAWTUCKET,,64.5,PROVIDENCE","['cd1956/entry/1956_Page_164 (2)_8.png', 'cd1956/entry/1956_Page_164 (2)_9.png']",PAWTUXET AV,"* CONTRACTORS HEATING
GILBANE F INC, 175 PAWTUCKET av,
PAWTUCKET, TEL PAwtucket 5-4422 (See Yellow Page 78 and right side lines)"
