,Drop_Reason,File_List,Street,Text
109,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1954/entry/1954_Page_20 (1)_25.png'],1ST ST,Beth Israel Ansche Austria 51
110,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1954/entry/1954_Page_20 (1)_29.png'],4TH ST,Congregation Sons of Abraham 364
111,EMPTY STREET,"['cd1954/entry/1954_Page_20 (1)_36.png', 'cd1954/entry/1954_Page_20 (1)_37.png']",,"Temple Beth-El, Orchard av at Orchard pl"
112,"SCORE LESS THAN CUTOFF: Hayes StPauls Evangelical 443 Elmwood,57.0,PROVIDENCE","['cd1954/entry/1954_Page_20 (1)_45.png', 'cd1954/entry/1954_Page_20 (1)_46.png', 'cd1954/entry/1954_Page_20 (1)_47.png']",EVANGELINE DR,Lutheran Gloria Dei Evangelical 17 Hayes StPauls Evangelical 443 Elmwood
113,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_20 (1)_58.png', 'cd1954/entry/1954_Page_20 (1)_59.png']",N/A,Nazarene Peoples Church of the Nazarene
114,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_20 (1)_61.png'],N/A,Wesleyan Church of the Nazarene
115,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_20 (1)_68.png', 'cd1954/entry/1954_Page_20 (1)_69.png']",N/A,Roman Catholic CHANCERY OFFICE OF THE
116,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_20 (1)_72.png'],N/A,Church of Our Lady of the Holy
117,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1954/entry/1954_Page_20 (1)_75.png'],I 95,Church of The Assumption 795
118,EMPTY STREET,"['cd1954/entry/1954_Page_20 (2)_4.png', 'cd1954/entry/1954_Page_20 (2)_5.png']",,"Holy Ghost, Knight st cor Atwells av"
119,EMPTY STREET,['cd1954/entry/1954_Page_20 (2)_18.png'],,"StCasimirs, Smith st"
120,EMPTY STREET,"['cd1954/entry/1954_Page_20 (2)_21.png', 'cd1954/entry/1954_Page_20 (2)_22.png']",,"StGeorges, America st opp Europe st"
121,EMPTY STREET,['cd1954/entry/1954_Page_20 (2)_24.png'],,"StJohns, Atwells av cor Sutton st"
122,EMPTY STREET,['cd1954/entry/1954_Page_20 (2)_28.png'],,"StPatricks, Smith st cor Davis st"
123,"SCORE LESS THAN CUTOFF: Council,67,PROVIDENCE","['cd1954/entry/1954_Page_20 (2)_59.png', 'cd1954/entry/1954_Page_20 (2)_60.png']",COLONIAL DR,Church of The First Born 15 Coun- cil
124,"SCORE LESS THAN CUTOFF: Lincoln, Boston, Mass,77.0,PROVIDENCE","['cd1954/entry/1954_Page_20 (3)_50.png', 'cd1954/entry/1954_Page_20 (3)_51.png', 'cd1954/entry/1954_Page_20 (3)_52.png']",LINCOLN AVE,"POLK RL & CO, District Office 179 Lincoln, Boston, Mass tel HAncock 6-6309"
125,"SCORE LESS THAN CUTOFF: Plainfield, 182 Admiral, 47A Camp,79.0,PROVIDENCE","['cd1954/entry/1954_Page_21 (1)_73.png', 'cd1954/entry/1954_Page_21 (1)_74.png']",PLAINFIELD CIR,"Grande Cleansers & Tailors Ine 192 Plainfield, 182 Admiral, 47A Camp"
126,"SCORE LESS THAN CUTOFF: Broad, 271 Plain, 88 Weybosset,74.5,PROVIDENCE","['cd1954/entry/1954_Page_21 (2)_62.png', 'cd1954/entry/1954_Page_21 (2)_63.png']",WEYBOSSET ST,"Scott Cleansers 981 Broad, 271 Plain, 88 Weybosset"
127,"SCORE LESS THAN CUTOFF: Hillside road Garden City Cranston Narragansett blvd do,73.5,PROVIDENCE","['cd1954/entry/1954_Page_21 (2)_82.png', 'cd1954/entry/1954_Page_21 (2)_83.png', 'cd1954/entry/1954_Page_21 (2)_84.png', 'cd1954/entry/1954_Page_21 (2)_85.png', 'cd1954/entry/1954_Page_21 (2)_86.png', 'cd1954/entry/1954_Page_21 (2)_87.png', 'cd1954/entry/1954_Page_21 (2)_88.png', 'cd1954/entry/1954_Page_21 (2)_89.png']",NARRAGANSETT BLVD,"SWISS CLEANSING CO 675 Elmwood av branches 248 Thayer, 169 West- minster, 16 S Angell, 49 Hillside road, Garden City Cranston, Narragansett blvd do and 2763 Pawtucket av, East Providence 1504 Smith, North Provi- dence, 1840 County rd Barrington, RI tels HOpkins 1-1040-1-4000"
128,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_34.png'],N/A,AbbreviationsAC signifies Advent
129,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_35.png'],N/A,"Christian; AME, African Methodist"
130,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_36.png'],N/A,"Episcopal; Bapt, Baptist; C Bapt, Cal-"
131,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_37.png'],N/A,"vinist Baptist; Ch, Christian; Cong,"
132,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_38.png'],N/A,"Congregational; CT, Congregational"
133,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_39.png'],N/A,"Trinitarian; CH, Congregational Uni-"
134,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_40.png'],N/A,"tarian; DC, Disciples of Christ; Epis"
135,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_41.png'],N/A,"Episcopalian; EA, Evangelical Ad-"
136,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_42.png'],N/A,"vent; E Luth, Evangelical Lutheran;"
137,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_43.png'],N/A,"FB, Free Baptist; FE, Free Evangeli-"
138,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_44.png'],N/A,"cal; FEC, Free Evangelical Congrega-"
139,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_45.png'],N/A,"tional; FM, Free Methodist; G, Greek;"
140,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_46.png'],N/A,"J, Jewish; Luth, Lutheran; LDS,"
141,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_47.png'],N/A,"Latter Day Saints; M, Methodist; N,"
142,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_48.png'],N/A,"Nazarene: NJ, New Jerusalem; Pent,"
143,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_49.png'],N/A,"Pentacostal; Presb, Presbyterian; PM,"
144,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_50.png'],N/A,"Primitive Methodist; RC, Roman"
145,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_51.png'],N/A,"Catholic; SA, Second Advent; Swed,"
146,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_52.png'],N/A,"Swedenborgian; Unit, Unitarian; UP,"
147,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_21 (3)_53.png'],N/A,"United Presbyterian; UV, Universalist;"
148,"SCORE LESS THAN CUTOFF: PB, Six,55.5,PROVIDENCE",['cd1954/entry/1954_Page_21 (3)_54.png'],DIX AVE,"WM, Wesleyan Methodist: 6 PB, Six"
149,"SCORE LESS THAN CUTOFF: th DA, Seventh Day,56.5,PROVIDENCE",['cd1954/entry/1954_Page_21 (3)_55.png'],STEVENS RD,"Principle Baptist; 7th DA, Seventh Day"
150,"SCORE LESS THAN CUTOFF: th DB, Seventh Day Baptist,54.5,PROVIDENCE",['cd1954/entry/1954_Page_21 (3)_56.png'],STEVENS RD,"Advent; 7th DB, Seventh Day Baptist"
151,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_22 (1)_1.png'],N/A,ClerqymenCon
152,"SCORE LESS THAN CUTOFF: Bwav,75,PROVIDENCE",['cd1954/entry/1954_Page_22 (2)_18.png'],BROADWAY,Mahoney Chas J (RC) 538 Bwav
153,"SCORE LESS THAN CUTOFF: Sutton McConnell Chas,68.5,PROVIDENCE",['cd1954/entry/1954_Page_22 (2)_19.png'],OCONNELL ST,"McAteer Leonard J (RC) 57 Sutton
McConnell Chas (RC) 65 Fruit Hill av"
154,"SCORE LESS THAN CUTOFF: Pratt Moore-Browne P G,67.5,PROVIDENCE",['cd1954/entry/1954_Page_22 (2)_33.png'],CHAD BROWN ST,"Montgomery Leroy J (AME) 63 Pratt
Moore-Browne P G (Epis) 66 Benefit"
155,"SCORE LESS THAN CUTOFF: Pond Myrick Thos I,51.5,PROVIDENCE",['cd1954/entry/1954_Page_22 (2)_43.png'],HENDRICK ST,"Murray Wm F Very Rev (RC) 26 Pond
Myrick Thos I (RC) 239 Regent av"
156,"SCORE LESS THAN CUTOFF: George Walsh Dominic J,52.5,PROVIDENCE",['cd1954/entry/1954_Page_22 (3)_20.png'],GOLINI DR,"Wagner Wm H jr (Epis) 114 George
Walsh Dominic J (RC) 18 8th"
157,"SCORE LESS THAN CUTOFF: Orchard pl Wright Donald D,78.0,PROVIDENCE","['cd1954/entry/1954_Page_22 (3)_26.png', 'cd1954/entry/1954_Page_22 (3)_27.png']",ORCHARD PL,"Wilding Chas W (Epis) 24 Orchard pl
Wright Donald D (Meth) 295 Olney and 134 Mathewson"
158,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_22 (3)_34.png', 'cd1954/entry/1954_Page_22 (3)_35.png']",N/A,Diptheria Immunization Clinic Health Dept City Hall
159,"SCORE LESS THAN CUTOFF: Weybosset Donnellys Swan Cleansing & Tailoring 790 Broad,64.5,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_4.png'],WEYBOSSET ST,"Bond Stores Inc 165 Weybosset

Donnellys Swan Cleansing & Tailoring
790 Broad"
160,"SCORE LESS THAN CUTOFF: Burlington Esquire Formal Wear 88 Dorrance,69.0,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_5.png'],BURLINGTON ST,"HKastern Pants Co 73 Burlington
Esquire Formal Wear 88 Dorrance rm
1"
161,"SCORE LESS THAN CUTOFF: N Main Hillhouse Ltd 135 Thayer,57.0,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_13.png'],HILLHURST AVE,"Hall Robert Clothes 1287 N Main
Hillhouse Ltd 135 Thayer"
162,"SCORE LESS THAN CUTOFF: Weybosset Jackson Mens Store 16 Olneyville sq Kennedys Inc 180 Westminster,63.0,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_14.png'],WESTMINSTER ST,"Howard Clothes Corp 138 Weybosset
Jackson Mens Store 16 Olneyville sq
Kennedys Inc 180 Westminster"
163,"SCORE LESS THAN CUTOFF: Bwav,75,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_15.png'],BROADWAY,Leader Ine 679 Bwav
164,"SCORE LESS THAN CUTOFF: Richmond Nasher-Gordon Clothing Mfg Co Ine 23 broad,66.0,PROVIDENCE","['cd1954/entry/1954_Page_23 (1)_17.png', 'cd1954/entry/1954_Page_23 (1)_18.png']",RICHMOND SQ,"Morris Clothes Shoppe 101 Richmond
Nasher-Gordon Clothing Mfg Co Ine 23 broad"
165,"SCORE LESS THAN CUTOFF: Richmond ODonnells Ine 40 Wash,59.5,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_19.png'],OCONNELL ST,"National Pant Store 36 Richmond
ODonnells Ine 40 Wash"
166,"SCORE LESS THAN CUTOFF: Weybosset Palow Saml 4 Olneyville sq Pickars Clothing Co 385 Westminster,63.5,PROVIDENCE","['cd1954/entry/1954_Page_23 (1)_22.png', 'cd1954/entry/1954_Page_23 (1)_23.png']",WESTMINSTER ST,"Packard Clothes 207 Weybosset
Palow Saml 4 Olneyville sq
Pickars Clothing Co 385 Westminster rm 14"
167,"SCORE LESS THAN CUTOFF: Wash Read & White 171 Westminster,76.0,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_24.png'],WESTMINSTER ST,"Providence Clothing Market 95 Wash
Read & White 171 Westminster rm 214
Richards Clothes 141 Mathewson"
168,"SCORE LESS THAN CUTOFF: Weybosset Rogers Co Ine 35 Richmond,70.5,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_28.png'],WEYBOSSET ST,"Rochester Clothes 219 Weybosset
Rogers Co Ine 35 Richmond"
169,"SCORE LESS THAN CUTOFF: Eddv,75,PROVIDENCE",['cd1954/entry/1954_Page_23 (1)_35.png'],EDDY ST,"36 Buyers Guide and right top iines
Silverman L & Son 489 Eddv"
170,"SCORE LESS THAN CUTOFF: A Thaver,77.0,PROVIDENCE",['cd1954/entry/1954_Page_23 (2)_6.png'],THAYER ST,Grossman Marilyn 222A Thaver
171,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_23 (2)_27.png'],N/A,"set tel ELmhurst 1-3800See page 35
Buyers Guide and left side lines
Over Five Seven Shops Inc 256 West-

minster rm 22"
172,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_23 (2)_37.png'],N/A,"Rands, Sheraton-Biltmore"
173,"SCORE LESS THAN CUTOFF: th Ward 278-280 Bway,66.5,PROVIDENCE","['cd1954/entry/1954_Page_23 (3)_48.png', 'cd1954/entry/1954_Page_23 (3)_49.png']",WARD AVE,Republican Club 13th Ward 278-280 Bway
174,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_24 (1)_1.png'],N/A,"Clubs, SocialCon"
175,"SCORE LESS THAN CUTOFF: Areade bldg,76.5,PROVIDENCE","['cd1954/entry/1954_Page_24 (1)_29.png', 'cd1954/entry/1954_Page_24 (1)_30.png']",READE ST,League of Women Voters of Rhode Is- land 60 Areade bldg
176,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1954/entry/1954_Page_24 (1)_41.png', 'cd1954/entry/1954_Page_24 (1)_42.png']",1ST ST,"Narragansett Racing Assn Inc, Shera- ton-Biltmore Hotel rm 131"
177,"SCORE LESS THAN CUTOFF: Charles Order of Vasa Gustaf II Adolf No 17. 380 Elmwood av,61.5,PROVIDENCE","['cd1954/entry/1954_Page_24 (1)_44.png', 'cd1954/entry/1954_Page_24 (1)_45.png']",CHARLES ST,"North End Social Club 6423 Charles
Order of Vasa Gustaf II Adolf No 17. 380 Elmwood av"
178,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_24 (2)_24.png', 'cd1954/entry/1954_Page_24 (2)_25.png', 'cd1954/entry/1954_Page_24 (2)_26.png', 'cd1954/entry/1954_Page_24 (2)_27.png']",N/A,McDUFF COAL & LUMBER CO il High Pawtucket tel PAwtucket 2-2400 (coal and coke)-See page 76 Buy- ers Guide
179,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1954/entry/1954_Page_24 (2)_30.png', 'cd1954/entry/1954_Page_24 (2)_31.png', 'cd1954/entry/1954_Page_24 (2)_32.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO 28 High, Pawtucket tel PAwtucket 2-7900See page 76 Buyers Guide"
180,"SCORE LESS THAN CUTOFF: Charles, 100 Pilsudski, 28 Olneyville sq,75.5,PROVIDENCE","['cd1954/entry/1954_Page_24 (2)_39.png', 'cd1954/entry/1954_Page_24 (2)_40.png', 'cd1954/entry/1954_Page_24 (2)_41.png', 'cd1954/entry/1954_Page_24 (2)_42.png']",OLNEYVILLE SQ,"ATLANTIC COAL CO 160 Charles, 100 Pilsudski, 28 Olneyville sq tel ELm- hurst 1-7000See page 25 Buyers Guide and left bottom lines"
181,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_24 (2)_52.png', 'cd1954/entry/1954_Page_24 (2)_53.png']",N/A,"New England Coal & Coke Co, Fields Point"
182,"SCORE LESS THAN CUTOFF: Jefferson blvd Hillsgrove, RI,53.0,PROVIDENCE","['cd1954/entry/1954_Page_24 (3)_13.png', 'cd1954/entry/1954_Page_24 (3)_14.png', 'cd1954/entry/1954_Page_24 (3)_15.png', 'cd1954/entry/1954_Page_24 (3)_16.png', 'cd1954/entry/1954_Page_24 (3)_17.png']",ELMGROVE AVE,"CAMPANELLA & CARDI READY MIXED CONCRETE CO 780 Jeffer- son blvd Hillsgrove, RI tel REgent 7-1300See pages 26 and 29 Buyers Guide"
183,"SCORE LESS THAN CUTOFF: Walcott, Pawtucket,69.0,PROVIDENCE","['cd1954/entry/1954_Page_24 (3)_36.png', 'cd1954/entry/1954_Page_24 (3)_37.png', 'cd1954/entry/1954_Page_24 (3)_38.png']",PAWTUXET AV,"SOULE HENRY M CO 421 Walcott, Pawtucket tel PAwtucket 2-2110See page 32 Buyers Guide"
184,"SCORE LESS THAN CUTOFF: Spring, Pawtucket,70.0,PROVIDENCE","['cd1954/entry/1954_Page_24 (3)_43.png', 'cd1954/entry/1954_Page_24 (3)_44.png', 'cd1954/entry/1954_Page_24 (3)_45.png']",PAWTUXET AV,"MAGUIRE ROOFING COMPANY 118 Spring, Pawtucket tel PAwtucket 5-3394-See page 107 Buyers Guide"
185,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_25 (1)_6.png', 'cd1954/entry/1954_Page_25 (1)_7.png']",N/A,"Main Louis E, State Office bldg corri- dor"
186,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_25 (1)_44.png', 'cd1954/entry/1954_Page_25 (1)_45.png', 'cd1954/entry/1954_Page_25 (1)_46.png', 'cd1954/entry/1954_Page_25 (1)_47.png']",N/A,"MAGUIRE CHARLES AND ASSO. CIATES, Turks Head bldg tel GAs- pee 1-2051See page 40 Buyers Guide"
187,"SCORE LESS THAN CUTOFF: Main, Pawtucket,73.0,PROVIDENCE","['cd1954/entry/1954_Page_25 (1)_58.png', 'cd1954/entry/1954_Page_25 (1)_59.png', 'cd1954/entry/1954_Page_25 (1)_60.png', 'cd1954/entry/1954_Page_25 (1)_61.png', 'cd1954/entry/1954_Page_25 (1)_62.png']",PAWTUXET AV,"CENTRAL ENGINEERING & CON- STRUCTION CO, Division of Gilbane Building Company 155 Main, Paw- tucket tel PAwtucket 5-5400See page 26 Buyers Guide"
188,"SCORE LESS THAN CUTOFF: Main, Pawtucket,73.0,PROVIDENCE","['cd1954/entry/1954_Page_25 (2)_21.png', 'cd1954/entry/1954_Page_25 (2)_22.png', 'cd1954/entry/1954_Page_25 (2)_23.png', 'cd1954/entry/1954_Page_25 (2)_24.png', 'cd1954/entry/1954_Page_25 (2)_25.png']",PAWTUXET AV,"CENTRAL ENGINEERING & CON- STRUCTION CO, Division of Gilbane Building Company 155 Main, Paw- tucket tel PAwtucket 5-5400See page 26 Buyers Guide"
189,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_25 (3)_1.png'],N/A,-- -srw
190,"SCORE LESS THAN CUTOFF: Walcott Pawtucket,69,PROVIDENCE","['cd1954/entry/1954_Page_25 (3)_38.png', 'cd1954/entry/1954_Page_25 (3)_39.png', 'cd1954/entry/1954_Page_25 (3)_40.png']",PAWTUXET AV,SOULE HENRY M CO 421 Walcott Pawtucket tel PAwtucket 2-2110See page 32 Buyers Guide
191,"SCORE LESS THAN CUTOFF: Wilcox,77.0,PROVIDENCE","['cd1954/entry/1954_Page_26 (2)_51.png', 'cd1954/entry/1954_Page_26 (2)_52.png']",WILCOMB RD,Immaculate Conception Convent 29 Wilcox
192,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_26 (3)_15.png', 'cd1954/entry/1954_Page_26 (3)_16.png', 'cd1954/entry/1954_Page_26 (3)_17.png']",N/A,"KENNECOTT WIRE & CABLE CO Phillipsdale, RI tel HAst Providence 1-2800-See page 115 Buyers Guide"
193,EMPTY STREET,"['cd1954/entry/1954_Page_27 (1)_2.png', 'cd1954/entry/1954_Page_27 (1)_3.png', 'cd1954/entry/1954_Page_27 (1)_4.png', 'cd1954/entry/1954_Page_27 (1)_5.png']",,"RHODE ISLAND SAND & GRAVEL CO Inc, Kilvert st Hillsgrove tels REgent 7-8400 and 7-8401 (sand) See page 34 Buyers Guide"
194,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_27 (1)_68.png', 'cd1954/entry/1954_Page_27 (1)_69.png', 'cd1954/entry/1954_Page_27 (1)_70.png']",N/A,IMPERIAL KNIFE CO Inc Imperial pl tel UNion 1-4700See page 77 Buy- ers Guide
195,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_27 (1)_71.png', 'cd1954/entry/1954_Page_27 (1)_72.png']",N/A,KINGSTON CUTLERY CO Imperial pl tel UNion 1-4700
196,"SCORE LESS THAN CUTOFF: Broadway East Providence,79.5,PROVIDENCE","['cd1954/entry/1954_Page_27 (2)_18.png', 'cd1954/entry/1954_Page_27 (2)_19.png', 'cd1954/entry/1954_Page_27 (2)_20.png']",PROVIDENCE ST,VIALL W C DAIRY Inc 912 Broadway East Providence tel EAst Providence 1-1255See page 78 Buyers Guide
197,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE","['cd1954/entry/1954_Page_27 (2)_74.png', 'cd1954/entry/1954_Page_27 (2)_75.png']",GOULDING ST,Watchman Community Center and Day Nursery 140 Codding
198,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE","['cd1954/entry/1954_Page_28 (1)_1.png', 'cd1954/entry/1954_Page_28 (1)_2.png', 'cd1954/entry/1954_Page_28 (1)_3.png', 'cd1954/entry/1954_Page_28 (1)_4.png']",I 95,PROGRESSIVE PROTECTION SINCE 1799
199,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_28 (1)_5.png'],N/A,DentistsCon
200,"SCORE LESS THAN CUTOFF: 803,33.0,PROVIDENCE","['cd1954/entry/1954_Page_28 (1)_28.png', 'cd1954/entry/1954_Page_28 (1)_29.png']",3RD ST,Blum Ira 170 Westminster rms 802 and 803
201,"SCORE LESS THAN CUTOFF: Bwav,75,PROVIDENCE",['cd1954/entry/1954_Page_28 (1)_36.png'],BROADWAY,Calenda Chas C 171 Bwav
202,"SCORE LESS THAN CUTOFF: Bwav,75,PROVIDENCE",['cd1954/entry/1954_Page_28 (1)_62.png'],BROADWAY,Decesare Wm F 216 Bwav
203,"SCORE LESS THAN CUTOFF: Cranston Deutch Richd E 170 Westminster,71.0,PROVIDENCE","['cd1954/entry/1954_Page_28 (1)_69.png', 'cd1954/entry/1954_Page_28 (1)_70.png']",WESTMINSTER ST,"Deslandes Leo E 4854 Cranston
Deutch Richd E 170 Westminster rm 505"
204,"SCORE LESS THAN CUTOFF: Smith rms 4-5,78.0,PROVIDENCE",['cd1954/entry/1954_Page_28 (1)_73.png'],SMITH ST,Dimond Harry L 428 Smith rms 4-5
205,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_28 (2)_1.png', 'cd1954/entry/1954_Page_28 (2)_2.png']",N/A,PROVIDENCE WASHINGT( PROVIDENCE WASHINGT
206,FAILED TO PARSE AN ADDRESS,['cd1954/entry/1954_Page_28 (3)_1.png'],N/A,JN INSURANCE COMPANY
207,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_28 (3)_2.png', 'cd1954/entry/1954_Page_28 (3)_3.png']",N/A,"JN INDEMNITY COMPANY PROVIDENCE, RHODE ISLAND"
208,"SCORE LESS THAN CUTOFF: to $1.00 Store 138 Charles,72.0,PROVIDENCE",['cd1954/entry/1954_Page_29 (1).chop_66.png'],CHARLES ST,Kolligians 5 to $1.00 Store 138 Charles
209,EMPTY STREET,"['cd1954/entry/1954_Page_29 (2).chop_21.png', 'cd1954/entry/1954_Page_29 (2).chop_22.png', 'cd1954/entry/1954_Page_29 (2).chop_23.png']",58 ,Allen John F & Son Inc 509 Westmin- ster rm 58 (imitation and semi- precious)
210,"SCORE LESS THAN CUTOFF: Lincoln, Boston, Mass,77.0,PROVIDENCE","['cd1954/entry/1954_Page_29 (3).chop_18.png', 'cd1954/entry/1954_Page_29 (3).chop_19.png', 'cd1954/entry/1954_Page_29 (3).chop_20.png']",LINCOLN AVE,"POLK RL & CO District Office 179 Lincoln, Boston, Mass tel HAncock 6-6309"
211,"SCORE LESS THAN CUTOFF: Transit Parrillo Marie J 334 Westminster rm. 523,69.0,PROVIDENCE",['cd1954/entry/1954_Page_30 (1)_63.png'],WESTMINSTER ST,"Newsome Gertrude E Mrs 145 Transit

Parrillo Marie J 334 Westminster rm.
523"
212,"SCORE LESS THAN CUTOFF: Braneh ay,75.0,PROVIDENCE",['cd1954/entry/1954_Page_30 (3)_72.png'],BRANCH AVE,Wanskuck Pharmacy 872 Braneh ay
213,"SCORE LESS THAN CUTOFF: Conanicut,74.0,PROVIDENCE",['cd1954/entry/1954_Page_31 (2)_19.png'],MOSWANICUT DR,Liquid Carbonic Corp 15 Conanicut
214,"SCORE LESS THAN CUTOFF: North Broadway Rumford,78.0,PROVIDENCE","['cd1954/entry/1954_Page_31 (2)_40.png', 'cd1954/entry/1954_Page_31 (2)_41.png', 'cd1954/entry/1954_Page_31 (2)_42.png']",GRAND BROADWAY,du PONT E I de NEMOURS & CO 50 North Broadway Rumford tel EAst Providence 1-6522
215,"SCORE LESS THAN CUTOFF: -264 Wey-: bosset,79.0,PROVIDENCE","['cd1954/entry/1954_Page_31 (2)_78.png', 'cd1954/entry/1954_Page_31 (2)_79.png', 'cd1954/entry/1954_Page_31 (2)_80.png']",WEYBOSSET ST,WALKER ELECTRIC CO 262-264 Wey-: bosset tels GAspee 1-8200-1-8201See page 40 Buyers Guide
216,"SCORE LESS THAN CUTOFF: Bayley Pawtucket,70.0,PROVIDENCE","['cd1954/entry/1954_Page_31 (3)_11.png', 'cd1954/entry/1954_Page_31 (3)_12.png', 'cd1954/entry/1954_Page_31 (3)_13.png']",PAWTUXET AV,NEW ENGLAND MACHINE & ELEC. TRIC CO 77 Bayley Pawtucket tel PAwtucket 3-2540
217,EMPTY STREET,"['cd1954/entry/1954_Page_32 (2)_70.png', 'cd1954/entry/1954_Page_32 (2)_71.png', 'cd1954/entry/1954_Page_32 (2)_72.png', 'cd1954/entry/1954_Page_32 (2)_73.png']",,"CITY HALL HARDWARE, West Ex- change cor Aborn st tel JAckson 1-2000-See page 50 Buyers Guide and right top lines."
218,"SCORE LESS THAN CUTOFF: Snow 24d floor,61.0,PROVIDENCE","['cd1954/entry/1954_Page_32 (3)_8.png', 'cd1954/entry/1954_Page_32 (3)_9.png', 'cd1954/entry/1954_Page_32 (3)_10.png']",FLORA ST,TECHNIC Inc 39 Snow 24d floor tel JAckson 1-4200See page 93 Buyers Guide
219,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1954/entry/1954_Page_32 (3)_27.png', 'cd1954/entry/1954_Page_32 (3)_28.png', 'cd1954/entry/1954_Page_32 (3)_29.png']",TIDD ST,WILLIAMS & ANDERSON CO INC The 14 Third tels GAspee 1-3621- 1-3622See page 67 Buyers Guide
220,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_33 (1)_42.png', 'cd1954/entry/1954_Page_33 (1)_43.png', 'cd1954/entry/1954_Page_33 (1)_44.png']",N/A,MAGUIRE CHARLES A AND ASSOCI- ATES Turks Head bldg tel GAspee 1-2051See page 40 Buyers Guide
221,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1954/entry/1954_Page_33 (1)_47.png'],10TH ST,GILBANE BUILDING COMPANY 90
222,FAILED TO PARSE AN ADDRESS,"['cd1954/entry/1954_Page_33 (1)_48.png', 'cd1954/entry/1954_Page_33 (1)_49.png', 'cd1954/entry/1954_Page_33 (1)_50.png']",N/A,Calverley tel JAckson 1-5400See page 27 Buyers Guide and right bot- tom lines
