,Drop_Reason,File_List,Street,Text
336,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_123 (2)_25.png'],N/A,AUTOMOBILE CLUB OF
337,EMPTY STREET,['cd1985/entry/1985_Page_123 (2)_78.png'],,Narragansett Boat Club River Rd
338,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_123 (3)_49.png'],N/A,Arnold Lounge West Quadrangle
339,EMPTY STREET,"['cd1985/entry/1985_Page_123 (3)_52.png', 'cd1985/entry/1985_Page_123 (3)_53.png']",,Hawks Restaurant & Lounge -1115 Westminster St
340,EMPTY STREET,"['cd1985/entry/1985_Page_124 (1)_36.png', 'cd1985/entry/1985_Page_124 (1)_37.png', 'cd1985/entry/1985_Page_124 (1)_38.png', 'cd1985/entry/1985_Page_124 (1)_39.png']",16 ,"FOX C J MODELING AGENCY Mini Mall 2d Level, Suite 16 (North Providence; 02904), Tel (401) 353-"
341,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_124 (1)_46.png'],N/A,CONESTOGA TELEPHONE
342,EMPTY STREET,"['cd1985/entry/1985_Page_124 (1)_48.png', 'cd1985/entry/1985_Page_124 (1)_49.png', 'cd1985/entry/1985_Page_124 (1)_50.png']",,"202 E First St (Birdsboro, Pa; 19508), Tel (215) 582-8711 Or 800- 462-1015"
343,"SCORE LESS THAN CUTOFF: Orms St, Suite 316,54.0,PROVIDENCE","['cd1985/entry/1985_Page_124 (2)_2.png', 'cd1985/entry/1985_Page_124 (2)_3.png', 'cd1985/entry/1985_Page_124 (2)_4.png']",UNITED ST,"HALCYON COMMUNICATIONS 10 Orms St, Suite 316 (02908), Tel 274-4700"
344,"SCORE LESS THAN CUTOFF: Burgess St,72,PROVIDENCE",['cd1985/entry/1985_Page_124 (2)_20.png'],BURNS ST,Hope John Settlement House 7 Burgess St
345,"SCORE LESS THAN CUTOFF: Dyer St, 2d Floor,59.0,PROVIDENCE","['cd1985/entry/1985_Page_124 (2)_52.png', 'cd1985/entry/1985_Page_124 (2)_53.png']",FLORA ST,"G TECH 101 Dyer St, 2d Floor (02903), Tel (401) 273-7700"
346,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_124 (3)_8.png'],N/A,Kramer Systems Intl One Hosp Trust Plaza
347,"SCORE LESS THAN CUTOFF: Catamore Blvd,66.0,PROVIDENCE","['cd1985/entry/1985_Page_124 (3)_9.png', 'cd1985/entry/1985_Page_124 (3)_10.png', 'cd1985/entry/1985_Page_124 (3)_11.png']",SYCAMORE ST,"N C R CORPORATION 60 Catamore Blvd (E Providence; 02914), Tel 438-2600"
348,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_124 (3)_37.png'],N/A,Plaza Sweet lst Fl One Empire Plaza
349,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_124 (3)_45.png'],N/A,EASTERN INDUSTRIES
350,EMPTY STREET,"['cd1985/entry/1985_Page_124 (3)_49.png', 'cd1985/entry/1985_Page_124 (3)_50.png', 'cd1985/entry/1985_Page_124 (3)_51.png']",,"810 New Holland Rd (19607), Tel 7177-6553, Rt 222, Wescosville, Pa (18106), Tel 395-8575"
351,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_125 (1)_25.png'],N/A,EASTERN CONSTRUCTION
352,EMPTY STREET,['cd1985/entry/1985_Page_125 (1)_27.png'],,"121 Waldo St (02907), Tel 781-5050"
353,"SCORE LESS THAN CUTOFF: Bicentennial Way,57.5,PROVIDENCE",['cd1985/entry/1985_Page_125 (2)_7.png'],CENTRAL AVE,Eddy Debra A Mrs 6 Bicentennial Way (NP)
354,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_125 (3)_1.png'],N/A,
355,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_125 (3)_4.png'],N/A,
356,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_126 (1)_18.png'],N/A,. (NP)
357,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_126 (1)_25.png'],"02908),","* (02908), Tel (401) 351-6320"
358,"SCORE LESS THAN CUTOFF: Merchant St,71.5,PROVIDENCE",['cd1985/entry/1985_Page_126 (1)_27.png'],AMERICA ST,Mannarelli R & Sons 95 Merchant St (NP)
359,"SCORE LESS THAN CUTOFF: Pound Hill Rd,73.0,PROVIDENCE","['cd1985/entry/1985_Page_126 (1)_45.png', 'cd1985/entry/1985_Page_126 (1)_46.png']",POND ST,NATION WIDE REMODELING INC 260 Pound Hill Rd (N Smithfield;
360,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_126 (1)_47.png'],N/A,"02895), Tel 766-5706 Or 769-6231"
361,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_126 (1)_51.png'],N/A,PATWIL INC
362,"SCORE LESS THAN CUTOFF: , PO Box E,76.5,PROVIDENCE",['cd1985/entry/1985_Page_126 (1)_52.png'],EAST ST,"Rt 61, PO Box E (Leesport, Pa;"
363,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_126 (1)_53.png'],"19533),","#

19533), Tel (215) 926-5008"
364,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1985/entry/1985_Page_126 (1)_55.png'],4TH ST,- PETERS CONSTRUCTION CO INC 624
365,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_126 (1)_56.png'],"02904),","&

Charles St (02904), Tel (401) 274-"
366,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_126 (1)_57.png'],N/A,2570
367,"SCORE LESS THAN CUTOFF: Redfern St,77.5,PROVIDENCE",['cd1985/entry/1985_Page_126 (1)_59.png'],FERN ST,Phelps Charles S 30 Redfern St (NP)
368,"SCORE LESS THAN CUTOFF: Ricci Dr,68.0,PROVIDENCE","['cd1985/entry/1985_Page_126 (1)_62.png', 'cd1985/entry/1985_Page_126 (1)_63.png', 'cd1985/entry/1985_Page_126 (1)_64.png']",PATRICIA DR,' Rae-Marc Builders Inc 189 Wickenden St Ricci Armando & Sons Inc 16 Ricci Dr (NP) . Rollins John H 104 Ohio Av
369,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_126 (1)_72.png'],N/A,r. Av (NP)
370,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1985/entry/1985_Page_126 (1)_74.png'],8TH ST,*; Sterling Engineering & Construction Co Inc 38
371,EMPTY STREET,['cd1985/entry/1985_Page_126 (1)_75.png'],,N Court St
372,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1985/entry/1985_Page_126 (1)_77.png'],8TH ST,; Taylor Construction & Investment Co 158
373,EMPTY STREET,['cd1985/entry/1985_Page_126 (1)_78.png'],,i} Medway St
374,"SCORE LESS THAN CUTOFF: Oakleigh Ave,72.5,PROVIDENCE",['cd1985/entry/1985_Page_126 (2)_41.png'],OAKDALE AVE,Gaskin Timothy J 14 Oakleigh Av (NP)
375,"SCORE LESS THAN CUTOFF: S Larchmont Ave,73.5,PROVIDENCE",['cd1985/entry/1985_Page_126 (2)_73.png'],BEACHMONT AVE,Pickett Robt J 9 S Larchmont Av (NP)
376,"SCORE LESS THAN CUTOFF: Merchant St,71.5,PROVIDENCE",['cd1985/entry/1985_Page_126 (2)_90.png'],AMERICA ST,Sechio Gilbert J 71 Merchant St (NP)
377,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_126 (3)_25.png'],N/A,PERMA-CAST SYSTEMS (DIV OF
378,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_126 (3)_27.png'],"19510),","Blandon Rd (19510), Tel 926-5334"
379,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_127 (1)_35.png'],N/A,PERMA-CAST SYSTEMS (DIV OF
380,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_127 (1)_37.png'],"19510),","Blandon Rd (19510), Tel 926-5334"
381,"SCORE LESS THAN CUTOFF: Redfern St,77.5,PROVIDENCE",['cd1985/entry/1985_Page_127 (2)_20.png'],FERN ST,Phelps Robt 35 Redfern St (NP)
382,"SCORE LESS THAN CUTOFF: Greenville Av, Johnston, R I,78.0,PROVIDENCE","['cd1985/entry/1985_Page_127 (3)_5.png', 'cd1985/entry/1985_Page_127 (3)_6.png']",GREENVILLE AVE,"MILLER CHAS CO 484 Greenville Av, Johnston, R I (02919), Tels 231-0680 *"
383,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_127 (3)_13.png'],N/A,ODONNELL EF AND *%
384,EMPTY STREET,['cd1985/entry/1985_Page_127 (3)_15.png'],,"75 Dike St (02909), Tel 351-8505"
385,"SCORE LESS THAN CUTOFF: Zipporah St,68.0,PROVIDENCE",['cd1985/entry/1985_Page_127 (3)_32.png'],BORAH ST,Sorbo John 29 Zipporah St (NP)
386,"SCORE LESS THAN CUTOFF: Oak Grove Blvd,76.5,PROVIDENCE",['cd1985/entry/1985_Page_127 (3)_46.png'],GROVE ST,Olivieri Mario 1 Oak Grove Blvd (NP)
387,EMPTY STREET,"['cd1985/entry/1985_Page_128 (1)_27.png', 'cd1985/entry/1985_Page_128 (1)_28.png']",,! Branch Av | Zinno Henry 88 Waite St
388,"SCORE LESS THAN CUTOFF: E Wyomissing Ave,59.5,PROVIDENCE","['cd1985/entry/1985_Page_128 (1)_44.png', 'cd1985/entry/1985_Page_128 (1)_45.png', 'cd1985/entry/1985_Page_128 (1)_46.png', 'cd1985/entry/1985_Page_128 (1)_47.png']",MISSION PL,"PALM & SONS INC (FORMERLY YEICH & CO INC) Office: 198 E Wyomissing Av (Mohnton, Pa; 19540), Tel 777-7666"
389,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_128 (1)_57.png'],N/A,CONTRACTORSSEWER
390,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_128 (1)_59.png'],N/A,
391,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_128 (1)_68.png'],N/A,CONTRACTORSSHEET
392,EMPTY STREET,"['cd1985/entry/1985_Page_128 (2)_3.png', 'cd1985/entry/1985_Page_128 (2)_4.png']",,"INC Carrington St (Lincoln; 02865), Tel 723-8920"
393,EMPTY STREET,['cd1985/entry/1985_Page_128 (2)_46.png'],,Tri-State Equipment Corp Fields Point Dr
394,"SCORE LESS THAN CUTOFF: Edendale Ave,79,PROVIDENCE",['cd1985/entry/1985_Page_128 (2)_72.png'],VERNDALE AVE,Saint Thomas. Convent 41 Edendale Av
395,EMPTY STREET,['cd1985/entry/1985_Page_128 (2)_78.png'],,Sisters Of St Joseph Convent 57 Sutton St
396,"SCORE LESS THAN CUTOFF: Penn Av, West Reading, Pa,63.0,PROVIDENCE","['cd1985/entry/1985_Page_128 (3)_3.png', 'cd1985/entry/1985_Page_128 (3)_4.png', 'cd1985/entry/1985_Page_128 (3)_5.png']",REDWING ST,"PITNEY BOWES 301 Penn Av, West Reading, Pa (19611), PO Box 514 (19603), Tel 373-4205"
397,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_128 (3)_21.png'],N/A,NARRAGANSETT
398,"SCORE LESS THAN CUTOFF: th Floor,71.0,PROVIDENCE","['cd1985/entry/1985_Page_128 (3)_24.png', 'cd1985/entry/1985_Page_128 (3)_25.png']",FLORA ST,"40 Westminster St, 20th Floor (02903), Tel 751-1000"
399,"SCORE LESS THAN CUTOFF: Davol Square,71.0,PROVIDENCE","['cd1985/entry/1985_Page_128 (3)_33.png', 'cd1985/entry/1985_Page_128 (3)_34.png', 'cd1985/entry/1985_Page_128 (3)_35.png']",TIMES SQUARED WY,"ALBERTA'S COSMETIC & PERFUME BOUTIQUE 2 Davol Square (02903), Tel 351-1940"
400,"SCORE LESS THAN CUTOFF: Westminster Mall, Alice Bldg,,79.0,PROVIDENCE","['cd1985/entry/1985_Page_129 (1)_2.png', 'cd1985/entry/1985_Page_129 (1)_3.png', 'cd1985/entry/1985_Page_129 (1)_4.png']",WESTMINSTER ST,"A-1 COURT REPORTERS INC 236 Westminster Mall, Alice Bldg, Rm 610 (02903), Tel 272-3990"
401,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_129 (1)_19.png'],N/A,CLINTON CREDIT REPORTING
402,"SCORE LESS THAN CUTOFF: Armistice Bivd,58.5,PROVIDENCE","['cd1985/entry/1985_Page_129 (1)_25.png', 'cd1985/entry/1985_Page_129 (1)_26.png', 'cd1985/entry/1985_Page_129 (1)_27.png', 'cd1985/entry/1985_Page_129 (1)_28.png']",MYSTIC ST,"LANDLORDS CREDIT DATA SERVICE OF AMERICA INC 95 Armistice Bivd (Pawtucket; 02860), Tel (401) 723-1293"
403,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_129 (1)_29.png'],N/A,MERCHANTS REPORTING
404,EMPTY STREET,"['cd1985/entry/1985_Page_129 (1)_31.png', 'cd1985/entry/1985_Page_129 (1)_32.png', 'cd1985/entry/1985_Page_129 (1)_33.png']",,"30 Monticello Rd (Pawtucket; 02861), Tel 725-6246"
405,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_129 (1)_42.png'],N/A,EAST PROVIDENCE
406,ERROR IN STREET MATCHING,"['cd1985/entry/1985_Page_129 (1)_44.png', 'cd1985/entry/1985_Page_129 (1)_45.png']","02904),","999 S Broadway (East Providence; 02904), Tel 434-5400"
407,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_129 (1)_46.png'],N/A,EQUITABLE CREDIT
408,ERROR IN STREET MATCHING,"['cd1985/entry/1985_Page_129 (1)_48.png', 'cd1985/entry/1985_Page_129 (1)_49.png']","02860),","20 Dexter St, Pawtucket, RI (02860), Tel 723-8500"
409,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_129 (1)_62.png'],N/A,MARQUETTE CREDIT
410,ERROR IN STREET MATCHING,"['cd1985/entry/1985_Page_129 (1)_64.png', 'cd1985/entry/1985_Page_129 (1)_65.png', 'cd1985/entry/1985_Page_129 (1)_66.png', 'cd1985/entry/1985_Page_129 (1)_67.png', 'cd1985/entry/1985_Page_129 (1)_68.png', 'cd1985/entry/1985_Page_129 (1)_69.png']","02895),","Marquette Credit Union Plaza-Box H (Woonsocket; 02895), Tel 762-1400 (RI Toll Free 1-800-525-8333), 56 Railroad St (Manville; 02838), Tel 767-3510, 623 Broad St (Cumberland; 02864), Tel 724-2460"
411,"SCORE LESS THAN CUTOFF: Uspo,67,PROVIDENCE","['cd1985/entry/1985_Page_129 (1)_71.png', 'cd1985/entry/1985_Page_129 (1)_72.png']",RUSSO ST,Providence Postal Employees Credit Union 105 Federal Bldg Uspo
412,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_129 (3)_1.png'],N/A,
413,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_129 (3)_64.png'],N/A,ALLIED BUSINESS
414,EMPTY STREET,['cd1985/entry/1985_Page_129 (3)_66.png'],,"333 Bucklin St (02907), Tel 461-1700"
415,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_130 (1)_11.png'],N/A,PAWTUCKET DAY
416,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_130 (1)_36.png'],N/A,ACADEMY DELICATESSEN
417,EMPTY STREET,"['cd1985/entry/1985_Page_130 (1)_38.png', 'cd1985/entry/1985_Page_130 (1)_39.png']",,"226 Academy Av (02908), Tel 621- 9118 ."
418,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1985/entry/1985_Page_130 (1)_76.png'],7TH ST,Eastern Dental Laboratory Co Inc 917
419,EMPTY STREET,['cd1985/entry/1985_Page_130 (3)_26.png'],,Persechino Dante :147 Reservoir Av
420,"SCORE LESS THAN CUTOFF: Warwick Mall, Warwick, RI,73.5,PROVIDENCE","['cd1985/entry/1985_Page_130 (3)_73.png', 'cd1985/entry/1985_Page_130 (3)_74.png']",WARWICK AV,"JORDAN MARSH 200 Warwick Mall, Warwick, RI (02886), Tel 738-9400"
421,"SCORE LESS THAN CUTOFF: Main St, Pawtucket,69.0,PROVIDENCE","['cd1985/entry/1985_Page_130 (3)_77.png', 'cd1985/entry/1985_Page_130 (3)_78.png', 'cd1985/entry/1985_Page_130 (3)_79.png', 'cd1985/entry/1985_Page_130 (3)_80.png', 'cd1985/entry/1985_Page_130 (3)_81.png']",PAWTUXET AV,"PEERLESS CO Westminster Mall (02903), 175 Main St, Pawtucket (02860), 105 Warwick Mall, Warwick (02886), Tels 831-7070, 725-2100 And 738-7800"
422,ERROR IN STREET MATCHING,"['cd1985/entry/1985_Page_130 (3)_83.png', 'cd1985/entry/1985_Page_130 (3)_84.png', 'cd1985/entry/1985_Page_130 (3)_85.png']","19610),","POMEROY 'S INC Berkshire Mall (Wyomissing, Pa; 19610), Tel 376- 8171"
423,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_131 (1)_3.png'],02886),Midland Mall (Warwick; 02886)
424,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_131 (1)_59.png'],N/A,LOWRY DETECTIVE
425,"SCORE LESS THAN CUTOFF: ) 231-0261,30.0,PROVIDENCE",['cd1985/entry/1985_Page_131 (1)_61.png'],I 195,Tel (401) 231-0261
426,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_131 (1)_62.png'],N/A,METROPOLITAN
427,EMPTY STREET,"['cd1985/entry/1985_Page_131 (1)_64.png', 'cd1985/entry/1985_Page_131 (1)_65.png']",,"1601 Elizabeth Av (19605), Tel (215) 929-8443"
428,"SCORE LESS THAN CUTOFF: Dunlap Row,64.5,PROVIDENCE","['cd1985/entry/1985_Page_131 (2)_5.png', 'cd1985/entry/1985_Page_131 (2)_6.png', 'cd1985/entry/1985_Page_131 (2)_7.png']",DUNBAR AVE,"ADVANCED METAL CONCEPTS INC 9 Dunlap Row (Attleboro, Ma; 02703), Tel (617) 222-8685"
429,"SCORE LESS THAN CUTOFF: Tippecanoe St,68,PROVIDENCE",['cd1985/entry/1985_Page_131 (2)_12.png'],TAPPAN ST,Collins R A Co 12 Tippecanoe St
430,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_131 (2)_13.png'],N/A,CUT-RITE STEEL RULE
431,EMPTY STREET,"['cd1985/entry/1985_Page_131 (2)_15.png', 'cd1985/entry/1985_Page_131 (2)_16.png']",,"140 Benedict St (02909), Tel 831- 7896"
432,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_131 (2)_25.png'],N/A,PENN DETROIT DIESEL
433,EMPTY STREET,"['cd1985/entry/1985_Page_131 (2)_28.png', 'cd1985/entry/1985_Page_131 (2)_29.png']",222 ,"PO Box 187, Rt 222 (Fleetwood, Pa; 19522), Tel 944-0451"
434,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_131 (2)_42.png'],N/A,POLK R L & CO
435,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE","['cd1985/entry/1985_Page_131 (2)_44.png', 'cd1985/entry/1985_Page_131 (2)_45.png', 'cd1985/entry/1985_Page_131 (2)_46.png']",8TH ST,"300 COMMERCIAL STREET MALDEN, MA 02148 TELEPHONE (617) 322-0500"
436,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_131 (2)_48.png'],N/A,ROGER WILLIAMS
437,EMPTY STREET,"['cd1985/entry/1985_Page_131 (2)_50.png', 'cd1985/entry/1985_Page_131 (2)_51.png', 'cd1985/entry/1985_Page_131 (2)_52.png']",,"825 Chalkstone Av (02908), Tel 456-"
438,EMPTY STREET,"['cd1985/entry/1985_Page_131 (3)_4.png', 'cd1985/entry/1985_Page_131 (3)_5.png', 'cd1985/entry/1985_Page_131 (3)_6.png']",,"75 Pocasset St (Johnston; 02919), Tels (401) 943-3780, Out Of RI Toll Free 1-800-223-5710"
439,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_131 (3)_32.png'],N/A,
440,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_132 (2).chop_10.png'],N/A,
441,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_132 (2).chop_11.png'],N/A,ABBOTT PARK
442,EMPTY STREET,"['cd1985/entry/1985_Page_132 (2).chop_13.png', 'cd1985/entry/1985_Page_132 (2).chop_14.png']",,"274 Weybosset St (02903), Tel 331- 1"
443,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_132 (2).chop_27.png'],N/A,J & H ELECTRIC
444,EMPTY STREET,"['cd1985/entry/1985_Page_132 (2).chop_29.png', 'cd1985/entry/1985_Page_132 (2).chop_30.png']",,"200 Richmond St (02903), Tel 421- 7840"
445,EMPTY STREET,"['cd1985/entry/1985_Page_132 (2).chop_32.png', 'cd1985/entry/1985_Page_132 (2).chop_33.png', 'cd1985/entry/1985_Page_132 (2).chop_34.png']",,"R A M MOTORS AND CONTROLS Box 39, RD 1 (19607), Tel (215) 376-7102"
446,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_132 (2).chop_50.png'],N/A,BAXTER ELECTRIC
447,EMPTY STREET,"['cd1985/entry/1985_Page_132 (2).chop_52.png', 'cd1985/entry/1985_Page_132 (2).chop_53.png']",,"8 Warren Av (E Providence; 02914), Tel (401) 434-3081"
448,"SCORE LESS THAN CUTOFF: Reservoir Av, Providence, R I,77.5,PROVIDENCE","['cd1985/entry/1985_Page_132 (3).chop_25.png', 'cd1985/entry/1985_Page_132 (3).chop_26.png', 'cd1985/entry/1985_Page_132 (3).chop_27.png']",PROVIDENCE PL,"TOWER MANUFACTURING CORP 25 Reservoir Av, Providence, R I (20907), Tel (401) 467-7550"
449,EMPTY STREET,"['cd1985/entry/1985_Page_132 (3).chop_31.png', 'cd1985/entry/1985_Page_132 (3).chop_32.png', 'cd1985/entry/1985_Page_132 (3).chop_33.png']",,"EQUITABLE ELECTRIC SUPPLY CO INC One Acorn St (02903), Tel (401) 421-3300"
450,"SCORE LESS THAN CUTOFF: Centre Av, PO Box 5147,72.0,PROVIDENCE","['cd1985/entry/1985_Page_132 (3).chop_34.png', 'cd1985/entry/1985_Page_132 (3).chop_35.png', 'cd1985/entry/1985_Page_132 (3).chop_36.png']",CENTRE ST,"FROMM ELECTRIC SUPPLY CORP 2101 Centre Av, PO Box 5147 (19612), Tel 374-4441"
451,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_132 (3).chop_41.png'],N/A,WESTINGHOUSE
452,EMPTY STREET,['cd1985/entry/1985_Page_132 (3).chop_43.png'],,"1 Corliss St (02904), Tel 831-7220"
453,FAILED TO PARSE AN ADDRESS,"['cd1985/entry/1985_Page_133 (1)_36.png', 'cd1985/entry/1985_Page_133 (1)_37.png']",N/A,Jennings Employment Services One Hosp Trust Plaza
454,"SCORE LESS THAN CUTOFF: Dorrance St, Suite 632,,77.5,PROVIDENCE","['cd1985/entry/1985_Page_133 (1)_75.png', 'cd1985/entry/1985_Page_133 (1)_76.png', 'cd1985/entry/1985_Page_133 (1)_77.png']",DORRANCE PLZ,"OCCUPATIONAL RESOURCES INC 10 Dorrance St, Suite 632, Tel (401) 331-9200"
455,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_133 (2)_3.png'],N/A,SUPERIOR TEMPORARY
456,EMPTY STREET,"['cd1985/entry/1985_Page_133 (2)_5.png', 'cd1985/entry/1985_Page_133 (2)_6.png']",,"1145 Reservoir Av (Cranston; 02920), Tel (401) 942-5990"
457,ERROR IN STREET MATCHING,"['cd1985/entry/1985_Page_133 (2)_69.png', 'cd1985/entry/1985_Page_133 (2)_70.png']","02903),","MAGUIRE C E INC One Davol Square (02903), Tel 272-6000"
458,"SCORE LESS THAN CUTOFF: Noble St,73.0,PROVIDENCE","['cd1985/entry/1985_Page_133 (2)_75.png', 'cd1985/entry/1985_Page_133 (2)_76.png', 'cd1985/entry/1985_Page_133 (2)_77.png', 'cd1985/entry/1985_Page_133 (2)_78.png', 'cd1985/entry/1985_Page_133 (2)_79.png']",NICOLE LN,"SPOTTS STEVENS & MC COY INC 345 N Wyomissing Blvd (Wyomissing, Pa; 19610-0307), 30 Noble St (Chemical Lab), Tels 376- 6581 (W) And 376-4595 (Reading)"
459,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_133 (3)_6.png'],N/A,
460,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_133 (3)_42.png'],N/A,
461,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_133 (3)_57.png'],N/A,
462,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_133 (3)_58.png'],N/A,BUSINESS & ESTATE -
463,EMPTY STREET,"['cd1985/entry/1985_Page_133 (3)_60.png', 'cd1985/entry/1985_Page_133 (3)_61.png']",,"687 Park Av (Cranston; 02910), Tel 781-6060"
464,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_134 (1)_6.png'],N/A,RHODE ISLAND
465,ERROR IN STREET MATCHING,"['cd1985/entry/1985_Page_134 (1)_9.png', 'cd1985/entry/1985_Page_134 (1)_10.png', 'cd1985/entry/1985_Page_134 (1)_11.png', 'cd1985/entry/1985_Page_134 (1)_12.png', 'cd1985/entry/1985_Page_134 (1)_13.png', 'cd1985/entry/1985_Page_134 (1)_14.png']","02903),","1 Hospital Trust Plaza (02903), Tel 278-8000, 10 Dorrance St (02903), 238 Thayer St (02906), 1 Olneyville Sq (02909), 434 Smith St (02908), 501 N Main St (02904), 593 Eddy St (02902), Rhode Island Hospital"
466,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_134 (1)_15.png'],N/A,"Office, Providence College Office,"
467,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_134 (1)_17.png'],N/A,"Office, One Turks Head Place"
468,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_134 (1)_18.png'],"02903),","(02903), Tel 751-9200, Atwells"
469,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_134 (1)_20.png'],"02903),","(02903), Tel 421-3244, Charles Street"
470,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_134 (1)_23.png'],N/A,"125 Mineral Spring Av, North"
471,ERROR IN STREET MATCHING,['cd1985/entry/1985_Page_134 (1)_26.png'],"02906),","(02906), Tel 751-9220, Smith Street"
472,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1985/entry/1985_Page_134 (1)_28.png'],I 95,274-1025
473,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_134 (1)_41.png'],N/A,KENT EXTERMINATORS
474,EMPTY STREET,"['cd1985/entry/1985_Page_134 (1)_43.png', 'cd1985/entry/1985_Page_134 (1)_44.png']",,"630 Main Av (Warwick; 02886), Tel 737-1555"
475,"SCORE LESS THAN CUTOFF: Mineral Spring Av, N Providence,72.5,PROVIDENCE","['cd1985/entry/1985_Page_134 (1)_46.png', 'cd1985/entry/1985_Page_134 (1)_47.png', 'cd1985/entry/1985_Page_134 (1)_48.png']",PROVIDENCE ST,"ALACYNS FABRICS 2209 Mineral Spring Av, N Providence (02911), Tel 231-3459"
476,EMPTY STREET,"['cd1985/entry/1985_Page_134 (1)_61.png', 'cd1985/entry/1985_Page_134 (1)_62.png']",,Ronci Industrial Fastener (Div Of F Ronci) Woonasquatucket Av (NP)
477,FAILED TO PARSE AN ADDRESS,['cd1985/entry/1985_Page_134 (1)_64.png'],N/A,
478,"SCORE LESS THAN CUTOFF: th Fl,65,PROVIDENCE","['cd1985/entry/1985_Page_134 (2)_60.png', 'cd1985/entry/1985_Page_134 (2)_61.png']",4TH ST,Rhode Island Escrow One Hosp Trust Plaza 19th Fl
