,Drop_Reason,File_List,Street,Text
215,"SCORE LESS THAN CUTOFF: Armistice blvd Pawtucket,52.0,PROVIDENCE","['cd1946/entry/1946_Page_765 (2)_12.png', 'cd1946/entry/1946_Page_765 (2)_13.png', 'cd1946/entry/1946_Page_765 (2)_14.png', 'cd1946/entry/1946_Page_765 (2)_15.png']",HARBORSIDE BLVD,SOULE HENRY M CO 110 Armistice blvd Pawtucket tel PErry 0350For further information see page 53 Buy: ers Guide
216,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_765 (3)_34.png'],N/A,
217,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_766 (1)_1.png'],N/A,"Contractors, PaintersCon"
218,"SCORE LESS THAN CUTOFF: 3,50,PROVIDENCE","['cd1946/entry/1946_Page_766 (1)_41.png', 'cd1946/entry/1946_Page_766 (1)_42.png', 'cd1946/entry/1946_Page_766 (1)_43.png']",3RD ST,"~ ington rm 303 tel GAspee 5526 quarry Berkeley RI tel PErry 2812For
further information see page 53 Buy- ers Guide"
219,"SCORE LESS THAN CUTOFF: For further information see front cover inside front cover left side lines,43.0,PROVIDENCE","['cd1946/entry/1946_Page_766 (2)_49.png', 'cd1946/entry/1946_Page_766 (2)_50.png', 'cd1946/entry/1946_Page_766 (2)_51.png', 'cd1946/entry/1946_Page_766 (2)_52.png']",NORMAN DR,"CONGDON & CARPENTER CO The 405 Promenade tel] DExter 4200For fur- ther information see front cover, in- side front cover and left side lines"
220,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_766 (2)_67.png', 'cd1946/entry/1946_Page_766 (2)_68.png', 'cd1946/entry/1946_Page_766 (2)_69.png', 'cd1946/entry/1946_Page_766 (2)_70.png']",N/A,"KENNECOTT WIRE & CABLE CO Phillipsdale, RI tel EAst Providence 2800For further information see page 178 Buyers Guide"
221,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_767 (1)_3.png', 'cd1946/entry/1946_Page_767 (1)_4.png', 'cd1946/entry/1946_Page_767 (1)_5.png', 'cd1946/entry/1946_Page_767 (1)_6.png']",N/A,"INTERLAKEN MILLS Fiskeville, RI tels Valley 0480-0481-0482For fur- ther information see page 171 Buy- ers Guide"
222,"SCORE LESS THAN CUTOFF: Blount,77,PROVIDENCE",['cd1946/entry/1946_Page_767 (2)_28.png'],BELMONT AVE,Imperial Knife Co Inc 14 Blount
223,"SCORE LESS THAN CUTOFF: Power rd factory 310 Owen av,51.0,PROVIDENCE","['cd1946/entry/1946_Page_767 (3)_23.png', 'cd1946/entry/1946_Page_767 (3)_24.png', 'cd1946/entry/1946_Page_767 (3)_25.png', 'cd1946/entry/1946_Page_767 (3)_26.png']",VICTORY ST,"DecoratorsFlag & Bunting
CAPWELL A A CO office 526 Power rd factory 310 Owen av Pawtucket tel PErry 0666For further information see page 12 Buyers Guide"
224,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_768 (1)_1.png'],N/A,Dental LaboratoriesCon
225,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_768 (2)_53.png'],N/A,415
226,"SCORE LESS THAN CUTOFF: Franklinrm117 |,76.0,PROVIDENCE",['cd1946/entry/1946_Page_768 (3)_19.png'],FRANKLIN ST,Leamy Edgar J 44 Franklinrm117 |
227,ERROR IN STREET MATCHING,"['cd1946/entry/1946_Page_768 (3)_65.png', 'cd1946/entry/1946_Page_768 (3)_66.png']",2 -,Parente Angelo M 1050 Chalkstone av and 365 MtPleasant apt 2 -
228,"SCORE LESS THAN CUTOFF: Empire Phillips Francis W 1001 Broad,72.0,PROVIDENCE","['cd1946/entry/1946_Page_768 (3)_70.png', 'cd1946/entry/1946_Page_768 (3)_71.png']",PHILLIPS ANGELL CT,Pennine Wm A 118 Empire Phillips Francis W 1001 Broad (USA)
229,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1946/entry/1946_Page_769 (1)_5.png'],4TH ST,. 214
230,"SCORE LESS THAN CUTOFF: Main, Pawtucket, RI,69.0,PROVIDENCE","['cd1946/entry/1946_Page_769 (1)_61.png', 'cd1946/entry/1946_Page_769 (1)_62.png', 'cd1946/entry/1946_Page_769 (1)_63.png']",PAWTUXET AV,"HARLEY DAVID CO The (Boston Store) 286 Main, Pawtucket, RI tel PErry. 7600"
231,"SCORE LESS THAN CUTOFF: c Store,73.5,PROVIDENCE",['cd1946/entry/1946_Page_769 (2)_16.png'],STONE ST,Rosellas 5 and 10c Store 445 Smith
232,"SCORE LESS THAN CUTOFF: c Store,73.5,PROVIDENCE",['cd1946/entry/1946_Page_769 (2)_16.png'],STONE ST,Rosellas 5 and 10c Store 445 Smith
233,EMPTY STREET,"['cd1946/entry/1946_Page_769 (2)_47.png', 'cd1946/entry/1946_Page_769 (2)_48.png', 'cd1946/entry/1946_Page_769 (2)_49.png']",61 ,Allen John F & Son Inc 509 Westmins- ter rm 61 (imitations and semi- precious)
234,"SCORE LESS THAN CUTOFF: Lincoln, Boston, Mass,77.0,PROVIDENCE","['cd1946/entry/1946_Page_769 (3)_60.png', 'cd1946/entry/1946_Page_769 (3)_61.png', 'cd1946/entry/1946_Page_769 (3)_62.png']",LINCOLN AVE,"POLK RL & CO District Office 179 Lincoln, Boston, Mass tel Hancock 6309"
235,"SCORE LESS THAN CUTOFF: Weybosset te] DExter 9439For further information see page 37 Buyers Guide,43.0,PROVIDENCE","['cd1946/entry/1946_Page_770 (1)_2.png', 'cd1946/entry/1946_Page_770 (1)_3.png', 'cd1946/entry/1946_Page_770 (1)_4.png', 'cd1946/entry/1946_Page_770 (1)_5.png']",NORMAN DR,CORDIN GILBERT R (Ro-way Over- head Garage Doors) 86 Weybosset te] DExter 9439For further informa- tion see page 37 Buyers Guide
236,"SCORE LESS THAN CUTOFF: -32 Broad Pawtucket, RI,65.0,PROVIDENCE","['cd1946/entry/1946_Page_770 (1)_50.png', 'cd1946/entry/1946_Page_770 (1)_51.png', 'cd1946/entry/1946_Page_770 (1)_52.png', 'cd1946/entry/1946_Page_770 (1)_53.png']",PAWTUXET AV,"NEW YORK LACE STORE 24-32 Broad Pawtucket, RI tels PErry 5969 and 5970For further information see page 179 Buyers Guide"
237,"SCORE LESS THAN CUTOFF: Westminster Minden Pharmacy 337 Ives,73.5,PROVIDENCE","['cd1946/entry/1946_Page_771 (1)_72.png', 'cd1946/entry/1946_Page_771 (1)_73.png']",WESTMINSTER ST,Measer Pharmacy 1654 Westminster Minden Pharmacy 337 Ives
238,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_771 (3)_58.png'],N/A,
239,"SCORE LESS THAN CUTOFF: -15 Pomfret,61.5,PROVIDENCE","['cd1946/entry/1946_Page_772 (1)_10.png', 'cd1946/entry/1946_Page_772 (1)_11.png']",SOMERSET ST,COOPER-KENWORTHY Inc 1-15 Pom- fret tels GAspee 0414-0415
240,"SCORE LESS THAN CUTOFF: Bayley Pawtucket,70.0,PROVIDENCE","['cd1946/entry/1946_Page_772 (2)_32.png', 'cd1946/entry/1946_Page_772 (2)_33.png', 'cd1946/entry/1946_Page_772 (2)_34.png']",PAWTUXET AV,NEW ENGLAND MACHINE & ELEC- TRIC CO 77 Bayley Pawtucket tel Perry 2540
241,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_772 (2)_49.png'],N/A,
242,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_772 (3)_32.png'],N/A,
243,"SCORE LESS THAN CUTOFF: Farm Pyle Jos 529 N Main,76.5,PROVIDENCE","['cd1946/entry/1946_Page_773 (1)_14.png', 'cd1946/entry/1946_Page_773 (1)_15.png']",NORTH MAIN ST,Petit Wm E 26 Farm Pyle Jos 529 N Main
244,"SCORE LESS THAN CUTOFF: Ship Electrical Equipment & Supplies,50.0,PROVIDENCE","['cd1946/entry/1946_Page_773 (2)_50.png', 'cd1946/entry/1946_Page_773 (2)_51.png', 'cd1946/entry/1946_Page_773 (2)_52.png']",IMPERIAL PL,Wetmore Savage Division Westing- house Electric Supply Co 66 Ship Electrical Equipment & Supplies
245,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1946/entry/1946_Page_773 (3)_54.png', 'cd1946/entry/1946_Page_773 (3)_55.png', 'cd1946/entry/1946_Page_773 (3)_56.png', 'cd1946/entry/1946_Page_773 (3)_57.png']",TIDD ST,WILLIAMS & ANDERSON CO Inc The 14 Third tels GAspee 3621-3622For further information see page 108 Buyers Guide
246,"SCORE LESS THAN CUTOFF: Swartz bldg,66.5,PROVIDENCE","['cd1946/entry/1946_Page_774 (2)_13.png', 'cd1946/entry/1946_Page_774 (2)_14.png', 'cd1946/entry/1946_Page_774 (2)_15.png']",STEWART ST,LATHAM J A & SON 422 Swartz bldg tel GAspee 9093-For further infor- mation see page 64 Buyers Guide
247,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_774 (2)_50.png'],N/A,EngineersManagement
248,"SCORE LESS THAN CUTOFF: Sabin elev B,79,PROVIDENCE","['cd1946/entry/1946_Page_774 (3)_29.png', 'cd1946/entry/1946_Page_774 (3)_30.png']",SABIN ST,New England Engraving Works 93 Sabin elev B
249,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_774 (3)_67.png'],N/A,
250,"SCORE LESS THAN CUTOFF: Wes ster,76.5,PROVIDENCE","['cd1946/entry/1946_Page_774 (3)_71.png', 'cd1946/entry/1946_Page_774 (3)_72.png']",WESTERN ST,Emerson Robt S Estate of 76 Wes ster rm 609
251,EMPTY STREET,"['cd1946/entry/1946_Page_775 (1)_10.png', 'cd1946/entry/1946_Page_775 (1)_11.png', 'cd1946/entry/1946_Page_775 (1)_12.png']",,RHODE ISLAND SAND & GRAVEL CO Inc Kilbert st Hillsgrove tel WII- Hams 3760For further information
252,"SCORE LESS THAN CUTOFF: Buyers Guide,63.5,PROVIDENCE",['cd1946/entry/1946_Page_775 (1)_13.png'],BURNSIDE ST,~ see page 54 Buyers Guide
253,"SCORE LESS THAN CUTOFF: Jefferson blvd Hillsgrove RI,53.0,PROVIDENCE","['cd1946/entry/1946_Page_775 (1)_15.png', 'cd1946/entry/1946_Page_775 (1)_16.png', 'cd1946/entry/1946_Page_775 (1)_17.png', 'cd1946/entry/1946_Page_775 (1)_18.png', 'cd1946/entry/1946_Page_775 (1)_19.png']",ELMGROVE AVE,CAMPANELLA & CARDI CONSTRUC- TION CO 780 Jefferson blvd Hills- grove RI tel Williams 8600For fur- ther information see page 51 Buy- ers Guide
254,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_775 (1)_58.png', 'cd1946/entry/1946_Page_775 (1)_59.png']",N/A,"Fruit Growers Express Co, Union Sta- tion"
255,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_775 (1)_61.png', 'cd1946/entry/1946_Page_775 (1)_62.png']",N/A,"Railway Express Agency Inc, Union Station"
256,"SCORE LESS THAN CUTOFF: West.ninster,77.0,PROVIDENCE","['cd1946/entry/1946_Page_775 (2)_9.png', 'cd1946/entry/1946_Page_775 (2)_10.png']",WESTMINSTER ST,Knights Express 350 West.ninster rm 22
257,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_775 (2)_23.png'],N/A,"Union Station Transfer, Union Station"
258,"SCORE LESS THAN CUTOFF: Wellesley av,71.0,PROVIDENCE","['cd1946/entry/1946_Page_775 (2)_32.png', 'cd1946/entry/1946_Page_775 (2)_33.png', 'cd1946/entry/1946_Page_775 (2)_34.png']",WESLEYAN AVE,AMERICAN EXTERMINATING CO (Frank E Hall) 59 Wellesley av North Providence tel WHst 7575
259,EMPTY STREET,"['cd1946/entry/1946_Page_775 (3)_10.png', 'cd1946/entry/1946_Page_775 (3)_11.png', 'cd1946/entry/1946_Page_775 (3)_12.png', 'cd1946/entry/1946_Page_775 (3)_13.png']",,"KINNE, Carrs Pond rd Frenchtown, HE Greenwich tel Greenwich 598-J-4 For further information see page 159 Buyers Guide"
260,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1946/entry/1946_Page_776 (1)_16.png', 'cd1946/entry/1946_Page_776 (1)_17.png', 'cd1946/entry/1946_Page_776 (1)_18.png', 'cd1946/entry/1946_Page_776 (1)_19.png', 'cd1946/entry/1946_Page_776 (1)_20.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 0248For further information see page 113 Buyers Guide and left top lines
261,"SCORE LESS THAN CUTOFF: Broad Pawtucket,71,PROVIDENCE","['cd1946/entry/1946_Page_776 (1)_23.png', 'cd1946/entry/1946_Page_776 (1)_24.png']",PAWTUXET AV,BLACKSTONE FINANCE Inc 23 Broad Pawtucket tel Perry 1235
262,"SCORE LESS THAN CUTOFF: -262 Pine, Pawtucket RI,65.0,PROVIDENCE","['cd1946/entry/1946_Page_776 (2)_4.png', 'cd1946/entry/1946_Page_776 (2)_5.png', 'cd1946/entry/1946_Page_776 (2)_6.png', 'cd1946/entry/1946_Page_776 (2)_7.png', 'cd1946/entry/1946_Page_776 (2)_8.png']",PAWTUXET AV,"BUILDERS SPECIALTIES CO 258-262 Pine, Pawtucket RI tels PErry 2988- 2989For further information see page 35 Buyers Guide and back cover"
263,"SCORE LESS THAN CUTOFF: Uxbridge Cranston RI,66.0,PROVIDENCE","['cd1946/entry/1946_Page_776 (2)_34.png', 'cd1946/entry/1946_Page_776 (2)_35.png', 'cd1946/entry/1946_Page_776 (2)_36.png', 'cd1946/entry/1946_Page_776 (2)_37.png']",BRIDGE ST,EDWARDS ORNAMENTAL IRON WORKS 136 Uxbridge Cranston RI tel Union 0100-For further informa- tion see page 101 Buyers Guide
264,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1946/entry/1946_Page_776 (2)_62.png', 'cd1946/entry/1946_Page_776 (2)_63.png', 'cd1946/entry/1946_Page_776 (2)_64.png', 'cd1946/entry/1946_Page_776 (2)_65.png', 'cd1946/entry/1946_Page_776 (2)_66.png']",HOSPITAL ST,EQUITABLE FIRE & MARINE IN- SURANCE CO 515 Hospital Trust bldg tel GAspee 8666-8667For fur- ther information see page 93 Buyers Guide
265,"SCORE LESS THAN CUTOFF: Weybosset rms 525-526For further information see page 94 Buyers Guide,43.5,PROVIDENCE","['cd1946/entry/1946_Page_776 (2)_67.png', 'cd1946/entry/1946_Page_776 (2)_68.png', 'cd1946/entry/1946_Page_776 (2)_69.png']",NORMAN DR,GALLIVAN & CO Inc 87 Weybosset rms 525-526For further informa- tion see page 94 Buyers Guide
266,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_776 (2)_78.png'],N/A,
267,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_776 (2)_79.png'],N/A,FUNERAL DIRECTORS
268,"SCORE LESS THAN CUTOFF: -264 Wey-. bosset,79.0,PROVIDENCE","['cd1946/entry/1946_Page_776 (3)_63.png', 'cd1946/entry/1946_Page_776 (3)_64.png', 'cd1946/entry/1946_Page_776 (3)_65.png', 'cd1946/entry/1946_Page_776 (3)_66.png']",WEYBOSSET ST,WALKER ELECTRIC CO 262-264 Wey-. bosset tels GAspee 8200-8201For further information see page 62 Buy-: ers Guide
269,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_776 (3)_81.png'],N/A,
270,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1946/entry/1946_Page_777 (1)_3.png'],SHAW ST,Dimond Abr W 14 Shawmut
271,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1946/entry/1946_Page_777 (1)_25.png'],SHAW ST,Rubin Tenie Mrs 30 Shawmut
272,"SCORE LESS THAN CUTOFF: Westminster Arcade Building,79.0,PROVIDENCE","['cd1946/entry/1946_Page_777 (3)_3.png', 'cd1946/entry/1946_Page_777 (3)_4.png', 'cd1946/entry/1946_Page_777 (3)_5.png', 'cd1946/entry/1946_Page_777 (3)_6.png']",WESTMINSTER ST,POTTER PAGE Inc 124 Westminster Arcade Building tel DExter 9206 (fine flowers) and 135 Thayer tel PL 6633
273,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1946/entry/1946_Page_777 (3)_72.png'],8TH ST,tel GAspee 3628
274,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_778 (1)_12.png', 'cd1946/entry/1946_Page_778 (1)_13.png', 'cd1946/entry/1946_Page_778 (1)_14.png', 'cd1946/entry/1946_Page_778 (1)_15.png', 'cd1946/entry/1946_Page_778 (1)_16.png']",N/A,CITIZENS SAVINGS BANK Westmin- ster junction Cranston tel GAspee 1717For further information see page 13 Buyers Guide and left top lines
275,"SCORE LESS THAN CUTOFF: Olneyville sqFor further information see page,47.5,PROVIDENCE","['cd1946/entry/1946_Page_778 (1)_33.png', 'cd1946/entry/1946_Page_778 (1)_34.png', 'cd1946/entry/1946_Page_778 (1)_35.png', 'cd1946/entry/1946_Page_778 (1)_36.png']",NORMAN DR,"_ Weybosset, 176 Angell, 434 Smith and 1 Olneyville sqFor further in- formation see page 25 Buyers Guide and left bottom lines"
276,"SCORE LESS THAN CUTOFF: Buyers Guide left bottom lines,51.0,PROVIDENCE","['cd1946/entry/1946_Page_778 (1)_33.png', 'cd1946/entry/1946_Page_778 (1)_34.png', 'cd1946/entry/1946_Page_778 (1)_35.png', 'cd1946/entry/1946_Page_778 (1)_36.png']",BURNS ST,"_ Weybosset, 176 Angell, 434 Smith and 1 Olneyville sqFor further in- formation see page 25 Buyers Guide and left bottom lines"
277,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE","['cd1946/entry/1946_Page_778 (1)_61.png', 'cd1946/entry/1946_Page_778 (1)_62.png', 'cd1946/entry/1946_Page_778 (1)_63.png']",GOULDING ST,BUILDERS IRON FOUNDRY 9 Cod- ding and 498 Kinsley av tel GAspee 4302
278,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE","['cd1946/entry/1946_Page_778 (1)_68.png', 'cd1946/entry/1946_Page_778 (1)_69.png']",GOULDING ST,Builders Iron Foundry 9 Codding and 498 Kinsley av
279,"SCORE LESS THAN CUTOFF: Westminster 227 Howard bldg,79.0,PROVIDENCE","['cd1946/entry/1946_Page_778 (2)_26.png', 'cd1946/entry/1946_Page_778 (2)_27.png', 'cd1946/entry/1946_Page_778 (2)_28.png', 'cd1946/entry/1946_Page_778 (2)_29.png', 'cd1946/entry/1946_Page_778 (2)_30.png']",WESTMINSTER ST,EASTERN PICTURE FRAMING SER VICE 171 Westminster 227 Howard bldg tel GAspee 8378For further information see page 141 Buyers Guide
280,"SCORE LESS THAN CUTOFF: Charles, 100 Pilsudski, 28 Olneyville sq,75.5,PROVIDENCE","['cd1946/entry/1946_Page_779 (1)_2.png', 'cd1946/entry/1946_Page_779 (1)_3.png', 'cd1946/entry/1946_Page_779 (1)_4.png', 'cd1946/entry/1946_Page_779 (1)_5.png', 'cd1946/entry/1946_Page_779 (1)_6.png']",OLNEYVILLE SQ,"ATLANTIC COAL CO 160 Charles, 100 Pilsudski, 28 Olneyville sq tel WEst 5700For further information see page 45 Buyers Guide and right bot- tom lines"
281,"SCORE LESS THAN CUTOFF: For further information see page,51.5,PROVIDENCE","['cd1946/entry/1946_Page_779 (1)_7.png', 'cd1946/entry/1946_Page_779 (1)_8.png', 'cd1946/entry/1946_Page_779 (1)_9.png', 'cd1946/entry/1946_Page_779 (1)_10.png']",NORMAN DR,BARSTON OIL HEAT CO 116 Point Gaspee 0041For further informa- tion see page 133 Buyers Guide and left top corner cards
282,"SCORE LESS THAN CUTOFF: Buyers Guide left top,52.5,PROVIDENCE","['cd1946/entry/1946_Page_779 (1)_7.png', 'cd1946/entry/1946_Page_779 (1)_8.png', 'cd1946/entry/1946_Page_779 (1)_9.png', 'cd1946/entry/1946_Page_779 (1)_10.png']",BURNSIDE ST,BARSTON OIL HEAT CO 116 Point Gaspee 0041For further informa- tion see page 133 Buyers Guide and left top corner cards
283,"SCORE LESS THAN CUTOFF: Freight Pawtucket,69.0,PROVIDENCE","['cd1946/entry/1946_Page_779 (1)_38.png', 'cd1946/entry/1946_Page_779 (1)_39.png']",PAWTUXET AV,KALLAHER COAL CO Ine 111 Freight Pawtucket tel Gaspee 8121
284,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1946/entry/1946_Page_779 (1)_47.png', 'cd1946/entry/1946_Page_779 (1)_48.png', 'cd1946/entry/1946_Page_779 (1)_49.png', 'cd1946/entry/1946_Page_779 (1)_50.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO 11 High, Pawtucket tels PErry 2400 and GAspee 4148For further informa- tion see page 118 Buyers Guide"
285,"SCORE LESS THAN CUTOFF: -80 Broad, Pawtucket,68.0,PROVIDENCE","['cd1946/entry/1946_Page_779 (1)_51.png', 'cd1946/entry/1946_Page_779 (1)_52.png', 'cd1946/entry/1946_Page_779 (1)_53.png']",PAWTUXET AV,"OLNEY & PAYNE BROS Inc 72-80 Broad, Pawtucket tels GAspee 0821 and PErry 0860"
286,"SCORE LESS THAN CUTOFF: Buyers Guide,63.5,PROVIDENCE","['cd1946/entry/1946_Page_779 (2)_37.png', 'cd1946/entry/1946_Page_779 (2)_38.png']",BURNSIDE ST,. DExter 1952For further informa- tion see page 72 Buyers Guide
287,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_779 (2)_67.png', 'cd1946/entry/1946_Page_779 (2)_68.png', 'cd1946/entry/1946_Page_779 (2)_69.png', 'cd1946/entry/1946_Page_779 (2)_70.png', 'cd1946/entry/1946_Page_779 (2)_71.png']",N/A,"GRAHAM FUNERAL SERVICE (Fen- ner Funeral Home) tel Centerdale 0108, 571 Broad tels DExter 0442- 0443-For further information see page 73 Buyers Guide"
288,"SCORE LESS THAN CUTOFF: 754-756 Broad,78.0,PROVIDENCE","['cd1946/entry/1946_Page_779 (3)_3.png', 'cd1946/entry/1946_Page_779 (3)_4.png', 'cd1946/entry/1946_Page_779 (3)_5.png', 'cd1946/entry/1946_Page_779 (3)_6.png']",BROAD ST,JUHLIN-PEARSON estabiished 1899 754-756 Broad tel HOpkins 1213For further information see page 74 Buy- ers Guide and right top corner cards
289,"SCORE LESS THAN CUTOFF: 754-756 Broad,78.0,PROVIDENCE","['cd1946/entry/1946_Page_779 (3)_43.png', 'cd1946/entry/1946_Page_779 (3)_44.png', 'cd1946/entry/1946_Page_779 (3)_45.png', 'cd1946/entry/1946_Page_779 (3)_46.png']",BROAD ST,PEARSON-JUHLIN established 1899 754-756 Broad tel HOpkins 1213For further information see page 74 Buy- ers Guide and right top corner cards
290,"SCORE LESS THAN CUTOFF: Benefit te] DExter,79.0,PROVIDENCE","['cd1946/entry/1946_Page_780 (1)_41.png', 'cd1946/entry/1946_Page_780 (1)_42.png', 'cd1946/entry/1946_Page_780 (1)_43.png', 'cd1946/entry/1946_Page_780 (1)_44.png']",BENEFIT ST,KNOWLES HORACE B SONS Ine 187 Benefit te] DExter 9860For further information see page 70 Buyers Guide and front cover
291,"SCORE LESS THAN CUTOFF: For further information see page,51.5,PROVIDENCE","['cd1946/entry/1946_Page_780 (1)_41.png', 'cd1946/entry/1946_Page_780 (1)_42.png', 'cd1946/entry/1946_Page_780 (1)_43.png', 'cd1946/entry/1946_Page_780 (1)_44.png']",NORMAN DR,KNOWLES HORACE B SONS Ine 187 Benefit te] DExter 9860For further information see page 70 Buyers Guide and front cover
292,"SCORE LESS THAN CUTOFF: Buyers Guide front cover,51.0,PROVIDENCE","['cd1946/entry/1946_Page_780 (1)_41.png', 'cd1946/entry/1946_Page_780 (1)_42.png', 'cd1946/entry/1946_Page_780 (1)_43.png', 'cd1946/entry/1946_Page_780 (1)_44.png']",HUNTERS RUN,KNOWLES HORACE B SONS Ine 187 Benefit te] DExter 9860For further information see page 70 Buyers Guide and front cover
293,"SCORE LESS THAN CUTOFF: -For further information see page,51.5,PROVIDENCE","['cd1946/entry/1946_Page_780 (2)_62.png', 'cd1946/entry/1946_Page_780 (2)_63.png', 'cd1946/entry/1946_Page_780 (2)_64.png', 'cd1946/entry/1946_Page_780 (2)_65.png']",NORMAN DR,PROVIDENCE PAPER CO 160 Dor- rance te] GAspee 7600-For further information see page 139 Buyers Guide and right bottom lines
294,"SCORE LESS THAN CUTOFF: Buyers Guide right bottom lines,50.5,PROVIDENCE","['cd1946/entry/1946_Page_780 (2)_62.png', 'cd1946/entry/1946_Page_780 (2)_63.png', 'cd1946/entry/1946_Page_780 (2)_64.png', 'cd1946/entry/1946_Page_780 (2)_65.png']",BURNS ST,PROVIDENCE PAPER CO 160 Dor- rance te] GAspee 7600-For further information see page 139 Buyers Guide and right bottom lines
295,"SCORE LESS THAN CUTOFF: Crawford sq,69,PROVIDENCE","['cd1946/entry/1946_Page_781 (1)_36.png', 'cd1946/entry/1946_Page_781 (1)_37.png']",BRADFORD ST,National Furniture Distributors Co 5 Crawford sq
296,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_781 (1)_69.png'],N/A,. (See also Upholsterers)
297,"SCORE LESS THAN CUTOFF: Weeden Pawtucket,70.0,PROVIDENCE","['cd1946/entry/1946_Page_781 (2)_42.png', 'cd1946/entry/1946_Page_781 (2)_43.png', 'cd1946/entry/1946_Page_781 (2)_44.png', 'cd1946/entry/1946_Page_781 (2)_45.png']",PAWTUXET AV,SARGEANT & WILBUR 180 Weeden Pawtucket tel BLackstone 2370For further information see page 79 Buy- ers Guide
298,"SCORE LESS THAN CUTOFF: Admiral, 161 Charles, 11 Fox Point blvd,66.0,PROVIDENCE","['cd1946/entry/1946_Page_781 (2)_54.png', 'cd1946/entry/1946_Page_781 (2)_55.png']",ADMIRAL ST,"American Oil Co 681 Admiral, 161 Charles, 11 Fox Point blvd"
299,EMPTY STREET,['cd1946/entry/1946_Page_781 (2)_59.png'],,"Armory Filling Station, N Main st"
300,"SCORE LESS THAN CUTOFF: Allen's ay,76.5,PROVIDENCE",['cd1946/entry/1946_Page_781 (3)_24.png'],ALLEN AV,Cioffi Gulf Station 169 Allen's ay
301,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_782 (1)_1.png'],N/A,Gasoline & Oil Service StationsCon
302,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_782 (2)_79.png', 'cd1946/entry/1946_Page_782 (2)_80.png']",N/A,"Terranova John, West Exchange cor Gaspee"
303,"SCORE LESS THAN CUTOFF: Jefferson blvd Hillsgrove, RI,53.0,PROVIDENCE","['cd1946/entry/1946_Page_782 (3)_41.png', 'cd1946/entry/1946_Page_782 (3)_42.png', 'cd1946/entry/1946_Page_782 (3)_43.png', 'cd1946/entry/1946_Page_782 (3)_44.png', 'cd1946/entry/1946_Page_782 (3)_45.png']",ELMGROVE AVE,"CAMPANELLA & CARDI CONSTRUC. TION CO 780 Jefferson blvd Hills- grove, RI tel Williams 8600For further information see page 51 Buy: ers Guide"
304,"SCORE LESS THAN CUTOFF: -10-12 Arcade bldg,76.0,PROVIDENCE","['cd1946/entry/1946_Page_783 (1)_7.png', 'cd1946/entry/1946_Page_783 (1)_8.png']",ARCADE ST,Fairchild A W & Co 8-10-12 Arcade bldg
305,"SCORE LESS THAN CUTOFF: Dexter, Pawtucket,70.0,PROVIDENCE","['cd1946/entry/1946_Page_783 (3)_18.png', 'cd1946/entry/1946_Page_783 (3)_19.png', 'cd1946/entry/1946_Page_783 (3)_20.png']",PAWTUXET AV,"WHITE J S CO 22 Dexter, Pawtucket tel PErry 0342For further infor- mation see page 69 Buyers Guide"
