,Drop_Reason,File_List,Street,Text
109,"SCORE LESS THAN CUTOFF: Mill Johnston, RI,,77.0,PROVIDENCE","['cd1959/entry/1959_Page_104 (2)_69.png', 'cd1959/entry/1959_Page_104 (2)_70.png', 'cd1959/entry/1959_Page_104 (2)_71.png']",JOHNSON ST,"BARKER-CHADSEY CO (Hardware), 27 Mill Johnston, RI, Tel WILliams 23-4000 (See Yellow Pages 39 and 42)"
110,"SCORE LESS THAN CUTOFF: Taft, Pawtucket,,73.0,PROVIDENCE","['cd1959/entry/1959_Page_104 (3)_54.png', 'cd1959/entry/1959_Page_104 (3)_55.png', 'cd1959/entry/1959_Page_104 (3)_56.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO, 140 Taft, Pawtucket, Tel PAwtucket 2-'7900 (See Yellow Page 56)"
111,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_105 (1)_13.png', 'cd1959/entry/1959_Page_105 (1)_14.png']",N/A,Brown John Carter Library Brown opp George
112,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_105 (1)_59.png', 'cd1959/entry/1959_Page_105 (1)_60.png']",N/A,Equitable Building Custom House cor Wey- bosset
113,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_105 (1)_62.png'],N/A,Federal Building Exchange cor Exchange pl
114,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_105 (2)_25.png', 'cd1959/entry/1959_Page_105 (2)_26.png']",N/A,New England Telephone & Telegraph Co Building 1 Greene and 234 Washington
115,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_105 (2)_29.png'],N/A,NYNH&HRR Buildings Exchange ter
116,"SCORE LESS THAN CUTOFF: Weybosset Eddy Pine Garnet,75.5,PROVIDENCE","['cd1959/entry/1959_Page_105 (2)_40.png', 'cd1959/entry/1959_Page_105 (2)_41.png']",WEYBOSSET ST,Outlet Building 176 Weybosset Eddy Pine and Garnet
117,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_105 (2)_51.png'],N/A,Post Office Exchange
118,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_105 (2)_52.png', 'cd1959/entry/1959_Page_105 (2)_53.png']",N/A,Post Office Annex Exchange cor Exchange ter
119,EMPTY STREET,"['cd1959/entry/1959_Page_105 (2)_75.png', 'cd1959/entry/1959_Page_105 (2)_76.png']",,Rhode Island College of Education MtPleas- ant av
120,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_105 (3)_25.png'],N/A,Union Station Exchange ter
121,EMPTY STREET,['cd1959/entry/1959_Page_105 (3)_84.png'],,Serva M F Bus Co Custer ct
122,"SCORE LESS THAN CUTOFF: Fountain *BUS TRUCK BATTERIES,55.5,PROVIDENCE","['cd1959/entry/1959_Page_106 (1)_2.png', 'cd1959/entry/1959_Page_106 (1)_3.png']",BETTERIDGE CT,United Transit Co 104 Fountain *BUS and TRUCK BATTERIES
123,"SCORE LESS THAN CUTOFF: Congdon BUSINESS FORMS SYSTEMS,49.0,PROVIDENCE","['cd1959/entry/1959_Page_106 (1)_18.png', 'cd1959/entry/1959_Page_106 (1)_19.png']",TURNESSA GREEN,Leihr Harry 163 Congdon BUSINESS FORMS and SYSTEMS
124,"SCORE LESS THAN CUTOFF: Broad * BUSINESS INSURANCE,54.5,PROVIDENCE","['cd1959/entry/1959_Page_106 (1)_20.png', 'cd1959/entry/1959_Page_106 (1)_21.png']",FINANCE WAY,Reynolds & Reynolds 1023 Broad * BUSINESS INSURANCE
125,"SCORE LESS THAN CUTOFF: Empire BUTCHER SUPPLIES TOOLS,46.5,PROVIDENCE","['cd1959/entry/1959_Page_106 (1)_65.png', 'cd1959/entry/1959_Page_106 (1)_66.png']",PEERLESS ST,Woods Typewriter Co 84 Empire BUTCHER SUPPLIES and TOOLS
126,"SCORE LESS THAN CUTOFF: Benefit CAMERASDEALERS RE PAIR-,51.0,PROVIDENCE","['cd1959/entry/1959_Page_106 (2)_17.png', 'cd1959/entry/1959_Page_106 (2)_18.png', 'cd1959/entry/1959_Page_106 (2)_19.png']",BARNSDALE RD,Rhode Island Calendar & Specialty Co 38 Benefit CAMERASDEALERS and RE PAIR-
127,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_106 (2)_21.png'],N/A,(See also Photographic Apparatus
128,"SCORE LESS THAN CUTOFF: Geo M Cohan blvd,54.5,PROVIDENCE","['cd1959/entry/1959_Page_106 (2)_31.png', 'cd1959/entry/1959_Page_106 (2)_32.png']",GEORGE M COHAN BLVD,Saltesea Packing Co (clam chowder) 315 Geo M Cohan blvd
129,"SCORE LESS THAN CUTOFF: Power rd, Factory 310 Owen av, Pawtucket,,56.0,PROVIDENCE","['cd1959/entry/1959_Page_106 (2)_34.png', 'cd1959/entry/1959_Page_106 (2)_35.png', 'cd1959/entry/1959_Page_106 (2)_36.png', 'cd1959/entry/1959_Page_106 (2)_37.png']",PAWTUXET AV,"CAPWELL AWNING CO, Office 526 Power rd, Factory 310 Owen av, Pawtucket, Tel PAwtucket 2-3386 (See Yellow Page 5)"
130,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_106 (2)_39.png'],N/A,(See also Hat Manufacturers; also Uni-
131,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_106 (2)_49.png'],N/A,(See also Cabinet Makers)
132,"SCORE LESS THAN CUTOFF: Walcott, Pawtucket,,69.0,PROVIDENCE","['cd1959/entry/1959_Page_106 (2)_74.png', 'cd1959/entry/1959_Page_106 (2)_75.png', 'cd1959/entry/1959_Page_106 (2)_76.png', 'cd1959/entry/1959_Page_106 (2)_77.png', 'cd1959/entry/1959_Page_106 (2)_78.png']",PAWTUXET AV,"SOULE H M CO INC, 421 Walcott, Paw- tucket, Tel PAwtucket 2-2110 (See Yel- low Page 27)  CARPET and RUG CLEANERS"
133,"SCORE LESS THAN CUTOFF: West av, Pawtucket,,69.0,PROVIDENCE","['cd1959/entry/1959_Page_106 (3)_1.png', 'cd1959/entry/1959_Page_106 (3)_2.png']",PAWTUXET AV,"MacMANUS RUG CLEANSING CO, 210 West av, Pawtucket, Tel PAwtucket 6-6250"
134,"SCORE LESS THAN CUTOFF: Wickenden CARPETS RUGS FLOOR,74.5,PROVIDENCE","['cd1959/entry/1959_Page_106 (3)_7.png', 'cd1959/entry/1959_Page_106 (3)_8.png']",WICKENDEN ST,"State Rug Cleaning 348 Wickenden CARPETS, RUGS and FLOOR"
135,"SCORE LESS THAN CUTOFF: Geo M Cohan blvd,54.5,PROVIDENCE",['cd1959/entry/1959_Page_106 (3)_40.png'],GEORGE M COHAN BLVD,Gold Sanford & Co 285 Geo M Cohan blvd
136,"SCORE LESS THAN CUTOFF: Park CASH REGISTERS--DEALERS and,51.0,PROVIDENCE","['cd1959/entry/1959_Page_106 (3)_42.png', 'cd1959/entry/1959_Page_106 (3)_43.png']",WORCHESTER ST,Stiller Carpet Co 32 Park CASH REGISTERS--DEALERS and
137,EMPTY STREET,['cd1959/entry/1959_Page_107 (1)_9.png'],,North Burial Ground Branch av cor N Main
138,"SCORE LESS THAN CUTOFF: Blackstone blvd office 15 Westminster R535,71.0,PROVIDENCE","['cd1959/entry/1959_Page_107 (1)_11.png', 'cd1959/entry/1959_Page_107 (1)_12.png']",WESTMINSTER ST,Swan Point Cemetery 585 Blackstone blvd office 15 Westminster R535
139,"SCORE LESS THAN CUTOFF: Ormsbee av,73,PROVIDENCE",['cd1959/entry/1959_Page_107 (1)_48.png'],ORMS ST,Aborn Chemical Industries 24 Ormsbee av
140,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_107 (1)_63.png', 'cd1959/entry/1959_Page_107 (1)_64.png']",N/A,Fields Point Manufacturing Corp Fields Point
141,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_107 (2)_1.png', 'cd1959/entry/1959_Page_107 (2)_2.png', 'cd1959/entry/1959_Page_107 (2)_3.png']",N/A,"RUMFORD CHEMICAL WORKS, Rumford, Rhode Island, Tel GEneva 4-2400 (See "" Yellow Page 22)"
142,"SCORE LESS THAN CUTOFF: Geo M Cohan blvd,54.5,PROVIDENCE",['cd1959/entry/1959_Page_107 (2)_9.png'],GEORGE M COHAN BLVD,Wilson G E Co 251 Geo M Cohan blvd 2d fl
143,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_107 (2)_11.png'],N/A,(See also Chemists ~Manufacturing)
144,"SCORE LESS THAN CUTOFF: Gano Ist fl,76.5,PROVIDENCE",['cd1959/entry/1959_Page_107 (2)_16.png'],GANO ST,Baylis T H 42 Gano Ist fl
145,"SCORE LESS THAN CUTOFF: Westminster R731 Fields Point,77.5,PROVIDENCE","['cd1959/entry/1959_Page_107 (2)_41.png', 'cd1959/entry/1959_Page_107 (2)_42.png']",WESTMINSTER ST,Fields Point Manufacturing Corp 15 West- minster R731 and Fields Point
146,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_107 (3)_16.png'],N/A,(See also Statuary)
147,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE","['cd1959/entry/1959_Page_107 (3)_22.png', 'cd1959/entry/1959_Page_107 (3)_23.png']",3RD ST,Feeley James R & Co Inc 387 Charles bldg 53
148,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1959/entry/1959_Page_107 (3)_28.png'],BRISTOW ST,Mac~Hul Manufacturing Co 28 Bishop
149,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_108 (1)_1.png'],N/A,CHURCHESContd
150,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_108 (1)_15.png'],N/A,Federal Hill Baptist Church Knight cor Tell
151,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_108 (1)_17.png', 'cd1959/entry/1959_Page_108 (1)_18.png']",N/A,First Church of Christ Scientist Prospect cor Meeting
152,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_108 (1)_23.png', 'cd1959/entry/1959_Page_108 (1)_24.png']",N/A,First Universalist Church Greene cor Washington
153,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_108 (1)_36.png', 'cd1959/entry/1959_Page_108 (1)_37.png']",N/A,Grace Church (Episc) Mathewson cor West- minster
154,EMPTY STREET,"['cd1959/entry/1959_Page_108 (1)_45.png', 'cd1959/entry/1959_Page_108 (1)_46.png']",,Holy Ghost Roman Catholic Church Knight cor Atwells av
155,EMPTY STREET,"['cd1959/entry/1959_Page_108 (1)_85.png', 'cd1959/entry/1959_Page_108 (1)_86.png']",,StAnsgarius Swedish Episcopal Church Bea- con av cor Maple
156,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_108 (1)_93.png'],N/A,StCasimirs Church (Roman Catholic) Smith
157,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_108 (1)_99.png', 'cd1959/entry/1959_Page_108 (1)_100.png']",N/A,StGeorge Roman Catholic Church America opp Europe
158,EMPTY STREET,"['cd1959/entry/1959_Page_108 (2)_1.png', 'cd1959/entry/1959_Page_108 (2)_2.png']",,StJohns Church (Roman Catholic) Atwells av cor Sutton
159,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_108 (2)_7.png', 'cd1959/entry/1959_Page_108 (2)_8.png']",N/A,StMarys Church (Roman Catholic) Broad- way
160,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_108 (2)_11.png', 'cd1959/entry/1959_Page_108 (2)_12.png']",N/A,StPatricks Church (Roman Catholic) Smith cor Davis
161,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_108 (2)_56.png'],N/A,United Baptist Church Park cor Jewett
162,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_108 (2)_86.png'],N/A,(See also Concrete and Cinder Block
163,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_108 (2)_90.png'],N/A,*CIRCULAR SLITTING DISCS
164,"SCORE LESS THAN CUTOFF: Allens av. el Williams 1-7600,78.0,PROVIDENCE","['cd1959/entry/1959_Page_108 (2)_91.png', 'cd1959/entry/1959_Page_108 (2)_92.png']",BETSEY WILLIAMS DR,"CIRCULAR TOOL CO INC, 765 Allens av. el Williams 1-7600 (See Yellow Page"
165,"SCORE LESS THAN CUTOFF: MASS CLEANERS DYERS,67.0,PROVIDENCE","['cd1959/entry/1959_Page_108 (3)_7.png', 'cd1959/entry/1959_Page_108 (3)_8.png', 'cd1959/entry/1959_Page_108 (3)_9.png', 'cd1959/entry/1959_Page_108 (3)_10.png']",LEANDER ST,"POLK R L& CO 179 LINCOLN BOSTON 11, MASS CLEANERS and DYERS"
166,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_86.png'],N/A,"4a
AbbreviationsAC signifies Advent"
167,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_87.png'],N/A,"Christian; AME, African Methodist Episco-"
168,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_88.png'],N/A,"pal; Bapt, Baptist; C Bapt, Calvinist Bap-"
169,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_89.png'],N/A,"tist; Ch, Christian; Cong, Congregational;"
170,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_90.png'],N/A,"CT, Congregational Trinitarian; CH, Con-"
171,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_91.png'],N/A,"gregational Unitarian; DC, Disciples of"
172,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_92.png'],N/A,"Christ; Epis, Episcopalian; EA, Evangeli-"
173,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_93.png'],N/A,"cal Advent; E Luth, Evangelical Lutheran;"
174,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_94.png'],N/A,"FB, Free Baptist; FE, Free Evangelical;"
175,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_95.png'],N/A,"FEC, Free Evangelical Congregational; FM,"
176,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_96.png'],N/A,"Free Methodist; G, Greek; J, Jewish; Luth,"
177,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_97.png'],N/A,"Lutheran; LDS, Latter Day Saints; M,"
178,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_98.png'],N/A,"Methodist; N, Nazarene; NJ, New Jerusalem;"
179,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (1)_99.png'],N/A,"Pent, Pentacostal; Presb, Presbyterian;"
180,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (2)_1.png'],N/A,"PM, Primitive Methodist; RC, Roman"
181,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (2)_2.png'],N/A,"Catholic; SA, Second Advent; Swed, Sweden-"
182,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (2)_3.png'],N/A,"borgian; Unit, Unitarian; UP, United Pres-"
183,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (2)_4.png'],N/A,"byterian; UV, Universalist; WM, Wesleyan"
184,"SCORE LESS THAN CUTOFF: PB, Six Principle Baptist: 7th,57.5,PROVIDENCE",['cd1959/entry/1959_Page_109 (2)_5.png'],PRINCE ST,"Methodist; 6 PB, Six Principle Baptist: 7th"
185,"SCORE LESS THAN CUTOFF: th DB, Seventh,60.5,PROVIDENCE",['cd1959/entry/1959_Page_109 (2)_6.png'],STEVENS RD,"DA, Seventh Day Advent; 7th DB, Seventh"
186,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_109 (2)_7.png'],N/A,Day Baptist
187,"SCORE LESS THAN CUTOFF: Beil,75.0,PROVIDENCE",['cd1959/entry/1959_Page_109 (3)_61.png'],BELL ST,McVey Leo (RC) 4 Beil
188,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_110 (1)_1.png'],N/A,CLERGYMENContd
189,"SCORE LESS THAN CUTOFF: -3800,29.0,PROVIDENCE","['cd1959/entry/1959_Page_110 (1)_63.png', 'cd1959/entry/1959_Page_110 (1)_64.png', 'cd1959/entry/1959_Page_110 (1)_65.png']",3RD ST,"ELmhurst 1-3800 (See Yellow Page 28)
SHE PARD COMPANY THE. 259 Westmins- ter, Tel TEmple 1-7500 (See Yellow Page 29)"
190,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_110 (3)_70.png'],N/A,Vassar Hosiery Shop Arcade bldg Store D
191,"SCORE LESS THAN CUTOFF: Way -~ Jand av,67.5,PROVIDENCE","['cd1959/entry/1959_Page_110 (3)_74.png', 'cd1959/entry/1959_Page_110 (3)_75.png']",WAYLAND AVE,Williams Dorothy Dress Shoppe 290 Way -~ Jand av
192,"SCORE LESS THAN CUTOFF: Broad Himelfarb Louis 253 S Main,45.5,PROVIDENCE",['cd1959/entry/1959_Page_110 (3)_80.png'],HILARY DR,"Community Service Salvage Shop 101 Broad
Himelfarb Louis 253 S Main"
193,"SCORE LESS THAN CUTOFF: 3,50.0,PROVIDENCE","['cd1959/entry/1959_Page_111 (1)_10.png', 'cd1959/entry/1959_Page_111 (1)_11.png']",3RD ST,Hope Sportswear (womens) 166 Valley Bldg 3
194,EMPTY STREET,['cd1959/entry/1959_Page_111 (1)_59.png'],,Brown University Yacht Club River dr
195,"SCORE LESS THAN CUTOFF: Weybosset Handicraft Club,54.5,PROVIDENCE","['cd1959/entry/1959_Page_111 (1)_96.png', 'cd1959/entry/1959_Page_111 (1)_97.png']",BANCROFT ST,Girl's City Club (civic) 74 Weybosset Handicraft Club (civic) 42 College
196,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_111 (2)_34.png', 'cd1959/entry/1959_Page_111 (2)_35.png']",N/A,New England Federation of Telephone Traf- fic Workers 57 Eddy R408
197,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE","['cd1959/entry/1959_Page_111 (2)_72.png', 'cd1959/entry/1959_Page_111 (2)_73.png']",6TH ST,Rotary Club of Providence (civic) Sheraton- Biltmore R1636
198,EMPTY STREET,"['cd1959/entry/1959_Page_111 (3)_3.png', 'cd1959/entry/1959_Page_111 (3)_4.png']",67 ,United Commercial Travelers Prov Coun- cil No 67 (social) 77 Franklin
199,"SCORE LESS THAN CUTOFF: High, Pawtucket,,73.0,PROVIDENCE","['cd1959/entry/1959_Page_111 (3)_39.png', 'cd1959/entry/1959_Page_111 (3)_40.png', 'cd1959/entry/1959_Page_111 (3)_41.png', 'cd1959/entry/1959_Page_111 (3)_42.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO (Coal and Coke), 11 High, Pawtucket, Tels PAw- tucket 2-2406, GAspee 1-4148 (See Yel- low Page 70)"
200,EMPTY STREET,"['cd1959/entry/1959_Page_111 (3)_55.png', 'cd1959/entry/1959_Page_111 (3)_56.png']",,Hartwell H N & Son Inc State Pier No l Allens av
201,"SCORE LESS THAN CUTOFF: Jefferson blvd, Hillsgrove, RI,,53.0,PROVIDENCE","['cd1959/entry/1959_Page_111 (3)_85.png', 'cd1959/entry/1959_Page_111 (3)_86.png', 'cd1959/entry/1959_Page_111 (3)_87.png', 'cd1959/entry/1959_Page_111 (3)_88.png']",ELMGROVE AVE,"CAMPANELLA & CARDI READY MIXED CONCRETE CO, 780 Jefferson blvd, Hillsgrove, RI, Tel REgent 7-1300 (See Yellow Page 25)"
202,"SCORE LESS THAN CUTOFF: Eddy CONCRETE CINDER BLOCK,58.5,PROVIDENCE","['cd1959/entry/1959_Page_112 (1)_2.png', 'cd1959/entry/1959_Page_112 (1)_3.png', 'cd1959/entry/1959_Page_112 (1)_4.png']",CANONCHET TRL,Pawtucket Ready Mixed Concrete Co 1100 Eddy CONCRETE and CINDER BLOCK
203,"SCORE LESS THAN CUTOFF: Silver Spring ANTHONY INC, 37 Wainwright, Tel UNion 1-0161,65.0,PROVIDENCE",['cd1959/entry/1959_Page_112 (1)_6.png'],WAINWRIGHT ST,"Ciccone Cement Block Co 316 Silver Spring
ANTHONY INC, 37 Wainwright,
Tel UNion 1-0161 (See page A)"
204,"SCORE LESS THAN CUTOFF: Bath, Tel TEmple 1-3200,71.5,PROVIDENCE",['cd1959/entry/1959_Page_112 (1)_10.png'],TEMPLE CT,"BOWERMAN BROS INC, 70 Bath, Tel

TEmple 1-3200 (See Yellow Page 25)"
205,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_112 (1)_49.png'],N/A,Main Louis E State Office bldg
206,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_112 (2)_14.png', 'cd1959/entry/1959_Page_112 (2)_15.png', 'cd1959/entry/1959_Page_112 (2)_16.png']",N/A,"MAGUIRE CHARLES & ASSOCIATES, Turks Head Bldg, Tel GAspee 1-2051 (See Yellow Page 23)"
207,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_112 (2)_18.png'],N/A,(See also Carpenters; also Masons)
208,"SCORE LESS THAN CUTOFF: Jefferson blvd, Hillsgrove, RI,,53.0,PROVIDENCE","['cd1959/entry/1959_Page_112 (2)_28.png', 'cd1959/entry/1959_Page_112 (2)_29.png', 'cd1959/entry/1959_Page_112 (2)_30.png']",ELMGROVE AVE,"CAMPANELLA & CARDI CONSTRUCTION CO, 780 Jefferson blvd, Hillsgrove, RI, Tel REgent 7-1300 (See Yellow Page 25)"
209,"SCORE LESS THAN CUTOFF: Atwood av, Johnstown,,71.0,PROVIDENCE","['cd1959/entry/1959_Page_112 (2)_51.png', 'cd1959/entry/1959_Page_112 (2)_52.png', 'cd1959/entry/1959_Page_112 (2)_53.png']",JOHNSON ST,"CAPALDI V F CONSTRUCTION CORP, 1465 Atwood av, Johnstown, Tel UNion 1-5101"
210,"SCORE LESS THAN CUTOFF: Gould,77.0,PROVIDENCE",['cd1959/entry/1959_Page_112 (2)_75.png'],GOULDING ST,Dumas Theo J 17 Gould
211,"SCORE LESS THAN CUTOFF: Stukley,71.0,PROVIDENCE","['cd1959/entry/1959_Page_112 (3)_8.png', 'cd1959/entry/1959_Page_112 (3)_9.png']",STANLEY ST,General Engineering & Contracting Co 12 Stukley
212,"SCORE LESS THAN CUTOFF: Brow E Prov,,65.5,PROVIDENCE","['cd1959/entry/1959_Page_112 (3)_45.png', 'cd1959/entry/1959_Page_112 (3)_46.png', 'cd1959/entry/1959_Page_112 (3)_47.png']",BROWN ST,"PURINGTON O D CO INC, 1702 Brow E Prov, Tel GEneva 8-6633 (See Yellow Page 26)"
213,"SCORE LESS THAN CUTOFF: Central av, Pawtucket,,66.0,PROVIDENCE","['cd1959/entry/1959_Page_112 (3)_52.png', 'cd1959/entry/1959_Page_112 (3)_53.png', 'cd1959/entry/1959_Page_112 (3)_54.png']",PAWTUXET AV,"ROWLEY CONSTRUCTION CO, 260 Central av, Pawtucket, Tel PAwtucket 5-4600 (See Yellow Page 24)"
214,"SCORE LESS THAN CUTOFF: Walcott. Pawtucket,,69.0,PROVIDENCE","['cd1959/entry/1959_Page_112 (3)_60.png', 'cd1959/entry/1959_Page_112 (3)_61.png', 'cd1959/entry/1959_Page_112 (3)_62.png']",PAWTUXET AV,"SOULE H M CO INC, 421 Walcott. Paw- tucket, Tel PAwtucket 2-2110 (See Yel- low Page 27)"
215,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_113 (1)_1.png'],N/A,CONTRAC TORSC ARPENTERSContd
216,"SCORE LESS THAN CUTOFF: Longblock,71.0,PROVIDENCE",['cd1959/entry/1959_Page_113 (1)_14.png'],LONGO ST,Comeau Francis 54 Longblock
217,EMPTY STREET,['cd1959/entry/1959_Page_113 (1)_59.png'],,Shryane John F.124 Chapin av
218,"SCORE LESS THAN CUTOFF: Pawtucket av, Pawtucket,,64.5,PROVIDENCE","['cd1959/entry/1959_Page_113 (2)_70.png', 'cd1959/entry/1959_Page_113 (2)_71.png', 'cd1959/entry/1959_Page_113 (2)_72.png', 'cd1959/entry/1959_Page_113 (2)_73.png']",PAWTUXET AV,"GILBANE F INC, 191 Pawtucket av, Paw- tucket, Tel PAwtucket 5-4422 (See Yel- low Page 69) CONTRAC TORSHEATING and"
219,"SCORE LESS THAN CUTOFF: Brow, E Prov,,65.5,PROVIDENCE","['cd1959/entry/1959_Page_113 (2)_84.png', 'cd1959/entry/1959_Page_113 (2)_85.png', 'cd1959/entry/1959_Page_113 (2)_86.png']",BROWN ST,"PURINGTON O DCO INC, 170 Brow, E Prov, Tel GEneva 8-6633 (See Yellow Page 26)"
220,"SCORE LESS THAN CUTOFF: Linton CONTRAC TORS--PAINTING and,51.5,PROVIDENCE","['cd1959/entry/1959_Page_113 (3)_28.png', 'cd1959/entry/1959_Page_113 (3)_29.png']",EAST MANNING ST,Votta Louis J 25 Linton CONTRAC TORS--PAINTING and
221,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1959/entry/1959_Page_114 (1)_12.png'],BRISTOW ST,Huntley Ernest R 18 Bishop
222,"SCORE LESS THAN CUTOFF: 116 4th,65.0,PROVIDENCE",['cd1959/entry/1959_Page_114 (2)_36.png'],11TH ST,Blazer Irving 1 116 4th
223,"SCORE LESS THAN CUTOFF: Baker CONTRACTORS SUPPLIES and,52.5,PROVIDENCE","['cd1959/entry/1959_Page_115 (1)_20.png', 'cd1959/entry/1959_Page_115 (1)_21.png']",CONCORD ST,Caidwell Robt H 223 Baker CONTRACTORS SUPPLIES and
224,"SCORE LESS THAN CUTOFF: Cranston *CONVENTION FACILITIES,60.0,PROVIDENCE","['cd1959/entry/1959_Page_115 (1)_33.png', 'cd1959/entry/1959_Page_115 (1)_34.png']",CONVENT ST,Skidd's Convalescent Home 654 Cranston *CONVENTION FACILITIES
225,FAILED TO PARSE AN ADDRESS,"['cd1959/entry/1959_Page_115 (2)_6.png', 'cd1959/entry/1959_Page_115 (2)_7.png', 'cd1959/entry/1959_Page_115 (2)_8.png', 'cd1959/entry/1959_Page_115 (2)_9.png']",N/A,"OKONITE COMPANY THE. Subsidiarv of Kennecott Copper Corp, KENNECOTT WIRE & CABLE DIVISION, Phillipsdale. RI Tel GEneva 8-5200 (See Yellow Page"
226,"SCORE LESS THAN CUTOFF: Eddy CORDAGE TWINEMANUFAC-,52.5,PROVIDENCE","['cd1959/entry/1959_Page_115 (2)_11.png', 'cd1959/entry/1959_Page_115 (2)_12.png']",GEORGE WATERMAN RD,Providence Coppersmithing Co 511 Eddy CORDAGE and TWINEMANUFAC-
227,"SCORE LESS THAN CUTOFF: CORDAGE TWINEWHOLE -,51.5,PROVIDENCE","['cd1959/entry/1959_Page_115 (2)_15.png', 'cd1959/entry/1959_Page_115 (2)_16.png']",BUTTONHOLE DR,Rhode Island Cord Co 387 Charles bidg 24 CORDAGE and TWINEWHOLE -
228,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_115 (2)_35.png'],N/A,(See also Toilet Preparations)
229,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_115 (2)_44.png'],N/A,(See also BrokersCotton)
230,FAILED TO PARSE AN ADDRESS,['cd1959/entry/1959_Page_115 (2)_50.png'],N/A,(See also BleachersFabrics)
231,"SCORE LESS THAN CUTOFF: Westminster R803 CRANES HOISTS,77.0,PROVIDENCE","['cd1959/entry/1959_Page_115 (2)_55.png', 'cd1959/entry/1959_Page_115 (2)_56.png']",WESTMINSTER ST,Mills Inc 76 Westminster R803 CRANES and HOISTS
